211	92	88	OK	46606	43214	-8	388
211	84	124	OK	44445	44445	0	-77
211	150	55	OK	44686	44686	0	164
211	79	92	OK	43232	46624	8	406
211	82	24	OK	44584	44584	0	62
211	159	62	OK	38759	51479	30	597
211	99	206	OK	44432	44432	0	-90
211	113	34	OK	44442	44442	0	-80
211	201	179	OK	45297	44449	-2	351
211	152	8	OK	44395	44395	0	-127
211	177	154	OK	44646	44646	0	124
211	65	195	OK	44368	44368	0	-154
211	27	131	OK	44308	44308	0	-214
211	63	173	OK	44422	44422	0	-100
211	173	110	OK	44560	44560	0	38
211	146	153	OK	44787	44787	0	265
211	193	91	OK	44509	44509	0	-13
211	103	135	OK	43136	46528	8	310
211	87	74	OK	44557	44557	0	35
211	145	119	OK	42511	46751	10	109
211	66	59	OK	44746	44746	0	224
211	61	105	OK	48328	41544	-16	414
211	130	46	OK	44936	44936	0	414
211	62	93	OK	42841	47081	10	439
211	68	35	OK	45668	43972	-4	298
211	148	83	OK	44910	44910	0	388
211	91	26	OK	46414	43022	-8	196
211	108	75	OK	43588	45284	4	-86
211	199	19	OK	44584	44584	0	62
211	153	69	OK	41047	48679	18	341
211	181	14	OK	39551	50575	26	541
211	72	65	OK	44224	44224	0	-298
211	37	11	OK	49601	40273	-22	415
211	76	63	OK	40772	49252	20	490
211	189	10	OK	44165	44165	0	-357
211	165	63	OK	44494	44494	0	-28
211	4	11	OK	46097	43553	-6	303
211	128	65	OK	45367	44519	-2	421
211	115	14	OK	47492	42404	-12	426
211	176	69	OK	45724	44028	-4	354
211	100	19	OK	44398	44398	0	-124
211	98	75	OK	44491	44491	0	-31
211	170	26	OK	49266	40786	-20	504
211	105	83	OK	40401	49729	22	543
211	114	35	OK	47396	42308	-12	330
211	197	93	OK	44674	44674	0	152
211	143	46	OK	40273	49601	22	415
211	163	105	OK	44736	44736	0	214
211	46	59	OK	44442	44442	0	-80
211	3	119	OK	44512	44512	0	-10
211	34	74	OK	50144	39968	-24	534
211	139	135	OK	44528	44528	0	6
211	107	91	OK	44576	44576	0	54
211	149	153	OK	44788	44788	0	266
211	54	110	OK	44845	44845	0	323
211	33	173	OK	44214	44214	0	-308
211	86	131	OK	44419	44419	0	-103
211	2	195	OK	50158	39982	-24	548
211	203	154	OK	44233	45081	2	135
211	56	8	OK	44493	44493	0	-29
211	194	179	OK	44542	44542	0	20
211	195	34	OK	43439	45983	6	189
211	59	206	OK	44552	44552	0	30
211	208	62	OK	44864	44864	0	342
211	9	24	OK	44458	44458	0	-64
211	95	92	OK	44560	44560	0	38
211	44	55	OK	44712	44712	0	190
211	67	124	OK	46078	42686	-8	-140
211	164	88	OK	44179	44179	0	-343
211	124	158	OK	44419	44419	0	-103
211	158	123	OK	43663	46207	6	413
211	55	194	OK	44222	44222	0	-300
211	26	160	OK	44499	44499	0	-23
211	71	21	OK	44252	44252	0	-270
211	190	199	OK	44512	44512	0	-10
211	172	61	OK	38398	51966	32	660
211	17	29	OK	44547	44547	0	25
211	147	103	OK	39583	50607	26	573
211	140	72	OK	44227	44227	0	-295
211	207	147	OK	44500	44500	0	-22
211	137	117	OK	44426	44426	0	-96
211	141	193	OK	44614	44614	0	92
211	8	164	OK	39838	50014	24	404
211	160	30	OK	44534	44534	0	12
211	175	2	OK	51068	39196	-28	610
211	53	80	OK	43673	46217	6	423
211	5	53	OK	44500	44500	0	-22
211	31	132	OK	48382	41598	-16	468
211	131	106	OK	44444	44444	0	-78
211	94	186	OK	44220	44220	0	-302
211	131	161	OK	39172	51044	28	586
211	31	31	OK	48328	41544	-16	414
211	5	7	OK	44773	44773	0	251
211	53	89	OK	39928	50104	24	494
211	175	66	OK	46528	43136	-8	310
211	160	149	OK	48382	41598	-16	468
211	8	127	OK	45346	43650	-4	-24
211	137	190	OK	53824	36864	-40	822
211	207	64	OK	51952	38384	-32	646
211	140	44	OK	46207	43663	-6	413
211	147	130	OK	49042	40562	-20	280
211	17	111	OK	44820	44820	0	298
211	172	198	OK	49252	40772	-20	490
211	190	180	OK	44674	44674	0	152
211	71	57	OK	46318	42926	-8	100
211	26	40	OK	44002	45698	4	328
211	55	129	OK	45746	44050	-4	376
211	158	113	OK	44630	44630	0	108
211	124	203	OK	41616	48400	16	486
211	164	188	OK	52868	37604	-36	714
211	67	68	OK	44544	44544	0	22
211	44	54	OK	44928	44928	0	406
211	95	146	OK	48158	41374	-16	244
211	9	133	OK	44357	44357	0	-165
211	208	15	OK	44664	44664	0	142
211	59	3	OK	44557	44557	0	35
211	195	97	OK	44379	44379	0	-143
211	194	86	OK	44853	44853	0	331
211	56	181	OK	44709	44709	0	187
211	203	171	OK	46577	42337	-10	-65
211	2	56	OK	44694	44694	0	172
211	86	47	OK	43064	46456	8	238
211	33	144	OK	46207	43663	-6	413
211	54	136	OK	41137	48769	18	431
211	149	23	OK	44404	44404	0	-118
211	107	16	OK	46217	43673	-6	423
211	139	115	OK	46528	43136	-8	310
211	34	109	OK	47081	42841	-10	439
211	3	209	OK	44640	44640	0	118
211	46	204	OK	44488	44488	0	-34
211	163	94	OK	44936	44936	0	414
