2003	1680	3	1235	1961	1136	0
2003	1210	1786	132	1654	1449	0
2003	1060	1101	299	1764	1383	0
2003	1478	1292	360	1810	1912	0
2003	368	1153	1991	228	1390	0
2003	104	855	1958	414	1728	0
2003	276	286	1554	1337	160	0
2003	187	1449	188	1845	778	0
2003	1746	197	1298	1523	868	0
2003	1648	1181	1755	1253	572	0
2003	1211	1661	1405	1037	201	0
2003	952	205	748	711	1424	0
2003	372	630	946	1321	1169	0
2003	1612	1880	1962	15	1528	0
2003	732	481	1567	419	1961	0
2003	1989	1837	726	1361	909	0
2003	597	787	910	1204	88	0
2003	235	1980	791	636	1769	0
2003	1372	1192	776	1108	1084	0
2003	1004	904	502	652	2	0
2003	1094	1185	109	300	747	0
2003	1412	70	1444	1656	1792	0
2003	481	1472	1985	562	938	0
2003	1621	1277	300	665	1979	0
2003	125	399	916	1927	976	0
2003	1242	1445	1053	1532	1500	0
2003	1328	1208	342	1651	1153	0
2003	90	678	1292	258	1704	0
2003	924	1514	178	1025	693	0
2003	1404	1587	671	1179	323	0
2003	502	1051	993	77	1730	0
2003	1377	727	115	954	890	0
2003	1530	897	1407	1364	1519	0
2003	1025	1274	1403	349	1417	0
2003	512	1857	1918	1933	1486	0
2003	1115	1551	1654	48	1221	0
2003	1928	1592	1585	608	85	0
2003	1472	108	433	1324	896	0
2003	264	967	564	187	769	0
2003	1818	1629	511	1105	647	0
2003	760	6	1408	201	212	0
2003	184	1554	1727	253	818	0
2003	1977	753	494	1219	732	0
2003	750	623	1155	1154	258	0
2003	517	399	1715	1447	981	0
2003	551	775	199	602	1268	0
2003	138	1121	468	1875	1467	0
2003	339	149	577	50	207	0
2003	399	1182	333	167	1361	0
2003	1807	76	269	1213	1204	0
2003	675	1425	930	1695	699	0
2003	1580	941	721	813	338	0
2003	664	104	1352	1865	574	0
2003	1418	1597	1459	507	13	0
2003	1364	1723	359	342	506	0
2003	1077	382	749	256	1081	0
2003	1720	1410	716	1777	1472	0
2003	1573	1959	385	1773	1218	0
2003	1112	1300	228	1482	1209	0
2003	585	1920	1538	1371	943	0
2003	1984	1392	842	1336	282	0
2003	1528	1283	1752	766	158	0
2003	1945	1107	1708	99	769	0
2003	307	1995	1302	1531	1793	0
2003	1813	450	1592	1043	1070	0
2003	263	211	1238	994	1570	0
2003	734	654	1169	377	1767	0
2003	1161	1851	1700	307	1048	0
2003	694	1817	1933	198	1835	0
2003	1652	1677	1532	1975	1176	0
2003	950	1907	346	1710	630	0
2003	665	1257	1020	613	1098	0
2003	974	85	889	1484	1684	0
2003	673	124	107	1419	1417	0
2003	1336	904	1533	1136	907	0
2003	598	916	646	1315	1125	0
2003	529	1364	1347	63	1587	0
2003	731	187	343	1858	785	0
2003	1162	894	1651	1196	469	0
2003	285	312	1608	269	1264	0
2003	1198	1778	1182	1900	1805	0
2003	347	1426	1332	716	1100	0
2003	1654	1806	1976	1603	1014	0
2003	1938	967	1389	560	1842	0
2003	1402	291	1370	202	1963	0
2003	1190	881	702	1583	680	0
2003	1774	1733	192	265	1413	0
2003	1021	1465	495	1873	1529	0
2003	1167	1400	1078	1348	1938	0
2003	711	1541	1000	43	1454	0
2003	1751	729	545	1017	1680	0
2003	740	1878	1909	782	1020	0
2003	101	1784	347	1640	995	0
2003	1742	486	1519	874	1192	0
2003	985	1739	1797	1759	1883	0
2003	473	1266	708	1454	788	0
2003	349	132	1779	601	1785	0
2003	1650	675	276	1264	312	0
2003	665	1301	1187	428	1308	0
2003	1565	37	616	1625	912	0
2003	90	1798	206	1755	1543	0
2003	670	839	356	1321	1422	0
2003	723	714	772	435	1656	0
2003	1512	1812	1988	776	1863	0
2003	510	55	134	789	566	0
2003	1777	867	826	1109	488	0
