source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 8360, 13480, 15400, 29656 ] | perm=[ 1, 2, 3, 4 ] | eps=[-1,1,-1] | full=false | rho=-209/337 sigma=-33/19 tau=363/337 | intermediate=131769/113569 | F=[-1254400/2157811,3272428544/12897917761,29451856896/14800425649,-165291033600/245060437459] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 8360, 13480, 15400, 29656 ] | perm=[ 1, 2, 3, 4 ] | eps=[1,-1,-1] | full=false | rho=209/337 sigma=33/19 tau=363/337 | intermediate=131769/113569 | F=[19874400/2157811,51847539744/12897917761,466627857696/14800425649,2618829813600/245060437459] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 8360, 13480, 15400, 29656 ] | perm=[ 1, 2, 3, 4 ] | eps=[1,1,1] | full=false | rho=209/337 sigma=-33/19 tau=-363/337 | intermediate=131769/113569 | F=[198744/2157811,6613206600/12897917761,59518859400/14800425649,26188298136/245060437459] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 8360, 13480, 29656, 15400 ] | perm=[ 1, 2, 4, 3 ] | eps=[-1,-1,1] | full=false | rho=-209/337 sigma=363/337 tau=-33/19 | intermediate=131769/113569 | F=[-1254400/2157811,3272428544/12897917761,-165291033600/245060437459,29451856896/14800425649] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 8360, 13480, 29656, 15400 ] | perm=[ 1, 2, 4, 3 ] | eps=[-1,1,-1] | full=false | rho=-209/337 sigma=-363/337 tau=33/19 | intermediate=131769/113569 | F=[-173056/2157811,5758438400/12897917761,-22803416064/245060437459,51825945600/14800425649] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 8360, 13480, 29656, 15400 ] | perm=[ 1, 2, 4, 3 ] | eps=[1,-1,-1] | full=false | rho=209/337 sigma=363/337 tau=33/19 | intermediate=131769/113569 | F=[19874400/2157811,51847539744/12897917761,2618829813600/245060437459,466627857696/14800425649] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 8360, 13480, 29656, 15400 ] | perm=[ 1, 2, 4, 3 ] | eps=[1,1,1] | full=false | rho=209/337 sigma=-363/337 tau=-33/19 | intermediate=131769/113569 | F=[198744/2157811,6613206600/12897917761,26188298136/245060437459,59518859400/14800425649] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 13480, 8360, 15400, 29656 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,-1,1] | full=false | rho=-337/209 sigma=19/33 tau=-337/363 | intermediate=113569/131769 | F=[-173056/2503611,491344921600/188894946339,4326400/13045131,-19653796864/329898317859] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 13480, 8360, 15400, 29656 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,1,-1] | full=false | rho=-337/209 sigma=-19/33 tau=337/363 | intermediate=113569/131769 | F=[-1254400/2503611,279223469056/188894946339,2458624/13045131,-142460953600/329898317859] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 13480, 8360, 15400, 29656 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,-1,-1] | full=false | rho=337/209 sigma=19/33 tau=337/363 | intermediate=113569/131769 | F=[6624800/834537,1474648945952/62964982113,12984608/4348377,752371911200/109966105953] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 13480, 8360, 15400, 29656 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,1,1] | full=false | rho=337/209 sigma=-19/33 tau=-337/363 | intermediate=113569/131769 | F=[66248/834537,188092977800/62964982113,1656200/4348377,7523719112/109966105953] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 13480, 8360, 29656, 15400 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,-1,1] | full=false | rho=-337/209 sigma=337/363 tau=-19/33 | intermediate=113569/131769 | F=[-1254400/2503611,279223469056/188894946339,-142460953600/329898317859,2458624/13045131] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 13480, 8360, 29656, 15400 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,1,-1] | full=false | rho=-337/209 sigma=-337/363 tau=19/33 | intermediate=113569/131769 | F=[-173056/2503611,491344921600/188894946339,-19653796864/329898317859,4326400/13045131] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 13480, 8360, 29656, 15400 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,-1,-1] | full=false | rho=337/209 sigma=337/363 tau=19/33 | intermediate=113569/131769 | F=[6624800/834537,1474648945952/62964982113,752371911200/109966105953,12984608/4348377] | q=[0,0,0,0]
source=[ 8360, 13480, 15400, 29656 ] | ordered=[ 13480, 8360, 29656, 15400 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,1,1] | full=false | rho=337/209 sigma=-337/363 tau=-19/33 | intermediate=113569/131769 | F=[66248/834537,188092977800/62964982113,7523719112/109966105953,1656200/4348377] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 15360, 31680, 8640, 13680 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,-1,1] | full=false | rho=-16/33 sigma=-5/12 tau=11/45 | intermediate=4/81 | F=[1666/4455,-962948/17788815,-25823/684288,51646/4100625] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 15360, 31680, 8640, 13680 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,1,-1] | full=false | rho=-16/33 sigma=5/12 tau=-11/45 | intermediate=4/81 | F=[4913/8910,-24548/1976535,-527/76032,190247/8201250] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 15360, 31680, 8640, 13680 ] | perm=[ 3, 4, 1, 2 ] | eps=[1,-1,-1] | full=false | rho=16/33 sigma=-5/12 tau=-11/45 | intermediate=4/81 | F=[5831/8910,23324/1976535,833/76032,240737/8201250] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 15360, 31680, 8640, 13680 ] | perm=[ 3, 4, 1, 2 ] | eps=[1,1,1] | full=false | rho=16/33 sigma=5/12 tau=11/45 | intermediate=4/81 | F=[11662/4455,8419964/17788815,240737/684288,601426/4100625] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 15360, 31680, 13680, 8640 ] | perm=[ 3, 4, 2, 1 ] | eps=[-1,-1,1] | full=false | rho=-16/33 sigma=-11/45 tau=5/12 | intermediate=4/81 | F=[4913/8910,-24548/1976535,190247/8201250,-527/76032] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 15360, 31680, 13680, 8640 ] | perm=[ 3, 4, 2, 1 ] | eps=[-1,1,-1] | full=false | rho=-16/33 sigma=11/45 tau=-5/12 | intermediate=4/81 | F=[1666/4455,-962948/17788815,51646/4100625,-25823/684288] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 15360, 31680, 13680, 8640 ] | perm=[ 3, 4, 2, 1 ] | eps=[1,-1,-1] | full=false | rho=16/33 sigma=-11/45 tau=-5/12 | intermediate=4/81 | F=[5831/8910,23324/1976535,240737/8201250,833/76032] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 15360, 31680, 13680, 8640 ] | perm=[ 3, 4, 2, 1 ] | eps=[1,1,1] | full=false | rho=16/33 sigma=11/45 tau=5/12 | intermediate=4/81 | F=[11662/4455,8419964/17788815,601426/4100625,240737/684288] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 31680, 15360, 8640, 13680 ] | perm=[ 4, 3, 1, 2 ] | eps=[-1,-1,1] | full=false | rho=-33/16 sigma=-12/5 tau=45/11 | intermediate=81/4 | F=[833/110,-6499899/327680,-697221/27500,2091663/29282] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 31680, 15360, 8640, 13680 ] | perm=[ 4, 3, 1, 2 ] | eps=[-1,1,-1] | full=false | rho=-33/16 sigma=12/5 tau=-45/11 | intermediate=81/4 | F=[4913/440,-1491291/327680,-128061/27500,15410007/117128] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 31680, 15360, 8640, 13680 ] | perm=[ 4, 3, 1, 2 ] | eps=[1,-1,-1] | full=false | rho=33/16 sigma=-12/5 tau=-45/11 | intermediate=81/4 | F=[5831/440,1416933/327680,202419/27500,19499697/117128] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 31680, 15360, 8640, 13680 ] | perm=[ 4, 3, 1, 2 ] | eps=[1,1,1] | full=false | rho=33/16 sigma=12/5 tau=45/11 | intermediate=81/4 | F=[5831/110,56834757/327680,6499899/27500,24357753/29282] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 31680, 15360, 13680, 8640 ] | perm=[ 4, 3, 2, 1 ] | eps=[-1,-1,1] | full=false | rho=-33/16 sigma=-45/11 tau=12/5 | intermediate=81/4 | F=[4913/440,-1491291/327680,15410007/117128,-128061/27500] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 31680, 15360, 13680, 8640 ] | perm=[ 4, 3, 2, 1 ] | eps=[-1,1,-1] | full=false | rho=-33/16 sigma=45/11 tau=-12/5 | intermediate=81/4 | F=[833/110,-6499899/327680,2091663/29282,-697221/27500] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 31680, 15360, 13680, 8640 ] | perm=[ 4, 3, 2, 1 ] | eps=[1,-1,-1] | full=false | rho=33/16 sigma=-45/11 tau=-12/5 | intermediate=81/4 | F=[5831/440,1416933/327680,19499697/117128,202419/27500] | q=[0,0,0,0]
source=[ 8640, 13680, 15360, 31680 ] | ordered=[ 31680, 15360, 13680, 8640 ] | perm=[ 4, 3, 2, 1 ] | eps=[1,1,1] | full=false | rho=33/16 sigma=45/11 tau=12/5 | intermediate=81/4 | F=[5831/110,56834757/327680,24357753/29282,6499899/27500] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 15334, 18700, 12716, 13940 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,-1,1] | full=false | rho=-41/50 sigma=-5/8 tau=41/80 | intermediate=1681/6400 | F=[3267/32000,-13116843/200000000,-7803/204800,5491827/204800000] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 15334, 18700, 12716, 13940 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,1,-1] | full=false | rho=-41/50 sigma=5/8 tau=-41/80 | intermediate=1681/6400 | F=[4563/32000,-7670403/200000000,-4563/204800,7670403/204800000] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 15334, 18700, 12716, 13940 ] | perm=[ 3, 4, 1, 2 ] | eps=[1,-1,-1] | full=false | rho=41/50 sigma=-5/8 tau=-41/80 | intermediate=1681/6400 | F=[10647/32000,17897607/200000000,10647/204800,17897607/204800000] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 15334, 18700, 12716, 13940 ] | perm=[ 3, 4, 1, 2 ] | eps=[1,1,1] | full=false | rho=41/50 sigma=5/8 tau=41/80 | intermediate=1681/6400 | F=[143143/32000,574712047/200000000,341887/204800,240623383/204800000] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 15334, 18700, 13940, 12716 ] | perm=[ 3, 4, 2, 1 ] | eps=[-1,-1,1] | full=false | rho=-41/50 sigma=-41/80 tau=5/8 | intermediate=1681/6400 | F=[4563/32000,-7670403/200000000,7670403/204800000,-4563/204800] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 15334, 18700, 13940, 12716 ] | perm=[ 3, 4, 2, 1 ] | eps=[-1,1,-1] | full=false | rho=-41/50 sigma=41/80 tau=-5/8 | intermediate=1681/6400 | F=[3267/32000,-13116843/200000000,5491827/204800000,-7803/204800] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 15334, 18700, 13940, 12716 ] | perm=[ 3, 4, 2, 1 ] | eps=[1,-1,-1] | full=false | rho=41/50 sigma=-41/80 tau=-5/8 | intermediate=1681/6400 | F=[10647/32000,17897607/200000000,17897607/204800000,10647/204800] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 15334, 18700, 13940, 12716 ] | perm=[ 3, 4, 2, 1 ] | eps=[1,1,1] | full=false | rho=41/50 sigma=41/80 tau=5/8 | intermediate=1681/6400 | F=[143143/32000,574712047/200000000,240623383/204800000,341887/204800] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 18700, 15334, 12716, 13940 ] | perm=[ 4, 3, 1, 2 ] | eps=[-1,-1,1] | full=false | rho=-50/41 sigma=-8/5 tau=80/41 | intermediate=6400/1681 | F=[3267/8405,-1560600/2825761,-998784/1050625,4181760/2825761] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 18700, 15334, 12716, 13940 ] | perm=[ 4, 3, 1, 2 ] | eps=[-1,1,-1] | full=false | rho=-50/41 sigma=8/5 tau=-80/41 | intermediate=6400/1681 | F=[4563/8405,-912600/2825761,-584064/1050625,5840640/2825761] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 18700, 15334, 12716, 13940 ] | perm=[ 4, 3, 1, 2 ] | eps=[1,-1,-1] | full=false | rho=50/41 sigma=-8/5 tau=-80/41 | intermediate=6400/1681 | F=[10647/8405,2129400/2825761,1362816/1050625,13628160/2825761] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 18700, 15334, 12716, 13940 ] | perm=[ 4, 3, 1, 2 ] | eps=[1,1,1] | full=false | rho=50/41 sigma=8/5 tau=80/41 | intermediate=6400/1681 | F=[143143/8405,68377400/2825761,43761536/1050625,183223040/2825761] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 18700, 15334, 13940, 12716 ] | perm=[ 4, 3, 2, 1 ] | eps=[-1,-1,1] | full=false | rho=-50/41 sigma=-80/41 tau=8/5 | intermediate=6400/1681 | F=[4563/8405,-912600/2825761,5840640/2825761,-584064/1050625] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 18700, 15334, 13940, 12716 ] | perm=[ 4, 3, 2, 1 ] | eps=[-1,1,-1] | full=false | rho=-50/41 sigma=80/41 tau=-8/5 | intermediate=6400/1681 | F=[3267/8405,-1560600/2825761,4181760/2825761,-998784/1050625] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 18700, 15334, 13940, 12716 ] | perm=[ 4, 3, 2, 1 ] | eps=[1,-1,-1] | full=false | rho=50/41 sigma=-80/41 tau=-8/5 | intermediate=6400/1681 | F=[10647/8405,2129400/2825761,13628160/2825761,1362816/1050625] | q=[0,0,0,0]
source=[ 12716, 13940, 15334, 18700 ] | ordered=[ 18700, 15334, 13940, 12716 ] | perm=[ 4, 3, 2, 1 ] | eps=[1,1,1] | full=false | rho=50/41 sigma=80/41 tau=8/5 | intermediate=6400/1681 | F=[143143/8405,68377400/2825761,183223040/2825761,43761536/1050625] | q=[0,0,0,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 8613, 12876, 15312, 47212 ] | perm=[ 1, 2, 3, 4 ] | eps=[-1,-1,1] | full=false | rho=-99/148 sigma=55/36 tau=-605/592 | intermediate=366025/350464 | F=[-57967/3154176,77154077/239892608,1928851925/1149697152,-21217371175/1105425137664] | q=[0,0,0,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 8613, 12876, 15312, 47212 ] | perm=[ 1, 2, 3, 4 ] | eps=[-1,1,-1] | full=false | rho=-99/148 sigma=-55/36 tau=605/592 | intermediate=366025/350464 | F=[-123823/350464,164808413/959570432,4120210325/4598788608,-45322313575/122825015296] | q=[0,0,0,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 8613, 12876, 15312, 47212 ] | perm=[ 1, 2, 3, 4 ] | eps=[1,-1,-1] | full=false | rho=99/148 sigma=55/36 tau=605/592 | intermediate=366025/350464 | F=[2989441/350464,3978945971/959570432,99473649275/4598788608,1094210142025/122825015296] | q=[1729/592,0,0,1046045/350464]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 8613, 12876, 15312, 47212 ] | perm=[ 1, 2, 3, 4 ] | eps=[1,1,1] | full=false | rho=99/148 sigma=-55/36 tau=-605/592 | intermediate=366025/350464 | F=[61009/3154176,81202979/239892608,2030074475/1149697152,22330819225/1105425137664] | q=[247/1776,0,0,149435/1051392]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 8613, 12876, 47212, 15312 ] | perm=[ 1, 2, 4, 3 ] | eps=[-1,-1,1] | full=false | rho=-99/148 sigma=605/592 tau=-55/36 | intermediate=366025/350464 | F=[-123823/350464,164808413/959570432,-45322313575/122825015296,4120210325/4598788608] | q=[0,0,0,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 8613, 12876, 47212, 15312 ] | perm=[ 1, 2, 4, 3 ] | eps=[-1,1,-1] | full=false | rho=-99/148 sigma=-605/592 tau=55/36 | intermediate=366025/350464 | F=[-57967/3154176,77154077/239892608,-21217371175/1105425137664,1928851925/1149697152] | q=[0,0,0,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 8613, 12876, 47212, 15312 ] | perm=[ 1, 2, 4, 3 ] | eps=[1,-1,-1] | full=false | rho=99/148 sigma=605/592 tau=55/36 | intermediate=366025/350464 | F=[2989441/350464,3978945971/959570432,1094210142025/122825015296,99473649275/4598788608] | q=[1729/592,0,1046045/350464,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 8613, 12876, 47212, 15312 ] | perm=[ 1, 2, 4, 3 ] | eps=[1,1,1] | full=false | rho=99/148 sigma=-605/592 tau=-55/36 | intermediate=366025/350464 | F=[61009/3154176,81202979/239892608,22330819225/1105425137664,2030074475/1149697152] | q=[247/1776,0,149435/1051392,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 12876, 8613, 15312, 47212 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,-1,1] | full=false | rho=-148/99 sigma=36/55 tau=-592/605 | intermediate=350464/366025 | F=[-57967/3294225,40630693376/26416390275,29679104/100656875,-20315346688/1205768705625] | q=[0,0,0,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 12876, 8613, 15312, 47212 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,1,-1] | full=false | rho=-148/99 sigma=-36/55 tau=592/605 | intermediate=350464/366025 | F=[-123823/366025,21697751936/26416390275,15849344/100656875,-43395503872/133974300625] | q=[0,0,0,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 12876, 8613, 15312, 47212 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,-1,-1] | full=false | rho=148/99 sigma=36/55 tau=592/605 | intermediate=350464/366025 | F=[2989441/366025,523845725312/26416390275,382648448/100656875,1047691450624/133974300625] | q=[1729/605,0,0,1023568/366025]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 12876, 8613, 15312, 47212 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,1,1] | full=false | rho=148/99 sigma=-36/55 tau=-592/605 | intermediate=350464/366025 | F=[61009/3294225,42762916352/26416390275,31236608/100656875,21381458176/1205768705625] | q=[247/1815,0,0,146224/1098075]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 12876, 8613, 47212, 15312 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,-1,1] | full=false | rho=-148/99 sigma=592/605 tau=-36/55 | intermediate=350464/366025 | F=[-123823/366025,21697751936/26416390275,-43395503872/133974300625,15849344/100656875] | q=[0,0,0,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 12876, 8613, 47212, 15312 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,1,-1] | full=false | rho=-148/99 sigma=-592/605 tau=36/55 | intermediate=350464/366025 | F=[-57967/3294225,40630693376/26416390275,-20315346688/1205768705625,29679104/100656875] | q=[0,0,0,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 12876, 8613, 47212, 15312 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,-1,-1] | full=false | rho=148/99 sigma=592/605 tau=36/55 | intermediate=350464/366025 | F=[2989441/366025,523845725312/26416390275,1047691450624/133974300625,382648448/100656875] | q=[1729/605,0,1023568/366025,0]
source=[ 8613, 12876, 15312, 47212 ] | ordered=[ 12876, 8613, 47212, 15312 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,1,1] | full=false | rho=148/99 sigma=-592/605 tau=-36/55 | intermediate=350464/366025 | F=[61009/3294225,42762916352/26416390275,21381458176/1205768705625,31236608/100656875] | q=[247/1815,0,146224/1098075,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 6279, 9016, 15456, 19656 ] | perm=[ 1, 2, 3, 4 ] | eps=[-1,-1,1] | full=false | rho=-39/56 sigma=9/8 tau=-273/256 | intermediate=13689/16384 | F=[-4913/114688,6283251/39337984,6885/114688,-31416255/4294967296] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 6279, 9016, 15456, 19656 ] | perm=[ 1, 2, 3, 4 ] | eps=[-1,1,-1] | full=false | rho=-39/56 sigma=-9/8 tau=273/256 | intermediate=13689/16384 | F=[-8993/114688,22418019/157351936,6885/458752,-205175295/4294967296] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 6279, 9016, 15456, 19656 ] | perm=[ 1, 2, 3, 4 ] | eps=[1,-1,-1] | full=false | rho=39/56 sigma=9/8 tau=273/256 | intermediate=13689/16384 | F=[854335/114688,596908845/157351936,4377483/458752,36562237569/4294967296] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 6279, 9016, 15456, 19656 ] | perm=[ 1, 2, 3, 4 ] | eps=[1,1,1] | full=false | rho=39/56 sigma=-9/8 tau=-273/256 | intermediate=13689/16384 | F=[1615/114688,7369245/39337984,15147/114688,246598209/4294967296] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 6279, 9016, 19656, 15456 ] | perm=[ 1, 2, 4, 3 ] | eps=[-1,-1,1] | full=false | rho=-39/56 sigma=273/256 tau=-9/8 | intermediate=13689/16384 | F=[-8993/114688,22418019/157351936,-205175295/4294967296,6885/458752] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 6279, 9016, 19656, 15456 ] | perm=[ 1, 2, 4, 3 ] | eps=[-1,1,-1] | full=false | rho=-39/56 sigma=-273/256 tau=9/8 | intermediate=13689/16384 | F=[-4913/114688,6283251/39337984,-31416255/4294967296,6885/114688] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 6279, 9016, 19656, 15456 ] | perm=[ 1, 2, 4, 3 ] | eps=[1,-1,-1] | full=false | rho=39/56 sigma=273/256 tau=9/8 | intermediate=13689/16384 | F=[854335/114688,596908845/157351936,36562237569/4294967296,4377483/458752] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 6279, 9016, 19656, 15456 ] | perm=[ 1, 2, 4, 3 ] | eps=[1,1,1] | full=false | rho=39/56 sigma=-273/256 tau=-9/8 | intermediate=13689/16384 | F=[1615/114688,7369245/39337984,246598209/4294967296,15147/114688] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 9016, 6279, 15456, 19656 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,-1,1] | full=false | rho=-56/39 sigma=8/9 tau=-256/273 | intermediate=16384/13689 | F=[-4913/95823,69632/85683,348160/7761663,-1392640/205724883] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 9016, 6279, 15456, 19656 ] | perm=[ 2, 1, 3, 4 ] | eps=[-1,1,-1] | full=false | rho=-56/39 sigma=-8/9 tau=256/273 | intermediate=16384/13689 | F=[-8993/95823,5030912/6940323,87040/7761663,-736706560/16663715523] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 9016, 6279, 15456, 19656 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,-1,-1] | full=false | rho=56/39 sigma=8/9 tau=256/273 | intermediate=16384/13689 | F=[854335/95823,1653760/85683,55340032/7761663,1620754432/205724883] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 9016, 6279, 15456, 19656 ] | perm=[ 2, 1, 3, 4 ] | eps=[1,1,1] | full=false | rho=56/39 sigma=-8/9 tau=-256/273 | intermediate=16384/13689 | F=[1615/95823,6615040/6940323,765952/7761663,885440512/16663715523] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 9016, 6279, 19656, 15456 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,-1,1] | full=false | rho=-56/39 sigma=256/273 tau=-8/9 | intermediate=16384/13689 | F=[-8993/95823,5030912/6940323,-736706560/16663715523,87040/7761663] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 9016, 6279, 19656, 15456 ] | perm=[ 2, 1, 4, 3 ] | eps=[-1,1,-1] | full=false | rho=-56/39 sigma=-256/273 tau=8/9 | intermediate=16384/13689 | F=[-4913/95823,69632/85683,-1392640/205724883,348160/7761663] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 9016, 6279, 19656, 15456 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,-1,-1] | full=false | rho=56/39 sigma=256/273 tau=8/9 | intermediate=16384/13689 | F=[854335/95823,1653760/85683,1620754432/205724883,55340032/7761663] | q=[0,0,0,0]
source=[ 6279, 9016, 15456, 19656 ] | ordered=[ 9016, 6279, 19656, 15456 ] | perm=[ 2, 1, 4, 3 ] | eps=[1,1,1] | full=false | rho=56/39 sigma=-256/273 tau=-8/9 | intermediate=16384/13689 | F=[1615/95823,6615040/6940323,885440512/16663715523,765952/7761663] | q=[0,0,0,0]
source=[ 8568, 13566, 15232, 31416 ] | ordered=[ 15232, 31416, 8568, 13566 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,-1,1] | full=false | rho=-16/33 sigma=-5/12 tau=11/45 | intermediate=4/81 | F=[1666/4455,-962948/17788815,-25823/684288,51646/4100625] | q=[0,0,0,0]
source=[ 8568, 13566, 15232, 31416 ] | ordered=[ 15232, 31416, 8568, 13566 ] | perm=[ 3, 4, 1, 2 ] | eps=[-1,1,-1] | full=false | rho=-16/33 sigma=5/12 tau=-11/45 | intermediate=4/81 | F=[4913/8910,-24548/1976535,-527/76032,190247/8201250] | q=[0,0,0,0]
source=[ 8568, 13566, 15232, 31416 ] | ordered=[ 15232, 31416, 8568, 13566 ] | perm=[ 3, 4, 1, 2 ] | eps=[1,-1,-1] | full=false | rho=16/33 sigma=-5/12 tau=-11/45 | intermediate=4/81 | F=[5831/8910,23324/1976535,833/76032,240737/8201250] | q=[0,0,0,0]
