# height=80 primes=[7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43] params=7863
# u v
66/59 -3/20
66/59 -55/29
66/59 66/59
67/59 0
67/59 1
67/59 63/4
67/59 -39/31
67/59 -62/41
67/59 -70/43
67/59 -63/59
67/59 67/59
68/59 0
68/59 1
68/59 62/35
68/59 57/37
68/59 -35/39
68/59 -63/53
68/59 68/59
69/59 0
69/59 1
69/59 64/5
69/59 -19/22
69/59 74/23
69/59 38/29
69/59 -22/35
69/59 78/37
69/59 -64/59
69/59 69/59
70/59 0
70/59 1
70/59 2/41
70/59 70/59
71/59 0
71/59 1
71/59 65/6
71/59 -65/59
71/59 71/59
71/59 -68/67
72/59 -37
72/59 0
72/59 1
72/59 -19/27
72/59 72/31
72/59 72/59
73/59 0
73/59 1
73/59 66/7
73/59 -66/59
73/59 73/59
74/59 0
74/59 1
74/59 -71/43
74/59 74/59
75/59 0
75/59 1
75/59 -7/4
75/59 67/8
75/59 -67/59
75/59 75/59
76/59 0
76/59 1
76/59 56/33
76/59 76/59
76/59 77/73
77/59 0
77/59 1
77/59 68/9
77/59 72/29
77/59 -68/59
77/59 77/59
78/59 0
78/59 1
78/59 -15/47
78/59 78/59
79/59 0
79/59 1
79/59 69/10
79/59 -69/59
79/59 79/59
79/59 2/71
80/59 0
80/59 1
80/59 77/34
80/59 80/59
80/59 -76/69
-79/60 0
-79/60 1
-79/60 49/30
-79/60 -79/60
-79/60 -41/60
-79/60 19/60
-77/60 0
-77/60 1
-77/60 47/30
-77/60 -11/41
-77/60 -77/60
-77/60 -43/60
-77/60 17/60
-73/60 -66
-73/60 0
-73/60 1
-73/60 46/29
-73/60 43/30
-73/60 -73/60
-73/60 -47/60
-73/60 13/60
-73/60 -41/78
-71/60 0
-71/60 1
-71/60 41/30
-71/60 -71/60
-71/60 -49/60
-71/60 11/60
-67/60 0
-67/60 1
-67/60 43/13
-67/60 23/19
-67/60 37/30
-67/60 -67/60
-67/60 -53/60
-67/60 7/60
-61/60 0
-61/60 1
-61/60 -77/5
-61/60 -70/17
-61/60 31/30
-61/60 -61/60
-61/60 -59/60
-61/60 1/60
-59/60 0
-59/60 1
-59/60 -28/29
-59/60 -2/29
-59/60 29/30
-59/60 -50/43
-59/60 24/43
-59/60 29/46
-59/60 31/52
-59/60 -33/53
-59/60 57/55
-59/60 -61/60
-59/60 -59/60
-59/60 -1/60
-53/60 0
-53/60 1
-53/60 23/30
-53/60 -67/60
-53/60 -53/60
-53/60 -7/60
-49/60 0
-49/60 1
-49/60 19/30
-49/60 -71/60
-49/60 -49/60
-49/60 -11/60
-47/60 0
-47/60 1
-47/60 17/30
-47/60 -78/41
-47/60 -73/60
-47/60 -47/60
-47/60 -13/60
-43/60 0
-43/60 1
-43/60 13/30
-43/60 -77/60
-43/60 -43/60
-43/60 -17/60
-41/60 0
-41/60 1
-41/60 31/26
-41/60 11/30
-41/60 17/59
-41/60 -79/60
-41/60 -41/60
-41/60 -19/60
-41/60 77/75
-37/60 0
-37/60 1
-37/60 7/30
-37/60 -37/60
-37/60 -23/60
-31/60 0
-31/60 1
-31/60 -37/9
-31/60 1/30
-31/60 -80/51
-31/60 -31/60
-31/60 -29/60
-29/60 0
-29/60 1
-29/60 -1/30
-29/60 -31/60
-29/60 -29/60
-23/60 0
-23/60 1
-23/60 -3/26
-23/60 25/27
-23/60 -7/30
-23/60 5/43
-23/60 -37/60
-23/60 -23/60
-23/60 -31/68
-23/60 61/70
-23/60 -43/73
-19/60 0
-19/60 1
-19/60 63/8
-19/60 -11/30
-19/60 30/37
-19/60 -45/47
-19/60 -41/60
-19/60 -19/60
-19/60 -41/79
-17/60 0
-17/60 1
-17/60 -13/30
-17/60 -43/60
-17/60 -17/60
-17/60 -43/77
-13/60 0
-13/60 1
-13/60 -9/17
-13/60 -17/30
-13/60 -22/37
-13/60 -47/60
-13/60 -13/60
-13/60 -47/73
-11/60 0
-11/60 1
-11/60 -19/30
-11/60 -49/60
-11/60 -11/60
-11/60 -49/71
-7/60 0
-7/60 1
-7/60 -23/30
-7/60 -53/60
-7/60 -7/60
-7/60 -53/67
-1/60 0
-1/60 1
-1/60 -29/30
-1/60 -37/50
-1/60 -59/60
-1/60 -1/60
-1/60 -59/61
1/60 0
1/60 1
1/60 -78/17
1/60 -31/30
1/60 -61/59
1/60 -61/60
1/60 1/60
1/60 44/67
7/60 0
7/60 1
7/60 -69/22
7/60 -37/30
7/60 -67/53
7/60 -67/60
7/60 7/60
7/60 -26/67
7/60 -49/73
11/60 0
11/60 1
11/60 -70/17
11/60 -41/30
11/60 26/41
11/60 -71/49
11/60 -71/60
11/60 11/60
13/60 0
13/60 1
13/60 -16/25
13/60 -43/30
13/60 -73/47
13/60 -73/60
13/60 13/60
13/60 7/67
17/60 0
17/60 1
17/60 -47/30
17/60 -77/43
17/60 -77/60
17/60 17/60
17/60 33/61
19/60 0
19/60 1
19/60 77/2
19/60 -71/20
19/60 -49/30
19/60 67/30
19/60 7/38
19/60 -79/41
19/60 -65/46
19/60 -37/56
19/60 -79/60
19/60 19/60
19/60 23/62
19/60 52/71
23/60 0
23/60 1
23/60 -49/9
23/60 45/16
23/60 -53/17
23/60 -34/21
23/60 -53/30
23/60 73/30
23/60 76/41
23/60 -51/47
23/60 30/49
23/60 -31/57
23/60 -16/57
23/60 23/60
23/60 65/72
29/60 0
29/60 1
29/60 44/3
29/60 -34/9
29/60 -63/10
29/60 -41/16
29/60 54/17
29/60 67/29
29/60 -59/30
29/60 -51/31
29/60 63/31
29/60 -45/37
29/60 -34/43
29/60 73/45
29/60 37/46
29/60 -8/47
29/60 -23/48
29/60 7/51
29/60 -62/57
29/60 2/59
29/60 29/60
29/60 -76/67
29/60 22/75
31/60 0
31/60 1
31/60 10/11
31/60 -61/30
31/60 -49/52
31/60 31/60
37/60 0
37/60 1
37/60 -64/13
37/60 -65/17
37/60 -56/19
37/60 34/27
37/60 72/29
37/60 -67/30
37/60 69/31
37/60 8/39
37/60 -43/41
37/60 19/41
37/60 -31/43
37/60 29/46
37/60 31/49
37/60 -63/53
37/60 58/55
37/60 37/60
37/60 67/61
37/60 6/67
41/60 0
41/60 1
41/60 60/29
41/60 -71/30
41/60 -27/37
41/60 23/37
41/60 68/39
41/60 41/60
41/60 -1/61
41/60 23/66
41/60 -4/71
43/60 -28
43/60 0
43/60 1
43/60 -69/5
43/60 -41/16
43/60 79/17
43/60 -53/19
43/60 57/26
43/60 -73/30
43/60 -46/41
43/60 -47/46
43/60 45/52
43/60 43/60
43/60 -72/67
43/60 37/71
43/60 53/74
47/60 0
47/60 1
47/60 -77/30
47/60 -61/31
47/60 47/60
47/60 35/76
49/60 0
49/60 1
49/60 -79/30
49/60 15/58
49/60 49/60
49/60 39/62
53/60 0
53/60 1
53/60 22/5
53/60 -29/19
53/60 -29/31
53/60 -15/43
53/60 53/60
53/60 -17/66
53/60 11/80
59/60 0
59/60 1
59/60 37/14
59/60 57/41
59/60 59/60
61/60 0
61/60 1
61/60 61/60
67/60 0
67/60 1
67/60 67/60
71/60 0
71/60 1
71/60 59/22
71/60 -29/31
71/60 -51/41
71/60 -13/46
71/60 5/48
71/60 71/60
71/60 -50/61
71/60 -22/73
73/60 0
73/60 1
73/60 73/60
77/60 0
77/60 1
77/60 33/2
77/60 -11/4
77/60 74/5
77/60 -41/7
77/60 7/15
77/60 -26/23
77/60 -74/41
77/60 -51/43
77/60 77/60
77/60 49/64
77/60 17/66
77/60 76/75
77/60 41/79
79/60 0
79/60 1
79/60 17/54
79/60 79/60
79/60 -23/62
-80/61 0
-80/61 1
-80/61 -52/43
-80/61 -80/61
-80/61 -42/61
-80/61 19/61
-79/61 0
-79/61 1
-79/61 -75/41
-79/61 -79/61
-79/61 -43/61
-79/61 9/61
-79/61 18/61
-79/61 9/70
-78/61 0
-78/61 1
-78/61 -20/3
-78/61 -29/53
-78/61 -78/61
-78/61 -44/61
-78/61 17/61
-77/61 0
-77/61 1
-77/61 43/7
-77/61 -26/19
-77/61 -77/61
-77/61 -45/61
-77/61 8/61
-77/61 16/61
-77/61 -79/62
-77/61 -43/68
-77/61 8/69
-76/61 0
-76/61 1
-76/61 -1/16
-76/61 26/21
-76/61 -57/41
-76/61 -49/43
-76/61 -76/61
-76/61 -46/61
-76/61 15/61
-76/61 -55/74
-75/61 0
-75/61 1
-75/61 -41/14
-75/61 -75/61
-75/61 -47/61
-75/61 7/61
-75/61 14/61
-75/61 7/68
-74/61 0
-74/61 1
-74/61 -69/4
-74/61 47/4
-74/61 65/31
-74/61 23/37
-74/61 -74/61
-74/61 -48/61
-74/61 13/61
-74/61 -52/79
-73/61 0
-73/61 1
-73/61 44/21
-73/61 -73/61
-73/61 -49/61
-73/61 6/61
-73/61 12/61
-73/61 6/67
-73/61 -19/72
-72/61 0
-72/61 1
-72/61 -72/61
-72/61 -50/61
-72/61 11/61
-71/61 0
-71/61 1
-71/61 75/14
-71/61 -71/61
-71/61 -51/61
-71/61 5/61
-71/61 10/61
-71/61 5/66
-71/61 -15/68
-70/61 0
-70/61 1
-70/61 48/11
-70/61 -43/41
-70/61 -70/61
-70/61 -52/61
-70/61 9/61
-70/61 79/61
-69/61 0
-69/61 1
-69/61 22/5
-69/61 43/24
-69/61 38/31
-69/61 29/32
-69/61 -66/53
-69/61 -69/61
-69/61 -53/61
-69/61 4/61
-69/61 8/61
-69/61 77/61
-69/61 4/65
-69/61 23/66
-69/61 21/73
-69/61 33/74
-69/61 43/74
-69/61 48/77
-68/61 0
-68/61 1
-68/61 -9/7
-68/61 36/13
-68/61 -13/22
-68/61 -74/59
-68/61 -68/61
-68/61 -54/61
-68/61 7/61
-68/61 75/61
-67/61 0
-67/61 1
-67/61 -67/61
-67/61 -55/61
-67/61 3/61
-67/61 6/61
-67/61 73/61
-67/61 3/64
-67/61 -43/80
-66/61 0
-66/61 1
-66/61 -66/61
-66/61 -56/61
-66/61 5/61
-66/61 71/61
-65/61 0
-65/61 1
-65/61 -43/37
-65/61 -76/47
-65/61 -65/61
-65/61 -57/61
-65/61 2/61
-65/61 4/61
-65/61 69/61
-65/61 69/62
-65/61 2/63
-65/61 37/76
-64/61 0
-64/61 1
-64/61 69/31
-64/61 -64/61
-64/61 -58/61
-64/61 3/61
-64/61 67/61
-64/61 -65/62
-64/61 -27/80
-63/61 0
-63/61 1
-63/61 -65/37
-63/61 -63/61
-63/61 -59/61
-63/61 1/61
-63/61 2/61
-63/61 65/61
-63/61 1/62
-63/61 58/67
-63/61 35/76
-63/61 -53/78
-62/61 0
-62/61 1
-62/61 -13/5
-62/61 -52/7
-62/61 -75/13
-62/61 23/17
-62/61 -34/19
-62/61 -10/27
-62/61 -25/33
-62/61 -33/35
-62/61 -34/39
-62/61 57/40
-62/61 -9/43
-62/61 36/43
-62/61 65/43
-62/61 14/57
-62/61 -62/61
-62/61 -60/61
-62/61 1/61
-62/61 63/61
-62/61 -29/63
-62/61 -71/74
-62/61 23/77
-62/61 29/80
-60/61 0
-60/61 1
-60/61 43/42
-60/61 -62/61
-60/61 -60/61
-60/61 -1/61
-60/61 59/61
-60/61 27/73
-59/61 0
-59/61 1
-59/61 -22/37
-59/61 -59/57
-59/61 27/58
-59/61 -1/60
-59/61 -63/61
-59/61 -59/61
-59/61 -2/61
-59/61 -1/61
-59/61 57/61
-59/61 -17/69
-58/61 0
-58/61 1
-58/61 -51/2
-58/61 66/5
-58/61 -75/11
-58/61 37/23
-58/61 72/31
-58/61 69/32
-58/61 -31/34
-58/61 -31/45
-58/61 43/46
-58/61 71/51
-58/61 -41/57
-58/61 -64/61
-58/61 -58/61
-58/61 -3/61
-58/61 55/61
-58/61 -41/62
-58/61 -31/63
-58/61 19/65
-58/61 -79/69
-58/61 -66/71
-58/61 -69/74
-58/61 5/74
-58/61 45/74
-57/61 0
-57/61 1
-57/61 7
-57/61 43/2
-57/61 28/13
-57/61 -56/29
-57/61 -2/59
-57/61 -65/61
-57/61 -57/61
-57/61 -4/61
-57/61 -2/61
-57/61 53/61
-57/61 34/63
-57/61 -41/78
-56/61 0
-56/61 1
-56/61 -43/37
-56/61 80/37
-56/61 -66/61
-56/61 -56/61
-56/61 -5/61
-56/61 51/61
-55/61 0
-55/61 1
-55/61 -23/13
-55/61 41/46
-55/61 -3/58
-55/61 -67/61
-55/61 -55/61
-55/61 -6/61
-55/61 -3/61
-55/61 49/61
-55/61 11/76
-54/61 0
-54/61 1
-54/61 -21/53
-54/61 -68/61
-54/61 -54/61
-54/61 -7/61
-54/61 47/61
-53/61 0
-53/61 1
-53/61 -4/57
-53/61 -69/61
-53/61 -53/61
-53/61 -8/61
-53/61 -4/61
-53/61 45/61
-52/61 0
-52/61 1
-52/61 -70/61
-52/61 -52/61
-52/61 -9/61
-52/61 43/61
-51/61 0
-51/61 1
-51/61 62/19
-51/61 -29/33
-51/61 -33/43
-51/61 16/45
-51/61 -5/56
-51/61 -71/61
-51/61 -51/61
-51/61 -10/61
-51/61 -5/61
-51/61 41/61
-50/61 0
-50/61 1
-50/61 71/60
-50/61 -72/61
-50/61 -50/61
-50/61 -11/61
-50/61 39/61
-49/61 0
-49/61 1
-49/61 43/11
-49/61 29/24
-49/61 -37/31
-49/61 68/37
-49/61 -6/55
-49/61 -73/61
-49/61 -49/61
-49/61 -12/61
-49/61 -6/61
-49/61 37/61
-49/61 -41/74
-48/61 0
-48/61 1
-48/61 43/7
-48/61 -8/13
-48/61 73/17
-48/61 65/43
-48/61 -74/61
-48/61 -48/61
-48/61 -13/61
-48/61 35/61
-48/61 -55/68
-48/61 57/74
-47/61 0
-47/61 1
-47/61 -7/54
-47/61 -47/56
-47/61 -75/61
-47/61 -47/61
-47/61 -14/61
-47/61 -7/61
-47/61 33/61
-47/61 -37/65
-46/61 0
-46/61 1
-46/61 68/13
-46/61 -43/37
-46/61 -63/43
-46/61 -3/49
-46/61 -21/53
-46/61 -76/61
-46/61 -46/61
-46/61 -15/61
-46/61 31/61
-45/61 0
-45/61 1
-45/61 37/3
-45/61 -8/53
-45/61 -77/61
-45/61 -45/61
-45/61 -16/61
-45/61 -8/61
-45/61 29/61
-44/61 0
-44/61 1
-44/61 -69/17
-44/61 62/23
-44/61 29/48
-44/61 -78/61
-44/61 -44/61
-44/61 -17/61
-44/61 27/61
-43/61 0
-43/61 1
-43/61 -25/13
-43/61 -69/16
-43/61 37/48
-43/61 -9/52
-43/61 -11/59
-43/61 -79/61
-43/61 -43/61
-43/61 -18/61
-43/61 -9/61
-43/61 25/61
-43/61 -23/62
-43/61 41/66
-43/61 -58/75
-42/61 0
-42/61 1
-42/61 62/5
-42/61 -80/61
-42/61 -42/61
-42/61 -19/61
-42/61 23/61
-41/61 -62
-41/61 0
-41/61 1
-41/61 -56/19
-41/61 -31/27
-41/61 -33/29
-41/61 58/31
-41/61 76/31
-41/61 -49/44
-41/61 36/47
-41/61 -10/51
-41/61 45/58
-41/61 -41/61
-41/61 -20/61
-41/61 -10/61
-41/61 21/61
-41/61 -69/64
-41/61 -28/65
-41/61 -37/69
-41/61 -77/71
-41/61 -20/71
-41/61 55/73
-41/61 49/76
-40/61 0
-40/61 1
-40/61 -31/56
-40/61 -40/61
-40/61 -21/61
-40/61 19/61
-39/61 0
-39/61 1
-39/61 -18/29
-39/61 -11/50
-39/61 -39/61
-39/61 -22/61
-39/61 -11/61
-39/61 17/61
-39/61 77/67
-38/61 0
-38/61 1
-38/61 -70/23
-38/61 -38/61
-38/61 -23/61
-38/61 15/61
-37/61 0
-37/61 1
-37/61 23/12
-37/61 57/26
-37/61 -77/47
-37/61 -12/49
-37/61 -37/61
-37/61 -24/61
-37/61 -12/61
-37/61 13/61
-36/61 0
-36/61 1
-36/61 -37/5
-36/61 -35/6
-36/61 -30/59
-36/61 -36/61
-36/61 -25/61
-36/61 11/61
-36/61 -16/63
-36/61 51/65
-35/61 0
-35/61 1
-35/61 -13/48
-35/61 -35/61
-35/61 -26/61
-35/61 -13/61
-35/61 9/61
-35/61 -23/70
-34/61 0
-34/61 1
-34/61 63/22
-34/61 -41/28
-34/61 43/29
-34/61 -59/54
-34/61 -34/61
-34/61 -27/61
-34/61 7/61
-34/61 -65/62
-34/61 -62/77
-33/61 0
-33/61 1
-33/61 47/5
-33/61 -14/47
-33/61 -33/61
-33/61 -28/61
-33/61 -14/61
-33/61 5/61
-33/61 29/70
-32/61 0
-32/61 1
-32/61 -32/61
-32/61 -29/61
-32/61 3/61
-31/61 0
-31/61 1
-31/61 -53/6
-31/61 41/11
-31/61 -42/17
-31/61 37/27
-31/61 38/27
-31/61 68/39
-31/61 4/41
-31/61 59/42
-31/61 61/43
-31/61 3/44
-31/61 -15/46
-31/61 31/48
-31/61 45/49
-31/61 41/51
-31/61 -31/61
-31/61 -30/61
-31/61 -15/61
-31/61 1/61
-31/61 -59/64
-31/61 -27/77
-30/61 0
-30/61 1
-30/61 35/58
-30/61 -31/61
-30/61 -30/61
-30/61 -1/61
-29/61 -37
-29/61 0
-29/61 1
-29/61 -49/19
-29/61 62/19
-29/61 24/35
-29/61 -16/45
-29/61 -32/61
-29/61 -29/61
-29/61 -16/61
-29/61 -3/61
-29/61 -78/77
-28/61 0
-28/61 1
-28/61 -23/45
-28/61 -19/55
-28/61 31/57
-28/61 -33/61
-28/61 -28/61
-28/61 -5/61
-28/61 -9/77
-27/61 0
-27/61 1
-27/61 -17/44
-27/61 -34/61
-27/61 -27/61
-27/61 -17/61
-27/61 -7/61
-26/61 0
-26/61 1
-26/61 -41/28
-26/61 21/38
-26/61 -20/41
-26/61 -35/61
-26/61 -26/61
-26/61 -9/61
-26/61 62/69
-25/61 0
-25/61 1
-25/61 39/2
-25/61 44/3
-25/61 51/8
-25/61 60/29
-25/61 -18/43
-25/61 -36/61
-25/61 -25/61
-25/61 -18/61
-25/61 -11/61
-25/61 14/71
-24/61 0
-24/61 1
-24/61 7/30
-24/61 38/51
-24/61 -37/61
-24/61 -24/61
-24/61 -13/61
-23/61 0
-23/61 1
-23/61 -19/42
-23/61 69/50
-23/61 -38/61
-23/61 -23/61
-23/61 -19/61
-23/61 -15/61
-22/61 0
-22/61 1
-22/61 -39/61
-22/61 -22/61
-22/61 -17/61
-21/61 0
-21/61 1
-21/61 -71/22
-21/61 -59/23
-21/61 29/25
-21/61 -43/34
-21/61 19/37
-21/61 -20/41
-21/61 -51/44
-21/61 -31/46
-21/61 37/59
-21/61 -40/61
-21/61 -21/61
-21/61 -20/61
-21/61 -19/61
-21/61 31/66
-21/61 1/69
-21/61 -29/70
-20/61 0
-20/61 1
-20/61 -31/6
-20/61 -37/55
-20/61 -41/61
-20/61 -21/61
-20/61 -20/61
-20/61 -73/75
-19/61 0
-19/61 1
-19/61 -61/14
-19/61 -21/40
-19/61 -42/61
-19/61 -23/61
-19/61 -21/61
-19/61 -19/61
-18/61 0
-18/61 1
-18/61 -43/61
-18/61 -25/61
-18/61 -18/61
-18/61 -43/79
-17/61 0
-17/61 1
-17/61 13/9
-17/61 -79/24
-17/61 -22/39
-17/61 -44/61
-17/61 -27/61
-17/61 -22/61
-17/61 -17/61
-17/61 58/77
-16/61 0
-16/61 1
-16/61 -45/61
-16/61 -29/61
-16/61 -16/61
-16/61 -45/77
-15/61 0
-15/61 1
-15/61 -35/12
-15/61 -23/38
-15/61 -46/61
-15/61 -31/61
-15/61 -23/61
-15/61 -15/61
-14/61 0
-14/61 1
-14/61 13/12
-14/61 11/42
-14/61 -35/59
-14/61 -47/61
-14/61 -33/61
-14/61 -14/61
-14/61 -47/75
-13/61 0
-13/61 1
-13/61 21/4
-13/61 -69/17
-13/61 -24/37
-13/61 17/37
-13/61 -48/61
-13/61 -35/61
-13/61 -24/61
-13/61 -13/61
-12/61 0
-12/61 1
-12/61 19/51
-12/61 -49/61
-12/61 -37/61
-12/61 -12/61
-12/61 -49/73
-11/61 0
-11/61 1
-11/61 -14/13
-11/61 57/16
-11/61 -22/27
-11/61 -25/36
-11/61 -50/61
-11/61 -39/61
-11/61 -25/61
-11/61 -11/61
-11/61 -41/78
-11/61 28/79
-10/61 0
-10/61 1
-10/61 -51/61
-10/61 -41/61
-10/61 -10/61
-10/61 -51/71
-9/61 0
-9/61 1
-9/61 -26/35
-9/61 -52/61
-9/61 -43/61
-9/61 -26/61
-9/61 -9/61
-8/61 0
-8/61 1
-8/61 -65/19
-8/61 46/19
-8/61 47/22
-8/61 -32/37
-8/61 -43/39
-8/61 70/43
-8/61 -41/45
-8/61 67/58
-8/61 -53/61
-8/61 -45/61
-8/61 -8/61
-8/61 -53/69
-7/61 0
-7/61 1
-7/61 40/11
-7/61 -1/21
-7/61 -27/34
-7/61 70/47
-7/61 -54/61
-7/61 -47/61
-7/61 -27/61
-7/61 -7/61
-6/61 0
-6/61 1
-6/61 -55/61
-6/61 -49/61
-6/61 -6/61
-6/61 -55/67
-5/61 0
-5/61 1
-5/61 -28/33
-5/61 -56/61
-5/61 -51/61
-5/61 -28/61
-5/61 -5/61
-4/61 0
-4/61 1
-4/61 -57/61
-4/61 -53/61
-4/61 -4/61
-4/61 -57/65
-3/61 0
-3/61 1
-3/61 -29/32
-3/61 -58/61
-3/61 -55/61
-3/61 -29/61
-3/61 -3/61
-2/61 0
-2/61 1
-2/61 -26/11
-2/61 43/37
-2/61 -59/61
-2/61 -57/61
-2/61 -2/61
-2/61 -53/62
-2/61 -59/63
-1/61 0
-1/61 1
-1/61 -30/31
-1/61 -51/41
-1/61 41/60
-1/61 -60/61
-1/61 -59/61
-1/61 -30/61
-1/61 -1/61
1/61 0
1/61 1
1/61 -31/30
1/61 -63/61
1/61 -62/61
1/61 -31/61
1/61 1/61
2/61 0
2/61 1
2/61 56/27
2/61 51/28
2/61 -63/59
2/61 -65/61
2/61 -63/61
2/61 2/61
3/61 0
3/61 1
3/61 -32/29
3/61 -51/31
3/61 -49/37
3/61 22/39
3/61 -67/61
3/61 -64/61
3/61 -32/61
3/61 3/61
3/61 13/68
3/61 -69/79
3/61 70/79
4/61 0
4/61 1
4/61 -65/57
4/61 -69/61
4/61 -65/61
4/61 4/61
5/61 0
5/61 1
5/61 55/12
5/61 -33/28
5/61 -71/61
5/61 -66/61
5/61 -33/61
5/61 5/61
6/61 0
6/61 1
6/61 63/17
6/61 55/18
6/61 -43/41
6/61 -67/55
6/61 -73/61
6/61 -67/61
6/61 6/61
7/61 0
7/61 1
7/61 -34/27
7/61 -5/56
7/61 -75/61
7/61 -68/61
7/61 -34/61
7/61 7/61
7/61 -38/73
8/61 0
8/61 1
8/61 -69/53
8/61 -77/61
8/61 -69/61
8/61 8/61
9/61 0
9/61 1
9/61 -35/26
9/61 -50/29
9/61 -28/29
9/61 -69/49
9/61 37/54
9/61 -79/61
9/61 -70/61
9/61 -35/61
9/61 9/61
9/61 7/78
10/61 0
10/61 1
10/61 57/16
10/61 71/42
10/61 -71/51
10/61 -71/61
10/61 10/61
10/61 65/74
11/61 0
11/61 1
11/61 31/2
11/61 80/3
11/61 -36/25
11/61 -46/43
11/61 -72/61
11/61 -36/61
11/61 11/61
11/61 -39/73
12/61 0
12/61 1
12/61 -73/49
12/61 -73/61
12/61 12/61
13/61 0
13/61 1
13/61 -37/24
13/61 77/57
13/61 -74/61
13/61 -37/61
13/61 13/61
14/61 0
14/61 1
14/61 57/2
14/61 69/20
14/61 -75/47
14/61 -75/61
14/61 14/61
15/61 -76
15/61 0
15/61 1
15/61 -38/23
15/61 -16/41
15/61 -76/61
15/61 -38/61
15/61 15/61
16/61 0
16/61 1
16/61 -77/45
16/61 -77/61
16/61 16/61
17/61 0
17/61 1
17/61 -39/22
17/61 -78/61
17/61 -39/61
17/61 17/61
18/61 0
18/61 1
18/61 -57/5
18/61 -74/7
18/61 -68/23
18/61 77/30
18/61 47/33
18/61 -79/43
18/61 -79/61
18/61 18/61
18/61 -62/71
19/61 0
19/61 1
19/61 31/5
19/61 51/5
19/61 -40/21
19/61 41/37
19/61 -77/50
19/61 -63/58
19/61 -80/61
19/61 -40/61
19/61 19/61
19/61 -4/65
20/61 0
20/61 1
20/61 58/25
20/61 74/43
20/61 20/61
20/61 20/69
20/61 17/79
21/61 0
21/61 1
21/61 -41/20
21/61 29/23
21/61 -28/25
21/61 -77/38
21/61 -41/61
21/61 21/61
21/61 41/71
22/61 0
22/61 1
22/61 19/21
22/61 27/34
22/61 -21/41
22/61 22/61
23/61 0
23/61 1
23/61 -51/14
23/61 -42/19
23/61 76/35
23/61 71/56
23/61 -42/61
23/61 23/61
23/61 -43/63
23/61 33/70
24/61 0
24/61 1
24/61 -29/2
24/61 -16/13
24/61 -39/14
24/61 -23/18
24/61 53/43
24/61 24/61
24/61 11/62
25/61 0
25/61 1
25/61 -43/18
25/61 -43/61
25/61 25/61
26/61 0
26/61 1
26/61 28/9
26/61 -49/23
26/61 -4/29
26/61 -17/41
26/61 -72/43
26/61 -29/56
26/61 26/61
27/61 0
27/61 1
27/61 -44/17
27/61 -23/22
27/61 -44/61
27/61 27/61
27/61 -76/77
28/61 0
28/61 1
28/61 62/15
28/61 28/61
28/61 -49/69
29/61 0
29/61 1
29/61 7/3
29/61 -45/16
29/61 17/19
29/61 63/37
29/61 -12/41
29/61 7/47
29/61 -45/61
29/61 29/61
29/61 -5/63
29/61 -69/74
30/61 0
30/61 1
30/61 52/21
30/61 16/37
30/61 -69/41
30/61 -37/49
30/61 49/57
30/61 30/61
30/61 41/64
30/61 -63/68
31/61 0
31/61 1
31/61 -46/15
31/61 13/56
31/61 -46/61
31/61 31/61
32/61 0
32/61 1
32/61 -38/7
32/61 -47/46
32/61 32/61
33/61 0
33/61 1
33/61 -32/11
33/61 -47/14
33/61 -61/41
33/61 17/60
33/61 -47/61
33/61 33/61
34/61 0
34/61 1
34/61 34/61
35/61 0
35/61 1
35/61 53/12
35/61 -48/13
35/61 -48/61
35/61 35/61
35/61 8/65
35/61 -19/66
36/61 0
36/61 1
36/61 36/61
37/61 0
37/61 1
37/61 -13/6
37/61 -49/12
37/61 62/27
37/61 -50/43
37/61 -49/61
37/61 37/61
38/61 0
38/61 1
38/61 35/31
38/61 -7/51
38/61 69/58
38/61 38/61
38/61 33/74
39/61 0
39/61 1
39/61 -50/11
39/61 -73/19
39/61 -73/41
39/61 29/43
39/61 -50/61
39/61 39/61
39/61 78/71
39/61 43/77
40/61 0
40/61 1
40/61 40/61
41/61 0
41/61 1
41/61 -51/10
41/61 -31/51
41/61 -51/61
41/61 41/61
42/61 0
42/61 1
42/61 41/12
42/61 -12/29
42/61 74/33
42/61 -63/38
42/61 42/61
42/61 -1/62
42/61 28/69
43/61 -40
43/61 0
43/61 1
43/61 -52/9
43/61 -43/13
43/61 42/29
43/61 31/30
43/61 -27/31
43/61 55/31
43/61 8/39
43/61 9/58
43/61 -52/61
43/61 43/61
43/61 7/65
43/61 45/68
43/61 56/69
43/61 -57/74
44/61 0
44/61 1
44/61 -49/37
44/61 5/42
44/61 9/44
44/61 44/61
44/61 25/63
45/61 0
45/61 1
45/61 -53/8
45/61 58/23
45/61 62/47
45/61 51/53
45/61 -53/61
45/61 45/61
45/61 -31/70
45/61 -79/74
46/61 0
46/61 1
46/61 -3/29
46/61 -44/43
46/61 7/47
46/61 54/59
46/61 46/61
46/61 -43/68
46/61 33/71
47/61 0
47/61 1
47/61 -65/2
47/61 -54/7
47/61 38/7
47/61 -54/61
47/61 47/61
47/61 10/69
48/61 0
48/61 1
48/61 48/61
49/61 0
49/61 1
49/61 -55/6
49/61 -55/61
49/61 49/61
50/61 0
50/61 1
50/61 58/15
50/61 -41/19
50/61 -1/23
50/61 47/41
50/61 -35/51
50/61 50/61
50/61 -47/62
51/61 0
51/61 1
51/61 -56/5
51/61 -49/13
51/61 -56/61
51/61 51/61
51/61 -41/78
52/61 0
52/61 1
