# height=30 primes=[7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43] params=1111
# u v
-12/13 11/13
-12/13 -1/25
-12/13 -1/26
-11/13 0
-11/13 1
-11/13 -17/9
-11/13 -1/12
-11/13 -15/13
-11/13 -11/13
-11/13 -2/13
-11/13 -1/13
-11/13 9/13
-10/13 0
-10/13 1
-10/13 -16/13
-10/13 -10/13
-10/13 -3/13
-10/13 7/13
-10/13 -3/23
-10/13 -3/26
-9/13 0
-9/13 1
-9/13 -2/11
-9/13 -17/13
-9/13 -9/13
-9/13 -4/13
-9/13 -2/13
-9/13 5/13
-8/13 0
-8/13 1
-8/13 29/12
-8/13 -18/13
-8/13 -8/13
-8/13 -5/13
-8/13 3/13
-8/13 -5/21
-8/13 -5/26
-7/13 0
-7/13 1
-7/13 -3/10
-7/13 -19/13
-7/13 -7/13
-7/13 -6/13
-7/13 -3/13
-7/13 1/13
-6/13 0
-6/13 1
-6/13 -20/13
-6/13 -7/13
-6/13 -6/13
-6/13 -1/13
-6/13 -7/19
-6/13 -7/26
-5/13 0
-5/13 1
-5/13 -4/9
-5/13 29/12
-5/13 -21/13
-5/13 -8/13
-5/13 -5/13
-5/13 -4/13
-5/13 -3/13
-4/13 0
-4/13 1
-4/13 -29/4
-4/13 -22/13
-4/13 -9/13
-4/13 -5/13
-4/13 -4/13
-4/13 -9/17
-4/13 29/22
-4/13 -12/25
-4/13 -9/26
-3/13 0
-3/13 1
-3/13 -5/8
-3/13 -23/13
-3/13 -10/13
-3/13 -7/13
-3/13 -5/13
-3/13 -3/13
-2/13 0
-2/13 1
-2/13 -24/13
-2/13 -11/13
-2/13 -9/13
-2/13 -2/13
-2/13 -11/15
-2/13 -11/26
-1/13 0
-1/13 1
-1/13 -6/7
-1/13 -25/13
-1/13 -12/13
-1/13 -11/13
-1/13 -6/13
-1/13 -1/13
1/13 0
1/13 1
1/13 -7/6
1/13 -27/13
1/13 -15/13
1/13 -14/13
1/13 -7/13
1/13 1/13
2/13 0
2/13 1
2/13 -15/11
2/13 -28/13
2/13 -17/13
2/13 -15/13
2/13 2/13
2/13 -15/26
3/13 0
3/13 1
3/13 -8/5
3/13 -29/13
3/13 -19/13
3/13 -16/13
3/13 -8/13
3/13 3/13
4/13 0
4/13 1
4/13 -17/9
4/13 -30/13
4/13 -21/13
4/13 -17/13
4/13 4/13
4/13 -17/26
5/13 0
5/13 1
5/13 -9/4
5/13 -23/13
5/13 -18/13
5/13 -9/13
5/13 5/13
5/13 6/23
6/13 0
6/13 1
6/13 -19/7
6/13 -25/13
6/13 -19/13
6/13 6/13
6/13 -19/26
7/13 0
7/13 1
7/13 -10/3
7/13 -27/13
7/13 -20/13
7/13 -10/13
7/13 7/13
8/13 0
8/13 1
8/13 -21/5
8/13 -29/13
8/13 -21/13
8/13 8/13
8/13 -21/26
9/13 0
9/13 1
9/13 -11/2
9/13 -22/13
9/13 -11/13
9/13 9/13
10/13 0
10/13 1
10/13 -23/3
10/13 -23/13
10/13 10/13
10/13 -23/26
11/13 -12
11/13 0
11/13 1
11/13 -24/13
11/13 -12/13
11/13 11/13
11/13 18/19
12/13 -25
12/13 0
12/13 1
12/13 -25/13
12/13 12/13
12/13 -25/26
14/13 0
14/13 1
14/13 27
14/13 -27/13
14/13 14/13
14/13 -27/26
15/13 0
15/13 1
15/13 14
15/13 -28/13
15/13 -14/13
15/13 15/13
16/13 0
16/13 1
16/13 29/3
16/13 -29/13
16/13 16/13
16/13 -29/26
17/13 0
17/13 1
17/13 15/2
17/13 -30/13
17/13 -15/13
17/13 17/13
17/13 9/28
17/13 19/29
18/13 0
18/13 1
18/13 18/13
19/13 0
19/13 1
19/13 16/3
19/13 -16/13
19/13 19/13
20/13 0
20/13 1
20/13 20/13
21/13 0
21/13 1
21/13 17/4
21/13 -17/13
21/13 21/13
22/13 0
22/13 1
22/13 22/13
23/13 0
23/13 1
23/13 18/5
23/13 9/11
23/13 -18/13
23/13 23/13
24/13 0
24/13 1
24/13 24/13
25/13 0
25/13 1
25/13 19/6
25/13 -19/13
25/13 25/13
25/13 1/18
27/13 0
27/13 1
27/13 20/7
27/13 -20/13
27/13 27/13
27/13 -28/25
28/13 0
28/13 1
28/13 28/13
28/13 -22/19
29/13 0
29/13 1
29/13 21/8
29/13 -21/13
29/13 29/13
29/13 -14/23
30/13 0
30/13 1
30/13 30/13
-29/14 0
-29/14 1
-29/14 22/7
-29/14 -29/14
-29/14 1/14
-29/14 15/14
-29/14 26/27
-29/14 15/28
-27/14 0
-27/14 1
-27/14 20/7
-27/14 -27/14
-27/14 -1/14
-27/14 13/14
-27/14 -21/22
-27/14 13/28
-25/14 0
-25/14 1
-25/14 18/7
-25/14 -25/14
-25/14 -3/14
-25/14 11/14
-25/14 -22/15
-25/14 11/28
-23/14 0
-23/14 1
-23/14 16/7
-23/14 -23/14
-23/14 -5/14
-23/14 9/14
-23/14 2/27
-23/14 9/28
-19/14 0
-19/14 1
-19/14 12/7
-19/14 -19/14
-19/14 -9/14
-19/14 5/14
-19/14 5/28
-17/14 0
-17/14 1
-17/14 10/7
-17/14 -17/14
-17/14 -11/14
-17/14 3/14
-17/14 3/28
-15/14 0
-15/14 1
-15/14 8/7
-15/14 -15/14
-15/14 -13/14
-15/14 1/14
-15/14 1/28
-15/14 1/29
-13/14 0
-13/14 1
-13/14 6/7
-13/14 -15/14
-13/14 -13/14
-13/14 -1/14
-13/14 -1/27
-13/14 -1/28
-13/14 18/29
-11/14 0
-11/14 1
-11/14 4/7
-11/14 -17/14
-11/14 -11/14
-11/14 -3/14
-11/14 -3/25
-11/14 -3/28
-9/14 0
-9/14 1
-9/14 2/7
-9/14 -19/14
-9/14 -9/14
-9/14 -5/14
-9/14 -5/23
-9/14 -5/28
-5/14 0
-5/14 1
-5/14 -2/7
-5/14 -23/14
-5/14 -9/14
-5/14 -5/14
-5/14 -9/19
-5/14 -9/28
-3/14 0
-3/14 1
-3/14 -4/7
-3/14 -25/14
-3/14 -11/14
-3/14 -3/14
-3/14 -11/17
-3/14 -11/28
-1/14 0
-1/14 1
-1/14 -6/7
-1/14 -27/14
-1/14 -13/14
-1/14 -1/14
-1/14 -13/15
-1/14 -13/28
1/14 0
1/14 1
1/14 -23/6
1/14 -8/7
1/14 -15/13
1/14 -29/14
1/14 -15/14
1/14 1/14
1/14 -15/28
3/14 0
3/14 1
3/14 -10/7
3/14 -17/11
3/14 -17/14
3/14 3/14
3/14 -17/28
5/14 0
5/14 1
5/14 -12/7
5/14 -19/9
5/14 -19/14
5/14 5/14
5/14 -19/28
9/14 0
9/14 1
9/14 -23/5
9/14 -16/7
9/14 -23/14
9/14 9/14
9/14 -23/28
11/14 0
11/14 1
11/14 -25/3
11/14 -18/7
11/14 -25/14
11/14 11/14
11/14 -25/28
13/14 -27
13/14 0
13/14 1
13/14 -20/7
13/14 -27/14
13/14 13/14
13/14 -9/25
13/14 -27/28
15/14 0
15/14 1
15/14 29
15/14 -5/2
15/14 -22/7
15/14 3/7
15/14 -29/14
15/14 15/14
15/14 -29/28
17/14 0
17/14 1
17/14 -24/7
17/14 17/14
19/14 0
19/14 1
19/14 -26/7
19/14 19/14
23/14 0
23/14 1
23/14 -30/7
23/14 23/14
25/14 0
25/14 1
25/14 25/14
27/14 0
27/14 1
27/14 27/14
29/14 0
29/14 1
29/14 29/14
-29/15 0
-29/15 1
-29/15 -29/15
-29/15 -1/15
-29/15 7/15
-29/15 14/15
-29/15 7/22
-28/15 0
-28/15 1
-28/15 30/7
-28/15 -28/15
-28/15 -2/15
-28/15 13/15
-28/15 13/30
-26/15 0
-26/15 1
-26/15 -26/15
-26/15 -4/15
-26/15 11/15
-26/15 -10/23
-26/15 11/30
-23/15 0
-23/15 1
-23/15 -23/15
-23/15 -7/15
-23/15 4/15
-23/15 8/15
-23/15 4/19
-22/15 0
-22/15 1
-22/15 -25/14
-22/15 -22/15
-22/15 -8/15
-22/15 7/15
-22/15 29/15
-22/15 7/30
-19/15 0
-19/15 1
-19/15 -19/15
-19/15 -11/15
-19/15 2/15
-19/15 4/15
-19/15 23/15
-19/15 2/17
-19/15 -13/28
-17/15 0
-17/15 1
-17/15 -13/10
-17/15 -17/15
-17/15 -13/15
-17/15 1/15
-17/15 2/15
-17/15 19/15
-17/15 1/16
-16/15 0
-16/15 1
-16/15 -16/15
-16/15 -14/15
-16/15 1/15
-16/15 17/15
-16/15 1/30
-14/15 0
-14/15 1
-14/15 -16/15
-14/15 -14/15
-14/15 -1/15
-14/15 13/15
-14/15 -1/29
-14/15 -1/30
-13/15 0
-13/15 1
-13/15 -1/14
-13/15 -17/15
-13/15 -13/15
-13/15 -2/15
-13/15 -1/15
-13/15 11/15
-11/15 0
-11/15 1
-11/15 -2/13
-11/15 -19/15
-11/15 -11/15
-11/15 -4/15
-11/15 -2/15
-11/15 7/15
-8/15 0
-8/15 1
-8/15 -22/15
-8/15 -8/15
-8/15 -7/15
-8/15 1/15
-8/15 -7/23
-8/15 -7/30
-7/15 0
-7/15 1
-7/15 -4/11
-7/15 -23/15
-7/15 -8/15
-7/15 -7/15
-7/15 -4/15
-7/15 -1/15
-4/15 0
-4/15 1
-4/15 -26/15
-4/15 -11/15
-4/15 -7/15
-4/15 -4/15
-4/15 -11/19
-4/15 -11/30
-2/15 0
-2/15 1
-2/15 -2/3
-2/15 -1/5
-2/15 -28/15
-2/15 -13/15
-2/15 -11/15
-2/15 -2/15
-2/15 -13/17
-2/15 -29/28
-2/15 -13/30
-1/15 0
-1/15 1
-1/15 -7/8
-1/15 -29/15
-1/15 -14/15
-1/15 -13/15
-1/15 -7/15
-1/15 -1/15
1/15 0
1/15 1
1/15 -8/7
1/15 -17/15
1/15 -16/15
1/15 -8/15
1/15 1/15
2/15 0
2/15 1
2/15 -17/13
2/15 -19/15
2/15 -17/15
2/15 2/15
2/15 -17/30
4/15 0
4/15 1
4/15 -19/11
4/15 -23/15
4/15 -19/15
4/15 4/15
4/15 -19/30
7/15 0
7/15 1
7/15 -11/4
7/15 3/8
7/15 -29/15
7/15 -22/15
7/15 -11/15
7/15 7/15
8/15 0
8/15 1
8/15 -23/7
8/15 -23/15
8/15 8/15
8/15 -23/30
11/15 0
11/15 1
11/15 -13/2
11/15 -26/15
11/15 -13/15
11/15 11/15
13/15 -14
13/15 0
13/15 1
13/15 -28/15
13/15 -14/15
13/15 13/15
14/15 -29
14/15 0
14/15 1
14/15 -7/3
14/15 2/5
14/15 -29/15
14/15 14/15
14/15 -29/30
16/15 0
16/15 1
16/15 16/15
17/15 0
17/15 1
17/15 16
17/15 -16/15
17/15 17/15
19/15 0
19/15 1
19/15 17/2
19/15 -17/15
19/15 19/15
22/15 0
22/15 1
22/15 22/15
23/15 0
23/15 1
23/15 19/4
23/15 -19/15
23/15 23/15
26/15 0
26/15 1
26/15 26/15
28/15 0
28/15 1
28/15 28/15
29/15 0
29/15 1
29/15 22/7
29/15 -22/15
29/15 29/15
-29/16 0
-29/16 1
-29/16 21/8
-29/16 -29/16
-29/16 -3/16
-29/16 13/16
-27/16 0
-27/16 1
-27/16 19/8
-27/16 -27/16
-27/16 -5/16
-27/16 11/16
-25/16 0
-25/16 1
-25/16 17/8
-25/16 -25/16
-25/16 -7/16
-25/16 9/16
-23/16 0
-23/16 1
-23/16 15/8
-23/16 -23/16
-23/16 -9/16
-23/16 7/16
-21/16 0
-21/16 1
-21/16 13/8
-21/16 -21/16
-21/16 -11/16
-21/16 5/16
-19/16 0
-19/16 1
-19/16 11/8
-19/16 -19/16
-19/16 -13/16
-19/16 3/16
-17/16 0
-17/16 1
-17/16 9/8
-17/16 -17/16
-17/16 -15/16
-17/16 1/16
-15/16 0
-15/16 1
-15/16 7/8
-15/16 -17/16
-15/16 -15/16
-15/16 -1/16
-15/16 -21/22
-13/16 0
-13/16 1
-13/16 5/8
-13/16 -19/16
-13/16 -13/16
-13/16 -3/16
-13/16 -3/29
-11/16 0
-11/16 1
-11/16 3/8
-11/16 -21/16
-11/16 -11/16
-11/16 -5/16
-11/16 -5/27
-9/16 0
-9/16 1
-9/16 1/8
-9/16 -23/16
-9/16 -9/16
-9/16 -7/16
-9/16 -7/25
-7/16 0
-7/16 1
-7/16 -1/8
-7/16 -25/16
-7/16 -9/16
-7/16 -7/16
-7/16 -9/23
-7/16 -29/24
-5/16 0
-5/16 1
-5/16 -3/8
-5/16 -27/16
-5/16 -11/16
-5/16 -5/16
-5/16 -11/21
-3/16 0
-3/16 1
-3/16 -5/8
-3/16 -29/16
-3/16 -13/16
-3/16 -3/16
-3/16 -13/19
-1/16 0
-1/16 1
-1/16 -7/8
-1/16 -15/16
-1/16 -1/16
-1/16 -15/17
1/16 0
1/16 1
1/16 -9/8
1/16 -17/15
1/16 -17/16
1/16 1/16
3/16 0
3/16 1
3/16 -11/8
3/16 -19/13
3/16 -19/16
3/16 3/16
5/16 0
5/16 1
5/16 -13/8
5/16 -21/11
5/16 -21/16
5/16 5/16
7/16 0
7/16 1
7/16 -15/8
7/16 -23/9
7/16 -23/16
7/16 7/16
9/16 0
9/16 1
9/16 -25/7
9/16 -17/8
9/16 -25/16
9/16 9/16
11/16 0
11/16 1
11/16 -27/5
11/16 -19/8
11/16 -27/16
11/16 11/16
13/16 0
13/16 1
13/16 -29/3
13/16 -21/8
13/16 -29/16
13/16 13/16
15/16 0
15/16 1
15/16 -23/8
15/16 15/16
17/16 0
17/16 1
17/16 -25/8
17/16 17/16
19/16 0
19/16 1
19/16 -27/8
19/16 19/16
21/16 0
21/16 1
21/16 -29/8
21/16 21/16
21/16 20/27
23/16 0
23/16 1
23/16 23/16
25/16 0
25/16 1
25/16 25/16
27/16 0
27/16 1
27/16 27/16
29/16 0
29/16 1
29/16 29/16
-30/17 0
-30/17 1
-30/17 -30/17
-30/17 -4/17
-30/17 13/17
-29/17 0
-29/17 1
-29/17 -29/17
-29/17 -5/17
-29/17 6/17
-29/17 12/17
-29/17 -22/19
-29/17 6/23
-28/17 0
-28/17 1
-28/17 -28/17
-28/17 -6/17
-28/17 11/17
-27/17 0
-27/17 1
-27/17 -27/17
-27/17 -7/17
-27/17 5/17
-27/17 10/17
-27/17 5/22
-26/17 0
-26/17 1
-26/17 -26/17
-26/17 -8/17
-26/17 9/17
-25/17 0
-25/17 1
-25/17 -25/17
-25/17 -9/17
-25/17 4/17
-25/17 8/17
-25/17 4/21
-24/17 0
-24/17 1
-24/17 -24/17
-24/17 -10/17
-24/17 7/17
-23/17 0
-23/17 1
-23/17 -23/17
-23/17 -11/17
-23/17 3/17
-23/17 6/17
-23/17 29/17
-23/17 3/20
-22/17 0
-22/17 1
-22/17 -22/17
-22/17 -12/17
-22/17 5/17
-22/17 27/17
-21/17 0
-21/17 1
-21/17 -11/3
-21/17 -21/17
-21/17 -13/17
-21/17 2/17
-21/17 4/17
-21/17 25/17
-21/17 2/19
-20/17 0
-20/17 1
-20/17 -29/4
-20/17 -20/17
-20/17 -14/17
-20/17 3/17
-20/17 23/17
-20/17 -9/22
-19/17 0
-19/17 1
-19/17 -19/17
-19/17 -15/17
-19/17 1/17
-19/17 2/17
-19/17 21/17
-19/17 1/18
-19/17 3/23
-18/17 0
-18/17 1
-18/17 -18/17
-18/17 -16/17
-18/17 1/17
-18/17 19/17
-16/17 0
-16/17 1
-16/17 -18/17
-16/17 -16/17
-16/17 -1/17
-16/17 15/17
-16/17 -28/25
-16/17 1/29
-15/17 0
-15/17 1
-15/17 -1/16
-15/17 -19/17
-15/17 -15/17
-15/17 -2/17
-15/17 -1/17
-15/17 13/17
-14/17 0
-14/17 1
-14/17 -19/10
-14/17 -20/17
-14/17 -14/17
-14/17 -3/17
-14/17 11/17
-14/17 4/23
-13/17 0
-13/17 1
-13/17 1/7
-13/17 -2/15
-13/17 -21/17
-13/17 -13/17
-13/17 -4/17
-13/17 -2/17
-13/17 9/17
-12/17 0
-12/17 1
-12/17 -22/17
-12/17 -12/17
-12/17 -5/17
-12/17 7/17
-12/17 -5/29
-11/17 0
-11/17 1
-11/17 -3/14
-11/17 -23/17
-11/17 -11/17
-11/17 -6/17
-11/17 -3/17
-11/17 5/17
-10/17 0
-10/17 1
-10/17 -24/17
-10/17 -10/17
-10/17 -7/17
-10/17 3/17
-10/17 -7/27
-9/17 0
-9/17 1
-9/17 -4/13
-9/17 -25/17
-9/17 -9/17
-9/17 -8/17
-9/17 -4/17
-9/17 1/17
-8/17 0
-8/17 1
-8/17 -26/17
-8/17 -9/17
-8/17 -8/17
-8/17 -1/17
-8/17 -9/25
-7/17 0
-7/17 1
-7/17 -29/4
-7/17 -5/12
-7/17 -27/17
-7/17 -10/17
-7/17 -7/17
-7/17 -5/17
-7/17 -3/17
-6/17 0
-6/17 1
-6/17 -28/17
-6/17 -11/17
-6/17 -6/17
-6/17 -5/17
-6/17 -11/23
-5/17 0
-5/17 1
-5/17 -6/11
-5/17 -29/17
-5/17 -12/17
-5/17 -7/17
-5/17 -6/17
-5/17 -5/17
-5/17 -14/29
-4/17 0
-4/17 1
-4/17 -30/13
-4/17 -30/17
-4/17 -13/17
-4/17 -9/17
-4/17 -4/17
-4/17 -13/21
-3/17 0
-3/17 1
-3/17 -7/10
-3/17 -14/17
-3/17 -11/17
-3/17 -7/17
-3/17 -3/17
-2/17 0
-2/17 1
-2/17 -15/17
-2/17 -13/17
-2/17 -2/17
-2/17 -15/19
-1/17 0
-1/17 1
-1/17 -8/9
-1/17 -16/17
-1/17 -15/17
-1/17 -8/17
-1/17 -1/17
1/17 0
1/17 1
1/17 -9/8
1/17 -19/17
1/17 -18/17
1/17 -9/17
1/17 1/17
2/17 0
2/17 1
2/17 -19/15
2/17 -21/17
2/17 -19/17
2/17 2/17
3/17 0
3/17 1
3/17 -10/7
3/17 -23/17
3/17 -20/17
3/17 -10/17
3/17 3/17
4/17 0
4/17 1
4/17 -21/13
4/17 -25/17
4/17 -21/17
4/17 4/17
5/17 0
5/17 1
5/17 -11/6
5/17 -27/17
5/17 -22/17
5/17 -11/17
5/17 5/17
6/17 0
6/17 1
6/17 -23/11
6/17 -29/17
6/17 -23/17
6/17 6/17
7/17 0
7/17 1
7/17 -12/5
7/17 -24/17
7/17 -12/17
7/17 7/17
8/17 0
8/17 1
8/17 -25/9
8/17 -25/17
8/17 8/17
9/17 0
9/17 1
9/17 -13/4
9/17 -26/17
9/17 -13/17
9/17 9/17
9/17 7/30
10/17 0
10/17 1
10/17 -27/7
10/17 -27/17
10/17 10/17
11/17 0
11/17 1
11/17 -14/3
11/17 -28/17
11/17 -14/17
11/17 11/17
12/17 0
12/17 1
12/17 -29/5
12/17 -29/17
12/17 12/17
13/17 0
13/17 1
13/17 -15/2
13/17 -30/17
13/17 -15/17
13/17 13/17
14/17 0
14/17 1
14/17 14/17
15/17 -16
15/17 0
15/17 1
15/17 -16/17
15/17 15/17
16/17 0
16/17 1
16/17 16/17
18/17 0
18/17 1
18/17 18/17
19/17 0
19/17 1
19/17 18
19/17 -18/17
19/17 19/17
20/17 0
20/17 1
20/17 20/17
21/17 0
21/17 1
21/17 19/2
21/17 -19/17
21/17 21/17
22/17 0
22/17 1
22/17 22/17
23/17 0
23/17 1
23/17 20/3
23/17 -20/17
23/17 23/17
24/17 0
24/17 1
24/17 24/17
25/17 0
25/17 1
25/17 21/4
25/17 -21/17
25/17 25/17
26/17 0
26/17 1
26/17 26/17
27/17 0
27/17 1
27/17 22/5
27/17 -22/17
27/17 27/17
28/17 0
28/17 1
28/17 28/17
29/17 0
29/17 1
29/17 23/6
29/17 -23/17
29/17 29/17
30/17 0
30/17 1
30/17 30/17
-29/18 0
-29/18 1
-29/18 20/9
-29/18 -29/18
-29/18 -7/18
-29/18 11/18
-25/18 0
-25/18 1
-25/18 16/9
-25/18 -25/18
-25/18 -11/18
-25/18 7/18
-25/18 30/19
-23/18 0
-23/18 1
-23/18 14/9
-23/18 15/11
-23/18 -23/18
-23/18 -13/18
-23/18 5/18
-23/18 -28/25
-19/18 0
-19/18 1
-19/18 10/9
-19/18 -29/13
-19/18 -19/18
-19/18 -17/18
-19/18 1/18
-17/18 0
-17/18 1
-17/18 19/6
-17/18 -29/9
-17/18 8/9
-17/18 -19/18
-17/18 -17/18
-17/18 -1/18
-17/18 -20/23
-13/18 0
-13/18 1
-13/18 4/9
-13/18 -23/18
-13/18 -13/18
-13/18 -5/18
-11/18 0
-11/18 1
-11/18 2/9
-11/18 -25/18
-11/18 -11/18
-11/18 -7/18
-11/18 -7/29
-7/18 0
-7/18 1
-7/18 -2/9
-7/18 -29/18
-7/18 -11/18
-7/18 -7/18
-7/18 -11/25
-5/18 0
-5/18 1
-5/18 -4/9
-5/18 -13/18
-5/18 -5/18
-5/18 -13/23
-1/18 0
-1/18 1
-1/18 -8/9
-1/18 -17/18
-1/18 -1/18
-1/18 -17/19
1/18 0
1/18 1
1/18 -10/9
1/18 25/13
1/18 -19/17
1/18 -19/18
1/18 1/18
5/18 0
5/18 1
5/18 -14/9
5/18 -23/13
5/18 -23/18
5/18 5/18
7/18 0
7/18 1
7/18 -16/9
7/18 -25/11
7/18 -25/18
7/18 7/18
11/18 0
11/18 1
11/18 -29/7
11/18 -20/9
11/18 -29/18
11/18 11/18
13/18 0
13/18 1
13/18 -22/9
13/18 13/18
17/18 0
17/18 1
17/18 -26/9
17/18 17/18
19/18 0
19/18 1
19/18 -28/9
19/18 19/18
23/18 0
23/18 1
23/18 23/18
25/18 0
25/18 1
25/18 25/18
29/18 0
29/18 1
29/18 29/18
29/18 -15/26
-30/19 0
-30/19 1
-30/19 -30/19
-30/19 -8/19
-30/19 11/19
-29/19 0
-29/19 1
-29/19 -22/13
-29/19 -29/19
-29/19 -9/19
-29/19 5/19
-29/19 10/19
-29/19 5/24
-28/19 0
-28/19 1
-28/19 -28/19
-28/19 -10/19
-28/19 9/19
-28/19 26/23
-27/19 0
-27/19 1
-27/19 -27/19
-27/19 -11/19
-27/19 4/19
-27/19 8/19
-27/19 4/23
-27/19 -9/29
-26/19 0
-26/19 1
-26/19 -26/19
-26/19 -12/19
-26/19 7/19
-26/19 -21/29
-25/19 0
-25/19 1
-25/19 -25/19
-25/19 -13/19
-25/19 3/19
-25/19 6/19
-25/19 3/22
-24/19 0
-24/19 1
-24/19 -26/11
-24/19 -24/19
-24/19 -14/19
-24/19 5/19
-24/19 29/19
-23/19 0
-23/19 1
-23/19 22/5
-23/19 -23/19
-23/19 -15/19
-23/19 2/19
-23/19 4/19
-23/19 27/19
-23/19 2/21
-23/19 23/25
-23/19 29/25
-23/19 -2/29
-22/19 0
-22/19 1
-22/19 28/13
-22/19 -29/17
-22/19 -22/19
-22/19 -16/19
-22/19 3/19
-22/19 25/19
-22/19 28/25
-21/19 0
-21/19 1
-21/19 -21/19
-21/19 -17/19
-21/19 1/19
-21/19 2/19
-21/19 23/19
-21/19 1/20
-20/19 0
-20/19 1
-20/19 -20/19
-20/19 -18/19
-20/19 1/19
-20/19 21/19
-18/19 0
-18/19 1
-18/19 9/11
-18/19 -20/19
-18/19 -18/19
-18/19 -1/19
-18/19 17/19
-17/19 0
-17/19 1
-17/19 -1/18
-17/19 -21/19
-17/19 -17/19
-17/19 -2/19
-17/19 -1/19
-17/19 15/19
-16/19 0
-16/19 1
-16/19 -22/19
-16/19 -16/19
-16/19 -3/19
-16/19 13/19
-16/19 -23/20
-15/19 0
-15/19 1
-15/19 -2/17
-15/19 -23/19
-15/19 -15/19
-15/19 -4/19
-15/19 -2/19
-15/19 11/19
-14/19 0
-14/19 1
-14/19 -24/19
-14/19 -14/19
-14/19 -5/19
-14/19 9/19
-13/19 0
-13/19 1
-13/19 -22/9
-13/19 -3/16
-13/19 -25/19
-13/19 -13/19
-13/19 -6/19
-13/19 -3/19
-13/19 7/19
-12/19 0
-12/19 1
-12/19 -26/19
-12/19 -12/19
-12/19 -7/19
-12/19 5/19
-11/19 0
-11/19 1
-11/19 -4/15
-11/19 -27/19
-11/19 -11/19
-11/19 -8/19
-11/19 -4/19
-11/19 3/19
-10/19 0
-10/19 1
-10/19 -28/19
-10/19 -10/19
-10/19 -9/19
-10/19 1/19
-10/19 -21/22
-10/19 -9/29
-9/19 0
-9/19 1
-9/19 -5/14
-9/19 -29/19
-9/19 -10/19
-9/19 -9/19
-9/19 -5/19
-9/19 -1/19
-8/19 0
-8/19 1
-8/19 -30/19
-8/19 -11/19
-8/19 -8/19
-8/19 -3/19
-8/19 -13/24
-8/19 -11/27
-7/19 0
-7/19 1
-7/19 -6/13
-7/19 -12/19
-7/19 -7/19
-7/19 -6/19
-7/19 -5/19
-6/19 0
-6/19 1
-6/19 -13/19
-6/19 -7/19
-6/19 -6/19
-6/19 -13/25
-5/19 0
-5/19 1
-5/19 -7/12
-5/19 -14/19
-5/19 -9/19
-5/19 -7/19
-5/19 -5/19
-4/19 0
-4/19 1
-4/19 -15/19
-4/19 -11/19
-4/19 -4/19
-4/19 -15/23
-3/19 0
-3/19 1
-3/19 -8/11
-3/19 -16/19
-3/19 -13/19
-3/19 -8/19
-3/19 -3/19
-2/19 0
-2/19 1
-2/19 -17/19
-2/19 -15/19
-2/19 -2/19
-2/19 -17/21
-1/19 0
-1/19 1
-1/19 -9/10
-1/19 -18/19
-1/19 -17/19
-1/19 -9/19
-1/19 -1/19
1/19 0
1/19 1
1/19 -10/9
1/19 -21/19
1/19 -20/19
1/19 -10/19
1/19 1/19
2/19 0
2/19 1
2/19 -21/17
2/19 -23/19
2/19 -21/19
2/19 2/19
3/19 0
3/19 1
3/19 -11/8
3/19 -25/19
3/19 -22/19
3/19 -11/19
3/19 3/19
4/19 0
4/19 1
4/19 -23/15
4/19 -27/19
4/19 -23/19
4/19 4/19
4/19 29/23
5/19 0
5/19 1
5/19 -12/7
5/19 -29/19
5/19 -24/19
5/19 -12/19
5/19 5/19
5/19 19/23
6/19 0
6/19 1
6/19 -25/13
6/19 -25/19
6/19 6/19
7/19 0
7/19 1
7/19 -13/6
7/19 -26/19
7/19 -13/19
7/19 7/19
8/19 0
8/19 1
8/19 -27/11
8/19 -27/19
8/19 8/19
9/19 0
9/19 1
9/19 -14/5
9/19 -28/19
9/19 -14/19
9/19 9/19
10/19 0
10/19 1
10/19 -29/9
10/19 -29/19
10/19 10/19
11/19 0
11/19 1
11/19 -15/4
11/19 -30/19
11/19 -15/19
11/19 11/19
12/19 0
12/19 1
12/19 12/19
13/19 0
13/19 1
13/19 -16/3
13/19 -16/19
13/19 13/19
14/19 0
14/19 1
14/19 14/19
15/19 0
15/19 1
15/19 -17/2
15/19 -17/19
15/19 15/19
16/19 0
16/19 1
16/19 21/4
16/19 16/19
16/19 -15/22
17/19 -18
17/19 0
17/19 1
17/19 -18/19
17/19 17/19
18/19 0
18/19 1
18/19 11/13
18/19 18/19
20/19 0
20/19 1
20/19 20/19
21/19 0
21/19 1
21/19 20
21/19 -20/19
21/19 21/19
22/19 0
22/19 1
22/19 22/19
23/19 0
23/19 1
23/19 21/2
23/19 -21/19
23/19 23/19
24/19 0
24/19 1
24/19 24/19
25/19 0
25/19 1
25/19 22/3
25/19 -22/19
25/19 25/19
26/19 0
26/19 1
26/19 24
26/19 26/19
26/19 -7/27
27/19 0
27/19 1
27/19 23/4
27/19 -23/19
27/19 27/19
28/19 0
28/19 1
28/19 28/19
29/19 0
29/19 1
29/19 24/5
29/19 -24/19
29/19 29/19
30/19 0
30/19 1
30/19 -25/18
30/19 30/19
-29/20 0
-29/20 1
-29/20 19/10
-29/20 -29/20
-29/20 -11/20
-29/20 9/20
-27/20 0
-27/20 1
-27/20 17/10
-27/20 -27/20
-27/20 -13/20
-27/20 7/20
-23/20 0
-23/20 1
-23/20 13/10
-23/20 -16/19
-23/20 -23/20
-23/20 -17/20
-23/20 3/20
-21/20 0
-21/20 1
