p	u	t	w	a	b	c	d	flags	r0	r1	r2	r3
29	17	0	14	0	15	20	13	t0+qgcd+root0+rad0	0	0	13	1
29	17	0	14	0	15	9	13	t0+qgcd+root0+rad0	0	0	23	22
29	17	0	14	0	14	20	16	t0+qgcd+root0+rad0	0	0	23	22
29	17	0	14	0	14	9	16	t0+qgcd+root0+rad0	0	0	13	1
29	17	6	27	18	25	24	12	qrep	28	28	1	6
29	17	6	27	11	4	5	17	qrep	28	28	1	6
29	17	9	2	27	2	10	19	qgcd+rootrep+rad0	23	0	0	0
29	17	9	2	27	2	19	10	qgcd+rootrep+rad0	23	0	0	0
29	17	9	2	2	27	10	19	qgcd+rootrep+rad0	23	0	0	0
29	17	9	2	2	27	19	10	qgcd+rootrep+rad0	23	0	0	0
29	17	20	17	0	26	10	10	qgcd+root0+rootrep+rad0	0	0	6	22
29	17	20	17	0	26	10	19	qgcd+root0+rootrep+rad0	0	0	22	0
29	17	20	17	0	26	19	10	qgcd+root0+rootrep+rad0	0	0	22	0
29	17	20	17	0	26	19	19	qgcd+root0+rootrep+rad0	0	0	13	16
29	17	20	17	0	3	10	10	qgcd+root0+rootrep+rad0	0	0	13	16
29	17	20	17	0	3	10	19	qgcd+root0+rootrep+rad0	0	0	22	0
29	17	20	17	0	3	19	10	qgcd+root0+rootrep+rad0	0	0	22	0
29	17	20	17	0	3	19	19	qgcd+root0+rootrep+rad0	0	0	6	22
29	17	25	11	10	25	4	12	qgcd+rootrep+rad0	23	7	0	0
29	17	25	11	10	4	25	12	qgcd+rootrep+rad0	23	7	0	0
29	17	25	11	19	25	4	17	qgcd+rootrep+rad0	23	7	0	0
29	17	25	11	19	4	25	17	qgcd+rootrep+rad0	23	7	0	0
29	18	0	3	0	18	18	18	t0+qgcd+root0+rootrep+rad0	0	0	13	13
29	18	0	3	0	18	18	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	18	0	3	0	18	11	18	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	18	0	3	0	18	11	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	18	0	3	0	11	18	18	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	18	0	3	0	11	18	11	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	18	0	3	0	11	11	18	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	18	0	3	0	11	11	11	t0+qgcd+root0+rootrep+rad0	0	0	13	13
29	18	0	12	0	10	16	5	t0+qgcd+root0+rad0	0	0	24	25
29	18	0	12	0	19	13	24	t0+qgcd+root0+rad0	0	0	24	25
29	18	2	25	0	0	15	24	root0+rootrep+rad0	0	0	0	23
29	18	2	25	0	0	14	5	root0+rootrep+rad0	0	0	0	23
29	18	9	1	26	26	7	22	qrep+qgcd+rootrep+rad0	23	5	5	0
29	18	9	1	26	26	22	7	qrep+qgcd+rootrep+rad0	23	5	5	0
29	18	9	1	26	3	7	7	qrep+qgcd+rootrep+rad0	23	0	0	5
29	18	9	1	26	3	7	22	qrep+qgcd+rootrep+rad0	6	0	0	0
29	18	9	1	26	3	22	7	qrep+qgcd+rootrep+rad0	6	0	0	0
29	18	9	1	26	3	22	22	qrep+qgcd+rootrep+rad0	23	0	0	5
29	18	9	1	3	26	7	7	qrep+qgcd+rootrep+rad0	23	0	0	5
29	18	9	1	3	26	7	22	qrep+qgcd+rootrep+rad0	6	0	0	0
29	18	9	1	3	26	22	7	qrep+qgcd+rootrep+rad0	6	0	0	0
29	18	9	1	3	26	22	22	qrep+qgcd+rootrep+rad0	23	0	0	5
29	18	9	1	3	3	7	22	qrep+qgcd+rootrep+rad0	23	5	5	0
29	18	9	1	3	3	22	7	qrep+qgcd+rootrep+rad0	23	5	5	0
29	18	17	24	0	25	15	14	qgcd+root0+rootrep+rad0	0	0	20	0
29	18	17	24	0	25	14	15	qgcd+root0+rootrep+rad0	0	0	20	0
29	18	17	24	0	4	15	14	qgcd+root0+rootrep+rad0	0	0	20	0
29	18	17	24	0	4	14	15	qgcd+root0+rootrep+rad0	0	0	20	0
29	18	20	18	0	1	10	7	qrep+root0+rad0	0	0	1	24
29	18	20	18	0	28	19	22	qrep+root0+rad0	0	0	1	24
29	18	23	20	18	11	26	3	qgcd+rootrep+rad0	16	0	0	0
29	18	23	20	18	11	3	26	qgcd+rootrep+rad0	16	0	0	0
29	18	23	20	11	18	26	3	qgcd+rootrep+rad0	16	0	0	0
29	18	23	20	11	18	3	26	qgcd+rootrep+rad0	16	0	0	0
29	19	0	23	0	10	13	12	t0+qgcd+root0+rad0	0	0	24	25
29	19	0	23	0	19	16	17	t0+qgcd+root0+rad0	0	0	24	25
29	19	27	1	0	0	10	5	root0+rootrep+rad0	0	0	0	7
29	19	27	1	0	0	19	24	root0+rootrep+rad0	0	0	0	7
29	20	0	7	0	25	7	7	t0+qgcd+root0+rootrep+rad0	0	0	28	28
29	20	0	7	0	25	7	22	t0+qgcd+root0+rootrep+rad0	0	0	23	0
29	20	0	7	0	25	22	7	t0+qgcd+root0+rootrep+rad0	0	0	23	0
29	20	0	7	0	25	22	22	t0+qgcd+root0+rootrep+rad0	0	0	22	6
29	20	0	7	0	4	7	7	t0+qgcd+root0+rootrep+rad0	0	0	22	6
29	20	0	7	0	4	7	22	t0+qgcd+root0+rootrep+rad0	0	0	23	0
29	20	0	7	0	4	22	7	t0+qgcd+root0+rootrep+rad0	0	0	23	0
29	20	0	7	0	4	22	22	t0+qgcd+root0+rootrep+rad0	0	0	28	28
29	20	0	22	0	25	4	24	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	20	0	22	0	25	4	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	20	0	22	0	4	25	24	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	20	0	22	0	4	25	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	20	2	2	0	23	6	7	qgcd+root0+rootrep+rad0	0	0	0	0
29	20	2	2	0	23	6	22	qgcd+root0+rootrep+rad0	0	0	0	0
29	20	2	2	0	6	23	7	qgcd+root0+rootrep+rad0	0	0	0	0
29	20	2	2	0	6	23	22	qgcd+root0+rootrep+rad0	0	0	0	0
29	20	27	27	0	8	13	24	root0+rad0	0	0	1	1
29	20	27	27	0	21	16	5	root0+rad0	0	0	1	1
29	21	4	21	18	4	9	12	qrep	4	20	5	16
29	21	4	21	11	25	20	17	qrep	4	20	5	16
29	21	7	15	26	7	22	12	qgcd+rootrep+rad0	24	7	0	0
29	21	7	15	26	22	7	12	qgcd+rootrep+rad0	24	7	0	0
29	21	7	15	3	7	22	17	qgcd+rootrep+rad0	24	7	0	0
29	21	7	15	3	22	7	17	qgcd+rootrep+rad0	24	7	0	0
29	21	9	8	0	27	11	25	root0+rad0	0	0	16	25
29	21	9	8	0	2	18	4	root0+rad0	0	0	16	25
29	21	25	17	18	26	24	24	qrep+qgcd+rootrep	13	13	20	20
29	21	25	17	18	26	24	5	qrep+qgcd+rootrep+rad0	16	23	24	0
29	21	25	17	18	26	5	24	qrep+qgcd+rootrep+rad0	16	23	24	0
29	21	25	17	18	26	5	5	qrep+qgcd+rootrep	13	5	23	9
29	21	25	17	18	3	24	24	qrep+qgcd+rootrep	16	24	20	5
29	21	25	17	18	3	24	5	qrep+qgcd+rootrep+rad0	13	9	7	0
29	21	25	17	18	3	5	24	qrep+qgcd+rootrep+rad0	13	9	7	0
29	21	25	17	18	3	5	5	qrep+qgcd+rootrep	16	7	1	7
29	21	25	17	11	26	24	24	qrep+qgcd+rootrep	16	7	1	7
29	21	25	17	11	26	24	5	qrep+qgcd+rootrep+rad0	13	9	7	0
29	21	25	17	11	26	5	24	qrep+qgcd+rootrep+rad0	13	9	7	0
29	21	25	17	11	26	5	5	qrep+qgcd+rootrep	16	24	20	5
29	21	25	17	11	3	24	24	qrep+qgcd+rootrep	13	5	23	9
29	21	25	17	11	3	24	5	qrep+qgcd+rootrep+rad0	16	23	24	0
29	21	25	17	11	3	5	24	qrep+qgcd+rootrep+rad0	16	23	24	0
29	21	25	17	11	3	5	5	qrep+qgcd+rootrep	13	13	20	20
29	21	25	27	8	19	25	22	qrep	22	23	4	1
29	21	25	27	21	10	4	7	qrep	22	23	4	1
29	22	0	21	0	26	15	14	t0+qgcd+root0+rootrep+rad0	0	0	28	0
29	22	0	21	0	26	14	15	t0+qgcd+root0+rootrep+rad0	0	0	28	0
29	22	0	21	0	3	15	14	t0+qgcd+root0+rootrep+rad0	0	0	28	0
29	22	0	21	0	3	14	15	t0+qgcd+root0+rootrep+rad0	0	0	28	0
29	22	26	1	8	8	25	4	qgcd+rootrep+rad0	20	25	25	0
29	22	26	1	8	8	4	25	qgcd+rootrep+rad0	20	25	25	0
29	22	26	1	8	21	25	25	qgcd+rootrep+rad0	20	0	0	1
29	22	26	1	8	21	25	4	qgcd+rootrep+rad0	9	0	0	0
29	22	26	1	8	21	4	25	qgcd+rootrep+rad0	9	0	0	0
29	22	26	1	8	21	4	4	qgcd+rootrep+rad0	20	0	0	1
29	22	26	1	21	8	25	25	qgcd+rootrep+rad0	20	0	0	1
29	22	26	1	21	8	25	4	qgcd+rootrep+rad0	9	0	0	0
29	22	26	1	21	8	4	25	qgcd+rootrep+rad0	9	0	0	0
29	22	26	1	21	8	4	4	qgcd+rootrep+rad0	20	0	0	1
29	22	26	1	21	21	25	4	qgcd+rootrep+rad0	20	25	25	0
29	22	26	1	21	21	4	25	qgcd+rootrep+rad0	20	25	25	0
29	23	0	0	0	0	25	17	t0+qgcd+root0+rootrep+rad0	0	0	0	9
29	23	0	0	0	0	4	12	t0+qgcd+root0+rootrep+rad0	0	0	0	9
29	23	0	15	0	20	20	12	t0+qgcd+root0+rootrep+rad0	0	0	5	5
29	23	0	15	0	20	20	17	t0+qgcd+root0+rootrep+rad0	0	0	23	23
29	23	0	15	0	20	9	12	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	23	0	15	0	20	9	17	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	23	0	15	0	9	20	12	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	23	0	15	0	9	20	17	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	23	0	15	0	9	9	12	t0+qgcd+root0+rootrep+rad0	0	0	23	23
29	23	0	15	0	9	9	17	t0+qgcd+root0+rootrep+rad0	0	0	5	5
29	23	0	19	0	23	15	13	t0+qgcd+root0+rad0	0	0	6	5
29	23	0	19	0	6	14	16	t0+qgcd+root0+rad0	0	0	6	5
29	23	5	15	23	23	7	9	qgcd+rootrep	6	13	13	25
29	23	5	15	23	23	22	20	qgcd+rootrep	6	4	4	20
29	23	5	15	23	6	7	9	qgcd+rootrep+rad0	23	0	0	6
29	23	5	15	23	6	22	20	qgcd+rootrep+rad0	23	0	0	6
29	23	5	15	6	23	7	9	qgcd+rootrep+rad0	23	0	0	6
29	23	5	15	6	23	22	20	qgcd+rootrep+rad0	23	0	0	6
29	23	5	15	6	6	7	9	qgcd+rootrep	6	4	4	20
29	23	5	15	6	6	22	20	qgcd+rootrep	6	13	13	25
29	23	14	10	8	21	15	14	qgcd+rootrep+rad0	16	0	0	0
29	23	14	10	8	21	14	15	qgcd+rootrep+rad0	16	0	0	0
29	23	14	10	21	8	15	14	qgcd+rootrep+rad0	16	0	0	0
29	23	14	10	21	8	14	15	qgcd+rootrep+rad0	16	0	0	0
29	23	15	16	1	1	27	2	qgcd+rootrep+rad0	25	23	23	0
29	23	15	16	1	1	2	27	qgcd+rootrep+rad0	25	23	23	0
29	23	15	16	1	28	27	27	qgcd+rootrep+rad0	25	0	0	24
29	23	15	16	1	28	27	2	qgcd+rootrep+rad0	4	0	0	0
29	23	15	16	1	28	2	27	qgcd+rootrep+rad0	4	0	0	0
29	23	15	16	1	28	2	2	qgcd+rootrep+rad0	25	0	0	24
29	23	15	16	28	1	27	27	qgcd+rootrep+rad0	25	0	0	24
29	23	15	16	28	1	27	2	qgcd+rootrep+rad0	4	0	0	0
29	23	15	16	28	1	2	27	qgcd+rootrep+rad0	4	0	0	0
29	23	15	16	28	1	2	2	qgcd+rootrep+rad0	25	0	0	24
29	23	15	16	28	28	27	2	qgcd+rootrep+rad0	25	23	23	0
29	23	15	16	28	28	2	27	qgcd+rootrep+rad0	25	23	23	0
29	24	0	10	0	27	16	16	t0+qgcd+root0+rootrep+rad0	0	0	1	22
29	24	0	10	0	27	16	13	t0+qgcd+root0+rootrep+rad0	0	0	7	0
29	24	0	10	0	27	13	16	t0+qgcd+root0+rootrep+rad0	0	0	7	0
29	24	0	10	0	27	13	13	t0+qgcd+root0+rootrep+rad0	0	0	20	20
29	24	0	10	0	2	16	16	t0+qgcd+root0+rootrep+rad0	0	0	20	20
29	24	0	10	0	2	16	13	t0+qgcd+root0+rootrep+rad0	0	0	7	0
29	24	0	10	0	2	13	16	t0+qgcd+root0+rootrep+rad0	0	0	7	0
29	24	0	10	0	2	13	13	t0+qgcd+root0+rootrep+rad0	0	0	1	22
29	24	2	10	16	13	24	5	qgcd+rootrep+rad0	20	0	0	0
29	24	2	10	16	13	5	24	qgcd+rootrep+rad0	20	0	0	0
29	24	2	10	13	16	24	5	qgcd+rootrep+rad0	20	0	0	0
29	24	2	10	13	16	5	24	qgcd+rootrep+rad0	20	0	0	0
29	24	27	14	24	24	12	17	qgcd+rootrep+rad0	25	24	24	0
29	24	27	14	24	24	17	12	qgcd+rootrep+rad0	25	24	24	0
29	24	27	14	24	5	12	12	qgcd+rootrep+rad0	25	0	0	23
29	24	27	14	24	5	12	17	qgcd+rootrep+rad0	4	0	0	0
29	24	27	14	24	5	17	12	qgcd+rootrep+rad0	4	0	0	0
29	24	27	14	24	5	17	17	qgcd+rootrep+rad0	25	0	0	23
29	24	27	14	5	24	12	12	qgcd+rootrep+rad0	25	0	0	23
29	24	27	14	5	24	12	17	qgcd+rootrep+rad0	4	0	0	0
29	24	27	14	5	24	17	12	qgcd+rootrep+rad0	4	0	0	0
29	24	27	14	5	24	17	17	qgcd+rootrep+rad0	25	0	0	23
29	24	27	14	5	5	12	17	qgcd+rootrep+rad0	25	24	24	0
29	24	27	14	5	5	17	12	qgcd+rootrep+rad0	25	24	24	0
29	25	0	6	0	16	24	24	t0+qgcd+root0+rootrep+rad0	0	0	4	5
29	25	0	6	0	16	24	5	t0+qgcd+root0+rootrep+rad0	0	0	5	0
29	25	0	6	0	16	5	24	t0+qgcd+root0+rootrep+rad0	0	0	5	0
29	25	0	6	0	16	5	5	t0+qgcd+root0+rootrep+rad0	0	0	28	1
29	25	0	6	0	13	24	24	t0+qgcd+root0+rootrep+rad0	0	0	28	1
29	25	0	6	0	13	24	5	t0+qgcd+root0+rootrep+rad0	0	0	5	0
29	25	0	6	0	13	5	24	t0+qgcd+root0+rootrep+rad0	0	0	5	0
29	25	0	6	0	13	5	5	t0+qgcd+root0+rootrep+rad0	0	0	4	5
29	25	13	1	1	28	16	13	qgcd+rootrep+rad0	24	0	0	0
29	25	13	1	1	28	13	16	qgcd+rootrep+rad0	24	0	0	0
29	25	13	1	28	1	16	13	qgcd+rootrep+rad0	24	0	0	0
29	25	13	1	28	1	13	16	qgcd+rootrep+rad0	24	0	0	0
29	26	0	14	0	8	7	7	t0+qgcd+root0+rootrep+rad0	0	0	16	24
29	26	0	14	0	21	22	22	t0+qgcd+root0+rootrep+rad0	0	0	16	24
29	26	0	27	0	15	24	24	t0+qgcd+root0+rootrep+rad0	0	0	25	23
29	26	0	27	0	14	5	5	t0+qgcd+root0+rootrep+rad0	0	0	25	23
29	26	13	6	10	10	20	5	qrep+qgcd+rootrep	24	13	13	7
29	26	13	6	10	10	9	24	qrep+qgcd+rootrep	24	5	5	4
29	26	13	6	10	19	20	24	qrep+qgcd+rootrep+rad0	24	0	0	13
29	26	13	6	10	19	9	5	qrep+qgcd+rootrep+rad0	24	0	0	13
29	26	13	6	19	10	20	24	qrep+qgcd+rootrep+rad0	24	0	0	13
29	26	13	6	19	10	9	5	qrep+qgcd+rootrep+rad0	24	0	0	13
29	26	13	6	19	19	20	5	qrep+qgcd+rootrep	24	5	5	4
29	26	13	6	19	19	9	24	qrep+qgcd+rootrep	24	13	13	7
29	26	16	23	26	14	20	24	qrep	24	22	28	9
29	26	16	23	3	15	9	5	qrep	24	22	28	9
29	26	24	8	0	18	10	12	root0+rad0	0	0	24	4
29	26	24	8	0	11	19	17	root0+rad0	0	0	24	4
29	26	28	4	27	27	15	14	qgcd+rootrep+rad0	28	1	1	0
29	26	28	4	27	27	14	15	qgcd+rootrep+rad0	28	1	1	0
29	26	28	4	27	2	15	15	qgcd+rootrep+rad0	28	0	0	9
29	26	28	4	27	2	15	14	qgcd+rootrep+rad0	1	0	0	0
29	26	28	4	27	2	14	15	qgcd+rootrep+rad0	1	0	0	0
29	26	28	4	27	2	14	14	qgcd+rootrep+rad0	28	0	0	9
29	26	28	4	2	27	15	15	qgcd+rootrep+rad0	28	0	0	9
29	26	28	4	2	27	15	14	qgcd+rootrep+rad0	1	0	0	0
29	26	28	4	2	27	14	15	qgcd+rootrep+rad0	1	0	0	0
29	26	28	4	2	27	14	14	qgcd+rootrep+rad0	28	0	0	9
29	26	28	4	2	2	15	14	qgcd+rootrep+rad0	28	1	1	0
29	26	28	4	2	2	14	15	qgcd+rootrep+rad0	28	1	1	0
29	27	0	4	0	18	7	17	t0+qgcd+root0+rad0	0	0	25	23
29	27	0	4	0	11	22	12	t0+qgcd+root0+rad0	0	0	25	23
29	27	0	23	0	27	23	14	t0+qgcd+root0+rad0	0	0	22	16
29	27	0	23	0	2	6	15	t0+qgcd+root0+rad0	0	0	22	16
29	27	1	15	7	24	12	17	qrep+qgcd+rootrep+rad0	23	4	1	0
29	27	1	15	7	24	17	12	qrep+qgcd+rootrep+rad0	23	4	1	0
29	27	1	15	7	5	12	17	qrep+qgcd+rootrep+rad0	6	24	23	0
29	27	1	15	7	5	17	12	qrep+qgcd+rootrep+rad0	6	24	23	0
29	27	1	15	22	24	12	17	qrep+qgcd+rootrep+rad0	6	24	23	0
29	27	1	15	22	24	17	12	qrep+qgcd+rootrep+rad0	6	24	23	0
29	27	1	15	22	5	12	17	qrep+qgcd+rootrep+rad0	23	4	1	0
29	27	1	15	22	5	17	12	qrep+qgcd+rootrep+rad0	23	4	1	0
29	27	16	7	23	23	26	14	qgcd+rootrep	25	7	7	24
29	27	16	7	23	23	3	15	qgcd+rootrep	25	28	28	22
29	27	16	7	6	6	26	14	qgcd+rootrep	25	28	28	22
29	27	16	7	6	6	3	15	qgcd+rootrep	25	7	7	24
29	28	0	0	0	0	12	17	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	28	0	0	0	0	17	12	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	28	0	4	0	8	8	20	t0+qgcd+root0+rootrep+rad0	0	0	20	20
29	28	0	4	0	8	21	20	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	28	0	4	0	8	21	9	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	28	0	4	0	21	8	20	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	28	0	4	0	21	8	9	t0+qgcd+root0+rootrep+rad0	0	0	0	0
29	28	0	4	0	21	21	9	t0+qgcd+root0+rootrep+rad0	0	0	20	20
29	28	4	11	7	15	15	16	qgcd+rootrep	28	1	22	22
29	28	4	11	7	14	14	16	qgcd+rootrep	28	9	25	25
29	28	4	11	22	15	15	13	qgcd+rootrep	28	9	25	25
29	28	4	11	22	14	14	13	qgcd+rootrep	28	1	22	22
29	28	26	24	27	2	7	22	qgcd+rootrep+rad0	22	0	0	0
29	28	26	24	27	2	22	7	qgcd+rootrep+rad0	22	0	0	0
29	28	26	24	2	27	7	22	qgcd+rootrep+rad0	22	0	0	0
29	28	26	24	2	27	22	7	qgcd+rootrep+rad0	22	0	0	0
