Z35 candidate u values: 6
Z45 candidate u values: 4
JOBS 154
Z3xZ12 t=2 m=3 u=-73/72 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 85410 [ 6 ] | MODEL 740718711326*x^6 + 173008241527753269*x^4 + 49779643350489712704*x^2 + 519919115472753131520
Z3xZ12 t=2 m=3 u=-73/72 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 85410 [ 6 ] | MODEL -2897009599*x^6 + 674978968819584*x^4 + 194880495152369664*x^2 + 2033444876168724480
Z3xZ12 t=-1 m=3 u=-73/72 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 85410 [ 6 ] | MODEL 47405997524864*x^6 + 173008241527753269*x^4 + 777806927351401761*x^2 + 126933377800965120
Z3xZ12 t=-1 m=3 u=-73/72 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 85410 [ 6 ] | MODEL -2897009599*x^6 + 10546546387806*x^4 + 47578245886809*x^2 + 7756976608920
Z3xZ12 t=3/2 m=3 u=-491/459 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 4290 [ 12 ] | F 8263530 [ 6 ] | MODEL 9323306164803264*x^6 + 828481923758811477744*x^4 + 882034820103466922764356*x^2 + 5148395546754920947267365
Z3xZ12 t=3/2 m=3 u=-491/459 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 4290 [ 12 ] | F 8263530 [ 6 ] | MODEL -16780740495096704*x^6 + 1454772886044066330336*x^4 + 1606639251216441450456504*x^2 + 9266443481428766449615890
Z3xZ12 t=-2 m=3 u=-541/540 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 274170 [ 12 ] | F 23419890 [ 6 ] | MODEL 4318349423849865*x^6 + 935713935531744655200*x^4 + 15504881695433280160000*x^2 + 29488929994368000000000
Z3xZ12 t=-2 m=3 u=-541/540 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 274170 [ 12 ] | F 23419890 [ 6 ] | MODEL -6019279825748235660*x^6 + 1304077544577673096181325*x^4 + 21612527195944500304810000*x^2 + 41104159014477312000000000
Z2xZ24 t=1/2 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL -10160996129618044921875*X^6 - 188437112970241235000*X^4 + 1234527502300344400*X^2 - 17229142796544
Z2xZ24 t=1/2 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 10687386661170625000000*X^6 - 298597700162660099375*X^4 + 1060903030122489700*X^2 + 18121698754560
Z2xZ24 t=1/2 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 3419563666437216939375000000*X^6 - 95434428572008677587969375*X^4 + 342695823196581027163300*X^2 - 5798265244800860160
Z2xZ24 t=1/2 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL -4170887266124168139375000000*X^6 - 77866284363920677084769375*X^4 + 504578198781262103131300*X^2 + 7072221205446082560
Z2xZ24 t=1/2 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 726066764378468139375000000*X^6 + 6820758816487630015230625*X^4 + 16140367660705079131300*X^2 + 1231130078559682560
Z2xZ24 t=1/2 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 5705595314453125*X^6 + 52716087385000*X^4 + 118448059600*X^2 - 9674496
Z2xZ24 t=1/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL -1785441257075857500000000*X^6 - 34006655255564412110000*X^4 + 231390213927244376200*X^2 - 7542373011218955
Z2xZ24 t=1/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 631387600348680000000000*X^6 - 18207518393720718177500*X^4 + 66268595368166220925*X^2 + 2667217853074320
Z2xZ24 t=1/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 2057157241009080000000000*X^6 - 59174018880005273997500*X^4 + 220630863298671276325*X^2 - 8690203160103920
Z2xZ24 t=1/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL -73488974499283896000000000*X^6 - 1421034158034149802477500*X^4 + 9431658256023364207525*X^2 + 310444970221726704
Z2xZ24 t=1/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 17137460565624000000000*X^6 + 167787193929873302500*X^4 + 422288628983351725*X^2 + 72395056145776
Z2xZ24 t=1/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 48876817500000000*X^6 + 460822768210000*X^4 + 1030849661800*X^2 - 206473995
Z2xZ24 t=2/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL -545371894316139939645423750*X^6 - 9907743215272634347834196*X^4 + 63201320792272878542272*X^2 - 268394817918427200
Z2xZ24 t=2/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 2943618889896511682882241600*X^6 - 80349760647868083050377919*X^4 + 280043198472544729279684*X^2 + 1448648278741407744
Z2xZ24 t=2/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 82284001378808367230400*X^6 - 2245272281568074943239*X^4 + 7851343759571421604*X^2 - 40494568564736
Z2xZ24 t=2/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL -2235334433514317973751054680000*X^6 - 40693327038139648760952723791*X^4 + 258699920040493451196667012*X^2 + 1100079018597329971200
Z2xZ24 t=2/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 11032207187189311357080000*X^6 + 100716356851616505284329*X^4 + 228928927827124323172*X^2 + 5429299291187200
Z2xZ24 t=2/3 u=1/3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 249690 [ 2, 8 ] | MODEL 97239422663954936548548750*X^6 + 883155856383113502355804*X^4 + 1975366864899341702272*X^2 - 47854606026427200
Z5xZ10 t=-1 u=4/5 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 150 [ 10 ] | F 570 [ 10 ] | MODEL 6529433600*X^6 + 459973553809*X^4 + 12278258827105*X^2 + 101047025047040
Z5xZ10 t=-1 u=4/5 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 150 [ 10 ] | F 570 [ 10 ] | MODEL 45600*X^6 + 289161*X^4 + 35186670*X^2 - 705688215
Z5xZ10 t=4 u=19/126 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 11550 [ 10 ] | F 1318255242150 [ 10 ] | MODEL -135567287047777430138216349303945205248*X^6 + 10049729148770104274784679634132729136586969*X^4 + 1734580820896828727210892445942349502155921961*X^2 + 40560796466470191212655290043948684814993440768
Z5xZ10 t=4 u=19/126 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 11550 [ 10 ] | F 1318255242150 [ 10 ] | MODEL -167983508204751183465365646858213222912*X^6 + 15461897841421960104352458878327895829059289*X^4 + 1370722752122002292535655210979005377546055209*X^2 - 50259506068121494060652456853673752363445665792
Z35 u=32/13 | TOR [ 35 ] | ORD 35 | 2RK [] | E 26 [ 7 ] | F 1586 [ 5 ] | MODEL 718336*X^6 - 2181895*X^4 + 2308878*X^2 - 656903
Z3xZ12 t=2 m=1/3 u=7/2 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 2730 [ 6 ] | MODEL 56*x^6 + 2829*x^4 + 30084*x^2 - 81920
Z3xZ12 t=2 m=1/3 u=7/2 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 2730 [ 6 ] | MODEL 7889*x^6 - 598184*x^4 + 8231056*x^2 + 11540480
Z3xZ12 t=-1 m=1/3 u=7/2 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 2730 [ 6 ] | MODEL 57344*x^6 + 45264*x^4 + 7521*x^2 - 320
Z3xZ12 t=-1 m=1/3 u=7/2 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 2730 [ 6 ] | MODEL 2019584*x^6 - 2392736*x^4 + 514441*x^2 + 11270
Z3xZ12 t=3/2 m=1/3 u=19/269 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 4290 [ 12 ] | F 1686630 [ 6 ] | MODEL 102414016503936*x^6 + 122813593060128508576*x^4 + 408043903070061805248664*x^2 - 7497224142821600206819410
Z3xZ12 t=3/2 m=1/3 u=19/269 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 4290 [ 12 ] | F 1686630 [ 6 ] | MODEL 6376565376*x^6 - 1648388211104*x^4 - 205381222460160296*x^2 + 466796845951161210810
Z3xZ12 t=-2 m=1/3 u=-59/50 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 274170 [ 12 ] | F 851370 [ 6 ] | MODEL 1858500007321208697*x^6 + 407278767803610547800*x^4 + 4925604023138502250000*x^2 + 7399089392500000000000
Z3xZ12 t=-2 m=1/3 u=-59/50 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 274170 [ 12 ] | F 851370 [ 6 ] | MODEL -506621027123819900568*x^6 + 97883476228988900714925*x^4 + 1369217896248432615062500*x^2 + 2016967583020000000000000
Z2xZ24 t=1/2 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL -5449589965645714563893515595025000000*X^6 + 24444575254146832672043831506237553100625*X^4 + 62590740659588234770012867383664763105700*X^2 - 536857756014568039957272248086307880960
Z2xZ24 t=1/2 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL 23750987971426438751665000000*X^6 + 231803578166366754714098480625*X^4 - 1663036497320085230861856347100*X^2 + 2339791100954539095993795035136
Z2xZ24 t=1/2 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL -913583142221360841939835546875*X^6 + 18312137389405710797501700565000*X^4 - 76047650689460888726243890225200*X^2 + 90000201622065213790729960738560
Z2xZ24 t=1/2 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL -217260653984743819538898060615000000*X^6 + 971296986719825682441410536053196005625*X^4 + 2511960751572368472376635867834312792900*X^2 + 21403090490072641610045226368357154816
Z2xZ24 t=1/2 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL 1146442925922440043714542578125*X^6 + 5131273204899310799252551280785000*X^4 + 13247633366119194784925364118501200*X^2 + 112940015760721514254997784418560
Z2xZ24 t=1/2 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL 527587892656045740930775000000*X^6 + 2369237507748092086848357222155625*X^4 + 6056037398953142163631982151447300*X^2 - 51974488711504156900124172533760
Z2xZ24 t=1/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL -40021031867635144109609280000000*X^6 + 185549129509335312963830686306202500*X^4 + 486906807703613998483599574773766725*X^2 - 9822425495951123576700852162423024
Z2xZ24 t=1/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL 407228008812206400000000*X^6 + 12052069720942280848202500*X^4 - 72514096745111153795259675*X^2 + 99946617809651800931643120
Z2xZ24 t=1/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL -19841347101723420000000*X^6 + 797682967303559952690000*X^4 - 3812163926112952688561400*X^2 + 4869693372488753252250261
Z2xZ24 t=1/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL -993007296478850565827678400000000*X^6 + 4569155443360022433461611527498902500*X^4 + 12264845442526147535313797722258331325*X^2 + 243715359935213731462428098535960720
Z2xZ24 t=1/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL 11965048853411944371900000000*X^6 + 55119332001954684523144859010000*X^4 + 147700640299395463197660624421800*X^2 + 2936600967880013791697072013645
Z2xZ24 t=1/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL 8499523722352278033600000000*X^6 + 39450830492893028298134920622500*X^4 + 103346401695131095752806709338925*X^2 - 2086051623806061200436395348880
Z2xZ24 t=2/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL -2919458419342165068429281803810313486400*X^6 + 12784279991617551944737290586872217740378721*X^4 + 32103722339047703314405326933163321018888068*X^2 - 83474089039731560460284173097110371379200
Z2xZ24 t=2/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL 4690021905000662106463378248943886400*X^6 - 2335667083019768467073100888017035679*X^4 - 77110763560959928328949707840169348732*X^2 + 134098606612294704411981321375382579200
Z2xZ24 t=2/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL -82560284269815334074652710150*X^6 + 788755016073210641978680653804*X^4 - 2400110625325894515973071701568*X^2 + 2360590058287931614267371019200
Z2xZ24 t=2/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL -102112843115075917199106485276222400*X^6 + 446687999285266488383592611989882506961*X^4 + 1125202008909985215114972156740763301188*X^2 + 2919643075515571191736891985230387200
Z2xZ24 t=2/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL 10044066483286614307518990*X^6 + 43987871354107589016730762140*X^4 + 110614364604833794396171159680*X^2 + 287183161915273794387222720
Z2xZ24 t=2/3 u=3 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 319625670 [ 2, 8 ] | MODEL 4668459354772007170376479956599618496*X^6 + 20466564630496892975218208231331347456497*X^4 + 51306978189504711748071451649170016357316*X^2 - 133482083278451163376577400613185804288
Z5xZ10 t=-1 u=-23/8 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 150 [ 10 ] | F 269407050 [ 10 ] | MODEL 378060072311866428006175125792*X^6 + 167515406847457763188547409841*X^4 - 36172574012929280542343844464*X^2 + 1979937880507088714336960512
Z5xZ10 t=-1 u=-23/8 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 150 [ 10 ] | F 269407050 [ 10 ] | MODEL -284205682747347408775407661344*X^6 + 224435665505954301955537204657*X^4 - 33200337658544641712588853872*X^2 + 1488413187052101588719632384
Z5xZ10 t=3/2 u=-3/10 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 150 [ 10 ] | F 77610 [ 10 ] | MODEL -56568122239200*X^6 + 2955172953654801*X^4 + 290901016743647310*X^2 + 297166877265262785
Z5xZ10 t=3/2 u=-3/10 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 150 [ 10 ] | F 77610 [ 10 ] | MODEL 1157009793020920800*X^6 - 91368844655548207751*X^4 + 1564979409111112416190*X^2 + 6078069653849933511465
Z35 u=-26 | TOR [ 35 ] | ORD 35 | 2RK [] | E 26 [ 7 ] | F 806 [ 5 ] | MODEL -57629*X^6 + 102080*X^4 - 2937*X^2 + 22
Z3xZ12 t=2 m=-1 u=-8/7 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 910 [ 6 ] | MODEL 1736*x^6 + 11895289*x^4 + 2726705254*x^2 + 24125692185
Z3xZ12 t=2 m=-1 u=-8/7 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 910 [ 6 ] | MODEL -38526976*x^6 + 245431355281*x^4 + 62262728833081*x^2 + 535420486056960
Z3xZ12 t=-1 m=-1 u=-8/7 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 910 [ 6 ] | MODEL 455081984*x^6 + 48723103744*x^4 + 174509136256*x^2 + 24125692185
Z3xZ12 t=-1 m=-1 u=-8/7 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 910 [ 6 ] | MODEL -157806493696*x^6 + 15707606737984*x^4 + 62262728833081*x^2 + 8365945094640
Z3xZ12 t=3/2 m=-1 u=-51/19 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 4290 [ 12 ] | F 106590 [ 6 ] | MODEL 1302377344*x^6 + 853404889504*x^4 + 120418873670536*x^2 + 233990686953270
Z3xZ12 t=3/2 m=-1 u=-51/19 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 4290 [ 12 ] | F 106590 [ 6 ] | MODEL -430841958336*x^6 + 37007324629264*x^4 + 70859772859138156*x^2 + 77406909958756755
Z3xZ12 t=-2 m=-1 u=-60/59 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 274170 [ 12 ] | F 851370 [ 6 ] | MODEL 279094293067860864000*x^6 + 2170132702582425766061481*x^4 + 35080022394668930727040641*x^2 + 65259350593148840878464000
Z3xZ12 t=-2 m=-1 u=-60/59 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 274170 [ 12 ] | F 851370 [ 6 ] | MODEL -600123305527875*x^6 + 4646885370413200101*x^4 + 75479985591440371711*x^2 + 140324106107896865375
Z2xZ24 t=1/2 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL -42086025000000*X^6 + 2067578971980625*X^4 + 160657965111543300*X^2 - 15381787346288640
Z2xZ24 t=1/2 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 26314785000000*X^6 - 1856045954444375*X^4 + 31259746544364900*X^2 + 9617644501549056
Z2xZ24 t=1/2 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 805078125*X^6 - 57235115000*X^4 + 990824101200*X^2 - 294243528960
Z2xZ24 t=1/2 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL -113015000000*X^6 + 5480559500625*X^4 + 432475168580100*X^2 + 41305224167424
Z2xZ24 t=1/2 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 117578125*X^6 + 14069385000*X^4 + 309166405200*X^2 + 42972975360
Z2xZ24 t=1/2 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 3570 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 1413368775000000*X^6 + 169020123950250625*X^4 + 3669088322132309700*X^2 - 516564297505751040
Z2xZ24 t=1/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL -448320000000*X^6 + 22902851002500*X^4 + 1817739950737725*X^2 - 408217918543344
Z2xZ24 t=1/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 14338094400000000*X^6 - 1037811014933577500*X^4 + 17704118854855343925*X^2 + 13055556414717114480
Z2xZ24 t=1/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 10980000000*X^6 - 809152190000*X^4 + 14692879643400*X^2 - 9997842491091
Z2xZ24 t=1/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL -44361374400000000*X^6 + 2200442921634422500*X^4 + 180866109066635063925*X^2 + 40393263564618990480
Z2xZ24 t=1/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 29439900000000*X^6 + 3634865619490000*X^4 + 83014576969300200*X^2 + 26806510305416205
Z2xZ24 t=1/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 2730 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 377630400000000*X^6 + 46560300687022500*X^4 + 1034314012247573925*X^2 - 343851480787585680
Z2xZ24 t=2/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL -13649015817729600*X^6 + 652447601262877761*X^4 + 49812908916882388068*X^2 - 1447852165811251200
Z2xZ24 t=2/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 7157245330382400*X^6 - 494737974183679391*X^4 + 8222436796291275492*X^2 + 759222004811212800
Z2xZ24 t=2/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 85151585291850*X^6 - 5900518056830804*X^4 + 98906768804403648*X^2 - 9032659118683200
Z2xZ24 t=2/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL -22554094568702400*X^6 + 1073786138998509409*X^4 + 82375055813235646692*X^2 + 2392479802594252800
Z2xZ24 t=2/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 294869242206*X^6 + 34477846278172*X^4 + 737389385732736*X^2 + 31278963748032
Z2xZ24 t=2/3 u=-1 | TOR [ 2, 24 ] | ORD 48 | 2RK [ 2, 2 ] | E 30030 [ 2, 6 ] | F 210 [ 2, 8 ] | MODEL 597625473984*X^6 + 69864598589049*X^4 + 1488562562283588*X^2 - 63394558875648
Z5xZ10 t=-1 u=31/54 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 150 [ 10 ] | F 269407050 [ 10 ] | MODEL 74678532802343985778997555712*X^6 + 1507638661627119868696926688569*X^4 - 14833016131176813102394872720519*X^2 + 36992115251527771878607569074688
Z5xZ10 t=-1 u=31/54 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 150 [ 10 ] | F 269407050 [ 10 ] | MODEL -56139394122932821486500278784*X^6 + 2019920989553588717599834841913*X^4 - 13614213461106962142268466890887*X^2 + 27808727081489856576940435094016
Z5xZ10 t=3/2 u=13/16 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 150 [ 10 ] | F 77610 [ 10 ] | MODEL -55242306874218750*X^6 + 7387932384137002500*X^4 + 1861766507159342784000*X^2 + 4868782117114065469440
Z5xZ10 t=3/2 u=13/16 | TOR [ 5, 10 ] | ORD 50 | 2RK [ 2 ] | E 150 [ 10 ] | F 77610 [ 10 ] | MODEL 1129892375996992968750*X^6 - 228422111638870519377500*X^4 + 10015868218311119463616000*X^2 + 99583093208677310651842560
Z35 u=-13/32 | TOR [ 35 ] | ORD 35 | 2RK [] | E 26 [ 7 ] | F 1586 [ 5 ] | MODEL 474214*X^6 - 8727580*X^4 + 55959552*X^2 - 96468992
Z3xZ12 t=2 m=-2 u=-259/251 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 8451170 [ 6 ] | MODEL 19863039505810855424*x^6 + 1325392759313330346855316*x^4 + 369893377235435246631119761*x^2 + 3767167011449295721324350720
Z3xZ12 t=2 m=-2 u=-259/251 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 8451170 [ 6 ] | MODEL -8307844381021696*x^6 + 549689661201251709076*x^4 + 155222713995316098125041*x^2 + 1575641899080123125402880
Z3xZ12 t=-1 m=-2 u=-259/251 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 8451170 [ 6 ] | MODEL 81359009815801263816704*x^6 + 84825136596053142198740224*x^4 + 369893377235435246631119761*x^2 + 58861984553895245645692980
Z3xZ12 t=-1 m=-2 u=-259/251 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 2730 [ 12 ] | F 8451170 [ 6 ] | MODEL -34028930584664866816*x^6 + 35180138316880109380864*x^4 + 155222713995316098125041*x^2 + 24619404673126923834420
Z3xZ12 t=3/2 m=-2 u=-27/23 | TOR [ 3, 12 ] | ORD 36 | 2RK [ 2 ] | E 4290 [ 12 ] | F 15180 [ 6 ] | MODEL 762586499664*x^6 + 16839998201644024*x^4 + 14893241843339556961*x^2 + 76805309180755944360
