torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	10	120	198	240
1	34	120	54	240
1	10	120	6	240
1	58	120	102	240
1	34	120	6	240
1	82	120	102	240
1	58	120	54	240
1	106	120	198	240
1	106	120	90	240
1	10	120	138	240
1	34	120	186	240
1	82	120	42	240
1	58	120	234	240
1	106	120	210	240
1	10	120	18	240
1	34	120	66	240
1	82	120	162	240
1	58	120	114	240
1	46	120	210	240
1	70	120	18	240
1	94	120	66	240
1	22	120	162	240
1	118	120	114	240
1	46	120	150	240
1	22	120	150	240
1	70	120	198	240
1	94	120	54	240
1	70	120	6	240
1	118	120	102	240
1	94	120	6	240
1	22	120	102	240
1	118	120	54	240
1	46	120	198	240
1	46	120	30	240
1	22	120	30	240
1	70	120	78	240
1	94	120	174	240
1	70	120	126	240
1	118	120	222	240
1	94	120	126	240
1	22	120	222	240
1	118	120	174	240
1	46	120	78	240
1	106	120	30	240
1	82	120	30	240
1	10	120	78	240
1	34	120	174	240
1	10	120	126	240
1	58	120	222	240
1	34	120	126	240
1	82	120	222	240
1	58	120	174	240
1	106	120	78	240
1	65	120	107	240
1	113	120	203	240
1	89	120	155	240
1	17	120	11	240
1	41	120	59	240
1	5	120	227	240
1	53	120	83	240
1	29	120	35	240
1	77	120	131	240
1	101	120	179	240
1	5	120	107	240
1	53	120	203	240
1	29	120	155	240
1	77	120	11	240
1	101	120	59	240
1	65	120	227	240
1	113	120	83	240
1	89	120	35	240
1	17	120	131	240
1	41	120	179	240
1	65	120	167	240
1	113	120	23	240
1	89	120	215	240
1	17	120	71	240
1	41	120	119	240
1	65	120	47	240
1	113	120	143	240
1	89	120	95	240
1	17	120	191	240
1	41	120	239	240
1	5	120	47	240
1	53	120	143	240
1	29	120	95	240
1	77	120	191	240
1	101	120	239	240
1	5	120	167	240
1	53	120	23	240
1	29	120	215	240
1	77	120	71	240
1	101	120	119	240
1	105	120	107	240
1	33	120	203	240
1	9	120	155	240
1	57	120	11	240
1	81	120	59	240
1	45	120	227	240
1	93	120	83	240
1	69	120	35	240
1	117	120	131	240
1	21	120	179	240
1	45	120	107	240
1	93	120	203	240
1	69	120	155	240
1	117	120	11	240
1	21	120	59	240
1	105	120	227	240
1	33	120	83	240
1	9	120	35	240
