u_num	u_den	t_num	t_den	w_num	w_den
-158981856	384053081	-437758519	407507148	-300023251	329039883
344951596	410989673	269362940	113060201	291134107	320958578
-229420521	337765544	113648645	68117343	-151071767	70889069
-158981856	384053081	220181159	96619852	-300023251	329039883
-158981856	384053081	-397167859	92811320	-300023251	329039883
344951596	410989673	-383467150	318032601	291134107	320958578
-158981856	384053081	-232112243	261995315	-300023251	329039883
-168972067	14567196	251542181	230421599	285822570	41845673
58828715	368188446	-277805231	187384983	93559015	169074014
-158981856	384053081	133150215	298270652	-300023251	329039883
339011563	363227115	175335413	358817896	403090446	242753189
-158981856	384053081	-127300591	129470204	-300023251	329039883
-229420521	337765544	67711721	328360126	-151071767	70889069
-158981856	384053081	277500311	184458530	-300023251	329039883
295167829	7829483	158429535	14091598	-418062139	125044558
-158981856	384053081	410190	440344031	-300023251	329039883
-139908934	281663297	-35674188	48469667	150946169	348340076
281949877	273362266	-193621538	189362633	76216327	321898216
-158981856	384053081	111392479	348683352	-300023251	329039883
-158981856	384053081	-22078749	437289124	-300023251	329039883
-158981856	384053081	-89545566	428124403	-300023251	329039883
285874457	194089360	-345764881	188497681	159002712	35732935
220862345	162596957	215266018	148791911	149944531	37584633
-158981856	384053081	78755875	424302402	-300023251	329039883
129348593	379551343	-219937223	320945622	224481983	336158047
-158981856	384053081	-280014933	42015073	-300023251	329039883
-158981856	384053081	45388068	446453845	-300023251	329039883
312321735	205073203	-236740372	404819851	-166428845	335319279
-158981856	384053081	-372485311	256269048	-300023251	329039883
-43088133	377767466	355810422	420194237	362703066	2892673
-186929215	17607511	-421501443	334761385	343297691	194750902
-158981856	384053081	-217256347	117250576	-300023251	329039883
-158981856	384053081	84195309	411699227	-300023251	329039883
339011563	363227115	293378536	389900939	403090446	242753189
58828715	368188446	-212451316	343115393	93559015	169074014
58828715	368188446	421583844	155221919	93559015	169074014
-158981856	384053081	389945006	199733065	-300023251	329039883
-158981856	384053081	-377924745	268872223	-300023251	329039883
211250226	118809367	193846114	413620225	146297349	364313021
312321735	205073203	252965988	3426547	-166428845	335319279
339011563	363227115	-41653403	405896761	403090446	242753189
-158981856	384053081	-339848707	180649998	-300023251	329039883
193295993	259833851	78114817	232648257	-42883852	101569139
-158981856	384053081	95074177	386492877	-300023251	329039883
-158981856	384053081	7633043	147799646	-300023251	329039883
-158981856	384053081	-296333235	79824598	-300023251	329039883
-173235315	24467473	-7648047	76572092	287933173	203189087
-129218287	265096041	-406852699	40154990	-130289049	351362675
-158981856	384053081	-7222853	292544385	-300023251	329039883
-158981856	384053081	-345288141	193253173	-300023251	329039883
64538925	393287369	-147093287	181728075	-388221845	348750086
-168972067	14567196	-274333257	286670770	285822570	41845673
-158981856	384053081	-263696631	4205548	-300023251	329039883
312321735	205073203	-1852147	212291086	-166428845	335319279
-158981856	384053081	165055616	169183995	-300023251	329039883
-323321669	251467022	100288793	260028267	222830817	166525201
-189832324	188227251	319074943	87308791	-237022060	112713059
-158981856	384053081	-442145737	86701506	-300023251	329039883
395029481	119949157	237311008	249957607	76477324	86288057
-158981856	384053081	241938895	46207152	-300023251	329039883
-422535740	318822519	364175515	223300513	-238322689	382190407
-158981856	384053081	-399682481	319284923	-300023251	329039883
-158981856	384053081	-201990261	412849868	-300023251	329039883
-158981856	384053081	154907951	247857952	-300023251	329039883
-189832324	188227251	-200172357	390022384	-237022060	112713059
-229420521	337765544	256379277	95582285	-151071767	70889069
-51540357	163132778	176383031	326872541	-11405218	225487599
324968402	275090245	86250373	362399164	-163031044	40511719
-289494150	102014027	-78642861	245125888	-219401435	214171476
-158981856	384053081	192983989	159635727	-300023251	329039883
-12710874	423393265	145116026	224836629	112251942	315057697
-289494150	102014027	375929455	381088641	-219401435	214171476
-158981856	384053081	-443197953	420110323	-300023251	329039883
201576100	240030359	-311526116	39584209	276017577	401762522
-229420521	337765544	412554824	197109323	-151071767	70889069
-158981856	384053081	-172278469	123360390	-300023251	329039883
-158981856	384053081	-194767408	120305483	-300023251	329039883
-323321669	251467022	-431766962	295661765	222830817	166525201
-158981856	384053081	142566677	166129088	-300023251	329039883
-158981856	384053081	-318090971	130237298	-300023251	329039883
-229420521	337765544	125632122	268030501	-151071767	70889069
-158981856	384053081	214741725	109223027	-300023251	329039883
-158981856	384053081	262644415	329203269	-300023251	329039883
339011563	363227115	-376685342	421892583	403090446	242753189
-158981856	384053081	-432319085	394903973	-300023251	329039883
-422535740	318822519	-150144907	243268710	-238322689	382190407
344951596	410989673	334645949	92562961	291134107	320958578
431952158	66541873	-241435656	271408561	-429604813	408481335
-163009880	194023111	-116694457	181547419	338962503	229090519
-229420521	337765544	-359993029	204014946	-151071767	70889069
-158981856	384053081	120077738	163074181	-300023251	329039883
-158981856	384053081	105953045	361286527	-300023251	329039883
193295993	259833851	-338996020	215692721	-42883852	101569139
170988895	291047476	-224442053	220680472	-237022060	112713059
-186929215	17607511	-167360666	264613455	343297691	194750902
-158981856	384053081	171226253	210048427	-300023251	329039883
-340339219	247949567	-281396511	384266719	236129080	135811367
-158981856	384053081	75099860	156964367	-300023251	329039883
-158981856	384053081	209302291	121826202	-300023251	329039883
-158981856	384053081	52610921	153909460	-300023251	329039883
-158981856	384053081	37755025	298654199	-300023251	329039883
-224045833	318124589	322335530	91388631	-118981962	438013033
-158981856	384053081	-149789530	126415297	-300023251	329039883
-158981856	384053081	-274575499	29411898	-300023251	329039883
-168972067	14567196	-226526399	281557209	285822570	41845673
-229420521	337765544	183552523	207700876	-151071767	70889069
172793753	70035605	-49641097	100596636	85734066	112422397
-158981856	384053081	22488939	3054907	-300023251	329039883
-158981856	384053081	-134523444	422014589	-300023251	329039883
-12710874	423393265	297925232	151445403	112251942	315057697
-158981856	384053081	412433945	202787972	-300023251	329039883
-158981856	384053081	-291946017	400630240	-300023251	329039883
-158981856	384053081	322478189	190568344	-300023251	329039883
-158981856	384053081	89634743	399096052	-300023251	329039883
-158981856	384053081	299989250	187513437	-300023251	329039883
-438074725	159907681	-348290877	22448566	-241039381	110078263
200769448	328899071	-133337039	204885095	-226621505	361125868
-229420521	337765544	325065290	340041703	-151071767	70889069
-158981856	384053081	-301772669	92427773	-300023251	329039883
-158981856	384053081	-104811652	132525111	-300023251	329039883
-158981856	384053081	258257197	8397627	-300023251	329039883
203706602	434112795	312847799	433838653	421937527	217471544
-86326009	94155024	50011115	351335757	117005911	69502168
-158981856	384053081	-334409273	168046823	-300023251	329039883
-158981856	384053081	255011372	181403623	-300023251	329039883
-158981856	384053081	176665687	197445252	-300023251	329039883
208291732	65354697	-70394533	353221092	249885328	79727679
-12710874	423393265	-17265006	279262375	112251942	315057697
-191829693	411340100	-343694329	143418287	184224315	119331104
-158981856	384053081	252817763	21000802	-300023251	329039883
-189832324	188227251	279258804	35977885	-237022060	112713059
339011563	363227115	-335031939	15995822	403090446	242753189
-158981856	384053081	391407412	306668279	-300023251	329039883
-126185246	69354999	72709142	63832941	139147459	29025797
-217025255	406211246	249355033	312116231	-338757407	245798178
-348441259	254849229	-80562828	179891489	312758637	443879366
-112588089	73996808	-244359083	167862118	-394961803	125710238
3279581	96969193	270817315	67829834	-24473369	189185070
334431509	201548978	61987285	138733646	-176546446	316544887
167590739	248379683	12917119	87732169	-316038693	341347570
