u	t	w	u0	t0	w0
61	14	23	6	3	1
61	14	34	6	3	1
61	14	45	6	3	1
61	14	56	6	3	1
61	14	67	6	3	1
61	14	78	6	3	1
61	14	89	6	3	1
61	14	100	6	3	1
61	14	111	6	3	1
61	22	55	6	0	0
61	25	1	6	3	1
61	25	12	6	3	1
61	25	23	6	3	1
61	25	34	6	3	1
61	25	45	6	3	1
61	25	56	6	3	1
61	25	67	6	3	1
61	25	78	6	3	1
61	25	89	6	3	1
61	25	100	6	3	1
61	25	111	6	3	1
61	33	55	6	0	0
61	36	1	6	3	1
61	36	12	6	3	1
61	36	23	6	3	1
61	36	34	6	3	1
61	36	45	6	3	1
61	36	56	6	3	1
61	36	67	6	3	1
61	36	78	6	3	1
61	36	89	6	3	1
61	36	100	6	3	1
61	36	111	6	3	1
61	44	55	6	0	0
61	47	1	6	3	1
61	47	12	6	3	1
61	47	23	6	3	1
61	47	34	6	3	1
61	47	45	6	3	1
61	47	56	6	3	1
61	47	67	6	3	1
61	47	78	6	3	1
61	47	89	6	3	1
61	47	100	6	3	1
61	47	111	6	3	1
61	55	55	6	0	0
61	58	1	6	3	1
61	58	12	6	3	1
61	58	23	6	3	1
61	58	34	6	3	1
61	58	45	6	3	1
61	58	56	6	3	1
61	58	67	6	3	1
61	58	78	6	3	1
61	58	89	6	3	1
61	58	100	6	3	1
61	58	111	6	3	1
61	66	55	6	0	0
61	69	1	6	3	1
61	69	12	6	3	1
61	69	23	6	3	1
61	69	34	6	3	1
61	69	45	6	3	1
61	69	56	6	3	1
61	69	67	6	3	1
61	69	78	6	3	1
61	69	89	6	3	1
61	69	100	6	3	1
61	69	111	6	3	1
61	77	55	6	0	0
61	80	1	6	3	1
61	80	12	6	3	1
61	80	23	6	3	1
61	80	34	6	3	1
61	80	45	6	3	1
61	80	56	6	3	1
61	80	67	6	3	1
61	80	78	6	3	1
61	80	89	6	3	1
61	80	100	6	3	1
61	80	111	6	3	1
61	88	55	6	0	0
61	91	1	6	3	1
61	91	12	6	3	1
61	91	23	6	3	1
61	91	34	6	3	1
61	91	45	6	3	1
61	91	56	6	3	1
61	91	67	6	3	1
61	91	78	6	3	1
61	91	89	6	3	1
61	91	100	6	3	1
61	91	111	6	3	1
61	99	55	6	0	0
61	102	1	6	3	1
61	102	12	6	3	1
61	102	23	6	3	1
61	102	34	6	3	1
61	102	45	6	3	1
61	102	56	6	3	1
61	102	67	6	3	1
61	102	78	6	3	1
61	102	89	6	3	1
61	102	100	6	3	1
61	102	111	6	3	1
61	110	55	6	0	0
61	113	1	6	3	1
61	113	12	6	3	1
61	113	23	6	3	1
61	113	34	6	3	1
61	113	45	6	3	1
61	113	56	6	3	1
61	113	67	6	3	1
61	113	78	6	3	1
61	113	89	6	3	1
61	113	100	6	3	1
61	113	111	6	3	1
64	0	1	9	0	1
64	0	12	9	0	1
64	0	23	9	0	1
64	0	34	9	0	1
64	0	45	9	0	1
64	0	56	9	0	1
64	0	67	9	0	1
64	0	78	9	0	1
64	0	89	9	0	1
64	0	100	9	0	1
64	0	111	9	0	1
64	11	1	9	0	1
64	11	12	9	0	1
64	11	23	9	0	1
64	11	34	9	0	1
64	11	45	9	0	1
64	11	56	9	0	1
64	11	67	9	0	1
64	11	78	9	0	1
64	11	89	9	0	1
64	11	100	9	0	1
64	11	111	9	0	1
64	22	1	9	0	1
64	22	12	9	0	1
64	22	23	9	0	1
64	22	34	9	0	1
64	22	45	9	0	1
64	22	56	9	0	1
64	22	67	9	0	1
64	22	78	9	0	1
64	22	89	9	0	1
64	22	100	9	0	1
64	22	111	9	0	1
64	33	1	9	0	1
64	33	12	9	0	1
64	33	23	9	0	1
64	33	34	9	0	1
64	33	45	9	0	1
64	33	56	9	0	1
64	33	67	9	0	1
64	33	78	9	0	1
64	33	89	9	0	1
64	33	100	9	0	1
64	33	111	9	0	1
64	44	1	9	0	1
64	44	12	9	0	1
64	44	23	9	0	1
64	44	34	9	0	1
64	44	45	9	0	1
64	44	56	9	0	1
64	44	67	9	0	1
64	44	78	9	0	1
64	44	89	9	0	1
64	44	100	9	0	1
64	44	111	9	0	1
64	55	1	9	0	1
64	55	12	9	0	1
64	55	23	9	0	1
64	55	34	9	0	1
64	55	45	9	0	1
64	55	56	9	0	1
64	55	67	9	0	1
64	55	78	9	0	1
64	55	89	9	0	1
64	55	100	9	0	1
64	55	111	9	0	1
64	66	1	9	0	1
64	66	12	9	0	1
64	66	23	9	0	1
64	66	34	9	0	1
64	66	45	9	0	1
64	66	56	9	0	1
64	66	67	9	0	1
64	66	78	9	0	1
64	66	89	9	0	1
64	66	100	9	0	1
64	66	111	9	0	1
64	77	1	9	0	1
64	77	12	9	0	1
64	77	23	9	0	1
64	77	34	9	0	1
64	77	45	9	0	1
64	77	56	9	0	1
64	77	67	9	0	1
64	77	78	9	0	1
64	77	89	9	0	1
64	77	100	9	0	1
64	77	111	9	0	1
64	88	1	9	0	1
64	88	12	9	0	1
64	88	23	9	0	1
64	88	34	9	0	1
64	88	45	9	0	1
64	88	56	9	0	1
64	88	67	9	0	1
64	88	78	9	0	1
64	88	89	9	0	1
64	88	100	9	0	1
64	88	111	9	0	1
64	99	1	9	0	1
64	99	12	9	0	1
64	99	23	9	0	1
64	99	34	9	0	1
64	99	45	9	0	1
64	99	56	9	0	1
64	99	67	9	0	1
64	99	78	9	0	1
64	99	89	9	0	1
64	99	100	9	0	1
64	99	111	9	0	1
64	106	65	9	7	10
64	110	1	9	0	1
64	110	12	9	0	1
64	110	23	9	0	1
64	110	34	9	0	1
64	110	45	9	0	1
64	110	56	9	0	1
64	110	67	9	0	1
64	110	78	9	0	1
64	110	89	9	0	1
64	110	100	9	0	1
64	110	111	9	0	1
65	0	116	10	0	6
65	5	6	10	5	6
65	5	17	10	5	6
65	5	28	10	5	6
65	5	39	10	5	6
65	5	50	10	5	6
65	5	61	10	5	6
65	5	72	10	5	6
65	5	83	10	5	6
65	5	94	10	5	6
65	5	105	10	5	6
65	5	116	10	5	6
65	11	116	10	0	6
65	16	6	10	5	6
65	16	17	10	5	6
65	16	28	10	5	6
65	16	39	10	5	6
65	16	50	10	5	6
65	16	61	10	5	6
65	16	72	10	5	6
65	16	83	10	5	6
65	16	94	10	5	6
65	16	105	10	5	6
65	16	116	10	5	6
65	22	116	10	0	6
65	27	6	10	5	6
65	27	17	10	5	6
65	27	28	10	5	6
65	27	39	10	5	6
65	27	50	10	5	6
65	27	61	10	5	6
65	27	72	10	5	6
65	27	83	10	5	6
65	27	94	10	5	6
65	27	105	10	5	6
65	27	116	10	5	6
65	33	116	10	0	6
65	38	6	10	5	6
65	38	17	10	5	6
65	38	28	10	5	6
65	38	39	10	5	6
65	38	50	10	5	6
65	38	61	10	5	6
65	38	72	10	5	6
65	38	83	10	5	6
65	38	94	10	5	6
65	38	105	10	5	6
65	38	116	10	5	6
65	44	116	10	0	6
65	49	6	10	5	6
65	49	17	10	5	6
65	49	28	10	5	6
65	49	39	10	5	6
65	49	50	10	5	6
65	49	61	10	5	6
65	49	72	10	5	6
65	49	83	10	5	6
65	49	94	10	5	6
65	49	105	10	5	6
65	49	116	10	5	6
65	55	116	10	0	6
65	60	6	10	5	6
65	60	17	10	5	6
65	60	28	10	5	6
65	60	39	10	5	6
65	60	50	10	5	6
65	60	61	10	5	6
65	60	72	10	5	6
65	60	83	10	5	6
65	60	94	10	5	6
65	60	105	10	5	6
65	60	116	10	5	6
65	66	116	10	0	6
65	71	6	10	5	6
65	71	17	10	5	6
65	71	28	10	5	6
65	71	39	10	5	6
65	71	50	10	5	6
65	71	61	10	5	6
65	71	72	10	5	6
65	71	83	10	5	6
65	71	94	10	5	6
65	71	105	10	5	6
65	71	116	10	5	6
65	77	116	10	0	6
65	82	6	10	5	6
65	82	17	10	5	6
65	82	28	10	5	6
65	82	39	10	5	6
65	82	50	10	5	6
65	82	61	10	5	6
65	82	72	10	5	6
65	82	83	10	5	6
65	82	94	10	5	6
65	82	105	10	5	6
65	82	116	10	5	6
65	88	116	10	0	6
65	93	6	10	5	6
65	93	17	10	5	6
65	93	28	10	5	6
65	93	39	10	5	6
65	93	50	10	5	6
65	93	61	10	5	6
65	93	72	10	5	6
65	93	83	10	5	6
65	93	94	10	5	6
65	93	105	10	5	6
65	93	116	10	5	6
65	99	116	10	0	6
65	104	6	10	5	6
65	104	17	10	5	6
65	104	28	10	5	6
65	104	39	10	5	6
65	104	50	10	5	6
65	104	61	10	5	6
65	104	72	10	5	6
65	104	83	10	5	6
65	104	94	10	5	6
65	104	105	10	5	6
65	104	116	10	5	6
65	110	116	10	0	6
65	115	6	10	5	6
65	115	17	10	5	6
65	115	28	10	5	6
65	115	39	10	5	6
65	115	50	10	5	6
65	115	61	10	5	6
65	115	72	10	5	6
65	115	83	10	5	6
65	115	94	10	5	6
65	115	105	10	5	6
65	115	116	10	5	6
66	0	0	0	0	0
66	11	0	0	0	0
66	22	0	0	0	0
66	33	0	0	0	0
66	44	0	0	0	0
66	55	0	0	0	0
66	66	0	0	0	0
66	77	0	0	0	0
66	88	0	0	0	0
66	99	0	0	0	0
66	110	0	0	0	0
67	0	1	1	0	1
67	0	6	1	0	6
67	0	12	1	0	1
67	0	23	1	0	1
67	0	34	1	0	1
67	0	45	1	0	1
67	0	56	1	0	1
67	0	67	1	0	1
67	0	78	1	0	1
67	0	89	1	0	1
67	0	100	1	0	1
67	0	111	1	0	1
67	7	38	1	7	5
67	11	1	1	0	1
67	11	6	1	0	6
67	11	12	1	0	1
67	11	23	1	0	1
67	11	34	1	0	1
67	11	45	1	0	1
67	11	56	1	0	1
67	11	67	1	0	1
67	11	78	1	0	1
67	11	89	1	0	1
67	11	100	1	0	1
67	11	111	1	0	1
67	18	115	1	7	5
67	22	1	1	0	1
67	22	6	1	0	6
67	22	12	1	0	1
67	22	23	1	0	1
67	22	34	1	0	1
67	22	45	1	0	1
67	22	56	1	0	1
67	22	67	1	0	1
67	22	78	1	0	1
67	22	89	1	0	1
67	22	100	1	0	1
67	22	111	1	0	1
67	29	71	1	7	5
67	33	1	1	0	1
67	33	6	1	0	6
67	33	12	1	0	1
67	33	23	1	0	1
67	33	34	1	0	1
67	33	45	1	0	1
67	33	56	1	0	1
67	33	67	1	0	1
67	33	78	1	0	1
67	33	89	1	0	1
67	33	100	1	0	1
67	33	111	1	0	1
67	40	27	1	7	5
67	44	1	1	0	1
67	44	6	1	0	6
67	44	12	1	0	1
67	44	23	1	0	1
67	44	34	1	0	1
67	44	45	1	0	1
67	44	56	1	0	1
67	44	67	1	0	1
67	44	78	1	0	1
67	44	89	1	0	1
67	44	100	1	0	1
67	44	111	1	0	1
67	51	104	1	7	5
67	55	1	1	0	1
67	55	6	1	0	6
67	55	12	1	0	1
67	55	23	1	0	1
67	55	34	1	0	1
67	55	45	1	0	1
67	55	56	1	0	1
67	55	67	1	0	1
67	55	78	1	0	1
67	55	89	1	0	1
67	55	100	1	0	1
67	55	111	1	0	1
67	62	60	1	7	5
67	66	1	1	0	1
67	66	6	1	0	6
67	66	12	1	0	1
67	66	23	1	0	1
67	66	34	1	0	1
67	66	45	1	0	1
67	66	56	1	0	1
67	66	67	1	0	1
67	66	78	1	0	1
67	66	89	1	0	1
67	66	100	1	0	1
67	66	111	1	0	1
67	73	16	1	7	5
67	77	1	1	0	1
67	77	6	1	0	6
67	77	12	1	0	1
67	77	23	1	0	1
67	77	34	1	0	1
67	77	45	1	0	1
67	77	56	1	0	1
67	77	67	1	0	1
67	77	78	1	0	1
67	77	89	1	0	1
67	77	100	1	0	1
67	77	111	1	0	1
67	84	93	1	7	5
67	88	1	1	0	1
67	88	6	1	0	6
67	88	12	1	0	1
67	88	23	1	0	1
67	88	34	1	0	1
67	88	45	1	0	1
67	88	56	1	0	1
67	88	67	1	0	1
67	88	78	1	0	1
67	88	89	1	0	1
67	88	100	1	0	1
67	88	111	1	0	1
67	95	49	1	7	5
67	99	1	1	0	1
67	99	6	1	0	6
67	99	12	1	0	1
67	99	23	1	0	1
67	99	34	1	0	1
67	99	45	1	0	1
67	99	56	1	0	1
67	99	67	1	0	1
67	99	78	1	0	1
67	99	89	1	0	1
67	99	100	1	0	1
67	99	111	1	0	1
67	106	5	1	7	5
67	110	1	1	0	1
67	110	6	1	0	6
67	110	12	1	0	1
67	110	23	1	0	1
67	110	34	1	0	1
67	110	45	1	0	1
67	110	56	1	0	1
67	110	67	1	0	1
67	110	78	1	0	1
67	110	89	1	0	1
67	110	100	1	0	1
67	110	111	1	0	1
67	117	82	1	7	5
68	108	59	2	9	4
69	0	6	3	0	6
69	0	17	3	0	6
69	0	28	3	0	6
69	0	39	3	0	6
69	0	50	3	0	6
69	0	61	3	0	6
69	0	72	3	0	6
69	0	83	3	0	6
69	0	94	3	0	6
69	0	105	3	0	6
69	0	116	3	0	6
69	11	6	3	0	6
69	11	17	3	0	6
69	11	28	3	0	6
69	11	39	3	0	6
69	11	50	3	0	6
69	11	61	3	0	6
69	11	72	3	0	6
69	11	83	3	0	6
69	11	94	3	0	6
69	11	105	3	0	6
69	11	116	3	0	6
69	22	6	3	0	6
69	22	17	3	0	6
69	22	28	3	0	6
69	22	39	3	0	6
69	22	50	3	0	6
69	22	61	3	0	6
69	22	72	3	0	6
69	22	83	3	0	6
69	22	94	3	0	6
69	22	105	3	0	6
69	22	116	3	0	6
69	33	6	3	0	6
69	33	17	3	0	6
69	33	28	3	0	6
69	33	39	3	0	6
69	33	50	3	0	6
69	33	61	3	0	6
69	33	72	3	0	6
69	33	83	3	0	6
69	33	94	3	0	6
69	33	105	3	0	6
69	33	116	3	0	6
69	44	6	3	0	6
69	44	17	3	0	6
69	44	28	3	0	6
69	44	39	3	0	6
69	44	50	3	0	6
69	44	61	3	0	6
69	44	72	3	0	6
69	44	83	3	0	6
69	44	94	3	0	6
69	44	105	3	0	6
69	44	116	3	0	6
69	48	31	3	4	9
69	55	6	3	0	6
69	55	17	3	0	6
69	55	28	3	0	6
69	55	39	3	0	6
69	55	50	3	0	6
69	55	61	3	0	6
69	55	72	3	0	6
69	55	83	3	0	6
69	55	94	3	0	6
69	55	105	3	0	6
69	55	116	3	0	6
69	66	6	3	0	6
69	66	17	3	0	6
69	66	28	3	0	6
69	66	39	3	0	6
69	66	50	3	0	6
69	66	61	3	0	6
69	66	72	3	0	6
69	66	83	3	0	6
69	66	94	3	0	6
69	66	105	3	0	6
69	66	116	3	0	6
69	77	6	3	0	6
69	77	17	3	0	6
69	77	28	3	0	6
69	77	39	3	0	6
69	77	50	3	0	6
69	77	61	3	0	6
69	77	72	3	0	6
69	77	83	3	0	6
69	77	94	3	0	6
69	77	105	3	0	6
69	77	116	3	0	6
69	88	6	3	0	6
69	88	17	3	0	6
69	88	28	3	0	6
69	88	39	3	0	6
69	88	50	3	0	6
69	88	61	3	0	6
69	88	72	3	0	6
69	88	83	3	0	6
69	88	94	3	0	6
69	88	105	3	0	6
69	88	116	3	0	6
69	99	6	3	0	6
69	99	17	3	0	6
69	99	28	3	0	6
69	99	39	3	0	6
69	99	50	3	0	6
69	99	61	3	0	6
69	99	72	3	0	6
69	99	83	3	0	6
69	99	94	3	0	6
69	99	105	3	0	6
69	99	116	3	0	6
69	110	6	3	0	6
69	110	17	3	0	6
69	110	28	3	0	6
69	110	39	3	0	6
69	110	50	3	0	6
69	110	61	3	0	6
69	110	72	3	0	6
69	110	83	3	0	6
69	110	94	3	0	6
69	110	105	3	0	6
69	110	116	3	0	6
70	0	10	4	0	10
70	0	21	4	0	10
70	0	32	4	0	10
70	0	43	4	0	10
70	0	54	4	0	10
70	0	65	4	0	10
70	0	76	4	0	10
70	0	87	4	0	10
70	0	98	4	0	10
70	0	109	4	0	10
70	0	120	4	0	10
70	5	10	4	5	10
70	5	21	4	5	10
70	5	32	4	5	10
70	5	43	4	5	10
70	5	54	4	5	10
70	5	65	4	5	10
70	5	76	4	5	10
70	5	87	4	5	10
70	5	98	4	5	10
70	5	109	4	5	10
70	5	120	4	5	10
70	9	98	4	9	10
70	11	10	4	0	10
70	11	21	4	0	10
70	11	32	4	0	10
70	11	43	4	0	10
70	11	54	4	0	10
70	11	65	4	0	10
70	11	76	4	0	10
70	11	87	4	0	10
70	11	98	4	0	10
70	11	109	4	0	10
70	11	120	4	0	10
70	16	10	4	5	10
70	16	21	4	5	10
70	16	32	4	5	10
70	16	43	4	5	10
70	16	54	4	5	10
70	16	65	4	5	10
70	16	76	4	5	10
70	16	87	4	5	10
70	16	98	4	5	10
70	16	109	4	5	10
70	16	120	4	5	10
70	20	43	4	9	10
70	22	10	4	0	10
70	22	21	4	0	10
70	22	32	4	0	10
70	22	43	4	0	10
70	22	54	4	0	10
70	22	65	4	0	10
70	22	76	4	0	10
70	22	87	4	0	10
70	22	98	4	0	10
70	22	109	4	0	10
70	22	120	4	0	10
70	27	10	4	5	10
70	27	21	4	5	10
70	27	32	4	5	10
70	27	43	4	5	10
70	27	54	4	5	10
70	27	65	4	5	10
70	27	76	4	5	10
70	27	87	4	5	10
70	27	98	4	5	10
70	27	109	4	5	10
70	27	120	4	5	10
70	31	109	4	9	10
70	33	10	4	0	10
70	33	21	4	0	10
70	33	32	4	0	10
70	33	43	4	0	10
70	33	54	4	0	10
70	33	65	4	0	10
70	33	76	4	0	10
70	33	87	4	0	10
70	33	98	4	0	10
70	33	109	4	0	10
70	33	120	4	0	10
70	38	10	4	5	10
70	38	21	4	5	10
70	38	32	4	5	10
70	38	43	4	5	10
70	38	54	4	5	10
70	38	65	4	5	10
70	38	76	4	5	10
70	38	87	4	5	10
70	38	98	4	5	10
70	38	109	4	5	10
70	38	120	4	5	10
70	42	54	4	9	10
70	44	10	4	0	10
70	44	21	4	0	10
70	44	32	4	0	10
70	44	43	4	0	10
70	44	54	4	0	10
70	44	65	4	0	10
70	44	76	4	0	10
70	44	87	4	0	10
70	44	98	4	0	10
70	44	109	4	0	10
70	44	120	4	0	10
70	49	10	4	5	10
70	49	21	4	5	10
70	49	32	4	5	10
70	49	43	4	5	10
70	49	54	4	5	10
70	49	65	4	5	10
70	49	76	4	5	10
70	49	87	4	5	10
70	49	98	4	5	10
70	49	109	4	5	10
70	49	120	4	5	10
70	53	120	4	9	10
70	55	10	4	0	10
70	55	21	4	0	10
70	55	32	4	0	10
70	55	43	4	0	10
70	55	54	4	0	10
70	55	65	4	0	10
70	55	76	4	0	10
70	55	87	4	0	10
70	55	98	4	0	10
70	55	109	4	0	10
70	55	120	4	0	10
70	60	10	4	5	10
70	60	21	4	5	10
70	60	32	4	5	10
70	60	43	4	5	10
70	60	54	4	5	10
70	60	65	4	5	10
70	60	76	4	5	10
70	60	87	4	5	10
70	60	98	4	5	10
70	60	109	4	5	10
70	60	120	4	5	10
70	64	65	4	9	10
70	66	10	4	0	10
70	66	21	4	0	10
70	66	32	4	0	10
70	66	43	4	0	10
70	66	54	4	0	10
70	66	65	4	0	10
70	66	76	4	0	10
70	66	87	4	0	10
70	66	98	4	0	10
70	66	109	4	0	10
70	66	120	4	0	10
70	71	10	4	5	10
70	71	21	4	5	10
70	71	32	4	5	10
70	71	43	4	5	10
70	71	54	4	5	10
70	71	65	4	5	10
70	71	76	4	5	10
70	71	87	4	5	10
70	71	98	4	5	10
70	71	109	4	5	10
70	71	120	4	5	10
70	75	10	4	9	10
70	77	10	4	0	10
70	77	21	4	0	10
70	77	32	4	0	10
70	77	43	4	0	10
70	77	54	4	0	10
70	77	65	4	0	10
70	77	76	4	0	10
70	77	87	4	0	10
70	77	98	4	0	10
70	77	109	4	0	10
70	77	120	4	0	10
70	82	10	4	5	10
70	82	21	4	5	10
70	82	32	4	5	10
70	82	43	4	5	10
70	82	54	4	5	10
70	82	65	4	5	10
70	82	76	4	5	10
70	82	87	4	5	10
70	82	98	4	5	10
70	82	109	4	5	10
70	82	120	4	5	10
70	86	76	4	9	10
70	88	10	4	0	10
70	88	21	4	0	10
70	88	32	4	0	10
70	88	43	4	0	10
70	88	54	4	0	10
70	88	65	4	0	10
70	88	76	4	0	10
70	88	87	4	0	10
70	88	98	4	0	10
70	88	109	4	0	10
70	88	120	4	0	10
70	93	10	4	5	10
70	93	21	4	5	10
70	93	32	4	5	10
70	93	43	4	5	10
70	93	54	4	5	10
70	93	65	4	5	10
70	93	76	4	5	10
70	93	87	4	5	10
70	93	98	4	5	10
70	93	109	4	5	10
70	93	120	4	5	10
70	97	21	4	9	10
70	99	10	4	0	10
70	99	21	4	0	10
70	99	32	4	0	10
70	99	43	4	0	10
70	99	54	4	0	10
70	99	65	4	0	10
70	99	76	4	0	10
70	99	87	4	0	10
70	99	98	4	0	10
70	99	109	4	0	10
70	99	120	4	0	10
70	104	10	4	5	10
70	104	21	4	5	10
70	104	32	4	5	10
70	104	43	4	5	10
70	104	54	4	5	10
70	104	65	4	5	10
70	104	76	4	5	10
70	104	87	4	5	10
70	104	98	4	5	10
70	104	109	4	5	10
70	104	120	4	5	10
70	108	87	4	9	10
70	109	65	4	10	10
70	110	10	4	0	10
70	110	21	4	0	10
70	110	32	4	0	10
70	110	43	4	0	10
70	110	54	4	0	10
70	110	65	4	0	10
70	110	76	4	0	10
70	110	87	4	0	10
70	110	98	4	0	10
70	110	109	4	0	10
70	110	120	4	0	10
70	115	10	4	5	10
70	115	21	4	5	10
70	115	32	4	5	10
70	115	43	4	5	10
70	115	54	4	5	10
70	115	65	4	5	10
70	115	76	4	5	10
70	115	87	4	5	10
70	115	98	4	5	10
70	115	109	4	5	10
70	115	120	4	5	10
70	119	32	4	9	10
71	0	4	5	0	4
71	0	15	5	0	4
71	0	26	5	0	4
71	0	37	5	0	4
71	0	48	5	0	4
71	0	59	5	0	4
71	0	70	5	0	4
71	0	81	5	0	4
71	0	92	5	0	4
71	0	103	5	0	4
71	0	114	5	0	4
71	2	92	5	2	4
71	9	3	5	9	3
71	9	14	5	9	3
71	9	25	5	9	3
71	9	36	5	9	3
71	9	47	5	9	3
71	9	58	5	9	3
71	9	69	5	9	3
71	9	80	5	9	3
71	9	91	5	9	3
71	9	102	5	9	3
71	9	113	5	9	3
71	11	4	5	0	4
71	11	15	5	0	4
71	11	26	5	0	4
71	11	37	5	0	4
71	11	48	5	0	4
71	11	59	5	0	4
71	11	70	5	0	4
71	11	81	5	0	4
71	11	92	5	0	4
71	11	103	5	0	4
71	11	114	5	0	4
71	13	114	5	2	4
71	20	3	5	9	3
71	20	14	5	9	3
71	20	25	5	9	3
71	20	36	5	9	3
71	20	47	5	9	3
71	20	58	5	9	3
71	20	69	5	9	3
71	20	80	5	9	3
71	20	91	5	9	3
71	20	102	5	9	3
71	20	113	5	9	3
71	22	4	5	0	4
71	22	15	5	0	4
71	22	26	5	0	4
71	22	37	5	0	4
71	22	48	5	0	4
71	22	59	5	0	4
71	22	70	5	0	4
71	22	81	5	0	4
71	22	92	5	0	4
71	22	103	5	0	4
71	22	114	5	0	4
71	24	15	5	2	4
71	31	3	5	9	3
71	31	14	5	9	3
71	31	25	5	9	3
71	31	36	5	9	3
71	31	47	5	9	3
71	31	58	5	9	3
71	31	69	5	9	3
71	31	80	5	9	3
71	31	91	5	9	3
71	31	102	5	9	3
71	31	113	5	9	3
71	33	4	5	0	4
71	33	15	5	0	4
71	33	26	5	0	4
71	33	37	5	0	4
71	33	48	5	0	4
71	33	59	5	0	4
71	33	70	5	0	4
71	33	81	5	0	4
71	33	92	5	0	4
71	33	103	5	0	4
71	33	114	5	0	4
71	35	37	5	2	4
71	42	3	5	9	3
71	42	14	5	9	3
71	42	25	5	9	3
71	42	36	5	9	3
71	42	47	5	9	3
71	42	58	5	9	3
71	42	69	5	9	3
71	42	80	5	9	3
71	42	91	5	9	3
71	42	102	5	9	3
71	42	113	5	9	3
71	44	4	5	0	4
71	44	15	5	0	4
71	44	26	5	0	4
71	44	37	5	0	4
71	44	48	5	0	4
71	44	59	5	0	4
71	44	70	5	0	4
71	44	81	5	0	4
71	44	92	5	0	4
71	44	103	5	0	4
71	44	114	5	0	4
71	46	59	5	2	4
71	53	3	5	9	3
71	53	14	5	9	3
71	53	25	5	9	3
71	53	36	5	9	3
71	53	47	5	9	3
71	53	58	5	9	3
71	53	69	5	9	3
71	53	80	5	9	3
71	53	91	5	9	3
71	53	102	5	9	3
71	53	113	5	9	3
71	55	4	5	0	4
71	55	15	5	0	4
71	55	26	5	0	4
71	55	37	5	0	4
71	55	48	5	0	4
71	55	59	5	0	4
71	55	70	5	0	4
71	55	81	5	0	4
71	55	92	5	0	4
71	55	103	5	0	4
71	55	114	5	0	4
71	57	81	5	2	4
71	64	3	5	9	3
71	64	14	5	9	3
71	64	25	5	9	3
71	64	36	5	9	3
71	64	47	5	9	3
71	64	58	5	9	3
71	64	69	5	9	3
71	64	80	5	9	3
71	64	91	5	9	3
71	64	102	5	9	3
71	64	113	5	9	3
71	66	4	5	0	4
71	66	15	5	0	4
71	66	26	5	0	4
71	66	37	5	0	4
71	66	48	5	0	4
71	66	59	5	0	4
71	66	70	5	0	4
71	66	81	5	0	4
71	66	92	5	0	4
71	66	103	5	0	4
71	66	114	5	0	4
71	68	103	5	2	4
71	75	3	5	9	3
71	75	14	5	9	3
71	75	25	5	9	3
71	75	36	5	9	3
71	75	47	5	9	3
71	75	58	5	9	3
71	75	69	5	9	3
71	75	80	5	9	3
71	75	91	5	9	3
71	75	102	5	9	3
71	75	113	5	9	3
71	77	4	5	0	4
71	77	15	5	0	4
71	77	26	5	0	4
71	77	37	5	0	4
71	77	48	5	0	4
71	77	59	5	0	4
71	77	70	5	0	4
71	77	81	5	0	4
71	77	92	5	0	4
71	77	103	5	0	4
71	77	114	5	0	4
71	79	4	5	2	4
71	86	3	5	9	3
71	86	14	5	9	3
71	86	25	5	9	3
71	86	36	5	9	3
71	86	47	5	9	3
71	86	58	5	9	3
71	86	69	5	9	3
71	86	80	5	9	3
71	86	91	5	9	3
71	86	102	5	9	3
71	86	113	5	9	3
71	88	4	5	0	4
71	88	15	5	0	4
71	88	26	5	0	4
71	88	37	5	0	4
71	88	48	5	0	4
71	88	59	5	0	4
71	88	70	5	0	4
71	88	81	5	0	4
71	88	92	5	0	4
71	88	103	5	0	4
71	88	114	5	0	4
71	90	26	5	2	4
71	97	3	5	9	3
71	97	14	5	9	3
71	97	25	5	9	3
71	97	36	5	9	3
71	97	47	5	9	3
71	97	58	5	9	3
71	97	69	5	9	3
71	97	80	5	9	3
71	97	91	5	9	3
71	97	102	5	9	3
71	97	113	5	9	3
71	99	4	5	0	4
71	99	15	5	0	4
71	99	26	5	0	4
71	99	37	5	0	4
71	99	48	5	0	4
71	99	59	5	0	4
71	99	70	5	0	4
71	99	81	5	0	4
71	99	92	5	0	4
71	99	103	5	0	4
71	99	114	5	0	4
71	101	48	5	2	4
71	108	3	5	9	3
71	108	14	5	9	3
71	108	25	5	9	3
71	108	36	5	9	3
71	108	47	5	9	3
71	108	58	5	9	3
71	108	69	5	9	3
71	108	80	5	9	3
71	108	91	5	9	3
71	108	102	5	9	3
71	108	113	5	9	3
71	110	4	5	0	4
71	110	15	5	0	4
71	110	26	5	0	4
71	110	37	5	0	4
71	110	48	5	0	4
71	110	59	5	0	4
71	110	70	5	0	4
71	110	81	5	0	4
71	110	92	5	0	4
71	110	103	5	0	4
71	110	114	5	0	4
71	112	70	5	2	4
71	119	3	5	9	3
71	119	14	5	9	3
71	119	25	5	9	3
71	119	36	5	9	3
71	119	47	5	9	3
71	119	58	5	9	3
71	119	69	5	9	3
71	119	80	5	9	3
71	119	91	5	9	3
71	119	102	5	9	3
71	119	113	5	9	3
72	0	77	6	0	0
72	3	1	6	3	1
72	3	12	6	3	1
72	3	23	6	3	1
72	3	34	6	3	1
72	3	45	6	3	1
72	3	56	6	3	1
72	3	67	6	3	1
72	3	78	6	3	1
72	3	89	6	3	1
