u_num	u_den	t_num	t_den	w_num	w_den
240087	197057	161864	198875	-33829	31816
71949	75850	-240113	83245	-31965	209582
36105	162281	236262	160691	-13060	50471
-137721	186755	236262	160691	-14218	178701
-3260	157563	-25224	217967	-83615	106594
27824	120619	-75799	222999	147401	162755
112665	84016	236262	160691	84144	2173
52196	100081	-25224	217967	70364	91435
71120	74089	-194857	97785	-171049	109372
109958	13459	213897	171478	205878	114431
251914	51643	91612	177571	-77298	131011
-221028	255427	178179	34787	-65242	65231
-182144	184771	-213160	162859	32381	12136
-91727	183409	244659	235769	178265	245796
-167507	218397	-34645	89244	136789	147011
-90468	8621	219373	244770	-216107	48848
-160167	204790	-196988	72627	-211041	175685
-205501	144351	216295	105291	102121	251822
-118625	98793	124943	21156	-39195	46643
40542	1427	136381	225922	192631	62443
202221	247165	-97513	44087	171993	245057
119982	177167	171573	190363	160972	125689
5653	82436	-13564	178063	179761	44975
183105	69841	247062	74777	130351	121114
-234706	252613	-17069	157953	-195403	105780
243653	28495	24198	13201	-219881	187619
-42810	1591	-230685	174968	116119	90487
-139693	32293	-142467	212	-75833	194176
-112204	240611	162606	251645	227002	188641
62582	257053	227785	176601	111007	25830
-134789	215414	186069	209603	-106853	214570
-134789	215414	-109673	80582	90581	105496
122875	35014	123201	57601	-221082	163873
110359	105608	5114	229807	-199418	150429
208423	249578	212771	98198	-126023	132225
-121684	207123	212771	98198	-126023	132225
-81925	53113	212771	98198	-126023	132225
2407	254907	212771	98198	-126023	132225
-206016	5329	212771	98198	-126023	132225
-39759	154010	212771	98198	-126023	132225
42166	100897	212771	98198	-126023	132225
192821	99271	209883	49889	38666	111643
-200509	36654	-258454	23495	23051	151274
85324	186445	170997	174371	-139966	195693
-32479	118572	23153	246863	-53379	236615
-202072	226329	-12241	243055	-29133	14104
-120898	204869	-95891	120936	108722	1763
203899	163784	233031	249658	-10921	21238
130500	98359	56283	115403	-233539	10535
140111	128043	105687	142115	-224407	9916
107815	67037	-139256	98195	225920	4551
-27579	118375	182858	130677	97255	31857
231565	123247	7943	113570	186255	191651
209818	160691	-189424	146379	-124736	137637
80951	70855	254455	238822	-129626	189099
-120760	27639	-114837	245356	86563	116186
165097	48561	-125179	154136	48030	10619
245137	68050	205519	42957	-110501	102008
-251429	49952	245509	180247	19715	195693
-220483	198126	124993	95571	121651	223643
43667	66502	-248050	107509	96629	98235
234987	161816	-184041	219515	-4289	247271
-13659	124715	-184041	219515	-4289	247271
82882	12367	-184041	219515	-4289	247271
152105	149449	-184041	219515	-4289	247271
211729	255848	-184041	219515	-4289	247271
196222	44095	78529	133533	260533	10578
-96541	112348	-184041	219515	-4289	247271
-109821	187844	-189063	65231	239722	197789
-71818	35793	-179391	35657	-198711	154327
-236608	238005	-206687	199127	31463	85729
79009	116153	223889	194435	130791	39173
71828	212093	220714	7955	-248801	83110
71828	212093	220714	7955	-224113	243762
71828	212093	220714	7955	-242629	123273
71828	212093	220714	7955	-254973	42947
71828	212093	220714	7955	6172	40163
-191574	214993	-19989	133126	-36136	82861
-254649	2276	-66617	42957	-235374	43337
-116647	181041	190294	179697	-2257	12327
-88894	184869	27155	259333	-219134	187423
-65027	156184	103809	76424	-228559	18533
-173516	66607	133843	187923	138386	20131
43426	9143	123472	128871	-228179	140953
-248646	217967	-88387	121268	-91439	225541
-717	72283	-103590	108191	-253511	36334
15757	170022	-116441	183393	218711	232767
30131	118039	-36335	76179	-138085	253524
-717	72283	-14537	159149	174773	232286
199072	107707	-173804	23317	196153	19307
147871	106042	235487	72283	210332	49117
-80833	16417	237892	228975	-5540	71299
-236608	238005	42419	139342	73263	78205
-236608	238005	42419	139342	188213	57514
-236608	238005	42419	139342	-198324	218483
-236608	238005	42419	139342	31576	177101
-236608	238005	42419	139342	-41687	98896
68707	74469	-338	260309	-226414	247465
203810	158167	-25224	217967	189811	173471
198534	130421	236262	160691	-246325	100481
-80855	116143	-207025	149577	-260149	143090
197303	128781	-151762	132397	-18138	142265
-184643	45592	236262	160691	203119	12284
-173391	75568	236262	160691	-185005	96104
159521	36950	-75799	222999	-44554	23521
-189747	133339	-160676	220867	118333	205239
-128644	112221	48658	256455	-26407	173720
48227	157935	-51320	92751	-111016	95571
-212926	45979	-140341	242864	148744	28659
-36250	192659	190098	255571	242186	53535
105444	188641	-178888	239427	-165392	102825
-134846	190847	-27072	77959	214915	248583
-201080	200423	172931	40877	76769	226736
-103994	221769	-109681	178907	-40557	235801
76562	163385	-224939	72594	-90082	39517
-20971	60902	-39809	221854	64784	70047
-193198	180769	172667	139140	208783	111370
4756	154081	-85547	257398	-149927	78810
131477	242720	-24321	137987	-210905	132777
192915	95653	56615	229147	-151784	150701
-49155	219983	-184041	219515	-4289	247271
-161298	80687	-184041	219515	-4289	247271
-86536	173551	-184041	219515	-4289	247271
37381	46432	-184041	219515	-4289	247271
66323	142598	65945	182296	38321	52761
219124	120851	-184041	219515	-4289	247271
-123917	127119	-184041	219515	-4289	247271
-187393	184336	-260029	170237	28049	185274
-70988	193365	-189063	65231	50984	32649
207409	78662	-234656	51829	-147604	61705
-210134	147969	-90829	68413	-82604	125009
-220037	245002	-67138	4773	62802	240875
191812	257437	-79613	12728	127216	130503
-172617	47351	-173056	80539	93076	74333
-16288	253339	-78754	66241	203590	158541
-34249	194176	-18083	174322	157679	248100
-171967	163910	44424	192167	259379	199585
-256431	219299	-70887	180539	205899	125993
117226	259333	145149	102067	188303	94177
234027	22589	220714	7955	-63662	176555
-106836	51479	82021	257183	-139907	119843
260739	169363	82021	257183	-139907	119843
148021	256865	19097	106452	231259	238650
-141906	81745	75851	25671	220289	171421
148021	256865	4563	143642	231259	238650
-201448	190395	-187234	222999	-127711	153209
-146352	39565	258063	45236	-165674	58127
-226751	17378	142964	72541	-257953	62197
-184469	35280	33177	171011	-258481	107374
-16567	109392	-241949	57796	199194	86201
182858	63837	-31190	236763	-84478	235167
189301	251653	-206518	53341	-30531	198875
116782	116827	-206518	53341	-30531	198875
144652	45469	208531	132053	32363	207151
-74559	71299	101875	91122	176938	41753
210752	224673	-206518	53341	-30531	198875
253654	170713	-206518	53341	-30531	198875
-10063	135020	-231090	99419	-166403	239399
-255842	162755	-103597	90502	-190921	243171
30945	24272	-128609	143147	-221427	199273
30945	24272	-128609	143147	121053	175727
30945	24272	-128609	143147	-16729	62500
30945	24272	-128609	143147	154511	50727
30945	24272	-128609	143147	137782	113227
30945	24272	-128609	143147	-171240	11773
237179	242475	-85677	250018	-471	237059
144652	45469	128609	169517	-87631	11137
-231603	102625	226178	111069	-94997	83546
-123221	129000	-3101	210043	125470	24383
-74210	144759	110695	61662	-240113	9509
207409	78662	-86095	110406	-147604	61705
-47409	196595	16869	158971	-114975	185111
117226	259333	-207532	232519	-53323	245262
-95309	22755	-126750	38867	-171486	47945
30945	24272	184379	5407	173479	94041
182705	208116	-184579	44141	234545	82431
191812	257437	236931	160519	109169	40959
-132562	19863	-25887	56416	76376	145373
-24722	79757	22942	4859	-191393	227550
29176	253749	161864	198875	168703	160571
-35434	240055	-161395	43808	235561	67962
144652	45469	100048	17781	-87631	11137
-133789	182909	-75799	222999	82439	207862
-248851	16154	-25224	217967	15017	49388
-189776	139523	236262	160691	-149767	232740
-16288	253339	-68445	215221	27441	223084
-63133	253857	-175929	249604	80701	197456
236678	241203	-238457	36980	160355	57423
31486	208891	-56105	136421	-5122	141599
-42927	81044	-12795	78181	-211762	69015
30945	24272	237445	25328	173479	94041
211526	216193	-27910	146329	101433	187405
92249	255909	-184041	219515	-70668	213971
-90964	113255	56446	47479	215768	65231
166927	64335	-46306	156473	74025	11266
-10092	245057	-234866	135913	-20803	34521
-203580	45887	-116129	213379	90961	37023
-206537	220211	61178	190379	141671	14319
108601	127428	-121906	38227	160015	101368
-150101	166926	-200878	112627	179935	185074
158891	15133	-62019	165479	104485	236242
128257	59571	-168831	61904	-124791	56545
15722	116143	-250627	182420	-40559	99630
-166349	222302	-231086	51149	247607	127280
252993	249010	142862	255291	97961	30340
11986	259817	140023	98789	163683	12728
-127609	22755	-258232	24033	-12778	143687
-146230	48117	-116779	212978	145846	68265
67567	46311	-241963	255165	196276	198727
-150132	227345	-128609	143147	-164187	73652
-113603	7052	-98865	115592	53689	76442
230426	2479	23153	246863	-69944	77449
-112565	55389	248206	210781	12605	42742
27155	110536	-197392	203537	148210	57921
-229829	84624	222235	82741	-121289	237170
-10092	245057	-135369	241303	261194	255207
-82563	101084	255939	190937	160420	68327
-55240	244163	161864	198875	182241	49241
-218312	133343	-115089	152110	-73706	166093
-122623	77848	179609	21566	77455	10363
16789	128529	75881	71595	-90415	215428
-126802	249787	212239	125870	-203437	139350
66381	64270	-158353	72816	-16101	12494
-188587	233459	137736	111185	257065	10578
36965	223796	-45029	36050	174558	138211
-127609	22755	-157001	158850	-56393	110940
-113603	7052	-100048	242557	-240205	138289
-113603	7052	-100048	242557	12241	124160
-113603	7052	-100048	242557	-252446	14129
-182004	203903	-256357	186319	16890	153217
-13833	188662	-256357	186319	16890	153217
35206	130503	124851	164389	-76189	220076
-146230	48117	-137397	144263	-95509	223778
-127609	22755	101231	134817	-24485	200589
-226456	154757	23691	106190	-195137	233498
257357	97051	-80299	206343	-178010	207747
49967	296	-253508	80281	-53000	205533
-66775	29008	70237	164194	-241639	141040
-78754	230953	-145442	136127	-97633	67081
-92771	132554	-260392	39645	-107810	65231
-149557	222635	-45375	251986	-130443	251378
-113303	48649	194084	131831	-107810	65231
198389	36408	86999	102314	-95943	74777
-72239	216459	-16577	42869	-107810	65231
-107507	134765	30976	110811	-190296	71299
-186533	206003	-189063	65231	160551	80675
-240678	21349	73684	210781	-2284	140995
246306	74333	251979	63125	-240619	233146
246306	74333	-92216	108389	-240619	233146
-45062	128057	178039	98255	-220102	161133
-225045	165722	-13879	135855	-85779	258223
-74925	225724	220714	7955	97091	191388
186237	72857	-236431	166281	60701	162245
-210627	127280	15379	119172	75648	118285
5561	47085	-256373	180040	-75731	159717
72210	131323	10862	118955	53353	212801
-137561	125087	257894	67993	-152195	213897
-215371	107758	211809	218584	-154986	171421
203046	184693	-211657	231650	-253867	50912
27277	100796	244845	63038	-5540	71299
-152025	142598	92443	140846	252429	75121
-107324	62015	-231444	256583	238113	213194
-255515	10578	168585	181601	186927	124616
78329	257644	143988	128957	-109774	146631
216617	235791	73177	55859	-63616	116143
232831	191142	-238121	227642	-35575	3199
-192425	171569	-46137	193199	-29615	56006
108329	18985	221435	152736	-197991	110249
55129	50801	59496	156305	-17287	67814
110241	99188	-140958	259333	-132117	138443
-35056	63755	-140958	259333	-227979	344
-39759	72682	236262	160691	-48138	105233
-29696	191319	236262	160691	71705	44157
-32150	163743	-193709	215983	28755	130462
-235095	71558	19105	41243	-205746	223901
251262	203519	251856	65869	198847	6068
-115126	14319	-29392	228083	133529	146316
-144859	112817	17875	125208	95810	72283
-192357	140782	133727	125583	6127	231620
-179002	254079	-61347	23645	-83333	158670
-74533	137041	-22385	259073	-190296	71299
152077	130462	4961	208982	234647	150635
152077	130462	-249986	57483	-65997	2404
152077	130462	254947	151499	102653	155443
253808	182891	219373	63244	232278	241531
-100236	29267	142083	2993	-79399	33970
152077	130462	-5594	131875	176773	114592
152077	130462	158128	28239	22722	74159
152077	130462	234395	108296	-63163	256203
251947	201798	-51383	63124	86287	153873
50629	253216	260936	179043	-130104	160691
-7014	171011	-224939	72594	2998	253133
-7014	171011	-224939	72594	43661	182285
-7014	171011	-224939	72594	-40663	70848
-7014	171011	-224939	72594	209311	152026
-7014	171011	-224939	72594	84324	111437
-7014	171011	-224939	72594	-165650	30259
-7014	171011	-224939	72594	-206313	101107
-7014	171011	-224939	72594	124987	40589
-9309	35045	214775	244903	180439	148215
217908	178291	30976	110811	-190296	71299
147317	188313	-20449	230287	182205	179783
71931	3526	-61347	23645	-77897	33633
-233891	214748	-224939	25759	190352	146329
33089	125689	55781	189951	42293	62074
-218979	203648	143443	59229	-43099	76957
100655	68413	-203138	241617	-184188	164861
-249226	157809	258908	105191	179753	10019
-110173	121064	-189063	65231	-12211	2267
-29493	151618	258908	105191	-13588	57687
-112621	149998	-211262	130425	-152309	156907
-147546	102577	-136453	49587	8083	130462
-101573	201105	-229990	170237	155560	173439
-84281	151704	-26364	15503	-237970	258177
109039	225664	120349	121089	37654	27565
242895	104017	210510	121709	-209677	199436
184005	208606	161057	24639	234197	87289
221647	46620	-11999	203914	98412	171011
-218979	203648	120051	151862	-43099	76957
-113622	104161	223558	162319	229594	118809
-229118	156907	-17069	157953	-165259	104022
109039	225664	244616	31857	-126878	8573
168461	147047	-7098	87247	-60965	112258
38396	220601	-7098	87247	-60965	112258
44621	163244	-162634	252437	-151258	129731
156049	255682	-66617	42957	1409	196349
255171	98011	-7098	87247	-60965	112258
-212910	65149	220714	7955	-157327	31267
-212910	65149	220714	7955	251697	217079
-212910	65149	220714	7955	149441	170626
-212910	65149	220714	7955	47185	124173
-212910	65149	220714	7955	-7886	201893
81751	196083	-7098	87247	-60965	112258
-212910	65149	220714	7955	259583	15186
125106	171565	-7098	87247	-60965	112258
258506	96125	-7098	87247	-60965	112258
-33234	261109	18421	70864	-184837	33169
219133	125087	-109613	135013	29351	130743
168479	95016	-41391	46658	30919	211818
-197696	12341	173175	148111	133167	6038
-140979	68675	28392	133897	-157999	143930
-21074	163015	-58147	233877	235307	244975
178775	120701	6760	26199	-9373	67266
188572	37023	183410	62493	59705	6163
97205	205133	258063	45236	4746	90569
33089	125689	-225031	114677	9819	221753
111467	78783	181615	145632	101727	160777
32786	100921	122123	250083	-16818	110659
193836	210863	136924	243251	244110	84757
-130729	169275	226417	77080	132331	85656
152495	24272	-175929	228286	-260375	165434
164732	15465	-78788	215229	-90095	74046
193670	226051	120397	128740	-206311	261146
64301	226805	-96056	96885	-471	237059
147317	188313	11830	32363	182205	179783
-216892	89503	-214253	157466	-10270	54501
-94345	108609	28091	164280	256274	156391
242591	171162	-43256	37023	-248090	47417
147317	188313	135876	180893	-155213	72240
188572	37023	9753	195989	-71239	56631
-177454	45325	-238121	227642	-68428	92045
-63539	121915	143988	128957	-39101	136858
152495	24272	110695	61662	-117289	195565
152495	24272	110695	61662	-125888	120333
152495	24272	110695	61662	-260375	165434
152495	24272	110695	61662	8599	75232
-65308	247981	-180661	235955	-20781	185407
33089	125689	-74875	6519	-132875	14372
-138146	64491	-248788	92149	115986	84445
152495	24272	-77402	171009	-37460	5461
-86188	259789	38652	65231	-228661	51836
-3675	168979	-67589	118557	-147604	61705
109039	225664	-17769	89614	174354	229093
221647	46620	208546	124483	98412	171011
242895	104017	42419	139342	108131	198472
-10867	83361	-132714	68429	-30955	92192
43556	194985	42419	139342	-186943	82861
-18813	152033	-169907	175698	91445	65723
109039	225664	3807	189403	159227	32668
100655	68413	-29984	69659	33411	110095
-118663	209422	116563	119325	-95012	79161
-112621	149998	-243481	59491	-152309	156907
-2349	68798	236262	160691	-226547	217351
-147546	102577	-230445	75472	8083	130462
71931	3526	-161395	43808	16114	5303
-17603	60557	236262	160691	29687	253090
21779	16893	236262	160691	-245963	108023
21779	16893	236262	160691	258059	185648
-191439	214460	260605	99548	165743	203648
71931	3526	-106639	77899	-77897	33633
184420	160351	-124482	62285	-471	237059
-152785	64343	220376	34701	90655	73828
-112589	152349	-89317	192978	220289	171421
195387	33169	-27072	77959	-87809	255559
-3675	168979	-91225	176716	-147604	61705
-90709	253607	170033	252150	-42915	68413
110983	123190	-27910	146329	188493	112258
33089	125689	198746	55749	-70333	65108
52441	10363	203603	35957	137752	221519
109039	225664	146803	163577	-65486	154971
-101428	68865	-48521	136052	-111821	133291
-197027	100233	143143	82211	191589	2558
229631	84545	-33293	99339	-46187	17630
-123806	64715	91389	243611	-130484	238021
-160489	242757	-60371	51619	-101572	80539
-161488	53707	72245	41697	5131	44955
191661	84508	80951	197031	-65015	208034
-80739	8600	216841	239834	150217	140958
-245137	28527	33177	171011	1279	82435
248443	259892	-65931	78995	240123	164389
-85753	31828	-117137	179783	-106637	151744
132298	17279	-185224	25435	219	249916
222187	12511	226178	111069	-26549	57165
75835	133472	130690	153291	-28687	186146
195873	193267	121009	200531	-7907	31347
107607	210068	57397	60286	-49900	209633
-142564	207303	20618	222055	184703	238169
239621	70263	-163071	141040	205543	154868
-176639	147149	21632	230931	37801	4816
3122	185893	241828	206787	196276	198727
-163705	107113	-94133	29230	229123	170109
-142805	253831	243357	133472	203814	73075
-159007	218057	-91825	259978	86456	1799
121846	72173	-169907	175698	-156835	81918
165677	70520	52897	144882	212433	184408
210884	51419	207692	260881	225943	46289
-158021	186539	60671	73741	-1850	153299
-84178	65231	-72392	124493	-50353	54052
-82911	116795	-27910	146329	173023	161320
-191483	18118	18427	91398	-139966	195693
-186673	223591	145847	222302	219991	53836
199829	53191	259081	177202	253981	183779
25781	156029	197899	166367	3936	27553
138214	11567	-224939	76793	34739	195878
35554	96755	40898	20951	42184	184513
39701	91717	178354	131623	-225937	168424
4975	144566	103939	249180	-87573	138037
-143107	157176	34001	223901	-83719	163101
-141881	195693	102245	179648	-168647	244210
-168229	250564	-184041	219515	8154	232183
-21287	7955	-240185	17343	113423	160505
175827	156835	17666	108595	-135017	93439
-67737	1561	109142	92077	-19449	44548
247991	82658	-57967	75938	-244129	78187
-141881	195693	151383	3463	230645	36723
-148402	198727	-32935	55728	-112243	195538
60353	53585	-189063	65231	-202850	140043
233626	220817	-189063	65231	-45324	23323
-117158	248355	-257894	242427	-42564	65231
-141881	195693	197561	214652	-168647	244210
221621	122063	65833	140111	-72742	188641
-159199	80956	244637	206916	146383	7954
64453	42434	-172415	96362	-112514	40303
-141881	195693	110188	182565	-110487	43246
-141881	195693	-115879	79364	136559	129403
114463	47765	-101505	203648	110378	180683
12412	76325	-31265	181198	226054	110987
134741	136079	-148647	85742	230059	252636
59485	154168	220714	7955	-106388	69495
61664	222543	-236431	166281	-222929	75850
-180137	225985	220714	7955	-31945	256342
-229718	94385	4629	165686	-109144	12833
-141881	195693	22815	150478	-49868	131891
149669	27750	-235222	114759	47801	43000
-214095	90169	193520	220963	4999	176945
83781	79624	-3873	176816	200395	178678
-141881	195693	-44871	245018	-47043	46340
-148402	198727	-31265	19443	-113964	209663
-148402	198727	-31265	19443	-52561	4515
115917	251428	104597	19166	-80111	28208
-184103	39431	127208	145181	-43942	136197
151795	151618	69491	244643	-139167	194435
-15251	76301	220157	63640	194869	40323
-34423	157194	-188607	103193	-152707	201928
-208133	247678	143988	128957	247781	43132
36273	201437	-249727	22065	28755	130462
-16708	175713	155692	7869	222000	51619
-71282	99937	39118	73927	-36136	82861
-173183	198604	22942	4859	-213391	190439
-59899	225746	42419	139342	125513	68800
-59899	225746	-183574	101861	-80919	232501
151795	151618	-146720	150561	158198	32893
-201808	246919	233896	77885	144022	48585
-148762	167055	-2443	250329	2851	128781
-183571	189588	259091	252027	135647	145641
103421	124653	220376	34701	158794	235627
-141881	195693	-216489	204695	103574	218115
-141881	195693	-216489	204695	60619	88645
-141881	195693	-196254	241555	42473	222083
-21287	7955	-15395	24608	93202	22427
172376	77071	244712	106149	-39981	209195
-146305	109224	138003	189415	-84131	21642
-21935	57498	220376	34701	-105252	180359
151795	151618	-149164	10865	-220243	129281
185020	81399	183722	255679	232177	27306
-216513	155918	-241340	216339	-114246	228001
2887	19277	34001	223901	17032	160751
-194416	27839	172549	43067	-228013	22274
220284	166367	27467	172716	176689	17548
-158601	89627	17666	108595	-135017	93439
232058	247517	83611	122285	-19997	129172
229477	131017	40898	20951	-255509	141857
89632	240241	-20449	48472	-59485	92496
25735	89096	73684	210781	115471	97269
64293	242720	143285	150141	-250408	240585
-79119	171524	-139306	57831	-211316	216849
-59751	49987	-203138	241617	51121	84542
-185571	75809	-239084	202871	862	165535
145174	256783	94207	140156	-182513	93270
99139	70520	209391	73037	123989	251859
62872	3827	-198811	71053	-26699	165057
128633	10249	-99203	7477	29653	253872
194387	111778	136381	225922	-249553	48462
89632	240241	-10647	246020	-59485	92496
2313	119788	129212	101639	204917	239725
-31494	251149	-133330	212749	-87631	11137
-3389	37925	96510	97693	85042	14233
64293	242720	-204865	73156	125806	207131
-232513	255061	220714	7955	9296	4223
34438	7405	220714	7955	9296	4223
-43268	13735	-196209	126314	67178	246531
238815	10619	117607	188592	34736	86473
24042	246949	-129454	164605	-104607	121360
-255012	72229	-132607	260924	-167329	193036
238815	10619	-208493	30358	157365	34321
106111	87311	219959	133644	-184227	213487
157802	225213	-20342	52641	-44001	222740
24042	246949	-171197	104337	-104607	121360
99139	70520	161226	234119	-46224	191105
-196730	160461	-94177	253520	-42915	68413
64293	242720	7211	127533	-188107	16727
24042	246949	-206518	53341	97300	224923
181535	208236	235894	178063	-121634	225089
175759	55685	-116441	183393	228841	184979
32716	23865	-29851	104714	72173	37574
239801	72482	-240332	154327	-98763	197620
99139	70520	-241501	34351	170213	60754
232058	247517	257354	207131	52523	233840
205291	194661	-171355	27306	-178456	250143
-156957	192583	-141443	192288	-82165	56744
79808	42271	143988	128957	-33749	191401
-256144	71319	149393	225540	-65242	65231
202039	64411	-46137	193199	-111585	20461
104821	175808	220157	63640	6956	144459
-259492	49395	-180661	235955	32789	75121
-185571	75809	-180661	235955	180223	92500
-81875	137087	206784	72971	-92061	147149
198962	249099	-35062	88261	32381	12136
108029	234173	53066	151059	217665	150593
-185571	75809	-87542	183059	-142931	80319
25735	89096	-142467	220498	115471	97269
64293	242720	-147517	220504	188191	28960
-185571	75809	-94133	29230	-111643	122874
-185571	75809	-94133	29230	239797	112478
-185571	75809	-94133	29230	-199503	125473
-185571	75809	-94133	29230	151937	115077
-185571	75809	-94133	29230	40294	237951
-185571	75809	-94133	29230	-135426	243149
-185571	75809	-94133	29230	216014	232753
123627	226033	252148	66395	250199	208765
-20155	70864	26489	186591	14302	176097
64293	242720	223689	247723	-187771	199475
-239627	164947	236262	160691	-63939	105739
123627	226033	236262	160691	-142929	220468
123627	226033	236262	160691	-161826	29111
123627	226033	236262	160691	18897	191357
123627	226033	236262	160691	79138	245439
123627	226033	236262	160691	60241	54082
123627	226033	236262	160691	222067	24971
-179713	79864	236262	160691	-63939	105739
32716	23865	27457	191629	98737	144033
-59914	85083	236262	160691	-63939	105739
-29	175385	236262	160691	-63939	105739
179684	95521	236262	160691	-63939	105739
-79234	4353	127383	99115	-92061	147149
119880	65137	-25224	217967	-106481	158588
93889	70181	116563	119325	239765	94833
59885	90302	236262	160691	-63939	105739
198962	249099	-75799	222999	32381	12136
-170491	39792	236262	160691	-63939	105739
110087	258200	-27072	77959	-208419	73636
-3389	37925	190237	204264	85042	14233
-40781	216677	-122083	182225	-89362	60311
64293	242720	211322	161445	125806	207131
-85417	34864	-186914	24457	-75231	246820
-34930	7289	-170521	40016	-148783	99459
145174	256783	34198	189	-204469	15533
-231202	140425	-137397	144263	-157625	185631
152655	105778	163733	115666	-65242	65231
-197000	204129	-102245	35793	111079	195220
42419	55104	-107513	47613	-169304	179783
130091	166574	120250	84657	99931	22468
80792	56029	-251303	172077	-110742	112147
-42528	35039	-251303	172077	-9530	206443
11774	229067	-18083	174322	-200340	16127
11774	229067	-18083	174322	-101411	60602
11774	229067	-18083	174322	-103893	165679
11774	229067	-18083	174322	93965	254629
11774	229067	-18083	174322	98929	44475
11774	229067	-18083	174322	195376	194027
24331	149998	209269	155488	-242531	89220
42833	259888	-18083	174322	7969	114255
238277	17863	247062	74777	-79859	226197
124427	238908	78718	615	-138741	40543
89605	224303	-65694	65231	201186	241115
86826	257779	116431	1168	10176	20167
85231	122545	33177	171011	-193393	229474
-187137	32702	143639	100655	214543	1591
-45907	171828	-125905	62034	-45685	233577
-189748	40377	54184	175121	150631	230262
145841	219730	-20663	104343	168495	1517
179409	131815	-58147	233877	-252477	252496
-227096	80401	-41405	13184	-174299	52718
11774	229067	-72693	123868	179194	109521
-186693	17261	205894	100751	132171	252023
4033	64930	103766	229189	186581	239686
101736	10027	226178	111069	-185441	255397
-8033	155513	212771	98198	-184783	35389
-8033	155513	212771	98198	-229907	223338
247428	132881	-138959	211044	102877	31931
215673	58495	-147834	35219	-123817	159100
-158583	98728	-246872	30673	207257	85362
-31436	241875	212771	98198	140379	163426
176593	167092	-199251	165884	-167560	259161
180003	121915	-90077	226931	84313	211689
11681	182558	16162	92935	-5433	47765
127293	75887	54933	37109	-7806	93439
192531	157337	-30852	76465	220826	105857
-44753	25871	68308	223147	36085	3397
-106366	178093	91612	177571	-123383	12556
94338	241039	6342	206357	89923	71558
-67261	87904	12368	35561	207033	177526
-15673	128781	-169401	236837	220270	86301
208510	29083	157957	179783	101117	26240
45965	236316	-196311	130462	210846	106511
143915	246492	199371	20719	-77647	112961
-138272	255393	258421	1591	170951	244196
71998	88299	-75374	226739	97361	45510
127297	141599	43433	154406	102883	256878
-156113	178063	-224939	72594	192034	69769
-137967	102319	124993	95571	-156157	136861
-177179	55254	124993	95571	-149128	63425
-249493	47730	201102	88601	160232	252819
130038	105107	-201465	190609	69653	169764
37856	161431	82643	17372	13007	144484
261101	231732	-224939	72594	-90082	39517
75019	64010	-102245	35793	-209705	138664
-20271	88273	-184041	219515	-254816	114145
175288	165569	-126929	82492	-77800	58867
198368	207829	-138240	139937	153891	260537
166084	238661	121680	12599	76572	27491
202077	249616	-168271	149443	-198439	227427
-109881	72734	161057	24639	74015	77663
-46226	126207	161057	24639	64984	210125
127426	14023	-211291	81571	155471	51496
-156866	91163	220714	7955	199347	237841
4373	102228	106907	194176	-4003	112961
-111791	28906	220714	7955	-227866	64601
82286	105385	201955	180927	-77800	58867
145329	103931	-76737	127613	46173	109880
68423	37694	-82850	156471	28755	130462
-17441	27121	-222991	153811	233252	153873
198368	207829	110197	254608	-36034	118969
181453	88982	54775	237841	245566	219003
-17441	27121	-150786	133987	-223401	20500
158021	11137	-145509	164375	-194657	99999
-229475	154697	-238121	227642	65499	204016
-198563	132497	96161	108814	197899	74257
240177	172675	-33817	3526	182175	26122
193111	172309	96161	108814	49705	104404
158021	11137	171197	147909	189096	104017
-138591	138712	5212	236801	127199	134685
232701	155104	22942	4859	243483	49364
85902	213815	247735	86617	-177404	87095
-156500	210829	42419	139342	-135737	115825
-203134	170827	-11918	228843	28385	225664
-81403	52726	236262	160691	58756	149313
-81403	52726	236262	160691	-58858	208027
-81403	52726	236262	160691	-117665	237384
-81403	52726	236262	160691	176370	90599
-81403	52726	236262	160691	235177	61242
-81403	52726	236262	160691	117563	119956
111391	48934	-182351	160432	164632	49897
-183705	78556	-151762	132397	-254987	51763
198368	207829	-67324	95785	255080	164991
-178865	72627	58427	185074	-41326	21089
145697	125706	-163423	256270	141393	95423
136498	197825	-47319	226352	142047	41588
239308	110987	-111878	158361	-49527	127667
-122931	150035	244712	106149	187328	46999
