u_num	u_den	t_num	t_den	w_num	w_den
-148270	200367	260797	127249	184267	84581
-204377	39059	-18421	167698	-178487	72755
135413	197510	-73853	26405	-207556	67739
-256378	240549	119567	107707	257493	116291
-26656	5503	112723	54273	105178	246139
-117027	103846	-136648	8977	-51189	66380
-201173	60901	-143773	15923	-48836	173643
-75278	2889	253194	23779	214871	26073
-137849	101022	-86855	86234	-246189	37684
-71508	112777	75835	12611	165225	26387
-153226	147665	80845	215157	-209014	252233
-89346	256337	-151249	224607	-111367	152245
110017	120908	-112723	255412	-236361	87707
-110014	246897	-89063	200715	-144693	90265
-10817	114454	16416	161797	-145776	197267
-8383	40576	-152776	104285	28071	104798
-121172	114775	141151	237470	242679	186002
-102977	72472	-62509	82283	74858	91099
-2078	154625	51376	193839	56182	186701
-219515	98508	238612	114217	-90983	75594
51188	58611	-71269	144037	-217731	9727
-46363	90867	241338	220573	97362	165037
-215581	85417	184207	214454	208719	160672
205999	259123	-151931	2007	211522	158577
210368	57775	-22477	150757	-65797	209581
185539	172885	-68411	95099	-205467	110939
-108599	218797	153748	75997	46419	202541
-141965	194516	-144267	177929	-89917	173770
-114238	161229	-186238	25975	54029	7758
-257942	64859	-124207	106426	89230	83101
-28789	150295	-17255	80083	239015	198619
-57437	132697	219849	63409	180633	142459
-171619	176877	215730	6637	-27744	56921
-81464	103263	-36673	157837	-139738	73023
-227671	73110	-47647	234752	-113749	137196
28777	162803	-221559	96859	247727	115647
26639	140588	-22627	54328	39499	142886
98407	105917	171475	38707	-43271	50653
48735	91004	-215441	83064	-34732	176123
124370	28057	113213	16212	181597	180814
-201323	71871	-85405	90642	188311	200671
-63691	22514	-225607	73276	-3200	165703
-203174	32339	26195	244176	88929	243733
-78877	169654	156832	189663	-163252	156399
73234	256233	-52003	124939	110486	72939
-197687	183266	-33573	176464	-36174	77131
176507	227236	-122694	252487	143353	20848
38117	97797	240787	150003	-106060	86237
-195296	161419	89063	173076	-189741	138371
175250	64781	-88141	601	-255499	205212
108402	119363	-19964	157349	68097	54674
-161156	127923	-148257	112150	168184	46107
-194473	213111	244001	51288	86535	40054
133438	182661	40898	220089	-198923	111840
-133426	136847	-170521	12329	257281	150583
-60349	19099	249951	257503	-260768	134669
167567	256798	60469	49301	-132379	54628
-236214	75035	94809	28640	-167662	105881
111998	44227	214799	174234	-5350	233351
-205939	155765	105754	216037	249235	42363
192803	121018	-249187	189268	-79521	112312
-85554	218857	41354	126083	83232	65213
212241	53008	122987	178956	318	258523
-228243	247400	62169	44260	-167709	64265
-19167	73787	-14703	147970	226862	23961
-206067	133990	-57753	39980	-260468	70619
-12623	49616	-93738	205043	59930	138549
-163067	256610	-167496	40199	-115304	44959
-84005	99094	10478	16409	-182365	16122
248601	216511	255068	257901	-124177	119961
15393	200533	83317	239023	-85494	257711
208205	133334	-47589	91339	-161923	135987
-187063	105715	-168925	255826	-237877	193119
216873	55574	12679	29130	-240138	116201
-226180	44117	-50186	252771	16943	155277
-60322	83035	-76415	69684	-189625	249969
66457	56546	-152269	14981	30344	159389
35851	229720	130985	249454	-88948	200797
28643	79065	89063	54612	18670	191551
-171916	78505	-186789	109702	-259989	223436
-248164	74469	-64481	232637	-23559	53501
-197227	255041	163761	160781	-233743	10952
190663	65976	-98527	96066	-222541	20021
63909	71794	-68952	56999	97961	230829
48129	234659	59225	135089	-123798	110641
-155767	109605	-21888	210415	-249439	83592
-83163	195077	6422	206111	-6821	8776
-69643	40654	-34969	191721	187417	43734
258425	163752	203831	164239	-172345	147408
249344	242635	151931	60913	182585	60638
233121	127063	83317	89567	-249424	57719
15709	103821	-191107	231233	99881	94412
3695	63	151931	34139	-129971	197698
-84848	111561	-200481	254818	-253205	2051
151141	196034	-124798	28189	-62369	189386
30773	119454	212598	222715	-129225	213989
-47045	41919	-79249	19172	-70733	114350
-141775	104776	240994	140819	108283	89662
-125022	64225	-89063	250968	133010	46383
-58165	59724	-97175	187248	-77637	202789
205769	49234	137054	160271	100181	8147
110373	59864	-158522	114923	229203	145547
-179338	136823	244528	23181	-177979	105503
235376	108541	131914	42043	-223780	260591
-73342	90911	249951	241564	232810	235009
155237	41254	44574	124175	-6931	223334
90215	28898	14365	232887	2656	164533
-115963	256873	-101761	85674	-158503	123654
-83900	241133	172737	171251	220796	114165
-7833	224303	84391	171815	-78333	113908
227397	225691	126730	195509	-258110	33347
238936	189699	-130975	96004	27788	240029
218307	5047	-200831	76331	195053	258537
-146726	212991	74994	139207	-94511	190409
141043	190919	-231229	213036	-133180	219299
251186	250105	197251	217069	166101	59
8686	36695	-127832	50595	61327	235838
53800	95031	43013	229167	-256147	167702
119712	204349	215441	18488	246935	77567
83185	24382	-24563	119157	-87725	117652
49914	85313	4495	162934	208369	175654
54002	91947	-130169	169412	92547	118444
209299	209042	76328	98507	-222102	253405
-44633	197168	112723	225554	83656	193423
102639	223228	32735	177641	5571	135130
-107991	155258	-251561	30892	-54121	153041
-102819	257833	-123668	185727	174612	101687
-129845	81863	-139593	123184	127394	207631
98569	120960	240994	154371	242995	149213
85133	36928	-119567	19706	-138388	156329
88097	176829	249951	186715	-210241	172741
-61359	11354	-142538	102043	331	152749
132725	153293	226722	125845	-177803	6676
-67103	12894	-17841	235013	-99772	90543
-8432	235797	-81282	10853	8523	51296
-188105	248188	-30695	133379	-81134	147605
-210744	42035	218405	247811	69603	72583
-251401	145784	-54587	182586	39961	62328
71674	107903	-95099	148381	-33057	160064
13034	139437	-227981	203963	-201628	69117
-42599	117099	-247078	248181	-125385	106373
61635	117874	-225446	40999	48001	254556
257723	31769	54587	49833	10843	205593
91419	249386	-231043	76591	-74882	102965
6157	73900	-52003	196089	-149693	135877
12335	90971	122694	207541	47980	170579
104309	134023	82708	182811	259755	21196
-232409	232508	-123947	104982	244505	186488
-50142	192053	214799	149145	226621	162919
-163502	235043	241281	224474	-146445	167587
-51208	31517	54418	129039	-84025	70693
197634	71341	15283	94114	191949	162356
-115343	100270	190969	192248	-92797	64731
169148	102259	151931	62937	-90407	120767
92854	150643	-121173	103723	25019	58460
90821	215243	-51243	144583	219975	105044
-47065	165751	175646	108021	-153031	84374
-236564	33921	-66671	81758	259379	112847
194483	188897	-107236	81129	-187430	206543
148986	116741	-153884	69497	-24242	207541
150620	78939	36363	122623	77047	35745
109729	161494	236437	163321	44602	136861
-114949	168265	-73950	135887	-60523	166272
144589	58785	132158	63571	104546	252203
50891	255041	190417	9446	149651	203096
168171	184754	153283	137424	-84582	232565
189028	118169	-225446	203821	180757	153702
-182407	45767	-186238	183441	-72716	143677
-122299	157979	56627	167327	220439	55023
-224343	126143	-190774	238845	208951	14085
246086	186597	15190	156327	-110709	61682
149147	134972	-208715	64671	238429	206203
-32729	46177	197501	145351	-87898	30027
189505	138052	-101587	163651	-81977	100116
150121	17387	-135332	77449	158559	167551
172927	255727	95697	239125	184959	156679
-160399	121042	-73515	26833	14123	30306
-163499	124125	-116603	178900	-191969	230407
-204561	201967	-137275	158918	218297	56670
-10898	170321	160518	142933	-216643	103525
-80193	3889	-147030	116371	-247992	186715
-171414	256297	-73625	233292	238871	114592
30271	214530	-99199	214436	99217	43574
247283	149961	90248	4035	1856	248889
-192254	185313	-37145	8136	177464	238207
-45395	9092	214455	246589	-61937	2141
-150477	207029	93380	104659	190639	32573
-94604	113561	101745	223429	-101108	74365
-143687	110150	74443	98064	-197229	119030
90043	188282	7429	174176	-202009	141005
-172363	239452	-141491	218786	209049	143131
-88007	143540	186618	243413	240302	44763
-224357	52786	59823	56068	-259667	230462
-173542	145415	-30889	92512	-20591	88442
-113638	251809	49855	101513	137736	235597
-238267	255053	159007	49969	70013	113241
-25483	216300	215441	41931	-259218	260903
-97019	158480	243202	239387	-30498	74663
118697	48320	236417	7609	55155	116273
151693	41585	-210743	15705	-126239	63766
-158043	102944	151931	102390	-38601	165238
148471	107033	22816	43559	234021	202109
196789	107379	125736	249125	-227661	73837
5493	168466	-50065	24461	247613	86534
253535	29303	99541	103476	-188579	131016
-116258	246101	-32633	16938	-39049	74265
115249	65239	8349	1405	84681	69196
28205	7611	89739	249346	236749	68148
-6866	23217	30039	195737	-181058	157467
-133429	31298	157711	13176	-153438	205325
236206	60861	-160208	108677	-18781	85903
-56365	245434	210273	162521	165587	140002
-20609	136615	-166634	260811	-227225	119321
-238171	135996	144739	45076	78032	54661
260261	53151	118320	176729	42619	138236
-189689	218269	-250821	193345	166808	124087
208211	119997	-99731	77954	-133077	29600
-43336	42771	-167212	229201	-7747	73570
-27616	31519	112385	194426	-244735	148727
-27046	52025	-56865	135001	-234261	197830
-242950	103289	164437	5050	7393	115708
-37439	119376	24769	106443	172042	209537
-251643	103874	-39445	130623	22277	66064
-23006	181329	4795	83613	-41885	195289
220997	186177	129833	161105	-54551	118501
230393	147042	-106981	119144	82911	250433
-22427	74949	-75487	208933	-186727	9011
-113321	121956	-164749	105681	-202189	133544
-124296	54385	-84847	226795	101591	98554
-116865	9088	3211	55314	30902	188849
182886	49433	-124729	188193	-140998	177693
-193391	147578	-105963	58336	-227051	33487
88531	22107	-99541	12984	246655	49757
232030	236719	198237	244793	92735	226749
-219661	143873	248124	232217	-152126	164653
-136123	249640	-76705	105722	-169403	140902
34471	52010	218960	185221	-84932	113257
-63352	98607	-72703	68505	-125969	81703
172487	43801	249951	40363	119423	229574
58850	43981	175978	178421	207317	86422
202947	71011	-17081	49136	-107843	176334
-78411	96593	-169099	24121	37286	200765
9959	246643	-215137	105847	164083	243863
1191	137212	85405	74523	123865	194431
-203926	107409	-196081	161208	22634	121501
189602	128113	-182729	153169	106633	209056
120779	204657	-151931	235867	-105574	149187
124855	37747	159239	246911	259995	123077
-244823	166794	213469	199445	-123161	78435
235795	249049	-231150	109169	-107708	112699
86021	188466	57826	181029	176859	258169
174611	78249	-208661	85273	35269	42923
163421	256515	237541	152820	-166685	237332
63906	227627	109174	206835	58701	16004
3242	212787	119567	105848	87353	171670
-20945	240127	133603	169616	-230487	107584
-228311	16743	54211	217331	52471	30375
-236651	18478	128257	106068	-159000	129707
-163849	133132	106981	56891	25703	103107
-114186	13729	-143664	104381	256723	142217
-83519	241671	-214291	142190	-27827	251204
-42698	241253	9019	77453	50233	178974
20502	175771	-258672	175453	-987	179845
-198535	86406	-118427	147996	-242533	114306
-220699	128781	109174	169329	18185	47298
-204687	115655	-156332	255789	-247817	151628
202080	19967	174667	235368	80644	71919
218360	56383	177973	154064	-178264	202893
-239158	14125	193749	21095	-61381	7690
-122432	201379	-177065	215508	-217697	242635
58717	222454	132158	11003	-240699	54115
-209980	217159	182689	137773	16223	210784
-254028	10325	-198481	2172	-94441	232634
-254225	141217	-151931	201712	-142574	25941
173097	101858	-112723	99388	157057	228389
212523	61388	-230299	78172	-136215	93298
128873	35522	249951	226307	211004	20343
-136940	162691	22743	212519	256073	158375
-101672	933	-83317	4308	226573	158116
-244195	65223	-2533	87764	169865	225398
1277	96909	-108779	177417	-258559	65475
250149	142201	102313	63909	-28696	234037
167329	181403	-255751	188755	193901	90251
-27033	129724	-249951	171731	63729	215998
-257345	166788	158015	155704	-222992	232381
-189470	16253	61132	123333	97701	186074
-41551	28962	-209467	116214	-239455	49144
-118490	4187	109174	248771	-157709	247987
20857	164321	191646	80831	-162729	207730
-43645	105169	-85405	156444	-221546	190273
-124563	54563	49831	167018	-84509	177734
93866	257727	-34307	214573	-129290	103991
185927	45082	36271	191953	178735	71273
-148080	66347	14973	260179	-160	147989
-126651	6719	-100130	179733	-5405	153641
-90862	54597	-241757	17638	89321	11928
117659	22163	259077	99817	-3967	245373
243794	40611	-225556	187101	-97379	58693
-65105	119342	-193594	128131	-178317	14455
77285	21304	73780	187961	41379	104602
-8715	157141	178877	214343	249130	191419
25006	251	-87975	109147	13348	123701
32770	239231	-156832	223673	117682	92033
55848	245519	237367	83703	5590	68259
-115563	83906	-4901	258074	-139699	243583
99582	77239	50065	160988	253081	259200
-172811	118395	-71079	132788	-125831	44357
-205005	60661	6137	88006	-76081	60942
-9352	71109	-104273	15820	153679	151945
-137711	126197	151931	64693	-231414	240665
59357	44652	234741	143075	244551	16897
190772	123527	246233	143807	-239809	47078
197350	97941	208715	254776	-218825	148348
126081	116635	192763	205365	117362	221761
-180146	252745	165416	49831	17943	24659
85929	64807	-59432	106441	-36039	210682
249213	123026	-239637	81074	87041	28085
129713	251760	94829	173977	-210425	69009
124197	15536	252909	106475	113444	121937
-160984	15909	108779	41113	-61333	19126
-248308	77725	-250821	207652	83291	115573
-53319	229792	120497	130179	230286	234863
-39394	39617	-114057	209395	158979	3746
15161	233385	51487	40026	-19215	125101
205299	248792	143716	104179	-152671	195180
-41802	72109	-66079	136366	-172497	147503
24466	41391	206219	61585	-118417	217939
-251915	64118	-19346	172297	192087	56326
102151	118652	54587	114786	224011	141837
-100908	33271	226780	145269	-100273	92353
-194908	66685	20677	22755	30429	24175
191302	198465	-175598	92267	9898	256005
-175258	206485	-48841	144817	-138801	115580
-39582	201143	-136022	32811	52093	183072
-95735	78578	127034	111561	-112664	71755
203719	150444	-209467	144812	-79254	185063
54855	92798	-206792	95211	181729	146934
232599	160856	17986	174861	198519	252227
81313	182928	99541	240349	-28146	237865
176255	99182	177422	230015	-82221	67624
-155770	66607	-192741	11257	130256	149033
-235718	113457	-110019	134600	227629	240938
-7512	6775	255347	76376	-118870	160031
-180846	69691	-12121	109943	46019	5545
169259	169109	109174	119785	106369	181149
-22865	15973	-215441	38292	92921	152390
65469	22498	-73853	124980	235706	257979
9227	5777	114920	223701	-213602	229837
-172773	150338	229270	229247	14475	137116
6031	117489	-130017	95320	-12945	193433
182833	240456	-94302	190987	-111801	220859
-89861	171175	-120497	135087	-247790	123503
-36719	234170	-233450	199599	-12499	165615
-82380	198859	182903	49246	240518	165765
-250575	110141	4598	210285	49556	39569
214542	206923	-226393	33664	175971	88184
34579	36288	196475	67707	-100676	185569
17946	175069	-233682	213575	-197531	157854
-46441	87695	131138	160509	42580	215139
230176	211995	112727	9825	131578	46347
-70661	12622	-114950	231871	-36233	38448
-28811	157137	-239134	106479	163212	256871
-90265	20661	-66417	127957	107265	208061
176516	183647	-143452	126517	67810	244653
232008	63601	-105754	212837	185587	196322
173188	188431	-259874	169783	-236365	237058
243867	73952	47311	37911	90922	66641
-93242	152637	-99541	104048	-36299	249879
-44832	154727	-93119	227163	-184088	26601
-150738	187423	186745	164377	136811	203530
154733	97673	-166634	226095	46099	108379
-2210	76387	-119567	226241	-224549	229686
188856	176827	89063	252936	-10748	51877
-63278	215263	-163254	237299	1873	180958
-131246	243855	160550	252077	-110894	73615
-222947	35506	-206057	259031	-101659	209229
-101452	152441	147407	9182	-27677	108318
50191	61943	-118617	246254	-187801	259043
-104173	138250	-4131	62648	247770	86069
120091	107785	-186238	11467	228461	137867
-55431	80140	-73853	59035	-236256	212837
174071	15166	-198237	227417	60651	179596
246798	251299	83317	251714	185533	7806
184411	228557	146661	111376	-51842	35507
246842	125583	-215441	58908	252433	201199
-252955	158696	-112723	197044	75367	74361
212384	98603	-74698	71945	-58637	46372
252584	260563	221559	146923	-39931	40173
-253465	87991	227981	238666	-39004	68869
98046	260329	127803	230215	79495	91436
-20103	180437	235161	176654	-164611	127684
-37003	216241	-14365	195222	128968	120039
235319	241674	9597	225391	-231613	257208
252827	162442	164923	99074	-39847	193772
-94268	104751	181509	139660	-174622	235945
-33838	37721	93119	218727	-251564	188827
-125417	200503	-198237	251626	250200	54713
40803	196727	-45849	99413	-165843	73364
141579	137339	-171535	30696	161813	49292
259514	209765	214507	46538	17447	117094
-120754	96103	2635	8557	77278	28683
110249	158140	249545	54716	-143307	163451
-1949	17363	138746	146151	169220	196123
45599	101009	192491	226992	-213945	103553
35869	110269	-73853	136878	180292	118193
65501	142271	-92321	24628	110945	256967
206392	33871	-186238	4129	-103472	77581
-43913	15520	-245820	132911	-185369	75355
82171	235986	-8619	110938	-136012	129687
-37685	124662	-83317	201735	91787	179449
-121485	30757	157573	158668	78689	182018
-154829	150886	34307	65748	260993	48987
143056	64419	-190969	245681	37040	22481
-241887	141326	78416	120599	75907	217551
-51391	178858	-215441	53133	-221850	107737
-151931	28867	230299	209555	164677	259010
-18578	182097	14059	197697	88064	187585
-6243	28931	234175	142144	-95833	34888
-96711	5971	-56695	118652	-162449	8389
-233583	95860	35793	221491	-244573	56473
90746	84015	-238459	85938	259241	140761
133103	42810	225454	2597	-227485	100798
88744	34517	118807	99299	64849	210525
-247087	63312	73853	138844	-180373	43830
91114	49415	249951	195727	-202099	147110
-19557	20318	112723	123457	10382	204175
-108171	125024	38870	133449	147853	195941
-137548	87779	84626	155951	-245051	147261
-169027	248058	-225446	86235	59890	238331
122539	186128	132158	106945	175407	223684
-207965	183061	161414	145459	-137495	143252
181399	16590	26195	249901	62561	86622
156165	150859	201438	27629	-112451	254373
223975	13368	-131347	215312	105191	219178
-128108	237561	-136735	141184	-6301	13077
-117907	116045	-105400	164031	30892	135329
95921	175470	102331	66023	57311	175377
58599	107314	27925	6091	207137	246128
78544	48183	141542	116823	-205214	238389
173623	129544	46306	5205	-4519	120591
191817	23695	20672	98675	21874	195427
57913	115318	120497	107584	71543	159424
30378	98581	80275	162124	174293	9902
-32247	239449	198237	206951	-130951	139177
-153277	67546	-60333	169003	44642	209137
-41749	202327	-73515	244402	-250741	1229
71885	31132	-187891	138715	-98725	205396
-257021	25554	-128731	106347	-156891	212165
245767	226040	181888	254819	-232459	51826
261212	55205	4845	115118	180215	166219
4745	28878	-243815	180104	218673	190180
234383	49318	-89739	149503	-252001	44491
123901	256533	130709	82431	213718	231199
99261	115183	238528	26563	-88917	154400
69728	200091	5276	125551	240429	47458
43710	119941	120497	252542	-115891	230162
226397	236021	96968	183727	-231469	176184
-128903	257154	-78754	257045	-195770	171229
-65893	11926	229245	151451	184776	116657
56404	15619	64617	135887	116539	223504
-218213	166258	66079	185239	72461	50299
-143922	52697	-249951	34990	-206750	83547
-173993	20477	93518	125661	112861	58511
-14463	150893	-120497	124516	-55163	75216
180786	109757	-234298	7993	-179150	116669
176003	128434	170065	104094	-96163	5490
-200867	69523	210358	67719	42653	186232
126479	66450	-251671	182703	79417	230246
-179040	116201	-210574	106783	135426	125453
87027	1561	54587	24214	-239702	112427
-150715	155979	-125736	245083	51554	140605
124560	186073	137228	42629	76196	147011
-244433	77170	2873	27917	-156077	235112
108721	118113	-134113	22886	201125	32179
-195	117797	-25293	11200	-131963	129686
3881	166412	-209070	169237	-187845	136463
-195364	12669	-113305	105878	114512	229807
73091	187437	-107561	192526	-219027	155731
167081	80406	135538	170205	206623	222779
77213	154522	-3751	219889	-207235	14244
-16333	162575	251027	206764	-641	20320
-107767	258461	-225401	158762	-237941	45544
110391	202034	120032	241797	-204049	191137
-1189	257930	-127242	76975	193090	1447
-59201	162407	-13673	173746	40387	220390
134561	119696	-24505	248736	-57518	66857
134908	193189	67285	181262	-174106	97519
155949	124427	-14297	212029	-157579	18253
-252245	76306	-76705	107177	193697	192667
137305	105136	210743	38360	-62980	254699
-246803	64054	-93119	220734	-135319	62521
29654	46499	200925	82744	46108	86155
-224025	121361	66079	123707	106380	35527
-245744	146249	-224094	238649	107944	93733
226291	52588	82739	214891	229764	22147
27927	245591	108779	168306	-51863	213267
-123583	19784	199082	61229	174633	260824
112441	132833	-116348	257747	-20283	113717
200657	118829	131515	55508	-164414	167769
19313	184890	61009	164180	-82553	28389
225716	18059	230009	181561	160337	186443
36362	196567	68107	47407	168347	179202
135703	60664	230299	56577	43299	214970
-93531	95101	-198237	42056	165063	164420
-137228	188135	-41354	128191	-38890	67897
-141299	8117	66079	134053	-251557	190595
198879	100036	-83317	198161	1861	236882
49348	195443	253460	200003	-197599	240257
-199423	39071	39064	109477	-77903	75626
92308	217225	131155	209571	81557	21506
183371	257916	178126	222051	157253	63079
60190	258581	164749	107128	-195949	86579
22984	37459	-255949	80603	-162147	234307
-35459	228166	126244	97379	-34971	193151
-168155	176237	-63365	47002	175181	103361
-57449	99597	-65739	49834	226243	253304
223587	110476	151931	171474	144326	97113
-118566	94223	161414	63221	87862	44835
182617	12260	141933	233528	157669	17249
182179	109815	-212602	503	186817	96433
37936	174463	225446	15761	123775	194112
-221649	140108	-177103	160884	241884	227459
-86323	47664	-235127	252418	-202976	101899
-138624	249727	-84303	70075	-210805	196439
117483	250636	60984	211819	116826	4049
119089	242119	-151931	191911	-126782	8631
124001	25744	-151931	43279	143014	225457
93692	110199	-65569	53756	83601	163508
228775	239429	63713	140237	-235788	2315
-590	179241	142538	86803	179380	52993
122973	23695	89063	260972	206145	211151
-198048	232913	143143	49789	-215052	237811
46451	135348	153959	229376	-151851	252565
-244247	221916	253093	63638	218458	42957
76145	234562	105287	232108	-137917	80805
-91439	37423	46644	16135	193367	68422
183209	18736	45849	210644	66287	79688
113491	5562	-3723	226753	99820	251373
-77833	241998	88711	151401	144718	200407
-78182	62551	198679	43544	254475	103226
-240660	195749	201376	217641	-208129	105135
-96249	49360	-190969	181796	95200	210017
-163159	223774	-242933	75382	-15650	1163
208827	89537	-166634	96471	65416	116411
-12212	175499	-120497	229665	89003	228985
-45799	105392	-95596	253993	97066	171047
28819	170519	250953	102064	-194419	175433
-253607	214350	-178285	228386	-185971	84053
45349	176543	-255068	5557	-198590	222021
-246842	20627	-135099	168778	125303	68589
78857	225637	21625	12608	66817	158672
-21798	10957	112723	231789	70381	203101
-218767	96176	-89063	109728	199729	19402
179820	205093	204102	2735	106163	40874
-166955	15189	-5865	233072	144249	21466
-188123	157350	198679	68880	86398	254767
114750	241817	-54587	206368	174979	191067
65013	15265	140505	65732	57694	163777
-134029	41117	106981	186755	147919	112439
-156273	131627	52520	22263	-214552	257705
149059	222370	246109	52073	-130485	72581
190979	127174	206720	7629	-95317	67272
177791	235789	-63767	9423	12548	258205
195167	137311	31581	205624	-126748	175361
48476	86715	120497	93185	165625	6724
-29297	64171	68034	127991	215653	245116
-68387	223096	-141284	2699	-218460	24731
-195760	103817	-3910	184887	-113649	110426
215051	247202	88218	12203	-42631	5840
-154211	175213	-21125	124607	230049	256228
162319	78615	166634	99349	21411	136450
-208600	246627	57361	85390	226368	107897
-73354	88351	-93670	17591	66113	118462
-141230	128019	-3887	195632	-198146	217167
-65838	170473	-163761	33673	-96322	241745
171976	24767	257393	57566	60169	243167
-196193	170432	42579	238954	76121	123562
-233028	222881	10478	244793	-61285	54146
-186939	48757	-158691	49675	113679	68320
-181395	246527	117769	64385	-97846	210993
-101663	197705	-69797	108109	96031	132059
108088	169451	-142129	78781	177107	190460
160611	134023	206074	203521	-223355	161474
66991	34719	13547	132648	-125979	130610
194734	242597	-152269	186360	215769	160222
239467	209772	-93119	241953	-178727	122869
-115173	171526	-27716	245677	-32159	1671
68782	182487	-160888	248887	-38781	232568
247339	79113	-59995	141671	191887	227928
-2589	229085	230299	260979	148556	113497
-109198	146143	-87495	221447	-130991	126250
105653	78776	72879	167489	14143	201600
17139	69127	-186238	243467	-19749	104636
-15910	163101	-225446	41153	217198	107795
32294	15647	101456	203791	-184941	78241
26286	169267	199433	97387	154739	131888
256539	256115	122525	122273	33941	100611
-196583	2169	249951	79303	93381	33367
-193180	129809	-183555	169748	-218946	167779
-170828	224439	29406	84023	-82223	154757
-7808	16935	-179816	23941	26107	226607
51123	1000	230299	239067	-43544	177637
-39331	113086	-178668	191929	-68447	236347
212099	89095	-23322	77153	124919	234100
14343	113236	223925	38534	168371	252613
-3644	151835	59489	42700	41	76706
-54519	148877	-83317	44545	186037	64503
-248585	232734	244881	43298	-203252	35289
247501	222544	-88711	77988	-260138	25409
99630	104179	-163761	62345	-88227	107125
-131503	36857	-54587	120673	-192321	3001
155747	166105	120497	191734	231278	170739
146810	196181	186064	129461	85875	143953
253412	190639	-39083	93425	-68443	129798
115193	141364	157573	4126	215423	42417
67262	237331	89063	87144	190632	257903
140285	254536	-225131	217104	-172742	257837
191383	4907	-114057	246707	32713	154117
-99453	44687	91379	132436	259767	225553
-174093	136550	-199082	95191	8285	206848
-202229	128793	80504	5675	-121483	71051
-67456	184975	187612	21661	-195176	74781
-164479	255394	166972	10191	143837	162637
-42613	96567	134803	46619	167545	248077
87880	230613	-46221	13469	-69375	138058
47183	113556	217558	244349	-131051	33416
-161242	201931	116610	216779	53467	5074
-255958	203025	-49179	27752	193474	105239
-80185	139143	99541	220535	-112520	171623
-259420	59291	-230299	207566	-168407	257254
-147614	188677	-83486	119265	251135	10086
198677	154021	49197	131530	243028	43481
246491	135433	-237281	197595	142702	48585
-235062	202039	-196040	108041	-243388	15149
197893	230404	136648	101155	121953	206122
-7609	175521	88635	22733	-202595	191676
226557	188197	-230347	97568	75550	87931
-145949	144426	-211508	226777	-34087	167853
-89693	50647	-200553	169424	194979	535
-196734	245743	190371	129869	46634	61177
84390	245153	-91698	29351	-114148	1627
-67017	152008	67219	253210	-119375	238358
258306	152093	230299	9850	-81365	69216
99835	101098	-83555	11053	-123327	187303
-61892	66841	151931	65519	-157139	41720
-18209	153766	112723	24450	226370	232753
48063	196628	246233	119637	104185	39462
4643	24709	170085	65938	-173579	244144
-180373	58763	-151931	59208	-247710	111361
-80799	98596	66079	94564	-93795	145466
-58670	178861	-177103	121633	139591	135530
-33449	5121	99603	88609	205400	241453
165207	152770	172057	179145	67525	199598
-223507	133010	34748	117647	217191	153167
-164988	59953	179831	255128	28150	52821
-36413	31748	24776	132267	-163748	210641
-219198	114683	33317	241938	-82469	98133
22403	247092	151931	34480	111521	15199
-155373	60539	-62192	151015	46396	246105
43634	70645	-189193	62708	53857	196682
71875	131473	165528	15253	219957	76496
128109	89878	184092	158837	-222517	130167
-105910	60383	30682	43633	-6316	32961
-77019	42487	142381	115419	-254769	149377
-104513	80381	-115427	21870	109603	74466
258215	234424	-141259	216506	-156449	134867
-23336	209029	211327	127170	43955	238426
42383	225336	-180576	64231	-197417	55513
-237845	74374	-259753	60036	37805	187458
-236651	87810	-14027	169283	236525	72
-166323	104855	213807	183607	-3236	125825
77721	68359	-218348	3505	163373	51592
-189560	188637	78416	119829	-185224	90063
-203083	255549	-151931	234540	-125239	189270
-233896	9245	-134861	93914	-50029	191652
-236601	187618	-178959	92447	-72609	15536
171971	1036	109250	20637	-90617	245541
136748	125887	150917	49554	153911	198736
192429	1259	93119	39251	111583	129303
9666	121211	-174667	204343	133429	194107
95747	138763	-167865	14057	118713	231934
37740	209629	-8857	11892	-51637	175966
238655	71378	-163592	185985	189067	149367
-147181	251418	-39491	204122	259194	125173
74983	210462	190463	188926	-206918	128213
-227369	20954	138069	51431	68295	214921
-237330	228719	249951	253342	40688	130043
3747	191410	151931	58229	35369	109897
40841	161342	-178126	18113	-81011	45932
204281	49766	188914	18455	-70983	2968
-255385	94628	-138506	48201	-48919	82480
166127	186410	-249849	125797	236601	103640
127860	3407	151931	253798	123197	134441
16211	179368	243647	47350	-148733	148535
197688	219377	199082	149977	-7285	2051
37702	171505	136781	257914	257341	18231
20468	140993	-216151	195542	-95742	86215
-11233	64586	246031	214580	66021	124730
-54235	106036	-89063	187916	-153493	165923
-59410	248647	-196417	244668	68367	118919
201195	248854	58581	229600	18599	222126
-201857	164446	-260787	107842	172309	16862
155673	47584	-173507	119363	207582	77279
183585	200254	-171399	22180	-99509	84908
31895	108577	177939	218498	-16987	4458
196599	250177	-181815	189929	-210015	139408
19137	179680	-181506	197629	22465	219814
-236053	73952	-80275	38904	115133	141365
-10447	45527	83824	2979	135959	104237
36461	146420	-9500	107413	76722	199961
-26632	195549	228245	256396	119921	248431
98445	75239	71746	149257	-143233	54057
120497	88181	-1863	252452	-37975	213322
197573	178078	-20449	112730	-174379	181097
-156953	1424	-146692	138119	-206367	155152
-210373	98380	-103259	90014	162419	143643
194365	121722	93119	178951	141359	80775
-22862	222725	-221559	64772	-177126	208445
