u_num	u_den	t_num	t_den	w_num	w_den
1124695	64431314	43883554	48845101	65886678	35166223
-61449245	31297853	55232749	28962468	-44803759	66511546
27013129	17962976	56336995	64481016	8895315	41093374
-58197854	28887427	-50406785	28902981	61326551	64053036
-66643291	13701268	51981358	9546065	22943778	32546383
-14600586	34684477	-45069596	2638087	-39855101	6311100
21164715	50236282	-63453247	10360981	-1860859	40905971
-27687946	365609	14252953	14587461	-25479454	58620357
-19917326	58572405	-25724842	43067331	54476136	39385253
-48320987	52764281	25499903	29266462	-33106931	18186989
-55314545	24637001	-23455003	8832104	14436994	22440771
36112934	42130041	25029576	19122013	-35479015	61609814
1124695	58722421	-52840216	51760549	15807077	63941179
-47441680	41734293	57502588	25782989	46398781	810180
50468132	5936357	50324989	18736240	63412349	23538811
-51551929	11537909	25990679	4840413	48014252	22023379
39262080	53715151	-593021	64842006	-66193413	183988
13966667	44535762	-60672183	50200840	53146951	8759662
-2188043	7410857	18465447	62252447	-16829527	51979068
-8077355	11038706	62553491	56115050	66295658	28450611
-45560372	5282081	-40918449	58561432	36869547	42319177
14477892	19098517	-53228747	2224894	43208737	63297556
-633919	43047250	-36767302	52879103	9549683	56334852
-12698829	6978745	-64046268	53971849	10531235	52738432
17463446	36202059	-14375647	35183793	-19590142	52042611
-40775306	6007181	51449684	32559611	-44803759	60069921
1186042	45152563	-31021133	52280953	20694388	51181539
-20755735	38183536	23046023	30386152	33004686	7441129
47012251	60018965	11267399	60264812	15929771	36862042
-13843973	13214268	55150953	36761782	-42145389	28132301
32145828	25926419	18383651	31506025	-53106053	41911973
-31430113	59743605	21369205	40309292	44476575	14446739
26890435	9554899	26829088	18091867	55641729	66654430
-4825964	11293527	14948219	13915978	54885116	48214979
-31062031	28969312	27258517	36793382	7913763	64610878
41818205	26822503	-16706833	15176058	-61837776	46603759
-31102929	3876359	-24313861	59537460	8445437	66676217
-38096487	58452320	63494145	24047104	-37033139	48323547
8711274	34059403	28403661	4019866	-31798195	18359849
45253637	28141361	-62553491	6512916	19692387	57195773
-43106492	42120973	-27258517	63522483	-15438995	61754477
-18383651	57992421	-1738165	34220393	-50079601	34989191
-55212300	46807147	14948219	11341430	11451440	24458321
-41593266	47842945	55171402	15159493	-62144511	8397614
37728405	2354329	32513910	61950563	13169156	40010797
-23863983	35077235	50570377	1930205	14702831	3471199
20960225	18574956	-46276087	55600368	56521036	21793921
9222499	12258189	60488142	811517	37442119	64925271
59874672	56472973	12044461	42437985	59486141	42043153
-58054711	55129104	59792876	36981259	-6257394	58553533
-62369450	28401047	-23986677	18029834	22964227	49699154
28812641	5683464	-14375647	10004290	-143143	15665931
58443242	33310987	-14252953	51234301	45171841	55054141
-24007126	11260995	1554124	4332765	6155149	18686957
-15970669	34940182	-2372084	2161519	43679064	62982973
21778185	61957151	-10776623	8763960	-18424549	25231733
6400537	1687737	41613715	10473732	12841972	14508873
-64802881	34503331	25867985	36280779	66377454	14756581
-23516350	51751151	-14252953	54808275	36051587	14766924
1779063	28208891	18383651	64047579	12412543	32337065
-30877990	42090703	18383651	15391619	-22289410	43325881
29405662	28204057	-31634603	15810199	-62921573	8852523
56214301	49454741	-33025135	36055169	3823963	6322773
-65784433	39730616	-20162714	2512509	-19978673	23312941
57870670	9964551	21553246	53987951	27381211	50789480
49077600	22610963	5868863	3728822	61551490	61306741
-44353881	4967980	-14948219	1098519	-59874672	9137867
7054905	34319591	-8936213	11906346	-8056906	14998085
29078478	7583897	34804198	36073127	-41981797	2492107
-61244755	45017229	22146267	33403094	-18956223	55370327
-3946657	17076531	18383651	18728885	-11921767	53212563
35315423	26599515	42758859	58340462	5541679	60176907
-28689947	9715831	17402099	53720879	-12780625	32343761
33883993	42371314	65825331	26548078	9835969	54497584
-49547927	22875702	62553491	261523	38812202	43539421
20428551	56226031	-62042266	10584165	-61285653	44715079
-1779063	57488921	62921573	6606686	19569693	17031304
-47932456	40585173	47789313	48564778	-2126696	10746013
-60017815	3415276	-36992241	59484424	-20714837	50872578
-59731529	17128130	-40918449	9554240	-22105369	10788956
38178283	48199209	-41572817	54565622	-39262080	30719609
-36276526	54462093	57850221	50154799	-22616594	48620483
53842217	39022266	15929771	9417641	34047585	46453079
-48934457	33800861	10285847	45107346	15398097	9355532
-59567937	16753762	12044461	49141423	-1349634	18163121
-52574379	38346469	-56336995	12879987	-43229186	52121215
17647487	31678668	40918449	42250480	57563935	42979329
56459689	63076297	-24313861	55236487	-24661494	29021335
15623036	56343733	-25724842	32086029	45539923	11428501
-27892436	26211617	26808639	2313940	-32963788	4885931
-53106053	15431051	13639483	45936248	-25459005	29442832
-40100489	23936449	50406785	62990196	21205613	12508380
-49261641	64147745	25724842	35770143	-42902002	43119093
61408347	19520434	-42758859	31462487	4785066	46888925
-14621035	50522382	-47809762	7166889	20673939	59402089
60242754	45143513	-30693949	8992942	-12289849	42766052
55989362	62696395	-36215179	23937605	-24211616	33454407
-31348317	8549830	18383651	20526147	7014007	66403807
5971108	18527759	-12044461	23721396	47380333	44019247
52267644	8364061	-63269206	45806427	58913569	25823541
56173403	52649301	-347633	39343384	52574379	58700326
39282529	29957618	-36051587	55646675	19774183	6285817
35683505	40222001	-633919	66711471	8649927	31959364
23782187	2486360	14375647	20824472	37626160	2134901
-65252759	60224551	-38587263	54681808	-23598146	6699365
-24068473	29992103	40325428	54023257	22391655	6492331
64434799	32557315	-19283407	38180308	38137385	43940593
-3292289	39585199	51981358	22328391	3251391	54874390
-2269839	52650964	-43740411	50485931	57645731	55122424
-2494778	47903915	-27278966	4785923	43290533	43273346
40325428	12195591	33025135	38289868	26767741	26269422
-756613	59294969	10776623	32979153	-64966473	33860758
-21900879	50346902	-14948219	27007586	-21573695	63764599
-40713959	39004854	25990679	13168814	48484579	43993581
-32984237	44868182	-10776623	16230414	-31552807	2019982
35090484	42497765	15888873	62891461	-62819328	21656927
27626599	14121048	42758859	57684970	56214301	30030658
-470327	52624551	7995559	1455280	-42370328	31361591
21123817	16910384	54026258	49190209	-3414983	46439683
-37994242	42510057	32329869	17636869	53351441	61938330
66111617	48899841	-1165593	2835212	56868669	64713524
-28710396	31165205	62042266	13138355	-31021133	7925234
-224939	43016650	60488142	18079069	-9917765	65113534
15357199	60209705	-28505906	62653807	26767741	64040968
13803075	57963416	-64312105	16610772	61837776	22657213
3210493	7262231	-29916887	46567750	58565936	21663371
-36174281	17946264	15561689	26863249	-42779308	48581519
-39466570	43155249	14580137	15351246	43617717	34423076
-3333187	51082547	-29896438	4122081	60324550	66355213
-28076477	54521161	23700391	59763293	57768425	57250746
-13782626	52164003	38791753	51354936	64189411	35004166
62226307	51851885	53883115	21149559	-12862421	27808938
-48402783	4198384	-8363641	7447926	-19855979	55432502
10551684	17604461	15847975	51052803	-23904881	42862102
12085359	5010622	-64884677	5492703	52533481	33571425
-40509469	8834915	-21941777	53525434	25499903	32454008
-26133822	58005733	-7995559	32289728	38791753	37276363
-49916009	22444923	-46235189	14757290	-47871109	19441577
38485018	51309521	-27278966	65581823	65089167	25889585
347633	33941213	50406785	62372842	50406785	5087132
32043583	1176928	-19283407	30976081	-49179845	33954783
44190289	59434460	18342753	64977361	59342998	60505911
-3455881	57398621	65825331	14322383	-29405662	12565801
-37483017	54755839	17402099	18218523	-15970669	7179234
-40284530	44182829	46603271	48882736	-26440557	7857023
-42615716	35896931	10081357	43194003	8629478	40943787
-50856663	1136750	-8936213	64728736	-1922206	37844639
23005125	62367857	54005809	2577089	-10981113	6661531
38709957	1947760	-30244071	57709456	-13230503	26474222
5971108	26221749	-15929771	348919	654368	60692811
-41859103	35031907	-63719084	36874879	51695072	5496817
7954661	59977235	-36317424	17687723	-16154710	736057
59915570	48895849	59015814	27422477	-40100489	61852251
-961103	30236046	-50406785	38586113	-25172719	12133315
61265204	20893219	41225184	43741415	-19610591	55849799
-26563251	33945850	-27176721	17875210	44333432	20315993
48627722	2744891	17749732	24151891	-64639289	39177360
48811763	64221700	-3169595	25754947	27831089	51445897
31961787	62031712	23986677	30552154	9835969	11258790
51551929	3148720	-36133383	17439443	65089167	62018456
-34129381	19387226	-59792876	18247601	-17933773	34863890
15561689	28191063	43883554	40156003	-53637727	62721199
14845974	18163991	-28505906	7908487	-27667497	44532919
25970230	39217943	-36767302	65974163	-66029821	32231794
56868669	879991	-26767741	63683821	-8690825	60696901
58790875	39134767	31021133	50383197	-41082041	11522820
65988923	61363175	30182724	63744743	4560127	60622402
16768180	2008727	14580137	4775319	-49977356	52218723
-11839971	52590388	-45621719	1327705	-2494778	10167295
-28955784	10054631	59527039	59288575	61306102	9610461
35458566	30254245	-25356760	53890591	15684383	45547149
-12841972	6906387	-43740411	50143682	-13005564	28038347
36583261	51703092	22943778	66126197	-59527039	14529808
28853539	58987464	-50406785	87539	54578381	4302019
59936019	6459424	36051587	52650184	-2433431	39286409
-21675940	44431617	-34333871	12127832	11206052	47095871
5418985	38250486	-47789313	39065513	65968474	60354927
-13005564	22613815	64312105	61777484	-62512593	64664836
17197609	62749922	-21941777	168741	-58013813	7430713
-56521036	13070367	62042266	65371607	63310104	32267837
-44067595	58789202	-2372084	61154889	-35110933	17940834
-32881992	6094745	3353636	22067977	5418985	4378342
3455881	23036680	57523037	53467749	-33229625	43819907
56439240	28499741	-43740411	33592852	4785066	59777233
-31143827	10303069	36051587	27274794	-34374769	63035306
-25090923	27030499	12862421	35170012	63166961	9517273
-65252759	5469840	53208298	55896359	-9058907	52389455
6012006	25995583	56664179	2369504	-60385897	65231393
-38955345	2091247	28362763	5624953	61571939	21681279
-59404345	40659358	-39139386	14936615	48014252	897317
-31818644	50129711	-25254515	49364868	-32534359	5969437
-16400098	59012479	-20203612	65256869	-4212494	35862235
-43188288	32570573	-54557932	52116591	41859103	42230247
-65130065	33378746	59792876	58418287	-47952905	38985129
552123	14047208	11860420	30754259	-3905759	38237819
59465692	42496453	6216496	34087877	-60304101	36217528
-59199855	64124761	40325428	34016415	-37564813	42613895
54210299	47050202	59792876	57951105	-22718839	55745596
-18853978	63623793	17872426	27110847	13925769	51567883
66029821	62350357	-39977795	718153	-24068473	42514910
-31614154	20961689	14375647	9826810	60753979	18598551
-5132699	36447275	-13639483	23387192	57932017	45711382
-32616155	8365211	-29548805	31657491	-63166961	16057598
-29017131	47849168	60610836	21807559	-18526794	63435391
-28403661	50229574	-26092924	36507633	55232749	1558545
34456565	42380264	-13639483	32154849	24559249	41043081
-46480577	35739130	15929771	12886706	-37728405	46713583
-62962471	583065	-60222305	62522621	-54476136	1501835
5071352	23470823	-8690825	15210684	42472573	24907772
-61490143	40793618	12044461	65057228	-50079601	12852902
-9324744	50657213	63719084	58721079	-60999367	29341391
7361640	11733547	44681065	41785384	25274964	61704751
-593021	31428849	34804198	64972923	-13700830	32959339
26931333	43551038	21164715	46717358	64986922	35081639
-66377454	30440785	21941777	15426428	-24252514	7705613
-4253392	7867307	-46910006	51114235	57420792	45412693
-9079356	44850463	50120499	62934316	37442119	57742601
-9795071	9267001	-15991118	16609111	47564374	63417275
65886678	25304621	46848659	23074180	12473890	23780981
25745291	30437428	14375647	37717675	30714398	58660057
24722841	63924898	-18383651	22436723	9467887	44155399
64680187	8144443	49016253	50883122	53065155	20052029
-33720401	35005917	65068718	39036765	48484579	1963147
-21941777	33354239	32534359	13871480	-60713081	57328967
-3783065	10427159	14948219	54299636	16645486	42608739
-17524793	40559014	8874866	54342315	-57441241	26432696
31879991	14725352	34988239	21824873	22228063	45186038
40386775	48890376	19815081	54030755	-52717522	60224265
25908883	56971526	32534359	51406530	38362324	38077279
-53453686	8576541	6114251	53703174	16788629	12408092
-45785311	1977205	43740411	11622431	-62246756	64296977
66091168	52786637	20162714	44526953	-756613	22119841
62349001	6750386	6605027	54168835	26992680	38549521
-53924013	12843872	-31021133	20607579	54639728	58318093
-10244949	29271053	-21941777	19096047	-1922206	13620653
28608151	59411104	-55150953	18720212	-49588825	21818167
-21042021	51124505	14580137	47049900	33740850	34162237
17218058	22207391	10776623	66363468	-11942216	48445773
-34149830	22139701	-38587263	63655793	46725965	37633968
6543680	32818523	-56664179	21212163	-19958224	40557129
4641923	1294543	-32534359	35161510	-31716399	58203419
674817	47249093	-26767741	9182760	-62083164	47259073
-19119815	50135759	21553246	3800801	-26072475	22055708
-24641045	49141256	34947341	32079873	3578575	30699594
-429429	52171142	-25990679	18590310	22637043	36263935
48198293	32431400	53862666	3426421	-23168717	59294140
-46766863	52905210	7913763	58591243	52001807	45316105
9181601	35059096	44844657	32869964	60263203	5867496
-42595267	22724814	-13312299	11666738	-46092046	47376437
40959347	62095909	-19569693	28423013	-64986922	2847225
-55150953	4747750	-11267399	35974758	-18383651	44232636
-20878429	10787638	-20224061	25667074	5112250	6293171
-21859981	58488532	-31982236	16930985	-22575696	3946843
-1226940	41371327	25499903	7788945	3987555	23624158
17340752	32496179	-55968913	36948628	9835969	33923741
16011567	60104734	-8936213	46564145	63964472	36303037
265837	52164308	-31859542	15484305	-13843973	7855487
27524354	998319	-56418791	26057606	7811518	42129091
-3619473	18274591	16706833	9825355	45989801	20949613
30939337	23830240	16706833	61590112	-7688824	32335189
3762616	8044359	52206297	51657965	10858419	61579799
52860665	19657322	24313861	61805657	-34374769	3277476
52369889	12582558	18976672	7626977	42063593	5815752
-4785066	37881823	-63719084	58480207	-27217619	64356570
41368327	29232829	16645486	43757039	61899123	25355084
52860665	3609699	21941777	56358112	55028259	8451013
-3639922	38445221	-25499903	42105251	-23577697	33843529
-33106931	65469054	17402099	22537150	2024451	55862581
59363447	49541914	-51449684	9166959	-62901124	36687637
-60549489	2859718	-55150953	39601057	-29221621	33371276
19406101	29553179	14580137	10942988	-63494145	49383424
-13046462	28691959	-36133383	12119087	552123	30124559
-14171157	30146687	20162714	6089363	44803759	32626404
60406346	44938307	38587263	12352673	-19896877	37200237
10081357	12524258	47973354	52598699	-7116252	41275339
-46848659	46473280	44374330	13809657	9488336	52770595
-49016253	9359981	-43883554	54458513	-8649927	52800896
29630601	64585438	45723964	37090055	25949781	31315855
28015130	38197157	-31430113	753562	-10285847	37032179
3292289	3007189	-13639483	29041874	-3292289	48476812
-593021	53365751	17402099	651318	51735970	12642351
29426111	27283176	-11267399	45177817	33965789	29339120
27994681	59497600	62553491	54164842	-65866229	55553695
-19119815	16298691	-40448122	63256599	53146951	63491497
65968474	53594357	-19815081	62205095	24927331	26510936
11246950	32837223	-4969107	18645386	45417229	31959692
-44067595	46231717	18383651	52021877	-61326551	41963678
22248512	21181939	-43740411	40783753	-57073159	46405978
-3251391	33463682	-41777307	51863912	15602587	17333620
39159835	8989139	-21164715	25209889	-1717716	47864101
38709957	24624745	27258517	22472091	56296097	46321976
-52124501	55617753	27115374	11699551	-17258956	2267943
62021817	59425820	57850221	65667127	30653051	50958723
23823085	24987159	36767302	66690859	-37380772	64725853
62512593	24482875	-47012251	62917836	-10858419	11130533
40918449	62307655	3333187	17961584	63984921	26293933
55232749	28488098	42758859	15955564	12862421	14000497
-24641045	39911497	41859103	40427172	-52533481	46802962
44088044	56332839	-42758859	50091025	143143	6226837
52431236	59027465	879307	61213827	55907566	9053233
10081357	58896217	14948219	64811012	27381211	21179111
45130943	47158070	21941777	25130291	26992680	39753401
-20449	23065553	-30100928	20855925	44599269	2190766
10694827	32848704	54005809	65072064	7198048	58725699
39118937	65848535	27278966	6169291	59895121	59009140
-44517473	36521880	-44844657	45011201	-59792876	26381513
30816643	26086946	-58259201	45224682	6359639	56374910
-19671938	17112627	-30734847	10036319	38587263	47038900
31961787	47700877	-25990679	3090291	-52533481	11842020
-4764617	60047501	-60488142	56952661	26563251	14759119
-16993119	57878692	-10899317	49361313	-30407663	55064744
-23884432	60309423	30100928	63278821	63207859	18520019
-59690631	39562993	-62042266	66632491	25111372	65267263
470327	13024985	6850415	10389602	7136701	52048952
-26031577	63748233	-66050270	44321857	-27585701	37949280
14866423	7822469	-388531	47341417	163592	1075141
-27708395	22514042	12862421	13875401	59036263	60415604
-50693071	37901657	10081357	36236635	-20428551	58424911
-13537238	17216215	53187849	659092	43065594	66156515
5787067	40590337	23659493	45108682	-15132260	22923653
54455687	58097056	36767302	66463531	5296291	622142
65457249	29092435	47830211	45524773	-18138263	1542538
34313422	46112135	-50999806	44382177	40141387	50213612
-47830211	1056370	-29896438	31346781	-31879991	56511067
-52799318	65704005	-14252953	47108007	-12882870	5620949
42881553	23519227	15929771	31638645	-1717716	18920725
-62021817	34098743	-50999806	34978527	-50488581	17692252
54987361	21497600	30223622	46969643	-10469888	34904625
18629039	50858541	23455003	3099417	-29098927	37474284
-36337873	3567306	9488336	39654837	-15357199	30599672
-40877551	8677234	25990679	9853824	-5705271	10217242
13639483	49832373	-13312299	14778730	33209176	35455643
22350757	35562981	-59895121	30951520	8036457	57183107
32943339	64708238	64312105	33971804	34415667	16723540
60835775	65104103	-29548805	44980141	-21205613	55658393
66725087	21231631	-6605027	9834128	26665496	55576787
59302100	243473	-20162714	23632439	14825525	30854819
30734847	23851777	-7995559	36375279	44333432	17491931
-10592582	19168601	-40918449	11447846	43883554	64690161
-4416984	4300739	30244071	41399465	28321865	39011564
30244071	34280509	-17872426	33640461	9611030	3084681
51326990	1008223	-31634603	60280522	-11042460	33476447
-58177405	53916773	23986677	26572654	-63228308	26773889
18547243	14871953	-64312105	36116159	28771743	61585343
14580137	5879377	29794193	29796333	-13843973	25414062
7198048	35193513	-34804198	65905945	-36746853	11056037
-3844412	13823933	-42349879	47444413	32064032	17746557
4437433	22893807	-30244071	50810278	-43106492	37831847
6114251	25433405	-54557932	54973777	-55805321	5238141
-14743729	19276485	-62553491	36510398	55273647	50484584
-7402538	66242533	-4396535	5389231	62962471	27581340
-56664179	20619089	-41204735	56257031	-6645925	63802461
-37605711	6880894	35928893	3739278	-18485896	40249611
-14702831	46978033	-32534359	37333918	-39527917	60713116
61183408	43853145	22187165	47459439	64905126	17714261
58545487	12204938	60222305	11206813	56255199	64605109
-9835969	28475844	-40448122	49700373	-55989362	20016369
62962471	31893128	11860420	60846267	-55600831	65821942
-48525477	9670526	14068912	6374219	44517473	17026684
16543241	28858433	30244071	14514691	-20285408	18278245
45989801	66172589	65068718	23695135	-37237629	12908021
66009372	20095769	24865984	42981737	-46460128	65265859
-5153148	23677799	-59895121	61682891	42533920	15962597
58013813	60047475	-65477698	4798125	64843779	4509524
-4376086	21279015	-27278966	23138117	-47768864	47410097
-34599708	1654987	-50120499	35383163	-38996243	58129112
-49098049	36652750	-2678819	29787684	16236506	62465163
28383212	47391425	47298537	10058251	-14968668	9895133
38382773	17483901	-44844657	38592254	66111617	18243574
-59220304	60273065	-49813764	43753513	23720840	1648073
39895999	13286175	6707272	65805743	3190044	29595767
-21205613	55135138	37953344	2721977	23168717	3444537
34620157	5486044	48627722	29751043	58136507	46245513
38791753	36178902	21941777	48087320	593021	11020868
-5868863	9130269	-56336995	26294522	53106053	1637656
-12882870	7641061	-1267838	48115499	42431675	36799982
-44762861	30300191	-48627722	23660925	-13271401	41821365
-62083164	26975951	50324989	426950	26236067	3021955
35213178	2900213	25990679	24009142	-46501026	49916651
30141826	40602295	20162714	34069289	-57788874	43872581
-31143827	24023578	-33413666	26598607	60467693	9251351
-17933773	11103832	45069596	13683559	10653929	42949521
-6768619	54179403	-47973354	53719121	-44906004	61268045
50938459	26057217	-23986677	22490833	-61285653	47427374
52983359	43690980	-36767302	64447971	48975355	19523212
-40959347	54449195	55968913	57379837	23577697	9879671
43086043	31876660	-32534359	1929248	-58034262	41578985
-756613	41099592	-58320548	12929525	5296291	26011977
49834213	56427731	-50897561	47652161	34456565	36575852
48832212	38859965	17770181	45201979	57379894	37017459
2249390	31488793	12862421	3315801	-42063593	9589187
-4151147	35050139	-5296291	50034960	-1697267	60864875
30632602	50606625	19283407	58664596	24395657	20643261
23066472	46621873	-64312105	37888533	-66275209	65075812
-64946024	13226711	36767302	23131489	18874427	35067189
36583261	6312461	60222305	22754066	5357638	19787821
43944901	16037386	-33025135	65282242	-43944901	49025661
-40100489	5727907	53617278	48560807	36808200	48294097
20449	36893456	-43883554	13134271	63453247	51681878
65702637	56299301	46235189	43822502	59608835	58163968
-14477892	28306115	-64312105	47630293	49547927	4199275
-552123	34993721	-34047585	58394176	756613	56749112
9733724	1584109	-49363886	5461927	-38239630	49714391
-22064471	36496327	14252953	29958597	19078917	54160904
-58197854	10414685	-62042266	45335089	-49159396	25081689
-59118059	7071633	-34333871	9084169	-5562128	42624561
57584384	36696037	24313861	6188711	-5337189	30466165
46889557	62571987	-11267399	63650328	-38546365	40795844
4989556	44318973	45723964	14909149	56357444	9210749
-28546804	19822201	-40325428	16248181	7831967	3104934
62880675	16340474	-21941777	48488678	-61449245	7889246
-53964911	6880876	-38587263	44619463	-65293657	39397396
-10081357	24903084	1451879	24922617	50693071	52369816
4314739	66481229	38587263	47487488	59527039	55814488
12903319	5697496	56664179	63348396	52247195	44520936
15459444	30514483	-63964472	41519987	58177405	20180102
22718839	38579236	25724842	28387393	5378087	30608070
-5562128	64656169	-47441680	13957831	46889557	50671083
-2965105	43704443	36133383	17824544	-16134261	10528325
-25397658	11981083	27278966	43068561	36419669	5955570
58504589	64933529	43883554	22397513	-16665935	38012672
53146951	46514569	-20694388	38019039	30489459	7201504
-62819328	32595587	-58320548	29633717	10020010	49538547
-62737532	7829109	-50406785	53794646	9795071	39085650
-13823524	51380955	64312105	57375167	-50202295	49683222
61837776	15294887	-50120499	21306668	65620841	5049401
-44353881	31539353	-62185409	36523504	59261202	14558231
-16011567	66134296	-43126941	26645992	22575696	17711723
-27299415	60867728	61081163	4161799	63289655	39667064
-44190289	66303994	-15418546	25182395	-26481455	16438797
-34313422	10000075	55968913	2214824	5725720	59697427
-24559249	28737563	-56336995	53339458	-33883993	52448696
-8302294	37757155	-54476136	13632803	-27217619	38258079
-17524793	35495869	-2126696	56080707	41491021	59203212
63310104	64214791	58320548	34958201	-40529918	27266775
32697951	28806377	-43126941	31657312	-62185409	12456357
-19958224	27472713	8895315	8763229	-66602393	31818689
11758175	30644433	34865545	26671758	-102245	47265957
-8629478	49913577	-55150953	25322177	45539923	34064227
8895315	41047654	38566814	5692625	48607273	36102244
-6523231	28249255	57502588	22715731	52206297	7702130
-46746414	22847009	-40918449	34017380	8056906	17299111
24375208	22941255	-38566814	36956471	-53637727	58294153
-20612592	58395145	-32616155	44569276	47339435	6627549
-53964911	12048873	31982236	55941759	21123817	54152936
45683066	58752179	37298976	12743389	16440996	17347091
36767302	59925025	27258517	61123234	-32288971	13789002
-54292095	25969613	-46235189	57118694	34333871	32235285
53024257	42669245	-40918449	6439616	-13107809	25238484
-1308736	18398095	-62042266	37015911	-38648610	64449677
-59527039	54315862	-37728405	52127278	-48586824	31157597
53903564	43183379	-1267838	52777861	-36296975	50158847
42717961	46478831	14375647	60158609	-63821329	46841468
49200294	35041441	-18997121	23674908	-57277649	58164499
66152515	54996538	-19815081	62254018	-4314739	44779809
57993364	62167057	43740411	41981372	-40161836	66204469
-24641045	27687981	16686384	45690677	16134261	56277653
-3823963	39250879	40325428	28502125	-5909761	37071113
-5684822	37915897	64434799	46691066	3251391	23339281
81796	39930541	10592582	42287989	347633	26261250
-25683944	61428459	-12862421	22691699	52288093	61041076
34763300	27867427	-41184286	33378597	26154271	10511442
33515911	27036535	-60529040	9442269	26972231	63081100
37932895	34056548	27258517	64138860	56541485	20717821
39343876	15903461	56275648	56096191	10163153	14964990
14580137	59053122	-32329869	13614236	43147390	28962891
-63248757	58635133	20224061	1277145	8772621	17135927
-13619034	55499903	43270084	33981437	24968229	16257568
36583261	64264582	-62757981	55331723	32064032	47368297
47053149	18839696	64312105	62174807	-59690631	29291488
-6359639	24593454	-10142704	27888577	41225184	3686063
-3292289	33259008	55150953	8820737	22882431	21184729
47380333	49951719	23455003	62539585	58913569	31089380
21737287	32094713	-63310104	3261655	-19119815	3858314
-1206491	11002018	25315862	56707591	62185409	38937757
52574379	47632414	-27258517	52445610	-14068912	65797539
-40754857	38715162	-24620596	10766513	-66316107	42215684
52247195	59720051	21941777	27953366	64925575	63482428
46644169	39015583	22943778	46266205	23291411	4362950
-21410103	11510740	46153393	6640228	-36460567	45605870
-60140509	64109879	-20510347	58444981	59097610	12159119
-45253637	45233790	57686629	34087773	-38014691	11589870
63862227	9269032	-21941777	65966284	36808200	27922757
-55437239	30815222	24313861	35683841	9222499	18908402
-39078039	10361051	-36665057	52712411	36583261	48473076
-34497463	1267820	-7995559	18944204	24600147	55031084
-4110249	15384130	38587263	38659330	5807516	62704203
18056467	44879236	48177844	3241729	29119376	65031561
-41552368	40244697	-35110933	19852292	51776868	11972465
-24825086	37423735	26420108	18790773	-33372768	46702309
-38137385	33682553	55150953	6790384	50447683	19030485
-30223622	3609759	62042266	42401089	49936458	8759731
26399659	20448888	-53617278	19016603	22371206	9958061
-59854223	38729796	-29058029	22616507	-3517228	52159183
49527478	23952675	-33352319	9637569	27933334	48955483
9140703	20431258	23291411	44503506	-633919	31653301
49813764	48464215	25786189	57577070	2965105	39116778
49486580	6067947	-23455003	38545499	27319864	17220701
-37421670	15624913	50999806	53768883	14723280	26233213
-53944462	6104279	-42104491	19644836	-30039581	5603562
21328307	60794744	23455003	10841981	38914447	15737123
2678819	46337459	39977795	40540748	-44926453	8473856
-20530796	41086723	6114251	42055432	47482578	24740281
-6523231	4441416	-28649049	38919236	24068473	7598920
-26563251	55488079	-21103368	36548231	-40857102	38359003
-41122939	33964462	-31021133	3048997	23475452	49403685
-62594389	13313524	-45151392	16897607	46910006	5924591
-18383651	45807706	36767302	12465093	29589703	64282888
-41900001	32889536	36174281	38089096	13353197	18448042
21328307	18507483	60222305	56675516	-26113373	42613863
-61940021	25664448	51981358	17419075	61347	8759776
51797317	4899018	61531041	39409820	-30039581	22927991
35949342	28569965	20755735	14317216	-32922890	26785071
13700830	13813453	27258517	23844896	30080479	3540139
-6134700	45038723	31021133	17613499	-55600831	63076745
-16481894	41795493	-58954467	4236656	-41797756	32107763
-57257200	46212489	-23455003	64244274	34538361	14525054
21348756	58465555	-6155149	60615494	16256955	50891851
-25397658	26697475	-25990679	27745629	63371451	24608600
-11819522	33475279	-32329869	57303029	43454125	15048287
-20264959	42088467	-45069596	59398987	64434799	2734852
-36174281	52477070	-16604588	7343911	21737287	55656569
24416106	33899653	-24722841	34112686	-22493900	46644523
-7177599	66345641	27871987	51689879	54741973	50464679
31777746	1133063	45805760	8875791	42329430	20311459
45253637	15290596	-53535482	30050365	-30060030	50417761
-12248951	58337690	-10081357	55730716	-25704393	32292961
11308297	56822509	47789313	65970415	45335433	49182922
3864861	65553296	-37891997	17032156	-64312105	38651728
6114251	33744011	-45069596	66047349	32186726	32242039
-53883115	24513509	54557932	59747235	15847975	5411717
1819961	32329742	24906882	56815435	39814203	35325166
8568131	58111518	-11267399	12780247	28792192	57078543
-29180723	9708977	-27278966	47254841	-35131382	16971963
-49997805	30972049	-25499903	12402472	-6114251	48302816
58381895	15383607	43883554	66512679	4989556	13771155
37728405	13163351	-10776623	42667968	-30448561	8943439
-55314545	19090662	-12044461	36754243	-30284969	52073063
39691509	21788759	11267399	20991562	51388337	49559511
8016008	2806285	-13639483	37249093	-12862421	40505753
-14805076	46465245	38587263	43688111	-43495023	21648628
2228941	18896666	40918449	62024731	-29630601	48784249
33434115	11566616	-33025135	53329091	36419669	31789141
-32125379	37552348	12862421	12438823	12167155	21219251
58197854	59921401	15888873	36457532	9058907	4993600
-33802197	45599798	-17095364	10139317	-52451685	28142272
5255393	46482259	6605027	47876275	-64128064	251365
-51142949	64155814	-48034701	42891236	22473451	4052075
52901563	22039170	-24293412	28121135	-60631285	17535794
60304101	6901397	62042266	52603157	2801513	27664113
-60263203	7142987	-9386091	15325562	37033139	20847590
