p	A	B	R	S	rho_zero	sigma_zero	branch_collision	smooth_slice_sheets	open_presentations	target_presentations	target_halves	half_boundary_points
61	59	58	49	52	0	0	0	4	12	6	78	0
61	59	60	48	48	0	0	1	0	0	0	0	0
61	60	1	0	0	1	1	-1	0	0	0	0	0
61	60	2	48	48	0	0	1	0	0	0	0	0
61	60	3	41	41	0	0	1	0	0	0	0	0
61	60	4	56	56	0	0	1	0	0	0	0	0
61	60	5	45	45	0	0	1	0	0	0	0	0
61	60	6	12	12	0	0	1	0	0	0	0	0
61	60	7	52	52	0	0	1	0	0	0	0	0
61	60	8	42	42	0	0	1	0	0	0	0	0
61	60	9	15	15	0	0	1	0	0	0	0	0
61	60	10	12	12	0	0	1	0	0	0	0	0
61	60	11	57	57	0	0	1	0	0	0	0	0
61	60	12	45	45	0	0	1	0	0	0	0	0
61	60	13	58	58	0	0	1	0	0	0	0	0
61	60	14	58	58	0	0	1	0	0	0	0	0
61	60	15	56	56	0	0	1	0	0	0	0	0
61	60	16	5	5	0	0	1	0	0	0	0	0
61	60	17	1	1	0	0	1	0	0	0	0	0
61	60	18	1	1	0	0	1	0	0	0	0	0
61	60	19	5	5	0	0	1	0	0	0	0	0
61	60	20	41	41	0	0	1	0	0	0	0	0
61	60	21	60	60	0	0	1	0	0	0	0	0
61	60	22	9	9	0	0	1	0	0	0	0	0
61	60	23	42	42	0	0	1	0	0	0	0	0
61	60	24	16	16	0	0	1	0	0	0	0	0
61	60	25	9	9	0	0	1	0	0	0	0	0
61	60	26	52	52	0	0	1	0	0	0	0	0
61	60	27	15	15	0	0	1	0	0	0	0	0
61	60	28	16	16	0	0	1	0	0	0	0	0
61	60	29	60	60	0	0	1	0	0	0	0	0
61	60	30	48	48	0	0	1	0	0	0	0	0
61	60	31	48	48	0	0	1	0	0	0	0	0
61	60	32	60	60	0	0	1	0	0	0	0	0
61	60	33	16	16	0	0	1	0	0	0	0	0
61	60	34	15	15	0	0	1	0	0	0	0	0
61	60	35	52	52	0	0	1	0	0	0	0	0
61	60	36	9	9	0	0	1	0	0	0	0	0
61	60	37	16	16	0	0	1	0	0	0	0	0
61	60	38	42	42	0	0	1	0	0	0	0	0
61	60	39	9	9	0	0	1	0	0	0	0	0
61	60	40	60	60	0	0	1	0	0	0	0	0
61	60	41	41	41	0	0	1	0	0	0	0	0
61	60	42	5	5	0	0	1	0	0	0	0	0
61	60	43	1	1	0	0	1	0	0	0	0	0
61	60	44	1	1	0	0	1	0	0	0	0	0
61	60	45	5	5	0	0	1	0	0	0	0	0
61	60	46	56	56	0	0	1	0	0	0	0	0
61	60	47	58	58	0	0	1	0	0	0	0	0
61	60	48	58	58	0	0	1	0	0	0	0	0
61	60	49	45	45	0	0	1	0	0	0	0	0
61	60	50	57	57	0	0	1	0	0	0	0	0
61	60	51	12	12	0	0	1	0	0	0	0	0
61	60	52	15	15	0	0	1	0	0	0	0	0
61	60	53	42	42	0	0	1	0	0	0	0	0
61	60	54	52	52	0	0	1	0	0	0	0	0
61	60	55	12	12	0	0	1	0	0	0	0	0
61	60	56	45	45	0	0	1	0	0	0	0	0
61	60	57	56	56	0	0	1	0	0	0	0	0
61	60	58	41	41	0	0	1	0	0	0	0	0
61	60	59	48	48	0	0	1	0	0	0	0	0
61	60	60	0	0	1	1	-1	0	0	0	0	0
