torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	340	2244	524	1122
1	2056	2244	62	1122
1	2188	2244	392	1122
1	604	2244	986	1122
1	1132	2244	128	1122
1	736	2244	1118	1122
1	2056	2244	722	1122
1	1660	2244	161	1122
1	2188	2244	524	1122
1	1924	2244	623	1122
1	736	2244	788	1122
1	1528	2244	260	1122
1	208	2244	194	1122
1	1132	2244	788	1122
1	1792	2244	953	1122
1	76	2244	194	1122
1	1264	2244	920	1122
1	1660	2244	590	1122
1	1396	2244	128	1122
1	1396	2244	821	1122
1	1264	2244	590	1122
1	472	2244	656	1122
1	472	2244	326	1122
1	1264	2244	29	1122
1	1924	2244	1052	1122
1	1000	2244	689	1122
1	340	2244	656	1122
1	1924	2244	62	1122
1	604	2244	557	1122
1	208	2244	425	1122
1	1420	2244	224	1122
1	1552	2244	554	1122
1	892	2244	422	1122
1	1948	2244	818	1122
1	1816	2244	356	1122
1	100	2244	389	1122
1	1024	2244	884	1122
1	100	2244	950	1122
1	364	2244	290	1122
1	232	2244	950	1122
1	1288	2244	92	1122
1	1684	2244	917	1122
1	892	2244	1082	1122
1	1552	2244	125	1122
1	1948	2244	257	1122
1	1288	2244	785	1122
1	1684	2244	356	1122
1	1684	2244	224	1122
1	1684	2244	686	1122
1	1156	2244	884	1122
1	1156	2244	1115	1122
1	892	2244	653	1122
1	496	2244	290	1122
1	1816	2244	26	1122
1	1420	2244	1016	1122
1	628	2244	752	1122
1	2212	2244	488	1122
1	2212	2244	158	1122
1	364	2244	158	1122
1	100	2244	818	1122
1	1024	2244	752	1122
1	760	2244	752	1122
1	760	2244	983	1122
1	628	2244	191	1122
1	2080	2244	356	1122
1	232	2244	620	1122
1	1816	2244	1016	1122
1	364	2244	620	1122
1	1156	2244	422	1122
1	628	2244	1082	1122
1	760	2244	290	1122
1	1420	2244	884	1122
1	1948	2244	26	1122
1	1552	2244	1016	1122
1	628	2244	620	1122
1	232	2244	59	1122
1	760	2244	422	1122
1	496	2244	521	1122
1	1552	2244	686	1122
1	100	2244	158	1122
1	1024	2244	92	1122
1	1948	2244	686	1122
1	364	2244	851	1122
1	892	2244	92	1122
1	2080	2244	818	1122
1	232	2244	488	1122
1	2212	2244	26	1122
1	2212	2244	719	1122
1	2080	2244	488	1122
1	1288	2244	554	1122
1	1288	2244	224	1122
1	2080	2244	1049	1122
1	496	2244	950	1122
1	1816	2244	587	1122
1	1156	2244	554	1122
1	496	2244	1082	1122
1	1420	2244	455	1122
1	1024	2244	323	1122
1	604	2244	530	1122
1	736	2244	860	1122
1	76	2244	728	1122
1	1132	2244	2	1122
1	1000	2244	662	1122
1	1528	2244	695	1122
1	208	2244	68	1122
1	1528	2244	134	1122
1	1792	2244	596	1122
1	1660	2244	134	1122
1	472	2244	398	1122
1	868	2244	101	1122
1	76	2244	266	1122
1	736	2244	431	1122
1	1132	2244	563	1122
1	472	2244	1091	1122
1	868	2244	662	1122
1	868	2244	530	1122
1	868	2244	992	1122
1	340	2244	68	1122
1	340	2244	299	1122
1	76	2244	959	1122
1	1924	2244	596	1122
1	1000	2244	332	1122
1	604	2244	200	1122
1	2056	2244	1058	1122
1	1396	2244	794	1122
1	1396	2244	464	1122
1	1792	2244	464	1122
1	1528	2244	2	1122
1	208	2244	1058	1122
1	2188	2244	1058	1122
1	2188	2244	167	1122
1	2056	2244	497	1122
1	1264	2244	662	1122
1	1660	2244	926	1122
1	1000	2244	200	1122
1	1792	2244	926	1122
1	340	2244	728	1122
1	2056	2244	266	1122
1	2188	2244	596	1122
1	604	2244	68	1122
1	1132	2244	332	1122
1	736	2244	200	1122
1	2056	2244	926	1122
1	1660	2244	365	1122
1	2188	2244	728	1122
1	1924	2244	827	1122
1	736	2244	992	1122
1	1528	2244	464	1122
1	208	2244	398	1122
1	1132	2244	992	1122
1	1792	2244	35	1122
1	76	2244	398	1122
1	1264	2244	2	1122
1	1660	2244	794	1122
1	1396	2244	332	1122
1	1396	2244	1025	1122
1	1264	2244	794	1122
1	472	2244	860	1122
1	472	2244	530	1122
1	1264	2244	233	1122
1	1924	2244	134	1122
1	1000	2244	893	1122
1	340	2244	860	1122
1	1924	2244	266	1122
1	604	2244	761	1122
1	208	2244	629	1122
1	1216	2244	734	1122
1	1348	2244	1064	1122
1	688	2244	932	1122
