u	t	w	u0	t0	w0
102	136	11	11	6	11
102	136	24	11	6	11
102	136	37	11	6	11
102	136	50	11	6	11
102	136	63	11	6	11
102	136	76	11	6	11
102	136	89	11	6	11
102	136	102	11	6	11
102	136	115	11	6	11
102	136	128	11	6	11
102	136	141	11	6	11
102	136	154	11	6	11
102	136	167	11	6	11
102	149	11	11	6	11
102	149	24	11	6	11
102	149	37	11	6	11
102	149	50	11	6	11
102	149	63	11	6	11
102	149	76	11	6	11
102	149	89	11	6	11
102	149	102	11	6	11
102	149	115	11	6	11
102	149	128	11	6	11
102	149	141	11	6	11
102	149	154	11	6	11
102	149	167	11	6	11
102	162	11	11	6	11
102	162	24	11	6	11
102	162	37	11	6	11
102	162	50	11	6	11
102	162	63	11	6	11
102	162	76	11	6	11
102	162	89	11	6	11
102	162	102	11	6	11
102	162	115	11	6	11
102	162	128	11	6	11
102	162	141	11	6	11
102	162	154	11	6	11
102	162	167	11	6	11
103	0	0	12	0	0
103	0	13	12	0	0
103	0	26	12	0	0
103	0	39	12	0	0
103	0	52	12	0	0
103	0	65	12	0	0
103	0	78	12	0	0
103	0	91	12	0	0
103	0	104	12	0	0
103	0	117	12	0	0
103	0	130	12	0	0
103	0	143	12	0	0
103	0	156	12	0	0
103	13	0	12	0	0
103	13	13	12	0	0
103	13	26	12	0	0
103	13	39	12	0	0
103	13	52	12	0	0
103	13	65	12	0	0
103	13	78	12	0	0
103	13	91	12	0	0
103	13	104	12	0	0
103	13	117	12	0	0
103	13	130	12	0	0
103	13	143	12	0	0
103	13	156	12	0	0
103	26	0	12	0	0
103	26	13	12	0	0
103	26	26	12	0	0
103	26	39	12	0	0
103	26	52	12	0	0
103	26	65	12	0	0
103	26	78	12	0	0
103	26	91	12	0	0
103	26	104	12	0	0
103	26	117	12	0	0
103	26	130	12	0	0
103	26	143	12	0	0
103	26	156	12	0	0
103	39	0	12	0	0
103	39	13	12	0	0
103	39	26	12	0	0
103	39	39	12	0	0
103	39	52	12	0	0
103	39	65	12	0	0
103	39	78	12	0	0
103	39	91	12	0	0
103	39	104	12	0	0
103	39	117	12	0	0
103	39	130	12	0	0
103	39	143	12	0	0
103	39	156	12	0	0
103	52	0	12	0	0
103	52	13	12	0	0
103	52	26	12	0	0
103	52	39	12	0	0
103	52	52	12	0	0
103	52	65	12	0	0
103	52	78	12	0	0
103	52	91	12	0	0
103	52	104	12	0	0
103	52	117	12	0	0
103	52	130	12	0	0
103	52	143	12	0	0
103	52	156	12	0	0
103	65	0	12	0	0
103	65	13	12	0	0
103	65	26	12	0	0
103	65	39	12	0	0
103	65	52	12	0	0
103	65	65	12	0	0
103	65	78	12	0	0
103	65	91	12	0	0
103	65	104	12	0	0
103	65	117	12	0	0
103	65	130	12	0	0
103	65	143	12	0	0
103	65	156	12	0	0
103	78	0	12	0	0
103	78	13	12	0	0
103	78	26	12	0	0
103	78	39	12	0	0
103	78	52	12	0	0
103	78	65	12	0	0
103	78	78	12	0	0
103	78	91	12	0	0
103	78	104	12	0	0
103	78	117	12	0	0
103	78	130	12	0	0
103	78	143	12	0	0
103	78	156	12	0	0
103	91	0	12	0	0
103	91	13	12	0	0
103	91	26	12	0	0
103	91	39	12	0	0
103	91	52	12	0	0
103	91	65	12	0	0
103	91	78	12	0	0
103	91	91	12	0	0
103	91	104	12	0	0
103	91	117	12	0	0
103	91	130	12	0	0
103	91	143	12	0	0
103	91	156	12	0	0
103	104	0	12	0	0
103	104	13	12	0	0
103	104	26	12	0	0
103	104	39	12	0	0
103	104	52	12	0	0
103	104	65	12	0	0
103	104	78	12	0	0
103	104	91	12	0	0
103	104	104	12	0	0
103	104	117	12	0	0
103	104	130	12	0	0
103	104	143	12	0	0
103	104	156	12	0	0
103	117	0	12	0	0
103	117	13	12	0	0
103	117	26	12	0	0
103	117	39	12	0	0
103	117	52	12	0	0
103	117	65	12	0	0
103	117	78	12	0	0
103	117	91	12	0	0
103	117	104	12	0	0
103	117	117	12	0	0
103	117	130	12	0	0
103	117	143	12	0	0
103	117	156	12	0	0
103	130	0	12	0	0
103	130	13	12	0	0
103	130	26	12	0	0
103	130	39	12	0	0
103	130	52	12	0	0
103	130	65	12	0	0
103	130	78	12	0	0
103	130	91	12	0	0
103	130	104	12	0	0
103	130	117	12	0	0
103	130	130	12	0	0
103	130	143	12	0	0
103	130	156	12	0	0
103	141	68	12	11	3
103	143	0	12	0	0
103	143	13	12	0	0
103	143	26	12	0	0
103	143	39	12	0	0
103	143	52	12	0	0
103	143	65	12	0	0
103	143	78	12	0	0
103	143	91	12	0	0
103	143	104	12	0	0
103	143	117	12	0	0
103	143	130	12	0	0
103	143	143	12	0	0
103	143	156	12	0	0
103	156	0	12	0	0
103	156	13	12	0	0
103	156	26	12	0	0
103	156	39	12	0	0
103	156	52	12	0	0
103	156	65	12	0	0
103	156	78	12	0	0
103	156	91	12	0	0
103	156	104	12	0	0
103	156	117	12	0	0
103	156	130	12	0	0
103	156	143	12	0	0
103	156	156	12	0	0
104	0	0	0	0	0
104	7	10	0	7	10
104	7	23	0	7	10
104	7	36	0	7	10
104	7	49	0	7	10
104	7	62	0	7	10
104	7	75	0	7	10
104	7	88	0	7	10
104	7	101	0	7	10
104	7	114	0	7	10
104	7	127	0	7	10
104	7	140	0	7	10
104	7	153	0	7	10
104	7	166	0	7	10
104	13	0	0	0	0
104	20	10	0	7	10
104	20	23	0	7	10
104	20	36	0	7	10
104	20	49	0	7	10
104	20	62	0	7	10
104	20	75	0	7	10
104	20	88	0	7	10
104	20	101	0	7	10
104	20	114	0	7	10
104	20	127	0	7	10
104	20	140	0	7	10
104	20	153	0	7	10
104	20	166	0	7	10
104	26	0	0	0	0
104	33	10	0	7	10
104	33	23	0	7	10
104	33	36	0	7	10
104	33	49	0	7	10
104	33	62	0	7	10
104	33	75	0	7	10
104	33	88	0	7	10
104	33	101	0	7	10
104	33	114	0	7	10
104	33	127	0	7	10
104	33	140	0	7	10
104	33	153	0	7	10
104	33	166	0	7	10
104	39	0	0	0	0
104	46	10	0	7	10
104	46	23	0	7	10
104	46	36	0	7	10
104	46	49	0	7	10
104	46	62	0	7	10
104	46	75	0	7	10
104	46	88	0	7	10
104	46	101	0	7	10
104	46	114	0	7	10
104	46	127	0	7	10
104	46	140	0	7	10
104	46	153	0	7	10
104	46	166	0	7	10
104	52	0	0	0	0
104	59	10	0	7	10
104	59	23	0	7	10
104	59	36	0	7	10
104	59	49	0	7	10
104	59	62	0	7	10
104	59	75	0	7	10
104	59	88	0	7	10
104	59	101	0	7	10
104	59	114	0	7	10
104	59	127	0	7	10
104	59	140	0	7	10
104	59	153	0	7	10
104	59	166	0	7	10
104	65	0	0	0	0
104	72	10	0	7	10
104	72	23	0	7	10
104	72	36	0	7	10
104	72	49	0	7	10
104	72	62	0	7	10
104	72	75	0	7	10
104	72	88	0	7	10
104	72	101	0	7	10
104	72	114	0	7	10
104	72	127	0	7	10
104	72	140	0	7	10
104	72	153	0	7	10
104	72	166	0	7	10
104	78	0	0	0	0
104	85	10	0	7	10
104	85	23	0	7	10
104	85	36	0	7	10
104	85	49	0	7	10
104	85	62	0	7	10
104	85	75	0	7	10
104	85	88	0	7	10
104	85	101	0	7	10
104	85	114	0	7	10
104	85	127	0	7	10
104	85	140	0	7	10
104	85	153	0	7	10
104	85	166	0	7	10
104	91	0	0	0	0
104	98	10	0	7	10
104	98	23	0	7	10
104	98	36	0	7	10
104	98	49	0	7	10
104	98	62	0	7	10
104	98	75	0	7	10
104	98	88	0	7	10
104	98	101	0	7	10
104	98	114	0	7	10
104	98	127	0	7	10
104	98	140	0	7	10
104	98	153	0	7	10
104	98	166	0	7	10
104	104	0	0	0	0
104	111	10	0	7	10
104	111	23	0	7	10
104	111	36	0	7	10
104	111	49	0	7	10
104	111	62	0	7	10
104	111	75	0	7	10
104	111	88	0	7	10
104	111	101	0	7	10
104	111	114	0	7	10
104	111	127	0	7	10
104	111	140	0	7	10
104	111	153	0	7	10
104	111	166	0	7	10
104	117	0	0	0	0
104	124	10	0	7	10
104	124	23	0	7	10
104	124	36	0	7	10
104	124	49	0	7	10
104	124	62	0	7	10
104	124	75	0	7	10
104	124	88	0	7	10
104	124	101	0	7	10
104	124	114	0	7	10
104	124	127	0	7	10
104	124	140	0	7	10
104	124	153	0	7	10
104	124	166	0	7	10
104	130	0	0	0	0
104	137	10	0	7	10
104	137	23	0	7	10
104	137	36	0	7	10
104	137	49	0	7	10
104	137	62	0	7	10
104	137	75	0	7	10
104	137	88	0	7	10
104	137	101	0	7	10
104	137	114	0	7	10
104	137	127	0	7	10
104	137	140	0	7	10
104	137	153	0	7	10
104	137	166	0	7	10
104	140	39	0	10	0
104	143	0	0	0	0
104	150	10	0	7	10
104	150	23	0	7	10
104	150	36	0	7	10
104	150	49	0	7	10
104	150	62	0	7	10
104	150	75	0	7	10
104	150	88	0	7	10
104	150	101	0	7	10
104	150	114	0	7	10
104	150	127	0	7	10
104	150	140	0	7	10
104	150	153	0	7	10
104	150	166	0	7	10
104	156	0	0	0	0
104	163	10	0	7	10
104	163	23	0	7	10
104	163	36	0	7	10
104	163	49	0	7	10
104	163	62	0	7	10
104	163	75	0	7	10
104	163	88	0	7	10
104	163	101	0	7	10
104	163	114	0	7	10
104	163	127	0	7	10
104	163	140	0	7	10
104	163	153	0	7	10
104	163	166	0	7	10
105	0	1	1	0	1
105	0	14	1	0	1
105	0	27	1	0	1
105	0	40	1	0	1
105	0	53	1	0	1
105	0	66	1	0	1
105	0	79	1	0	1
105	0	92	1	0	1
105	0	105	1	0	1
105	0	118	1	0	1
105	0	131	1	0	1
105	0	144	1	0	1
105	0	157	1	0	1
105	1	2	1	1	2
105	1	15	1	1	2
105	1	28	1	1	2
105	1	41	1	1	2
105	1	54	1	1	2
105	1	67	1	1	2
105	1	80	1	1	2
105	1	93	1	1	2
105	1	106	1	1	2
105	1	119	1	1	2
105	1	132	1	1	2
105	1	145	1	1	2
105	1	158	1	1	2
105	13	1	1	0	1
105	13	14	1	0	1
105	13	27	1	0	1
105	13	40	1	0	1
105	13	53	1	0	1
105	13	66	1	0	1
105	13	79	1	0	1
105	13	92	1	0	1
105	13	105	1	0	1
105	13	118	1	0	1
105	13	131	1	0	1
105	13	144	1	0	1
105	13	157	1	0	1
105	14	2	1	1	2
105	14	15	1	1	2
105	14	28	1	1	2
105	14	41	1	1	2
105	14	54	1	1	2
105	14	67	1	1	2
105	14	80	1	1	2
105	14	93	1	1	2
105	14	106	1	1	2
105	14	119	1	1	2
105	14	132	1	1	2
105	14	145	1	1	2
105	14	158	1	1	2
105	15	4	1	2	4
105	26	1	1	0	1
105	26	14	1	0	1
105	26	27	1	0	1
105	26	40	1	0	1
105	26	53	1	0	1
105	26	66	1	0	1
105	26	79	1	0	1
105	26	92	1	0	1
105	26	105	1	0	1
105	26	118	1	0	1
105	26	131	1	0	1
105	26	144	1	0	1
105	26	157	1	0	1
105	27	2	1	1	2
105	27	15	1	1	2
105	27	28	1	1	2
105	27	41	1	1	2
105	27	54	1	1	2
105	27	67	1	1	2
105	27	80	1	1	2
105	27	93	1	1	2
105	27	106	1	1	2
105	27	119	1	1	2
105	27	132	1	1	2
105	27	145	1	1	2
105	27	158	1	1	2
105	39	1	1	0	1
105	39	14	1	0	1
105	39	27	1	0	1
105	39	40	1	0	1
105	39	53	1	0	1
105	39	66	1	0	1
105	39	79	1	0	1
105	39	92	1	0	1
105	39	105	1	0	1
105	39	118	1	0	1
105	39	131	1	0	1
105	39	144	1	0	1
105	39	157	1	0	1
105	40	2	1	1	2
105	40	15	1	1	2
105	40	28	1	1	2
105	40	41	1	1	2
105	40	54	1	1	2
105	40	67	1	1	2
105	40	80	1	1	2
105	40	93	1	1	2
105	40	106	1	1	2
105	40	119	1	1	2
105	40	132	1	1	2
105	40	145	1	1	2
105	40	158	1	1	2
105	52	1	1	0	1
105	52	14	1	0	1
105	52	27	1	0	1
105	52	40	1	0	1
105	52	53	1	0	1
105	52	66	1	0	1
105	52	79	1	0	1
105	52	92	1	0	1
105	52	105	1	0	1
105	52	118	1	0	1
105	52	131	1	0	1
105	52	144	1	0	1
105	52	157	1	0	1
105	53	2	1	1	2
105	53	15	1	1	2
105	53	28	1	1	2
105	53	41	1	1	2
105	53	54	1	1	2
105	53	67	1	1	2
105	53	80	1	1	2
105	53	93	1	1	2
105	53	106	1	1	2
105	53	119	1	1	2
105	53	132	1	1	2
105	53	145	1	1	2
105	53	158	1	1	2
105	65	1	1	0	1
105	65	14	1	0	1
105	65	27	1	0	1
105	65	40	1	0	1
105	65	53	1	0	1
105	65	66	1	0	1
105	65	79	1	0	1
105	65	92	1	0	1
105	65	105	1	0	1
105	65	118	1	0	1
105	65	131	1	0	1
105	65	144	1	0	1
105	65	157	1	0	1
105	66	2	1	1	2
105	66	15	1	1	2
105	66	28	1	1	2
105	66	41	1	1	2
105	66	54	1	1	2
105	66	67	1	1	2
105	66	80	1	1	2
105	66	93	1	1	2
105	66	106	1	1	2
105	66	119	1	1	2
105	66	132	1	1	2
105	66	145	1	1	2
105	66	158	1	1	2
105	78	1	1	0	1
105	78	14	1	0	1
105	78	27	1	0	1
105	78	40	1	0	1
105	78	53	1	0	1
105	78	66	1	0	1
105	78	79	1	0	1
105	78	92	1	0	1
105	78	105	1	0	1
105	78	118	1	0	1
105	78	131	1	0	1
105	78	144	1	0	1
105	78	157	1	0	1
105	79	2	1	1	2
105	79	15	1	1	2
105	79	28	1	1	2
105	79	41	1	1	2
105	79	54	1	1	2
105	79	67	1	1	2
105	79	80	1	1	2
105	79	93	1	1	2
105	79	106	1	1	2
105	79	119	1	1	2
105	79	132	1	1	2
105	79	145	1	1	2
105	79	158	1	1	2
105	91	1	1	0	1
105	91	14	1	0	1
105	91	27	1	0	1
105	91	40	1	0	1
105	91	53	1	0	1
105	91	66	1	0	1
105	91	79	1	0	1
105	91	92	1	0	1
105	91	105	1	0	1
105	91	118	1	0	1
105	91	131	1	0	1
105	91	144	1	0	1
105	91	157	1	0	1
105	92	2	1	1	2
105	92	15	1	1	2
105	92	28	1	1	2
105	92	41	1	1	2
105	92	54	1	1	2
105	92	67	1	1	2
105	92	80	1	1	2
105	92	93	1	1	2
105	92	106	1	1	2
105	92	119	1	1	2
105	92	132	1	1	2
105	92	145	1	1	2
105	92	158	1	1	2
105	104	1	1	0	1
105	104	14	1	0	1
105	104	27	1	0	1
105	104	40	1	0	1
105	104	53	1	0	1
105	104	66	1	0	1
105	104	79	1	0	1
105	104	92	1	0	1
105	104	105	1	0	1
105	104	118	1	0	1
105	104	131	1	0	1
105	104	144	1	0	1
105	104	157	1	0	1
105	105	2	1	1	2
105	105	15	1	1	2
105	105	28	1	1	2
105	105	41	1	1	2
105	105	54	1	1	2
105	105	67	1	1	2
105	105	80	1	1	2
105	105	93	1	1	2
105	105	106	1	1	2
105	105	119	1	1	2
105	105	132	1	1	2
105	105	145	1	1	2
105	105	158	1	1	2
105	117	1	1	0	1
105	117	14	1	0	1
105	117	27	1	0	1
105	117	40	1	0	1
105	117	53	1	0	1
105	117	66	1	0	1
105	117	79	1	0	1
105	117	92	1	0	1
105	117	105	1	0	1
105	117	118	1	0	1
105	117	131	1	0	1
105	117	144	1	0	1
105	117	157	1	0	1
105	118	2	1	1	2
105	118	15	1	1	2
105	118	28	1	1	2
105	118	41	1	1	2
105	118	54	1	1	2
105	118	67	1	1	2
105	118	80	1	1	2
105	118	93	1	1	2
105	118	106	1	1	2
105	118	119	1	1	2
105	118	132	1	1	2
105	118	145	1	1	2
105	118	158	1	1	2
105	130	1	1	0	1
105	130	14	1	0	1
105	130	27	1	0	1
105	130	40	1	0	1
105	130	53	1	0	1
105	130	66	1	0	1
105	130	79	1	0	1
105	130	92	1	0	1
105	130	105	1	0	1
105	130	118	1	0	1
105	130	131	1	0	1
105	130	144	1	0	1
105	130	157	1	0	1
105	131	2	1	1	2
105	131	15	1	1	2
105	131	28	1	1	2
105	131	41	1	1	2
105	131	54	1	1	2
105	131	67	1	1	2
105	131	80	1	1	2
105	131	93	1	1	2
105	131	106	1	1	2
105	131	119	1	1	2
105	131	132	1	1	2
105	131	145	1	1	2
105	131	158	1	1	2
105	143	1	1	0	1
105	143	14	1	0	1
105	143	27	1	0	1
105	143	40	1	0	1
105	143	53	1	0	1
105	143	66	1	0	1
105	143	79	1	0	1
105	143	92	1	0	1
105	143	105	1	0	1
105	143	118	1	0	1
105	143	131	1	0	1
105	143	144	1	0	1
105	143	157	1	0	1
105	144	2	1	1	2
105	144	15	1	1	2
105	144	28	1	1	2
105	144	41	1	1	2
105	144	54	1	1	2
105	144	67	1	1	2
105	144	80	1	1	2
105	144	93	1	1	2
105	144	106	1	1	2
105	144	119	1	1	2
105	144	132	1	1	2
105	144	145	1	1	2
105	144	158	1	1	2
105	156	1	1	0	1
105	156	14	1	0	1
105	156	27	1	0	1
105	156	40	1	0	1
105	156	53	1	0	1
105	156	66	1	0	1
105	156	79	1	0	1
105	156	92	1	0	1
105	156	105	1	0	1
105	156	118	1	0	1
105	156	131	1	0	1
105	156	144	1	0	1
105	156	157	1	0	1
105	157	2	1	1	2
105	157	15	1	1	2
105	157	28	1	1	2
105	157	41	1	1	2
105	157	54	1	1	2
105	157	67	1	1	2
105	157	80	1	1	2
105	157	93	1	1	2
105	157	106	1	1	2
105	157	119	1	1	2
105	157	132	1	1	2
105	157	145	1	1	2
105	157	158	1	1	2
106	0	27	2	0	1
106	0	69	2	0	4
106	1	10	2	1	10
106	1	23	2	1	10
106	1	36	2	1	10
106	1	49	2	1	10
106	1	62	2	1	10
106	1	75	2	1	10
106	1	88	2	1	10
106	1	101	2	1	10
106	1	114	2	1	10
106	1	127	2	1	10
106	1	140	2	1	10
106	1	153	2	1	10
106	1	166	2	1	10
106	13	27	2	0	1
106	13	69	2	0	4
106	14	10	2	1	10
106	14	23	2	1	10
106	14	36	2	1	10
106	14	49	2	1	10
106	14	62	2	1	10
106	14	75	2	1	10
106	14	88	2	1	10
106	14	101	2	1	10
106	14	114	2	1	10
106	14	127	2	1	10
106	14	140	2	1	10
106	14	153	2	1	10
106	14	166	2	1	10
106	26	27	2	0	1
106	26	69	2	0	4
106	27	10	2	1	10
106	27	23	2	1	10
106	27	36	2	1	10
106	27	49	2	1	10
106	27	62	2	1	10
106	27	75	2	1	10
106	27	88	2	1	10
106	27	101	2	1	10
106	27	114	2	1	10
106	27	127	2	1	10
106	27	140	2	1	10
106	27	153	2	1	10
106	27	166	2	1	10
106	39	27	2	0	1
106	39	69	2	0	4
106	40	10	2	1	10
106	40	23	2	1	10
106	40	36	2	1	10
106	40	49	2	1	10
106	40	62	2	1	10
106	40	75	2	1	10
106	40	88	2	1	10
106	40	101	2	1	10
106	40	114	2	1	10
106	40	127	2	1	10
106	40	140	2	1	10
106	40	153	2	1	10
106	40	166	2	1	10
106	52	27	2	0	1
106	52	69	2	0	4
106	53	10	2	1	10
106	53	23	2	1	10
106	53	36	2	1	10
106	53	49	2	1	10
106	53	62	2	1	10
106	53	75	2	1	10
106	53	88	2	1	10
106	53	101	2	1	10
106	53	114	2	1	10
106	53	127	2	1	10
106	53	140	2	1	10
106	53	153	2	1	10
106	53	166	2	1	10
106	65	27	2	0	1
106	65	69	2	0	4
106	66	10	2	1	10
106	66	23	2	1	10
106	66	36	2	1	10
106	66	49	2	1	10
106	66	62	2	1	10
106	66	75	2	1	10
106	66	88	2	1	10
106	66	101	2	1	10
106	66	114	2	1	10
106	66	127	2	1	10
106	66	140	2	1	10
106	66	153	2	1	10
106	66	166	2	1	10
106	78	27	2	0	1
106	78	69	2	0	4
106	79	10	2	1	10
106	79	23	2	1	10
106	79	36	2	1	10
106	79	49	2	1	10
106	79	62	2	1	10
106	79	75	2	1	10
106	79	88	2	1	10
106	79	101	2	1	10
106	79	114	2	1	10
106	79	127	2	1	10
106	79	140	2	1	10
106	79	153	2	1	10
106	79	166	2	1	10
106	91	27	2	0	1
106	91	69	2	0	4
106	92	10	2	1	10
106	92	23	2	1	10
106	92	36	2	1	10
106	92	49	2	1	10
106	92	62	2	1	10
106	92	75	2	1	10
106	92	88	2	1	10
106	92	101	2	1	10
106	92	114	2	1	10
106	92	127	2	1	10
106	92	140	2	1	10
106	92	153	2	1	10
106	92	166	2	1	10
106	104	27	2	0	1
106	104	69	2	0	4
106	105	10	2	1	10
106	105	23	2	1	10
106	105	36	2	1	10
106	105	49	2	1	10
106	105	62	2	1	10
106	105	75	2	1	10
106	105	88	2	1	10
106	105	101	2	1	10
106	105	114	2	1	10
106	105	127	2	1	10
106	105	140	2	1	10
106	105	153	2	1	10
106	105	166	2	1	10
106	117	27	2	0	1
106	117	69	2	0	4
106	118	10	2	1	10
106	118	23	2	1	10
106	118	36	2	1	10
106	118	49	2	1	10
106	118	62	2	1	10
106	118	75	2	1	10
106	118	88	2	1	10
106	118	101	2	1	10
106	118	114	2	1	10
106	118	127	2	1	10
106	118	140	2	1	10
106	118	153	2	1	10
106	118	166	2	1	10
106	130	27	2	0	1
106	130	69	2	0	4
106	131	10	2	1	10
106	131	23	2	1	10
106	131	36	2	1	10
106	131	49	2	1	10
106	131	62	2	1	10
106	131	75	2	1	10
106	131	88	2	1	10
106	131	101	2	1	10
106	131	114	2	1	10
106	131	127	2	1	10
106	131	140	2	1	10
106	131	153	2	1	10
106	131	166	2	1	10
106	143	27	2	0	1
106	143	69	2	0	4
106	144	10	2	1	10
106	144	23	2	1	10
106	144	36	2	1	10
106	144	49	2	1	10
106	144	62	2	1	10
106	144	75	2	1	10
106	144	88	2	1	10
106	144	101	2	1	10
106	144	114	2	1	10
106	144	127	2	1	10
106	144	140	2	1	10
106	144	153	2	1	10
106	144	166	2	1	10
106	156	27	2	0	1
106	156	69	2	0	4
106	157	10	2	1	10
106	157	23	2	1	10
106	157	36	2	1	10
106	157	49	2	1	10
106	157	62	2	1	10
106	157	75	2	1	10
106	157	88	2	1	10
106	157	101	2	1	10
106	157	114	2	1	10
106	157	127	2	1	10
106	157	140	2	1	10
106	157	153	2	1	10
106	157	166	2	1	10
107	0	6	3	0	6
107	0	19	3	0	6
107	0	32	3	0	6
107	0	45	3	0	6
107	0	58	3	0	6
107	0	71	3	0	6
107	0	84	3	0	6
107	0	97	3	0	6
107	0	110	3	0	6
107	0	123	3	0	6
107	0	136	3	0	6
107	0	149	3	0	6
107	0	158	3	0	2
107	0	162	3	0	6
107	13	6	3	0	6
107	13	19	3	0	6
107	13	32	3	0	6
107	13	45	3	0	6
107	13	58	3	0	6
107	13	71	3	0	6
107	13	84	3	0	6
107	13	97	3	0	6
107	13	110	3	0	6
107	13	123	3	0	6
107	13	136	3	0	6
107	13	149	3	0	6
107	13	158	3	0	2
107	13	162	3	0	6
107	26	6	3	0	6
107	26	19	3	0	6
107	26	32	3	0	6
107	26	45	3	0	6
107	26	58	3	0	6
107	26	71	3	0	6
107	26	84	3	0	6
107	26	97	3	0	6
107	26	110	3	0	6
107	26	123	3	0	6
107	26	136	3	0	6
107	26	149	3	0	6
107	26	158	3	0	2
107	26	162	3	0	6
107	39	6	3	0	6
107	39	19	3	0	6
107	39	32	3	0	6
107	39	45	3	0	6
107	39	58	3	0	6
107	39	71	3	0	6
107	39	84	3	0	6
107	39	97	3	0	6
107	39	110	3	0	6
107	39	123	3	0	6
107	39	136	3	0	6
107	39	149	3	0	6
107	39	158	3	0	2
107	39	162	3	0	6
107	52	6	3	0	6
107	52	19	3	0	6
107	52	32	3	0	6
107	52	45	3	0	6
107	52	58	3	0	6
107	52	71	3	0	6
107	52	84	3	0	6
107	52	97	3	0	6
107	52	110	3	0	6
107	52	123	3	0	6
107	52	136	3	0	6
107	52	149	3	0	6
107	52	158	3	0	2
107	52	162	3	0	6
107	65	6	3	0	6
107	65	19	3	0	6
107	65	32	3	0	6
107	65	45	3	0	6
107	65	58	3	0	6
107	65	71	3	0	6
107	65	84	3	0	6
107	65	97	3	0	6
107	65	110	3	0	6
107	65	123	3	0	6
107	65	136	3	0	6
107	65	149	3	0	6
107	65	158	3	0	2
107	65	162	3	0	6
107	78	6	3	0	6
107	78	19	3	0	6
107	78	32	3	0	6
107	78	45	3	0	6
107	78	58	3	0	6
107	78	71	3	0	6
107	78	84	3	0	6
107	78	97	3	0	6
107	78	110	3	0	6
107	78	123	3	0	6
107	78	136	3	0	6
107	78	149	3	0	6
107	78	158	3	0	2
107	78	162	3	0	6
107	91	6	3	0	6
107	91	19	3	0	6
107	91	32	3	0	6
107	91	45	3	0	6
107	91	58	3	0	6
107	91	71	3	0	6
107	91	84	3	0	6
107	91	97	3	0	6
107	91	110	3	0	6
107	91	123	3	0	6
107	91	136	3	0	6
107	91	149	3	0	6
107	91	158	3	0	2
107	91	162	3	0	6
107	104	6	3	0	6
107	104	19	3	0	6
107	104	32	3	0	6
107	104	45	3	0	6
107	104	58	3	0	6
107	104	71	3	0	6
107	104	84	3	0	6
107	104	97	3	0	6
107	104	110	3	0	6
107	104	123	3	0	6
107	104	136	3	0	6
107	104	149	3	0	6
107	104	158	3	0	2
107	104	162	3	0	6
107	117	6	3	0	6
107	117	19	3	0	6
107	117	32	3	0	6
107	117	45	3	0	6
107	117	58	3	0	6
107	117	71	3	0	6
107	117	84	3	0	6
107	117	97	3	0	6
107	117	110	3	0	6
107	117	123	3	0	6
107	117	136	3	0	6
107	117	149	3	0	6
107	117	158	3	0	2
107	117	162	3	0	6
107	130	6	3	0	6
107	130	19	3	0	6
107	130	32	3	0	6
107	130	45	3	0	6
107	130	58	3	0	6
107	130	71	3	0	6
107	130	84	3	0	6
107	130	97	3	0	6
107	130	110	3	0	6
107	130	123	3	0	6
107	130	136	3	0	6
107	130	149	3	0	6
107	130	158	3	0	2
107	130	162	3	0	6
107	143	6	3	0	6
107	143	19	3	0	6
107	143	32	3	0	6
107	143	45	3	0	6
107	143	58	3	0	6
107	143	71	3	0	6
107	143	84	3	0	6
107	143	97	3	0	6
107	143	110	3	0	6
107	143	123	3	0	6
107	143	136	3	0	6
107	143	149	3	0	6
107	143	158	3	0	2
107	143	162	3	0	6
107	156	6	3	0	6
107	156	19	3	0	6
107	156	32	3	0	6
107	156	45	3	0	6
107	156	58	3	0	6
107	156	71	3	0	6
107	156	84	3	0	6
107	156	97	3	0	6
107	156	110	3	0	6
107	156	123	3	0	6
107	156	136	3	0	6
107	156	149	3	0	6
107	156	158	3	0	2
107	156	162	3	0	6
108	0	10	4	0	10
108	0	23	4	0	10
108	0	36	4	0	10
108	0	49	4	0	10
108	0	62	4	0	10
108	0	75	4	0	10
108	0	88	4	0	10
108	0	101	4	0	10
108	0	114	4	0	10
108	0	127	4	0	10
108	0	140	4	0	10
108	0	153	4	0	10
108	0	166	4	0	10
108	9	0	4	9	0
108	9	13	4	9	0
108	9	26	4	9	0
108	9	39	4	9	0
108	9	52	4	9	0
108	9	65	4	9	0
108	9	78	4	9	0
108	9	91	4	9	0
108	9	104	4	9	0
108	9	117	4	9	0
108	9	130	4	9	0
108	9	143	4	9	0
108	9	156	4	9	0
108	13	10	4	0	10
108	13	23	4	0	10
108	13	36	4	0	10
108	13	49	4	0	10
108	13	62	4	0	10
108	13	75	4	0	10
108	13	88	4	0	10
108	13	101	4	0	10
108	13	114	4	0	10
108	13	127	4	0	10
108	13	140	4	0	10
108	13	153	4	0	10
108	13	166	4	0	10
108	22	0	4	9	0
108	22	13	4	9	0
108	22	26	4	9	0
108	22	39	4	9	0
108	22	52	4	9	0
108	22	65	4	9	0
108	22	78	4	9	0
108	22	91	4	9	0
108	22	104	4	9	0
108	22	117	4	9	0
108	22	130	4	9	0
108	22	143	4	9	0
108	22	156	4	9	0
108	26	10	4	0	10
108	26	23	4	0	10
108	26	36	4	0	10
108	26	49	4	0	10
108	26	62	4	0	10
