torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	10080	18480	1464	2640
1	14700	18480	1464	2640
1	5460	18480	1464	2640
1	10080	18480	144	2640
1	14700	18480	144	2640
1	5460	18480	144	2640
1	13776	18480	2520	2640
1	18396	18480	2520	2640
1	9156	18480	2520	2640
1	13776	18480	1200	2640
1	18396	18480	1200	2640
1	9156	18480	1200	2640
1	13776	18480	1464	2640
1	18396	18480	1464	2640
1	9156	18480	1464	2640
1	13776	18480	144	2640
1	18396	18480	144	2640
1	9156	18480	144	2640
1	2688	18480	1464	2640
1	7308	18480	1464	2640
1	16548	18480	1464	2640
1	2688	18480	144	2640
1	7308	18480	144	2640
1	16548	18480	144	2640
1	10080	18480	2520	2640
1	14700	18480	2520	2640
1	5460	18480	2520	2640
1	10080	18480	1200	2640
1	14700	18480	1200	2640
1	5460	18480	1200	2640
1	2688	18480	2520	2640
1	7308	18480	2520	2640
1	16548	18480	2520	2640
1	2688	18480	1200	2640
1	7308	18480	1200	2640
1	16548	18480	1200	2640
1	10080	18480	936	2640
1	14700	18480	936	2640
1	5460	18480	936	2640
1	10080	18480	2256	2640
1	14700	18480	2256	2640
1	5460	18480	2256	2640
1	2688	18480	408	2640
1	7308	18480	408	2640
1	16548	18480	408	2640
1	2688	18480	1728	2640
1	7308	18480	1728	2640
1	16548	18480	1728	2640
1	2688	18480	936	2640
1	7308	18480	936	2640
1	16548	18480	936	2640
1	2688	18480	2256	2640
1	7308	18480	2256	2640
1	16548	18480	2256	2640
1	13776	18480	408	2640
1	18396	18480	408	2640
1	9156	18480	408	2640
1	13776	18480	1728	2640
1	18396	18480	1728	2640
1	9156	18480	1728	2640
1	6048	18480	792	2640
1	10668	18480	792	2640
1	1428	18480	792	2640
1	6048	18480	2112	2640
1	10668	18480	2112	2640
1	1428	18480	2112	2640
1	17136	18480	2376	2640
1	3276	18480	2376	2640
1	12516	18480	2376	2640
1	17136	18480	1056	2640
1	3276	18480	1056	2640
1	12516	18480	1056	2640
1	17136	18480	792	2640
1	3276	18480	792	2640
1	12516	18480	792	2640
1	17136	18480	2112	2640
1	3276	18480	2112	2640
1	12516	18480	2112	2640
1	13440	18480	792	2640
1	18060	18480	792	2640
1	8820	18480	792	2640
1	13440	18480	2112	2640
1	18060	18480	2112	2640
1	8820	18480	2112	2640
1	13440	18480	1848	2640
1	18060	18480	1848	2640
1	8820	18480	1848	2640
1	13440	18480	528	2640
1	18060	18480	528	2640
1	8820	18480	528	2640
1	13440	18480	264	2640
1	18060	18480	264	2640
1	8820	18480	264	2640
1	13440	18480	1584	2640
1	18060	18480	1584	2640
1	8820	18480	1584	2640
1	17136	18480	1320	2640
1	3276	18480	1320	2640
1	12516	18480	1320	2640
1	17136	18480	0	2640
1	3276	18480	0	2640
1	12516	18480	0	2640
1	17136	18480	264	2640
1	3276	18480	264	2640
1	12516	18480	264	2640
1	17136	18480	1584	2640
1	3276	18480	1584	2640
1	12516	18480	1584	2640
1	6048	18480	264	2640
1	10668	18480	264	2640
1	1428	18480	264	2640
1	6048	18480	1584	2640
1	10668	18480	1584	2640
1	1428	18480	1584	2640
1	13440	18480	1320	2640
1	18060	18480	1320	2640
1	8820	18480	1320	2640
1	13440	18480	0	2640
1	18060	18480	0	2640
1	8820	18480	0	2640
1	6048	18480	1320	2640
1	10668	18480	1320	2640
1	1428	18480	1320	2640
1	6048	18480	0	2640
1	10668	18480	0	2640
1	1428	18480	0	2640
1	13440	18480	2376	2640
1	18060	18480	2376	2640
1	8820	18480	2376	2640
1	13440	18480	1056	2640
1	18060	18480	1056	2640
1	8820	18480	1056	2640
1	6048	18480	1848	2640
1	10668	18480	1848	2640
1	1428	18480	1848	2640
1	6048	18480	528	2640
1	10668	18480	528	2640
1	1428	18480	528	2640
1	6048	18480	2376	2640
1	10668	18480	2376	2640
1	1428	18480	2376	2640
1	6048	18480	1056	2640
1	10668	18480	1056	2640
1	1428	18480	1056	2640
1	17136	18480	1848	2640
1	3276	18480	1848	2640
1	12516	18480	1848	2640
1	17136	18480	528	2640
1	3276	18480	528	2640
1	12516	18480	528	2640
1	4368	18480	552	2640
1	8988	18480	552	2640
1	18228	18480	552	2640
1	4368	18480	1872	2640
1	8988	18480	1872	2640
1	18228	18480	1872	2640
1	15456	18480	2136	2640
1	1596	18480	2136	2640
1	10836	18480	2136	2640
1	15456	18480	816	2640
1	1596	18480	816	2640
1	10836	18480	816	2640
1	15456	18480	552	2640
1	1596	18480	552	2640
1	10836	18480	552	2640
1	15456	18480	1872	2640
1	1596	18480	1872	2640
1	10836	18480	1872	2640
1	11760	18480	552	2640
1	16380	18480	552	2640
1	7140	18480	552	2640
1	11760	18480	1872	2640
1	16380	18480	1872	2640
1	7140	18480	1872	2640
1	11760	18480	1608	2640
1	16380	18480	1608	2640
1	7140	18480	1608	2640
1	11760	18480	288	2640
1	16380	18480	288	2640
1	7140	18480	288	2640
1	11760	18480	24	2640
1	16380	18480	24	2640
1	7140	18480	24	2640
1	11760	18480	1344	2640
1	16380	18480	1344	2640
1	7140	18480	1344	2640
1	15456	18480	1080	2640
1	1596	18480	1080	2640
1	10836	18480	1080	2640
1	15456	18480	2400	2640
1	1596	18480	2400	2640
1	10836	18480	2400	2640
1	15456	18480	24	2640
1	1596	18480	24	2640
1	10836	18480	24	2640
1	15456	18480	1344	2640
1	1596	18480	1344	2640
1	10836	18480	1344	2640
1	4368	18480	24	2640
1	8988	18480	24	2640
1	18228	18480	24	2640
1	4368	18480	1344	2640
1	8988	18480	1344	2640
1	18228	18480	1344	2640
1	11760	18480	1080	2640
1	16380	18480	1080	2640
1	7140	18480	1080	2640
1	11760	18480	2400	2640
1	16380	18480	2400	2640
1	7140	18480	2400	2640
1	4368	18480	1080	2640
1	8988	18480	1080	2640
1	18228	18480	1080	2640
1	4368	18480	2400	2640
1	8988	18480	2400	2640
1	18228	18480	2400	2640
1	11760	18480	2136	2640
1	16380	18480	2136	2640
1	7140	18480	2136	2640
1	11760	18480	816	2640
1	16380	18480	816	2640
