p	u	t	w	a	b	c	d	flags	r0	r1	r2	r3
31	18	30	4	0	8	8	17	qgcd+root0+rootrep+rad0	0	0	25	25
31	18	30	4	0	8	23	14	qgcd+root0+rootrep+rad0	0	0	0	0
31	18	30	4	0	8	23	17	qgcd+root0+rootrep+rad0	0	0	0	0
31	18	30	4	0	23	8	14	qgcd+root0+rootrep+rad0	0	0	0	0
31	18	30	4	0	23	8	17	qgcd+root0+rootrep+rad0	0	0	0	0
31	18	30	4	0	23	23	14	qgcd+root0+rootrep+rad0	0	0	25	25
31	19	0	4	0	10	9	9	t0+qgcd+root0+rootrep+rad0	0	0	16	19
31	19	0	4	0	10	9	22	t0+qgcd+root0+rootrep+rad0	0	0	9	0
31	19	0	4	0	10	22	9	t0+qgcd+root0+rootrep+rad0	0	0	9	0
31	19	0	4	0	21	9	22	t0+qgcd+root0+rootrep+rad0	0	0	9	0
31	19	0	4	0	21	22	9	t0+qgcd+root0+rootrep+rad0	0	0	9	0
31	19	0	4	0	21	22	22	t0+qgcd+root0+rootrep+rad0	0	0	16	19
31	19	5	3	0	7	7	26	root0+rootrep+rad0	0	0	8	8
31	19	5	3	0	7	24	5	root0+rootrep+rad0	0	0	0	0
31	19	5	3	0	7	24	26	root0+rootrep+rad0	0	0	0	0
31	19	5	3	0	24	7	5	root0+rootrep+rad0	0	0	0	0
31	19	5	3	0	24	7	26	root0+rootrep+rad0	0	0	0	0
31	19	5	3	0	24	24	5	root0+rootrep+rad0	0	0	8	8
31	19	11	10	1	17	17	18	qgcd+rootrep	25	18	14	14
31	19	11	10	30	14	14	13	qgcd+rootrep	25	18	14	14
31	19	11	11	1	3	3	7	qgcd+rootrep	1	4	7	7
31	19	11	11	30	28	28	24	qgcd+rootrep	1	4	7	7
31	19	24	5	25	13	7	24	qgcd+rootrep+rad0	9	19	8	0
31	19	24	5	25	13	24	7	qgcd+rootrep+rad0	9	19	8	0
31	19	24	5	6	18	7	24	qgcd+rootrep+rad0	9	19	8	0
31	19	24	5	6	18	24	7	qgcd+rootrep+rad0	9	19	8	0
31	19	29	4	8	23	14	22	rootrep+rad0	4	0	0	2
31	19	29	4	8	23	17	9	rootrep+rad0	4	0	0	2
31	19	29	4	23	8	14	22	rootrep+rad0	4	0	0	2
31	19	29	4	23	8	17	9	rootrep+rad0	4	0	0	2
31	20	0	24	0	19	19	26	t0+qgcd+root0+rootrep+rad0	0	0	7	7
31	20	0	24	0	19	12	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	20	0	24	0	19	12	26	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	20	0	24	0	12	19	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	20	0	24	0	12	19	26	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	20	0	24	0	12	12	5	t0+qgcd+root0+rootrep+rad0	0	0	7	7
31	20	4	27	0	4	9	22	root0+rootrep+rad0	0	0	14	0
31	20	4	27	0	4	22	9	root0+rootrep+rad0	0	0	14	0
31	20	4	27	0	4	22	22	root0+rootrep+rad0	0	0	28	5
31	20	4	27	0	27	9	9	root0+rootrep+rad0	0	0	28	5
31	20	4	27	0	27	9	22	root0+rootrep+rad0	0	0	14	0
31	20	4	27	0	27	22	9	root0+rootrep+rad0	0	0	14	0
31	21	0	7	0	16	16	3	t0+qgcd+root0+rootrep+rad0	0	0	28	28
31	21	0	7	0	16	15	28	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	21	0	7	0	16	15	3	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	21	0	7	0	15	16	28	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	21	0	7	0	15	16	3	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	21	0	7	0	15	15	28	t0+qgcd+root0+rootrep+rad0	0	0	28	28
31	21	0	11	0	2	2	5	t0+qgcd+root0+rootrep+rad0	0	0	19	19
31	21	0	11	0	2	2	26	t0+qgcd+root0+rootrep+rad0	0	0	14	14
31	21	0	11	0	2	29	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	21	0	11	0	2	29	26	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	21	0	11	0	29	2	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	21	0	11	0	29	2	26	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	21	0	11	0	29	29	5	t0+qgcd+root0+rootrep+rad0	0	0	14	14
31	21	0	11	0	29	29	26	t0+qgcd+root0+rootrep+rad0	0	0	19	19
31	21	3	17	0	28	19	19	root0+rootrep+rad0	0	0	10	8
31	21	3	17	0	28	19	12	root0+rootrep+rad0	0	0	25	0
31	21	3	17	0	28	12	19	root0+rootrep+rad0	0	0	25	0
31	21	3	17	0	3	19	12	root0+rootrep+rad0	0	0	25	0
31	21	3	17	0	3	12	19	root0+rootrep+rad0	0	0	25	0
31	21	3	17	0	3	12	12	root0+rootrep+rad0	0	0	10	8
31	21	10	19	10	18	22	22	qgcd+rootrep	10	1	28	1
31	21	10	19	21	13	9	9	qgcd+rootrep	10	1	28	1
31	21	19	8	1	1	3	24	qgcd+rootrep	10	14	14	25
31	21	19	8	30	30	28	7	qgcd+rootrep	10	14	14	25
31	21	21	25	1	8	23	29	qgcd+rootrep+rad0	4	1	0	0
31	21	21	25	1	23	8	29	qgcd+rootrep+rad0	4	1	0	0
31	21	21	25	30	8	23	2	qgcd+rootrep+rad0	4	1	0	0
31	21	21	25	30	23	8	2	qgcd+rootrep+rad0	4	1	0	0
31	22	0	25	0	28	14	9	t0+qgcd+root0+rad0	0	0	5	19
31	22	0	25	0	28	17	22	t0+qgcd+root0+rad0	0	0	7	4
31	22	0	25	0	3	14	9	t0+qgcd+root0+rad0	0	0	7	4
31	22	0	25	0	3	17	22	t0+qgcd+root0+rad0	0	0	5	19
31	22	3	28	1	21	19	12	qgcd+rootrep+rad0	14	16	8	0
31	22	3	28	1	21	12	19	qgcd+rootrep+rad0	14	16	8	0
31	22	3	28	30	10	19	12	qgcd+rootrep+rad0	14	16	8	0
31	22	3	28	30	10	12	19	qgcd+rootrep+rad0	14	16	8	0
31	22	7	21	1	7	5	5	qgcd+rootrep	20	9	4	4
31	22	7	21	1	24	5	26	qgcd+rootrep+rad0	20	20	16	0
31	22	7	21	1	24	26	5	qgcd+rootrep+rad0	20	20	16	0
31	22	7	21	30	7	5	26	qgcd+rootrep+rad0	20	20	16	0
31	22	7	21	30	7	26	5	qgcd+rootrep+rad0	20	20	16	0
31	22	7	21	30	24	26	26	qgcd+rootrep	20	9	4	4
31	22	14	25	1	8	24	24	qgcd+rootrep	20	14	10	1
31	22	14	25	30	23	7	7	qgcd+rootrep	20	14	10	1
31	22	22	16	8	10	16	16	qgcd+rootrep	20	19	5	2
31	22	22	16	23	21	15	15	qgcd+rootrep	20	19	5	2
31	22	24	10	2	7	20	20	qgcd+rootrep	20	1	16	1
31	22	24	10	29	24	11	11	qgcd+rootrep	20	1	16	1
31	23	0	30	0	1	14	20	t0+qgcd+root0+rad0	0	0	5	16
31	23	0	30	0	30	17	11	t0+qgcd+root0+rad0	0	0	5	16
31	23	4	21	8	9	12	26	qrep	20	7	18	2
31	23	4	21	23	22	19	5	qrep	20	7	18	2
31	23	8	25	10	13	13	9	qgcd+rootrep	20	8	1	1
31	23	8	25	21	18	18	22	qgcd+rootrep	20	8	1	1
31	23	13	30	0	2	2	12	qgcd+root0+rootrep+rad0	0	0	7	7
31	23	13	30	0	2	29	19	qgcd+root0+rootrep+rad0	0	0	0	0
31	23	13	30	0	2	29	12	qgcd+root0+rootrep+rad0	0	0	0	0
31	23	13	30	0	29	2	19	qgcd+root0+rootrep+rad0	0	0	0	0
31	23	13	30	0	29	2	12	qgcd+root0+rootrep+rad0	0	0	0	0
31	23	13	30	0	29	29	19	qgcd+root0+rootrep+rad0	0	0	7	7
31	23	23	16	10	4	27	11	rootrep+rad0	7	1	0	0
31	23	23	16	10	27	4	11	rootrep+rad0	7	1	0	0
31	23	23	16	21	4	27	20	rootrep+rad0	7	1	0	0
31	23	23	16	21	27	4	20	rootrep+rad0	7	1	0	0
31	24	6	14	2	2	29	27	rootrep+rad0	1	0	0	0
31	24	6	14	2	29	2	27	rootrep+rad0	1	0	0	0
31	24	6	14	2	29	29	4	rootrep+rad0	1	0	0	0
31	24	6	14	29	2	2	27	rootrep+rad0	1	0	0	0
31	24	6	14	29	2	29	4	rootrep+rad0	1	0	0	0
31	24	6	14	29	29	2	4	rootrep+rad0	1	0	0	0
31	24	7	4	0	16	28	18	root0+rad0	0	0	2	19
31	24	7	4	0	15	3	13	root0+rad0	0	0	2	19
31	24	19	30	1	30	4	11	qrep+rootrep+rad0	18	0	0	1
31	24	19	30	1	30	27	20	qrep+rootrep+rad0	18	0	0	1
31	24	19	30	30	1	4	11	qrep+rootrep+rad0	18	0	0	1
31	24	19	30	30	1	27	20	qrep+rootrep+rad0	18	0	0	1
31	25	0	15	0	18	5	26	t0+qgcd+root0+rootrep+rad0	0	0	1	0
31	25	0	15	0	18	26	5	t0+qgcd+root0+rootrep+rad0	0	0	1	0
31	25	0	15	0	18	26	26	t0+qgcd+root0+rootrep+rad0	0	0	10	5
31	25	0	15	0	13	5	5	t0+qgcd+root0+rootrep+rad0	0	0	10	5
31	25	0	15	0	13	5	26	t0+qgcd+root0+rootrep+rad0	0	0	1	0
31	25	0	15	0	13	26	5	t0+qgcd+root0+rootrep+rad0	0	0	1	0
31	25	2	10	8	23	7	12	rootrep+rad0	18	0	0	20
31	25	2	10	8	23	24	19	rootrep+rad0	18	0	0	20
31	25	2	10	23	8	7	12	rootrep+rad0	18	0	0	20
31	25	2	10	23	8	24	19	rootrep+rad0	18	0	0	20
31	25	18	3	25	6	28	17	rootrep+rad0	7	0	0	18
31	25	18	3	25	6	3	14	rootrep+rad0	7	0	0	18
31	25	18	3	6	25	28	17	rootrep+rad0	7	0	0	18
31	25	18	3	6	25	3	14	rootrep+rad0	7	0	0	18
31	25	23	25	1	17	7	24	qgcd+rootrep+rad0	4	4	1	0
31	25	23	25	1	17	24	7	qgcd+rootrep+rad0	4	4	1	0
31	25	23	25	30	14	7	24	qgcd+rootrep+rad0	4	4	1	0
31	25	23	25	30	14	24	7	qgcd+rootrep+rad0	4	4	1	0
31	26	12	3	0	16	16	20	qgcd+root0+rootrep+rad0	0	0	9	9
31	26	12	3	0	16	15	20	qgcd+root0+rootrep+rad0	0	0	0	0
31	26	12	3	0	16	15	11	qgcd+root0+rootrep+rad0	0	0	0	0
31	26	12	3	0	15	16	20	qgcd+root0+rootrep+rad0	0	0	0	0
31	26	12	3	0	15	16	11	qgcd+root0+rootrep+rad0	0	0	0	0
31	26	12	3	0	15	15	11	qgcd+root0+rootrep+rad0	0	0	9	9
31	26	29	15	0	2	5	5	root0+rootrep+rad0	0	0	10	14
31	26	29	15	0	2	5	26	root0+rootrep+rad0	0	0	9	0
31	26	29	15	0	2	26	5	root0+rootrep+rad0	0	0	9	0
31	26	29	15	0	29	5	26	root0+rootrep+rad0	0	0	9	0
31	26	29	15	0	29	26	5	root0+rootrep+rad0	0	0	9	0
31	26	29	15	0	29	26	26	root0+rootrep+rad0	0	0	10	14
31	27	0	29	0	4	4	4	t0+qgcd+root0+rootrep+rad0	0	0	1	1
31	27	0	29	0	4	4	27	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	27	0	29	0	4	27	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	27	0	29	0	4	27	27	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	27	0	29	0	27	4	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	27	0	29	0	27	4	27	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	27	0	29	0	27	27	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	27	0	29	0	27	27	27	t0+qgcd+root0+rootrep+rad0	0	0	1	1
31	27	2	20	25	10	3	11	qrep	4	19	8	5
31	27	2	20	6	21	28	20	qrep	4	19	8	5
31	27	2	21	1	30	8	27	qrep+rootrep+rad0	1	0	0	1
31	27	2	21	1	30	23	4	qrep+rootrep+rad0	1	0	0	1
31	27	2	21	30	1	8	27	qrep+rootrep+rad0	1	0	0	1
31	27	2	21	30	1	23	4	qrep+rootrep+rad0	1	0	0	1
31	28	0	3	0	1	20	11	t0+qgcd+root0+rootrep+rad0	0	0	4	0
31	28	0	3	0	1	11	20	t0+qgcd+root0+rootrep+rad0	0	0	4	0
31	28	0	3	0	1	11	11	t0+qgcd+root0+rootrep+rad0	0	0	20	14
31	28	0	3	0	30	20	20	t0+qgcd+root0+rootrep+rad0	0	0	20	14
31	28	0	3	0	30	20	11	t0+qgcd+root0+rootrep+rad0	0	0	4	0
31	28	0	3	0	30	11	20	t0+qgcd+root0+rootrep+rad0	0	0	4	0
31	28	0	11	0	8	8	10	t0+qgcd+root0+rootrep+rad0	0	0	18	18
31	28	0	11	0	8	23	10	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	28	0	11	0	8	23	21	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	28	0	11	0	23	8	10	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	28	0	11	0	23	8	21	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	28	0	11	0	23	23	21	t0+qgcd+root0+rootrep+rad0	0	0	18	18
31	28	14	6	18	13	4	12	qrep+qgcd+rootrep+rad0	10	0	0	4
31	28	14	6	18	13	27	19	qrep+qgcd+rootrep+rad0	10	0	0	4
31	28	14	6	13	18	4	12	qrep+qgcd+rootrep+rad0	10	0	0	4
31	28	14	6	13	18	27	19	qrep+qgcd+rootrep+rad0	10	0	0	4
31	28	26	18	10	17	17	4	qgcd+rootrep	28	8	25	25
31	28	26	18	21	14	14	27	qgcd+rootrep	28	8	25	25
31	29	0	20	0	8	8	10	t0+qgcd+root0+rootrep+rad0	0	0	18	18
31	29	0	20	0	8	23	10	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	29	0	20	0	8	23	21	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	29	0	20	0	23	8	10	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	29	0	20	0	23	8	21	t0+qgcd+root0+rootrep+rad0	0	0	0	0
31	29	0	20	0	23	23	21	t0+qgcd+root0+rootrep+rad0	0	0	18	18
31	29	1	5	1	8	23	29	qrep+rootrep+rad0	4	1	0	0
31	29	1	5	1	23	8	29	qrep+rootrep+rad0	4	1	0	0
31	29	1	5	30	8	23	2	qrep+rootrep+rad0	4	1	0	0
31	29	1	5	30	23	8	2	qrep+rootrep+rad0	4	1	0	0
31	29	2	30	25	10	22	22	qgcd+rootrep	7	25	9	19
31	29	2	30	25	21	9	22	qgcd+rootrep+rad0	7	20	2	0
31	29	2	30	25	21	22	9	qgcd+rootrep+rad0	7	20	2	0
31	29	2	30	6	10	9	22	qgcd+rootrep+rad0	7	20	2	0
31	29	2	30	6	10	22	9	qgcd+rootrep+rad0	7	20	2	0
31	29	2	30	6	21	9	9	qgcd+rootrep	7	25	9	19
31	29	13	14	25	3	7	24	rootrep+rad0	14	14	19	0
31	29	13	14	25	3	24	7	rootrep+rad0	14	14	19	0
31	29	13	14	6	28	7	24	rootrep+rad0	14	14	19	0
31	29	13	14	6	28	24	7	rootrep+rad0	14	14	19	0
31	29	18	8	0	2	3	5	root0+rad0	0	0	16	19
31	29	18	8	0	29	28	26	root0+rad0	0	0	16	19
31	29	20	3	25	7	11	11	qgcd+rootrep	2	5	5	18
31	29	20	3	25	24	20	11	qgcd+rootrep+rad0	2	4	20	0
31	29	20	3	25	24	11	20	qgcd+rootrep+rad0	2	4	20	0
31	29	20	3	6	7	20	11	qgcd+rootrep+rad0	2	4	20	0
31	29	20	3	6	7	11	20	qgcd+rootrep+rad0	2	4	20	0
31	29	20	3	6	24	20	20	qgcd+rootrep	2	5	5	18
31	29	26	15	0	5	20	20	root0+rootrep+rad0	0	0	1	7
31	29	26	15	0	5	20	11	root0+rootrep+rad0	0	0	18	0
31	29	26	15	0	5	11	20	root0+rootrep+rad0	0	0	18	0
31	29	26	15	0	26	20	11	root0+rootrep+rad0	0	0	18	0
31	29	26	15	0	26	11	20	root0+rootrep+rad0	0	0	18	0
31	29	26	15	0	26	11	11	root0+rootrep+rad0	0	0	1	7
31	29	29	23	10	28	14	14	qgcd+rootrep	10	20	1	10
31	29	29	23	21	3	17	17	qgcd+rootrep	10	20	1	10
31	30	0	13	0	1	2	22	t0+qgcd+root0+rad0	0	0	7	9
31	30	0	13	0	30	29	9	t0+qgcd+root0+rad0	0	0	7	9
31	30	4	4	2	21	19	12	rootrep+rad0	28	8	14	0
31	30	4	4	2	21	12	19	rootrep+rad0	28	8	14	0
31	30	4	4	29	10	19	12	rootrep+rad0	28	8	14	0
31	30	4	4	29	10	12	19	rootrep+rad0	28	8	14	0
31	30	13	27	0	1	23	21	root0+rad0	0	0	1	4
31	30	13	27	0	30	8	10	root0+rad0	0	0	1	4
31	30	30	7	25	6	18	27	qgcd+rootrep+rad0	19	0	0	5
31	30	30	7	25	6	13	4	qgcd+rootrep+rad0	19	0	0	5
31	30	30	7	6	25	18	27	qgcd+rootrep+rad0	19	0	0	5
31	30	30	7	6	25	13	4	qgcd+rootrep+rad0	19	0	0	5
