p	A	B	C	rho	sigma	pairing	a	b	c	d	mc	nc	U1	U0	V1	V0	M	N	G1	G0	W1	W0	ordD	ordH	relrankMN
43	2	16	39	31	35	3	28	36	25	37	5	17	36	23	37	42	33	14	31	24	10	19	12	24	2
43	2	16	39	31	35	3	28	36	25	37	5	17	36	23	37	42	39	2	0	6	2	6	12	24	2
43	2	16	39	31	35	3	28	36	25	37	5	17	36	23	37	42	40	7	18	38	24	32	12	24	2
43	2	16	39	31	35	3	28	36	25	37	5	17	36	23	37	42	42	42	40	30	26	28	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	2	35	5	12	19	23	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	4	42	29	12	21	20	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	5	27	13	40	40	33	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	8	3	32	23	3	25	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	10	41	33	41	27	40	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	12	31	2	7	3	4	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	13	0	29	14	22	22	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	14	9	26	5	19	15	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	15	32	13	39	3	33	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	19	7	40	3	25	34	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	24	41	42	8	36	24	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	26	5	27	38	28	31	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	27	3	28	10	35	34	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	29	19	24	18	18	32	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	30	17	31	16	1	24	12	24	2
43	2	16	39	12	8	1	18	15	7	6	17	29	29	10	30	21	33	22	31	9	42	8	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	2	35	5	12	19	23	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	4	42	29	12	21	20	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	5	27	13	40	40	33	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	8	3	32	23	3	25	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	10	41	33	41	27	40	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	12	31	2	7	3	4	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	13	0	29	14	22	22	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	14	9	26	5	19	15	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	15	32	13	39	3	33	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	19	7	40	3	25	34	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	24	41	42	8	36	24	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	26	5	27	38	28	31	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	27	3	28	10	35	34	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	29	19	24	18	18	32	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	30	17	31	16	1	24	12	24	2
43	2	16	39	12	8	2	18	7	15	6	17	29	29	10	30	21	33	22	31	9	42	8	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	2	35	5	12	19	23	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	4	42	29	12	21	20	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	5	27	13	40	40	33	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	8	3	32	23	3	25	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	10	41	33	41	27	40	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	12	31	2	7	3	4	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	13	0	29	14	22	22	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	14	9	26	5	19	15	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	15	32	13	39	3	33	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	19	7	40	3	25	34	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	24	41	42	8	36	24	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	26	5	27	38	28	31	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	27	3	28	10	35	34	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	29	19	24	18	18	32	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	30	17	31	16	1	24	12	24	2
43	2	16	39	12	8	3	15	7	18	6	17	29	29	10	30	21	33	22	31	9	42	8	12	24	2
43	2	39	16	31	35	1	25	36	28	37	5	17	36	23	37	42	1	8	4	40	24	41	12	24	2
43	2	39	16	31	35	1	25	36	28	37	5	17	36	23	37	42	4	13	36	34	7	15	12	24	2
43	2	39	16	31	35	1	25	36	28	37	5	17	36	23	37	42	15	19	40	21	17	36	12	24	2
43	2	39	16	31	35	1	25	36	28	37	5	17	36	23	37	42	17	29	11	13	2	33	12	24	2
43	2	39	16	31	35	1	25	36	28	37	5	17	36	23	37	42	23	19	40	5	30	16	12	24	2
43	2	39	16	31	35	1	25	36	28	37	5	17	36	23	37	42	28	0	33	18	15	8	12	24	2
43	2	39	16	31	35	1	25	36	28	37	5	17	36	23	37	42	33	14	31	24	10	19	12	24	2
43	2	39	16	31	35	1	25	36	28	37	5	17	36	23	37	42	39	2	0	6	2	6	12	24	2
43	2	39	16	31	35	1	25	36	28	37	5	17	36	23	37	42	40	7	18	38	24	32	12	24	2
43	2	39	16	31	35	1	25	36	28	37	5	17	36	23	37	42	42	42	40	30	26	28	12	24	2
43	2	39	16	31	35	2	25	28	36	37	5	17	36	23	37	42	1	8	4	40	24	41	12	24	2
43	2	39	16	31	35	2	25	28	36	37	5	17	36	23	37	42	4	13	36	34	7	15	12	24	2
43	2	39	16	31	35	2	25	28	36	37	5	17	36	23	37	42	15	19	40	21	17	36	12	24	2
43	2	39	16	31	35	2	25	28	36	37	5	17	36	23	37	42	17	29	11	13	2	33	12	24	2
43	2	39	16	31	35	2	25	28	36	37	5	17	36	23	37	42	23	19	40	5	30	16	12	24	2
43	2	39	16	31	35	2	25	28	36	37	5	17	36	23	37	42	28	0	33	18	15	8	12	24	2
43	2	39	16	31	35	2	25	28	36	37	5	17	36	23	37	42	33	14	31	24	10	19	12	24	2
43	2	39	16	31	35	2	25	28	36	37	5	17	36	23	37	42	39	2	0	6	2	6	12	24	2
43	2	39	16	31	35	2	25	28	36	37	5	17	36	23	37	42	40	7	18	38	24	32	12	24	2
43	2	39	16	31	35	2	25	28	36	37	5	17	36	23	37	42	42	42	40	30	26	28	12	24	2
43	2	39	16	31	35	3	36	28	25	37	5	17	36	23	37	42	1	8	4	40	24	41	12	24	2
43	2	39	16	31	35	3	36	28	25	37	5	17	36	23	37	42	4	13	36	34	7	15	12	24	2
43	2	39	16	31	35	3	36	28	25	37	5	17	36	23	37	42	15	19	40	21	17	36	12	24	2
43	2	39	16	31	35	3	36	28	25	37	5	17	36	23	37	42	17	29	11	13	2	33	12	24	2
43	2	39	16	31	35	3	36	28	25	37	5	17	36	23	37	42	23	19	40	5	30	16	12	24	2
43	2	39	16	31	35	3	36	28	25	37	5	17	36	23	37	42	28	0	33	18	15	8	12	24	2
43	2	39	16	31	35	3	36	28	25	37	5	17	36	23	37	42	33	14	31	24	10	19	12	24	2
43	2	39	16	31	35	3	36	28	25	37	5	17	36	23	37	42	39	2	0	6	2	6	12	24	2
43	2	39	16	31	35	3	36	28	25	37	5	17	36	23	37	42	40	7	18	38	24	32	12	24	2
43	2	39	16	31	35	3	36	28	25	37	5	17	36	23	37	42	42	42	40	30	26	28	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	2	35	5	12	19	23	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	4	42	29	12	21	20	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	5	27	13	40	40	33	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	8	3	32	23	3	25	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	10	41	33	41	27	40	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	12	31	2	7	3	4	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	13	0	29	14	22	22	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	14	9	26	5	19	15	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	15	32	13	39	3	33	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	19	7	40	3	25	34	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	24	41	42	8	36	24	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	26	5	27	38	28	31	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	27	3	28	10	35	34	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	29	19	24	18	18	32	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	30	17	31	16	1	24	12	24	2
43	2	39	16	12	8	1	18	7	15	6	17	29	29	10	30	21	33	22	31	9	42	8	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	2	35	5	12	19	23	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	4	42	29	12	21	20	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	5	27	13	40	40	33	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	8	3	32	23	3	25	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	10	41	33	41	27	40	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	12	31	2	7	3	4	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	13	0	29	14	22	22	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	14	9	26	5	19	15	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	15	32	13	39	3	33	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	19	7	40	3	25	34	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	24	41	42	8	36	24	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	26	5	27	38	28	31	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	27	3	28	10	35	34	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	29	19	24	18	18	32	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	30	17	31	16	1	24	12	24	2
43	2	39	16	12	8	2	18	15	7	6	17	29	29	10	30	21	33	22	31	9	42	8	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	2	35	5	12	19	23	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	4	42	29	12	21	20	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	5	27	13	40	40	33	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	8	3	32	23	3	25	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	10	41	33	41	27	40	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	12	31	2	7	3	4	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	13	0	29	14	22	22	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	14	9	26	5	19	15	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	15	32	13	39	3	33	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	19	7	40	3	25	34	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	24	41	42	8	36	24	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	26	5	27	38	28	31	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	27	3	28	10	35	34	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	29	19	24	18	18	32	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	30	17	31	16	1	24	12	24	2
43	2	39	16	12	8	3	7	15	18	6	17	29	29	10	30	21	33	22	31	9	42	8	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	8	37	16	42	41	20	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	9	40	32	18	21	16	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	10	18	4	11	0	25	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	12	33	7	10	11	8	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	13	23	13	42	8	36	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	20	15	33	14	24	19	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	21	42	5	37	9	23	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	24	13	17	14	27	14	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	25	6	33	20	19	33	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	28	28	21	3	38	33	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	29	11	12	15	17	37	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	31	23	31	24	30	41	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	32	21	42	18	4	3	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	37	12	0	11	33	32	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	39	11	17	12	16	6	12	24	2
43	3	7	41	4	38	1	38	17	32	20	34	6	10	10	13	8	41	20	11	16	17	15	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	8	37	16	42	41	20	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	9	40	32	18	21	16	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	10	18	4	11	0	25	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	12	33	7	10	11	8	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	13	23	13	42	8	36	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	20	15	33	14	24	19	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	21	42	5	37	9	23	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	24	13	17	14	27	14	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	25	6	33	20	19	33	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	28	28	21	3	38	33	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	29	11	12	15	17	37	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	31	23	31	24	30	41	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	32	21	42	18	4	3	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	37	12	0	11	33	32	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	39	11	17	12	16	6	12	24	2
43	3	7	41	4	38	2	38	32	17	20	34	6	10	10	13	8	41	20	11	16	17	15	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	8	37	16	42	41	20	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	9	40	32	18	21	16	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	10	18	4	11	0	25	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	12	33	7	10	11	8	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	13	23	13	42	8	36	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	20	15	33	14	24	19	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	21	42	5	37	9	23	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	24	13	17	14	27	14	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	25	6	33	20	19	33	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	28	28	21	3	38	33	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	29	11	12	15	17	37	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	31	23	31	24	30	41	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	32	21	42	18	4	3	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	37	12	0	11	33	32	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	39	11	17	12	16	6	12	24	2
43	3	7	41	4	38	3	17	32	38	20	34	6	10	10	13	8	41	20	11	16	17	15	12	24	2
43	3	7	41	39	5	1	5	26	11	23	2	25	28	24	7	41	1	31	23	33	5	16	12	24	2
43	3	7	41	39	5	1	5	26	11	23	2	25	28	24	7	41	5	3	12	42	6	19	12	24	2
43	3	7	41	39	5	1	5	26	11	23	2	25	28	24	7	41	21	11	33	24	23	19	12	24	2
43	3	7	41	39	5	1	5	26	11	23	2	25	28	24	7	41	24	10	42	19	5	18	12	24	2
43	3	7	41	39	5	1	5	26	11	23	2	25	28	24	7	41	27	3	6	40	10	31	12	24	2
43	3	7	41	39	5	1	5	26	11	23	2	25	28	24	7	41	30	36	34	17	28	1	12	24	2
43	3	7	41	39	5	1	5	26	11	23	2	25	28	24	7	41	32	21	8	4	11	35	12	24	2
43	3	7	41	39	5	1	5	26	11	23	2	25	28	24	7	41	33	7	32	19	18	39	12	24	2
43	3	7	41	39	5	1	5	26	11	23	2	25	28	24	7	41	39	9	5	33	21	14	12	24	2
43	3	7	41	39	5	1	5	26	11	23	2	25	28	24	7	41	41	39	32	18	30	41	12	24	2
43	3	7	41	39	5	2	5	11	26	23	2	25	28	24	7	41	1	31	23	33	5	16	12	24	2
43	3	7	41	39	5	2	5	11	26	23	2	25	28	24	7	41	5	3	12	42	6	19	12	24	2
43	3	7	41	39	5	2	5	11	26	23	2	25	28	24	7	41	21	11	33	24	23	19	12	24	2
43	3	7	41	39	5	2	5	11	26	23	2	25	28	24	7	41	24	10	42	19	5	18	12	24	2
43	3	7	41	39	5	2	5	11	26	23	2	25	28	24	7	41	27	3	6	40	10	31	12	24	2
43	3	7	41	39	5	2	5	11	26	23	2	25	28	24	7	41	30	36	34	17	28	1	12	24	2
43	3	7	41	39	5	2	5	11	26	23	2	25	28	24	7	41	32	21	8	4	11	35	12	24	2
43	3	7	41	39	5	2	5	11	26	23	2	25	28	24	7	41	33	7	32	19	18	39	12	24	2
43	3	7	41	39	5	2	5	11	26	23	2	25	28	24	7	41	39	9	5	33	21	14	12	24	2
43	3	7	41	39	5	2	5	11	26	23	2	25	28	24	7	41	41	39	32	18	30	41	12	24	2
43	3	7	41	39	5	3	26	11	5	23	2	25	28	24	7	41	1	31	23	33	5	16	12	24	2
43	3	7	41	39	5	3	26	11	5	23	2	25	28	24	7	41	5	3	12	42	6	19	12	24	2
43	3	7	41	39	5	3	26	11	5	23	2	25	28	24	7	41	21	11	33	24	23	19	12	24	2
43	3	7	41	39	5	3	26	11	5	23	2	25	28	24	7	41	24	10	42	19	5	18	12	24	2
43	3	7	41	39	5	3	26	11	5	23	2	25	28	24	7	41	27	3	6	40	10	31	12	24	2
43	3	7	41	39	5	3	26	11	5	23	2	25	28	24	7	41	30	36	34	17	28	1	12	24	2
43	3	7	41	39	5	3	26	11	5	23	2	25	28	24	7	41	32	21	8	4	11	35	12	24	2
43	3	7	41	39	5	3	26	11	5	23	2	25	28	24	7	41	33	7	32	19	18	39	12	24	2
43	3	7	41	39	5	3	26	11	5	23	2	25	28	24	7	41	39	9	5	33	21	14	12	24	2
43	3	7	41	39	5	3	26	11	5	23	2	25	28	24	7	41	41	39	32	18	30	41	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	8	37	16	42	41	20	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	9	40	32	18	21	16	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	10	18	4	11	0	25	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	12	33	7	10	11	8	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	13	23	13	42	8	36	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	20	15	33	14	24	19	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	21	42	5	37	9	23	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	24	13	17	14	27	14	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	25	6	33	20	19	33	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	28	28	21	3	38	33	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	29	11	12	15	17	37	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	31	23	31	24	30	41	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	32	21	42	18	4	3	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	37	12	0	11	33	32	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	39	11	17	12	16	6	12	24	2
43	3	41	7	4	38	1	38	32	17	20	34	6	10	10	13	8	41	20	11	16	17	15	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	8	37	16	42	41	20	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	9	40	32	18	21	16	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	10	18	4	11	0	25	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	12	33	7	10	11	8	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	13	23	13	42	8	36	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	20	15	33	14	24	19	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	21	42	5	37	9	23	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	24	13	17	14	27	14	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	25	6	33	20	19	33	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	28	28	21	3	38	33	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	29	11	12	15	17	37	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	31	23	31	24	30	41	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	32	21	42	18	4	3	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	37	12	0	11	33	32	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	39	11	17	12	16	6	12	24	2
43	3	41	7	4	38	2	38	17	32	20	34	6	10	10	13	8	41	20	11	16	17	15	12	24	2
