level	modulus	z	contact_incidences	full_cover_possible
5	371293	191659	2	0
5	371293	191672	2	0
5	371293	191685	2	0
5	371293	191698	2	0
5	371293	191711	2	0
5	371293	191724	2	0
5	371293	191737	2	0
5	371293	191750	2	0
5	371293	191763	2	0
5	371293	191776	2	0
5	371293	191789	2	0
5	371293	191802	2	0
5	371293	191815	2	0
5	371293	191828	2	0
5	371293	191841	2	0
5	371293	191854	2	0
5	371293	191867	2	0
5	371293	191880	2	0
5	371293	191893	2	0
5	371293	191906	2	0
5	371293	191919	2	0
5	371293	191932	2	0
5	371293	191945	2	0
5	371293	191958	2	0
5	371293	191971	2	0
5	371293	191984	2	0
5	371293	191997	2	0
5	371293	192010	2	0
5	371293	192023	2	0
5	371293	192036	2	0
5	371293	192049	2	0
5	371293	192062	2	0
5	371293	192075	2	0
5	371293	192088	2	0
5	371293	192101	2	0
5	371293	192114	2	0
5	371293	192127	2	0
5	371293	192140	2	0
5	371293	192153	2	0
5	371293	192166	2	0
5	371293	192179	2	0
5	371293	192192	2	0
5	371293	192205	2	0
5	371293	192218	2	0
5	371293	192231	2	0
5	371293	192244	2	0
5	371293	192257	2	0
5	371293	192270	2	0
5	371293	192283	2	0
5	371293	192296	2	0
5	371293	192309	2	0
5	371293	192322	2	0
5	371293	192335	2	0
5	371293	192348	2	0
5	371293	192361	2	0
5	371293	192374	2	0
5	371293	192387	2	0
5	371293	192400	2	0
5	371293	192413	2	0
5	371293	192426	2	0
5	371293	192439	2	0
5	371293	192452	2	0
5	371293	192465	2	0
5	371293	192478	2	0
5	371293	192491	2	0
5	371293	192504	2	0
5	371293	192517	2	0
5	371293	192530	2	0
5	371293	192543	2	0
5	371293	192556	2	0
5	371293	192569	2	0
5	371293	192582	2	0
5	371293	192595	2	0
5	371293	192608	2	0
5	371293	192621	2	0
5	371293	192634	2	0
5	371293	192647	2	0
5	371293	192660	2	0
5	371293	192673	2	0
5	371293	192686	2	0
5	371293	192699	2	0
5	371293	192712	2	0
5	371293	192725	2	0
5	371293	192738	2	0
5	371293	192751	2	0
5	371293	192764	2	0
5	371293	192777	2	0
5	371293	192790	2	0
5	371293	192803	2	0
5	371293	192816	2	0
5	371293	192829	2	0
5	371293	192842	2	0
5	371293	192855	2	0
5	371293	192868	2	0
5	371293	192881	2	0
5	371293	192894	2	0
5	371293	192907	2	0
5	371293	192920	2	0
5	371293	192933	2	0
5	371293	192946	2	0
5	371293	192959	2	0
5	371293	192972	2	0
5	371293	192985	2	0
5	371293	192998	2	0
5	371293	193011	2	0
5	371293	193024	2	0
5	371293	193037	2	0
5	371293	193050	2	0
5	371293	193063	2	0
5	371293	193076	2	0
5	371293	193089	2	0
5	371293	193102	2	0
5	371293	193115	2	0
5	371293	193128	2	0
5	371293	193141	2	0
5	371293	193154	2	0
5	371293	193167	2	0
5	371293	193180	2	0
5	371293	193193	2	0
5	371293	193206	2	0
5	371293	193219	2	0
5	371293	193232	2	0
5	371293	193245	2	0
5	371293	193258	2	0
5	371293	193271	2	0
5	371293	193284	2	0
5	371293	193297	2	0
5	371293	193310	2	0
5	371293	193323	2	0
5	371293	193336	2	0
5	371293	193349	2	0
5	371293	193362	2	0
5	371293	193375	2	0
5	371293	193388	2	0
5	371293	193401	2	0
5	371293	193414	2	0
5	371293	193427	2	0
5	371293	193440	2	0
5	371293	193453	2	0
5	371293	193466	2	0
5	371293	193479	2	0
5	371293	193492	2	0
5	371293	193505	2	0
5	371293	193518	2	0
5	371293	193531	2	0
5	371293	193544	2	0
5	371293	193557	2	0
5	371293	193570	2	0
5	371293	193583	2	0
5	371293	193596	2	0
5	371293	193609	2	0
5	371293	193622	2	0
5	371293	193635	2	0
5	371293	193648	2	0
5	371293	193661	2	0
5	371293	193674	2	0
5	371293	193687	2	0
5	371293	193700	2	0
5	371293	193713	2	0
5	371293	193726	2	0
5	371293	193739	2	0
5	371293	193752	2	0
5	371293	193765	2	0
5	371293	193778	2	0
5	371293	193791	2	0
5	371293	193804	2	0
5	371293	193817	2	0
5	371293	193830	2	0
5	371293	193843	2	0
5	371293	193856	2	0
5	371293	193869	2	0
5	371293	193882	2	0
5	371293	193895	2	0
5	371293	193908	2	0
5	371293	193921	2	0
5	371293	193934	2	0
5	371293	193947	2	0
5	371293	193960	2	0
5	371293	193973	2	0
5	371293	193986	2	0
5	371293	193999	2	0
5	371293	194012	2	0
5	371293	194025	2	0
5	371293	194038	2	0
5	371293	194051	2	0
5	371293	194064	2	0
5	371293	194077	2	0
5	371293	194090	2	0
5	371293	194103	2	0
5	371293	194116	2	0
5	371293	194129	2	0
5	371293	194142	2	0
5	371293	194155	2	0
5	371293	194168	2	0
5	371293	194181	2	0
5	371293	194194	2	0
5	371293	194207	2	0
5	371293	194220	2	0
5	371293	194233	2	0
5	371293	194246	2	0
5	371293	194259	2	0
5	371293	194272	2	0
5	371293	194285	2	0
5	371293	194298	2	0
5	371293	194311	2	0
5	371293	194324	2	0
5	371293	194337	2	0
5	371293	194350	2	0
5	371293	194363	2	0
5	371293	194376	2	0
5	371293	194389	2	0
5	371293	194402	2	0
5	371293	194415	2	0
5	371293	194428	2	0
5	371293	194441	2	0
5	371293	194454	2	0
5	371293	194467	2	0
5	371293	194480	2	0
5	371293	194493	2	0
5	371293	194506	2	0
5	371293	194519	2	0
5	371293	194532	2	0
5	371293	194545	2	0
5	371293	194558	2	0
5	371293	194571	2	0
5	371293	194584	2	0
5	371293	194597	2	0
5	371293	194610	2	0
5	371293	194623	2	0
5	371293	194636	2	0
5	371293	194649	2	0
5	371293	194662	2	0
5	371293	194675	2	0
5	371293	194688	2	0
5	371293	194701	2	0
5	371293	194714	2	0
5	371293	194727	2	0
5	371293	194740	2	0
5	371293	194753	2	0
5	371293	194766	2	0
5	371293	194779	2	0
5	371293	194792	2	0
5	371293	194805	2	0
5	371293	194818	2	0
5	371293	194831	2	0
5	371293	194844	2	0
5	371293	194857	2	0
5	371293	194870	2	0
5	371293	194883	2	0
5	371293	194896	2	0
5	371293	194909	2	0
5	371293	194922	2	0
5	371293	194935	2	0
5	371293	194948	2	0
5	371293	194961	2	0
5	371293	194974	2	0
5	371293	194987	2	0
5	371293	195000	2	0
5	371293	195013	2	0
5	371293	195026	2	0
5	371293	195039	2	0
5	371293	195052	2	0
5	371293	195065	2	0
5	371293	195078	2	0
5	371293	195091	2	0
5	371293	195104	2	0
5	371293	195117	2	0
5	371293	195130	2	0
5	371293	195143	2	0
5	371293	195156	2	0
5	371293	195169	2	0
5	371293	195182	2	0
5	371293	195195	2	0
5	371293	195208	2	0
5	371293	195221	2	0
5	371293	195234	2	0
5	371293	195247	2	0
5	371293	195260	2	0
5	371293	195273	2	0
5	371293	195286	2	0
5	371293	195299	2	0
5	371293	195312	2	0
5	371293	195325	2	0
5	371293	195338	2	0
5	371293	195351	2	0
5	371293	195364	2	0
5	371293	195377	2	0
5	371293	195390	2	0
5	371293	195403	2	0
5	371293	195416	2	0
5	371293	195429	2	0
5	371293	195442	2	0
5	371293	195455	2	0
5	371293	195468	2	0
5	371293	195481	2	0
5	371293	195494	2	0
5	371293	195507	2	0
5	371293	195520	2	0
5	371293	195533	2	0
5	371293	195546	2	0
5	371293	195559	2	0
5	371293	195572	2	0
5	371293	195585	2	0
5	371293	195598	2	0
5	371293	195611	2	0
5	371293	195624	2	0
5	371293	195637	2	0
5	371293	195650	2	0
5	371293	195663	2	0
5	371293	195676	2	0
5	371293	195689	2	0
5	371293	195702	2	0
5	371293	195715	2	0
5	371293	195728	2	0
5	371293	195741	2	0
5	371293	195754	2	0
5	371293	195767	2	0
5	371293	195780	2	0
5	371293	195793	2	0
5	371293	195806	2	0
5	371293	195819	2	0
5	371293	195832	2	0
5	371293	195845	2	0
5	371293	195858	2	0
5	371293	195871	2	0
5	371293	195884	2	0
5	371293	195897	2	0
5	371293	195910	2	0
5	371293	195923	2	0
5	371293	195936	2	0
5	371293	195949	2	0
5	371293	195962	2	0
5	371293	195975	2	0
5	371293	195988	2	0
5	371293	196001	2	0
5	371293	196014	2	0
5	371293	196027	2	0
5	371293	196040	2	0
5	371293	196053	2	0
5	371293	196066	2	0
5	371293	196079	2	0
5	371293	196092	2	0
5	371293	196105	2	0
5	371293	196118	2	0
5	371293	196131	2	0
5	371293	196144	2	0
5	371293	196157	2	0
5	371293	196170	2	0
5	371293	196183	2	0
5	371293	196196	2	0
5	371293	196209	2	0
5	371293	196222	2	0
5	371293	196235	2	0
5	371293	196248	2	0
5	371293	196261	2	0
5	371293	196274	2	0
5	371293	196287	2	0
5	371293	196300	2	0
5	371293	196313	2	0
5	371293	196326	2	0
5	371293	196339	2	0
5	371293	196352	2	0
5	371293	196365	2	0
5	371293	196378	2	0
5	371293	196391	2	0
5	371293	196404	2	0
5	371293	196417	2	0
5	371293	196430	2	0
5	371293	196443	2	0
5	371293	196456	2	0
5	371293	196469	2	0
5	371293	196482	2	0
5	371293	196495	2	0
5	371293	196508	2	0
5	371293	196521	2	0
5	371293	196534	2	0
5	371293	196547	2	0
5	371293	196560	2	0
5	371293	196573	2	0
5	371293	196586	2	0
5	371293	196599	2	0
5	371293	196612	2	0
5	371293	196625	2	0
5	371293	196638	2	0
5	371293	196651	2	0
5	371293	196664	2	0
5	371293	196677	2	0
5	371293	196690	2	0
5	371293	196703	2	0
5	371293	196716	2	0
5	371293	196729	2	0
5	371293	196742	2	0
5	371293	196755	2	0
5	371293	196768	2	0
5	371293	196781	2	0
5	371293	196794	2	0
5	371293	196807	2	0
5	371293	196820	2	0
5	371293	196833	2	0
5	371293	196846	2	0
5	371293	196859	2	0
5	371293	196872	2	0
5	371293	196885	2	0
5	371293	196898	2	0
5	371293	196911	2	0
5	371293	196924	2	0
5	371293	196937	2	0
5	371293	196950	2	0
5	371293	196963	2	0
5	371293	196976	2	0
5	371293	196989	2	0
5	371293	197002	2	0
5	371293	197015	2	0
5	371293	197028	2	0
5	371293	197041	2	0
5	371293	197054	2	0
5	371293	197067	2	0
5	371293	197080	2	0
5	371293	197093	2	0
5	371293	197106	2	0
5	371293	197119	2	0
5	371293	197132	2	0
5	371293	197145	2	0
5	371293	197158	2	0
5	371293	197171	2	0
5	371293	197184	2	0
5	371293	197197	2	0
5	371293	197210	2	0
5	371293	197223	2	0
5	371293	197236	2	0
5	371293	197249	2	0
5	371293	197262	2	0
5	371293	197275	2	0
5	371293	197288	2	0
5	371293	197301	2	0
5	371293	197314	2	0
5	371293	197327	2	0
5	371293	197340	2	0
5	371293	197353	2	0
5	371293	197366	2	0
5	371293	197379	2	0
5	371293	197392	2	0
5	371293	197405	2	0
5	371293	197418	2	0
5	371293	197431	2	0
5	371293	197444	2	0
5	371293	197457	2	0
5	371293	197470	2	0
5	371293	197483	2	0
5	371293	197496	2	0
5	371293	197509	2	0
5	371293	197522	2	0
5	371293	197535	2	0
5	371293	197548	2	0
5	371293	197561	2	0
5	371293	197574	2	0
5	371293	197587	2	0
5	371293	197600	2	0
5	371293	197613	2	0
5	371293	197626	2	0
5	371293	197639	2	0
5	371293	197652	2	0
5	371293	197665	2	0
5	371293	197678	2	0
5	371293	197691	2	0
5	371293	197704	2	0
5	371293	197717	2	0
5	371293	197730	2	0
5	371293	197743	2	0
5	371293	197756	2	0
5	371293	197769	2	0
5	371293	197782	2	0
5	371293	197795	2	0
5	371293	197808	2	0
5	371293	197821	2	0
5	371293	197834	2	0
5	371293	197847	2	0
5	371293	197860	2	0
5	371293	197873	2	0
5	371293	197886	2	0
5	371293	197899	2	0
5	371293	197912	2	0
5	371293	197925	2	0
5	371293	197938	2	0
5	371293	197951	2	0
5	371293	197964	2	0
5	371293	197977	2	0
5	371293	197990	2	0
5	371293	198003	2	0
5	371293	198016	2	0
5	371293	198029	2	0
5	371293	198042	2	0
5	371293	198055	2	0
5	371293	198068	2	0
5	371293	198081	2	0
5	371293	198094	2	0
5	371293	198107	2	0
5	371293	198120	2	0
5	371293	198133	2	0
5	371293	198146	2	0
5	371293	198159	2	0
5	371293	198172	2	0
5	371293	198185	2	0
5	371293	198198	2	0
5	371293	198211	2	0
5	371293	198224	2	0
5	371293	198237	2	0
5	371293	198250	2	0
5	371293	198263	2	0
5	371293	198276	2	0
5	371293	198289	2	0
5	371293	198302	2	0
5	371293	198315	2	0
5	371293	198328	2	0
5	371293	198341	2	0
5	371293	198354	2	0
5	371293	198367	2	0
5	371293	198380	2	0
5	371293	198393	2	0
5	371293	198406	2	0
5	371293	198419	2	0
5	371293	198432	2	0
5	371293	198445	2	0
5	371293	198458	2	0
5	371293	198471	2	0
5	371293	198484	2	0
5	371293	198497	2	0
5	371293	198510	2	0
5	371293	198523	2	0
5	371293	198536	2	0
5	371293	198549	2	0
5	371293	198562	2	0
5	371293	198575	2	0
5	371293	198588	2	0
5	371293	198601	2	0
5	371293	198614	2	0
5	371293	198627	2	0
5	371293	198640	2	0
5	371293	198653	2	0
5	371293	198666	2	0
5	371293	198679	2	0
5	371293	198692	2	0
5	371293	198705	2	0
5	371293	198718	2	0
5	371293	198731	2	0
5	371293	198744	2	0
5	371293	198757	2	0
5	371293	198770	2	0
5	371293	198783	2	0
5	371293	198796	2	0
5	371293	198809	2	0
5	371293	198822	2	0
5	371293	198835	2	0
5	371293	198848	2	0
5	371293	198861	2	0
5	371293	198874	2	0
5	371293	198887	2	0
5	371293	198900	2	0
5	371293	198913	2	0
5	371293	198926	2	0
5	371293	198939	2	0
5	371293	198952	2	0
5	371293	198965	2	0
5	371293	198978	2	0
5	371293	198991	2	0
5	371293	199004	2	0
5	371293	199017	2	0
5	371293	199030	2	0
5	371293	199043	2	0
5	371293	199056	2	0
5	371293	199069	2	0
5	371293	199082	2	0
5	371293	199095	2	0
5	371293	199108	2	0
5	371293	199121	2	0
5	371293	199134	2	0
5	371293	199147	2	0
5	371293	199160	2	0
5	371293	199173	2	0
5	371293	199186	2	0
5	371293	199199	2	0
5	371293	199212	2	0
5	371293	199225	2	0
5	371293	199238	2	0
5	371293	199251	2	0
5	371293	199264	2	0
5	371293	199277	2	0
5	371293	199290	2	0
5	371293	199303	2	0
5	371293	199316	2	0
5	371293	199329	2	0
5	371293	199342	2	0
5	371293	199355	2	0
5	371293	199368	2	0
5	371293	199381	2	0
5	371293	199394	2	0
5	371293	199407	2	0
5	371293	199420	2	0
5	371293	199433	2	0
5	371293	199446	2	0
5	371293	199459	2	0
5	371293	199472	2	0
5	371293	199485	2	0
5	371293	199498	2	0
5	371293	199511	2	0
5	371293	199524	2	0
5	371293	199537	2	0
5	371293	199550	2	0
5	371293	199563	2	0
5	371293	199576	2	0
5	371293	199589	2	0
5	371293	199602	2	0
5	371293	199615	2	0
5	371293	199628	2	0
5	371293	199641	2	0
5	371293	199654	2	0
5	371293	199667	2	0
5	371293	199680	2	0
5	371293	199693	2	0
5	371293	199706	2	0
5	371293	199719	2	0
5	371293	199732	2	0
5	371293	199745	2	0
5	371293	199758	2	0
5	371293	199771	2	0
5	371293	199784	2	0
5	371293	199797	2	0
5	371293	199810	2	0
5	371293	199823	2	0
5	371293	199836	2	0
5	371293	199849	2	0
5	371293	199862	2	0
5	371293	199875	2	0
5	371293	199888	2	0
5	371293	199901	2	0
5	371293	199914	2	0
5	371293	199927	2	0
5	371293	199940	2	0
5	371293	199953	2	0
5	371293	199966	2	0
5	371293	199979	2	0
5	371293	199992	2	0
5	371293	200005	2	0
5	371293	200018	2	0
5	371293	200031	2	0
5	371293	200044	2	0
5	371293	200057	2	0
5	371293	200070	2	0
5	371293	200083	2	0
5	371293	200096	2	0
5	371293	200109	2	0
5	371293	200122	2	0
5	371293	200135	2	0
5	371293	200148	2	0
5	371293	200161	2	0
5	371293	200174	2	0
5	371293	200187	2	0
5	371293	200200	2	0
5	371293	200213	2	0
5	371293	200226	2	0
5	371293	200239	2	0
5	371293	200252	2	0
5	371293	200265	2	0
5	371293	200278	2	0
5	371293	200291	2	0
5	371293	200304	2	0
5	371293	200317	2	0
5	371293	200330	2	0
5	371293	200343	2	0
5	371293	200356	2	0
5	371293	200369	2	0
5	371293	200382	2	0
5	371293	200395	2	0
5	371293	200408	2	0
5	371293	200421	2	0
5	371293	200434	2	0
5	371293	200447	2	0
5	371293	200460	2	0
5	371293	200473	2	0
5	371293	200486	2	0
5	371293	200499	2	0
5	371293	200512	2	0
5	371293	200525	2	0
5	371293	200538	2	0
5	371293	200551	2	0
5	371293	200564	2	0
5	371293	200577	2	0
5	371293	200590	2	0
5	371293	200603	2	0
5	371293	200616	2	0
5	371293	200629	2	0
5	371293	200642	2	0
5	371293	200655	2	0
5	371293	200668	2	0
5	371293	200681	2	0
5	371293	200694	2	0
5	371293	200707	2	0
5	371293	200720	2	0
5	371293	200733	2	0
5	371293	200746	2	0
5	371293	200759	2	0
5	371293	200772	2	0
5	371293	200785	2	0
5	371293	200798	2	0
5	371293	200811	2	0
5	371293	200824	2	0
5	371293	200837	2	0
5	371293	200850	2	0
5	371293	200863	2	0
5	371293	200876	2	0
5	371293	200889	2	0
5	371293	200902	2	0
5	371293	200915	2	0
5	371293	200928	2	0
5	371293	200941	2	0
5	371293	200954	2	0
5	371293	200967	2	0
5	371293	200980	2	0
5	371293	200993	2	0
5	371293	201006	2	0
5	371293	201019	2	0
5	371293	201032	2	0
5	371293	201045	2	0
5	371293	201058	2	0
5	371293	201071	2	0
5	371293	201084	2	0
5	371293	201097	2	0
5	371293	201110	2	0
5	371293	201123	2	0
5	371293	201136	2	0
5	371293	201149	2	0
5	371293	201162	2	0
5	371293	201175	2	0
5	371293	201188	2	0
5	371293	201201	2	0
5	371293	201214	2	0
5	371293	201227	2	0
5	371293	201240	2	0
5	371293	201253	2	0
5	371293	201266	2	0
5	371293	201279	2	0
5	371293	201292	2	0
5	371293	201305	2	0
5	371293	201318	2	0
5	371293	201331	2	0
5	371293	201344	2	0
5	371293	201357	2	0
5	371293	201370	2	0
5	371293	201383	2	0
5	371293	201396	2	0
5	371293	201409	2	0
5	371293	201422	2	0
5	371293	201435	2	0
5	371293	201448	2	0
5	371293	201461	2	0
5	371293	201474	2	0
5	371293	201487	2	0
5	371293	201500	2	0
5	371293	201513	2	0
5	371293	201526	2	0
5	371293	201539	2	0
5	371293	201552	2	0
5	371293	201565	2	0
5	371293	201578	2	0
5	371293	201591	2	0
5	371293	201604	2	0
5	371293	201617	2	0
5	371293	201630	2	0
5	371293	201643	2	0
5	371293	201656	2	0
5	371293	201669	2	0
5	371293	201682	2	0
5	371293	201695	2	0
5	371293	201708	2	0
5	371293	201721	2	0
5	371293	201734	2	0
5	371293	201747	2	0
5	371293	201760	2	0
5	371293	201773	2	0
5	371293	201786	2	0
5	371293	201799	2	0
5	371293	201812	2	0
5	371293	201825	2	0
5	371293	201838	2	0
5	371293	201851	2	0
5	371293	201864	2	0
5	371293	201877	2	0
5	371293	201890	2	0
5	371293	201903	2	0
5	371293	201916	2	0
5	371293	201929	2	0
5	371293	201942	2	0
5	371293	201955	2	0
5	371293	201968	2	0
5	371293	201981	2	0
5	371293	201994	2	0
5	371293	202007	2	0
5	371293	202020	2	0
5	371293	202033	2	0
5	371293	202046	2	0
5	371293	202059	2	0
5	371293	202072	2	0
5	371293	202085	2	0
5	371293	202098	2	0
5	371293	202111	2	0
5	371293	202124	2	0
5	371293	202137	2	0
5	371293	202150	2	0
5	371293	202163	2	0
5	371293	202176	2	0
5	371293	202189	2	0
5	371293	202202	2	0
5	371293	202215	2	0
5	371293	202228	2	0
5	371293	202241	2	0
5	371293	202254	2	0
5	371293	202267	2	0
5	371293	202280	2	0
5	371293	202293	2	0
5	371293	202306	2	0
5	371293	202319	2	0
5	371293	202332	2	0
5	371293	202345	2	0
5	371293	202358	2	0
5	371293	202371	2	0
5	371293	202384	2	0
5	371293	202397	2	0
5	371293	202410	2	0
5	371293	202423	2	0
5	371293	202436	2	0
5	371293	202449	2	0
5	371293	202462	2	0
5	371293	202475	2	0
5	371293	202488	2	0
5	371293	202501	2	0
5	371293	202514	2	0
5	371293	202527	2	0
5	371293	202540	2	0
5	371293	202553	2	0
5	371293	202566	2	0
5	371293	202579	2	0
5	371293	202592	2	0
5	371293	202605	2	0
5	371293	202618	2	0
5	371293	202631	2	0
5	371293	202644	2	0
5	371293	202657	2	0
5	371293	202670	2	0
5	371293	202683	2	0
5	371293	202696	2	0
5	371293	202709	2	0
5	371293	202722	2	0
5	371293	202735	2	0
5	371293	202748	2	0
5	371293	202761	2	0
5	371293	202774	2	0
5	371293	202787	2	0
5	371293	202800	2	0
5	371293	202813	2	0
5	371293	202826	2	0
5	371293	202839	2	0
5	371293	202852	2	0
5	371293	202865	2	0
5	371293	202878	2	0
5	371293	202891	2	0
5	371293	202904	2	0
5	371293	202917	2	0
5	371293	202930	2	0
5	371293	202943	2	0
5	371293	202956	2	0
5	371293	202969	2	0
5	371293	202982	2	0
5	371293	202995	2	0
5	371293	203008	2	0
5	371293	203021	2	0
5	371293	203034	2	0
5	371293	203047	2	0
5	371293	203060	2	0
5	371293	203073	2	0
5	371293	203086	2	0
5	371293	203099	2	0
5	371293	203112	2	0
5	371293	203125	2	0
5	371293	203138	2	0
5	371293	203151	2	0
5	371293	203164	2	0
5	371293	203177	2	0
5	371293	203190	2	0
5	371293	203203	2	0
5	371293	203216	2	0
5	371293	203229	2	0
5	371293	203242	2	0
5	371293	203255	2	0
5	371293	203268	2	0
5	371293	203281	2	0
5	371293	203294	2	0
5	371293	203307	2	0
5	371293	203320	2	0
5	371293	203333	2	0
5	371293	203346	2	0
5	371293	203359	2	0
5	371293	203372	2	0
5	371293	203385	2	0
5	371293	203398	2	0
5	371293	203411	2	0
5	371293	203424	2	0
5	371293	203437	2	0
5	371293	203450	2	0
5	371293	203463	2	0
5	371293	203476	2	0
5	371293	203489	2	0
5	371293	203502	2	0
5	371293	203515	2	0
5	371293	203528	2	0
5	371293	203541	2	0
5	371293	203554	2	0
5	371293	203567	2	0
5	371293	203580	2	0
5	371293	203593	2	0
5	371293	203606	2	0
5	371293	203619	2	0
5	371293	203632	2	0
5	371293	203645	2	0
5	371293	203658	2	0
5	371293	203671	2	0
5	371293	203684	2	0
5	371293	203697	2	0
5	371293	203710	2	0
5	371293	203723	2	0
5	371293	203736	2	0
5	371293	203749	2	0
5	371293	203762	2	0
5	371293	203775	2	0
5	371293	203788	2	0
5	371293	203801	2	0
5	371293	203814	2	0
5	371293	203827	2	0
5	371293	203840	2	0
5	371293	203853	2	0
5	371293	203866	2	0
5	371293	203879	2	0
5	371293	203892	2	0
5	371293	203905	2	0
5	371293	203918	2	0
5	371293	203931	2	0
5	371293	203944	2	0
5	371293	203957	2	0
5	371293	203970	2	0
5	371293	203983	2	0
5	371293	203996	2	0
5	371293	204009	2	0
5	371293	204022	2	0
5	371293	204035	2	0
5	371293	204048	2	0
5	371293	204061	2	0
5	371293	204074	2	0
5	371293	204087	2	0
5	371293	204100	2	0
5	371293	204113	2	0
5	371293	204126	2	0
5	371293	204139	2	0
5	371293	204152	2	0
5	371293	204165	2	0
5	371293	204178	2	0
5	371293	204191	2	0
5	371293	204204	2	0
5	371293	204217	2	0
5	371293	204230	2	0
5	371293	204243	2	0
5	371293	204256	2	0
5	371293	204269	2	0
5	371293	204282	2	0
5	371293	204295	2	0
5	371293	204308	2	0
5	371293	204321	2	0
5	371293	204334	2	0
5	371293	204347	2	0
5	371293	204360	2	0
5	371293	204373	2	0
5	371293	204386	2	0
5	371293	204399	2	0
5	371293	204412	2	0
5	371293	204425	2	0
5	371293	204438	2	0
5	371293	204451	2	0
5	371293	204464	2	0
5	371293	204477	2	0
5	371293	204490	2	0
5	371293	204503	2	0
5	371293	204516	2	0
5	371293	204529	2	0
5	371293	204542	2	0
5	371293	204555	2	0
5	371293	204568	2	0
5	371293	204581	2	0
5	371293	204594	2	0
5	371293	204607	2	0
5	371293	204620	2	0
5	371293	204633	2	0
5	371293	204646	2	0
5	371293	204659	2	0
5	371293	204672	2	0
5	371293	204685	2	0
5	371293	204698	2	0
5	371293	204711	2	0
5	371293	204724	2	0
5	371293	204737	2	0
5	371293	204750	2	0
5	371293	204763	2	0
5	371293	204776	2	0
5	371293	204789	2	0
5	371293	204802	2	0
5	371293	204815	2	0
5	371293	204828	2	0
5	371293	204841	2	0
5	371293	204854	2	0
5	371293	204867	2	0
5	371293	204880	2	0
5	371293	204893	2	0
5	371293	204906	2	0
5	371293	204919	2	0
5	371293	204932	2	0
5	371293	204945	2	0
5	371293	204958	2	0
5	371293	204971	2	0
5	371293	204984	2	0
5	371293	204997	2	0
5	371293	205010	2	0
5	371293	205023	2	0
5	371293	205036	2	0
5	371293	205049	2	0
5	371293	205062	2	0
5	371293	205075	2	0
5	371293	205088	2	0
5	371293	205101	2	0
5	371293	205114	2	0
5	371293	205127	2	0
5	371293	205140	2	0
5	371293	205153	2	0
5	371293	205166	2	0
5	371293	205179	2	0
5	371293	205192	2	0
5	371293	205205	2	0
5	371293	205218	2	0
5	371293	205231	2	0
5	371293	205244	2	0
5	371293	205257	2	0
5	371293	205270	2	0
5	371293	205283	2	0
5	371293	205296	2	0
5	371293	205309	2	0
5	371293	205322	2	0
5	371293	205335	2	0
5	371293	205348	2	0
5	371293	205361	2	0
5	371293	205374	2	0
5	371293	205387	2	0
5	371293	205400	2	0
5	371293	205413	2	0
5	371293	205426	2	0
5	371293	205439	2	0
5	371293	205452	2	0
5	371293	205465	2	0
5	371293	205478	2	0
5	371293	205491	2	0
5	371293	205504	2	0
5	371293	205517	2	0
5	371293	205530	2	0
5	371293	205543	2	0
5	371293	205556	2	0
5	371293	205569	2	0
5	371293	205582	2	0
5	371293	205595	2	0
5	371293	205608	2	0
5	371293	205621	2	0
5	371293	205634	2	0
5	371293	205647	2	0
5	371293	205660	2	0
5	371293	205673	2	0
5	371293	205686	2	0
5	371293	205699	2	0
5	371293	205712	2	0
5	371293	205725	2	0
5	371293	205738	2	0
5	371293	205751	2	0
5	371293	205764	2	0
5	371293	205777	2	0
5	371293	205790	2	0
5	371293	205803	2	0
5	371293	205816	2	0
5	371293	205829	2	0
5	371293	205842	2	0
5	371293	205855	2	0
5	371293	205868	2	0
5	371293	205881	2	0
5	371293	205894	2	0
5	371293	205907	2	0
5	371293	205920	2	0
5	371293	205933	2	0
5	371293	205946	2	0
5	371293	205959	2	0
5	371293	205972	2	0
5	371293	205985	2	0
5	371293	205998	2	0
5	371293	206011	2	0
5	371293	206024	2	0
5	371293	206037	2	0
5	371293	206050	2	0
5	371293	206063	2	0
5	371293	206076	2	0
5	371293	206089	2	0
5	371293	206102	2	0
5	371293	206115	2	0
5	371293	206128	2	0
5	371293	206141	2	0
5	371293	206154	2	0
5	371293	206167	2	0
5	371293	206180	2	0
5	371293	206193	2	0
5	371293	206206	2	0
5	371293	206219	2	0
5	371293	206232	2	0
5	371293	206245	2	0
5	371293	206258	2	0
5	371293	206271	2	0
5	371293	206284	2	0
5	371293	206297	2	0
5	371293	206310	2	0
5	371293	206323	2	0
5	371293	206336	2	0
5	371293	206349	2	0
5	371293	206362	2	0
5	371293	206375	2	0
5	371293	206388	2	0
5	371293	206401	2	0
5	371293	206414	2	0
5	371293	206427	2	0
5	371293	206440	2	0
5	371293	206453	2	0
5	371293	206466	2	0
5	371293	206479	2	0
5	371293	206492	2	0
5	371293	206505	2	0
5	371293	206518	2	0
5	371293	206531	2	0
5	371293	206544	2	0
5	371293	206557	2	0
5	371293	206570	2	0
5	371293	206583	2	0
5	371293	206596	2	0
5	371293	206609	2	0
5	371293	206622	2	0
5	371293	206635	2	0
5	371293	206648	2	0
5	371293	206661	2	0
5	371293	206674	2	0
5	371293	206687	2	0
5	371293	206700	2	0
5	371293	206713	2	0
5	371293	206726	2	0
5	371293	206739	2	0
5	371293	206752	2	0
5	371293	206765	2	0
5	371293	206778	2	0
