T_key	T_mod13	component	radicand_valuations	radicand_units_mod13
295615	8	exceptional_minus5	0,0,0,0	12,12,1,3
295628	8	exceptional_minus5	0,0,0,0	12,12,1,3
295641	8	exceptional_minus5	0,0,0,0	12,12,1,3
295654	8	exceptional_minus5	0,0,0,0	12,12,1,3
295667	8	exceptional_minus5	0,0,0,0	12,12,1,3
295680	8	exceptional_minus5	0,0,0,0	12,12,1,3
295693	8	exceptional_minus5	0,0,0,0	12,12,1,3
295706	8	exceptional_minus5	0,0,0,0	12,12,1,3
295719	8	exceptional_minus5	0,0,0,0	12,12,1,3
295732	8	exceptional_minus5	0,0,0,0	12,12,1,3
295745	8	exceptional_minus5	0,0,0,0	12,12,1,3
295758	8	exceptional_minus5	0,0,0,0	12,12,1,3
295771	8	exceptional_minus5	0,0,0,0	12,12,1,3
295784	8	exceptional_minus5	0,0,0,0	12,12,1,3
295797	8	exceptional_minus5	0,0,0,0	12,12,1,3
295810	8	exceptional_minus5	0,0,0,0	12,12,1,3
295823	8	exceptional_minus5	0,0,0,0	12,12,1,3
295836	8	exceptional_minus5	0,0,0,0	12,12,1,3
295849	8	exceptional_minus5	0,0,0,0	12,12,1,3
295862	8	exceptional_minus5	0,0,0,0	12,12,1,3
295875	8	exceptional_minus5	0,0,0,0	12,12,1,3
295888	8	exceptional_minus5	0,0,0,0	12,12,1,3
295901	8	exceptional_minus5	0,0,0,0	12,12,1,3
295914	8	exceptional_minus5	0,0,0,0	12,12,1,3
295927	8	exceptional_minus5	0,0,0,0	12,12,1,3
295940	8	exceptional_minus5	0,0,0,0	12,12,1,3
295953	8	exceptional_minus5	0,0,0,0	12,12,1,3
295966	8	exceptional_minus5	0,0,0,0	12,12,1,3
295979	8	exceptional_minus5	0,0,0,0	12,12,1,3
295992	8	exceptional_minus5	0,0,0,0	12,12,1,3
296005	8	exceptional_minus5	0,0,0,0	12,12,1,3
296018	8	exceptional_minus5	0,0,0,0	12,12,1,3
296031	8	exceptional_minus5	0,0,0,0	12,12,1,3
296044	8	exceptional_minus5	0,0,0,0	12,12,1,3
296057	8	exceptional_minus5	0,0,0,0	12,12,1,3
296070	8	exceptional_minus5	0,0,0,0	12,12,1,3
296083	8	exceptional_minus5	0,0,0,0	12,12,1,3
296096	8	exceptional_minus5	0,0,0,0	12,12,1,3
296109	8	exceptional_minus5	0,0,0,0	12,12,1,3
296122	8	exceptional_minus5	0,0,0,0	12,12,1,3
296135	8	exceptional_minus5	0,0,0,0	12,12,1,3
296148	8	exceptional_minus5	0,0,0,0	12,12,1,3
296161	8	exceptional_minus5	0,0,0,0	12,12,1,3
296174	8	exceptional_minus5	0,0,0,0	12,12,1,3
296187	8	exceptional_minus5	0,0,0,0	12,12,1,3
296200	8	exceptional_minus5	0,0,0,0	12,12,1,3
296213	8	exceptional_minus5	0,0,0,0	12,12,1,3
296226	8	exceptional_minus5	0,0,0,0	12,12,1,3
296239	8	exceptional_minus5	0,0,0,0	12,12,1,3
296252	8	exceptional_minus5	0,0,0,0	12,12,1,3
296265	8	exceptional_minus5	0,0,0,0	12,12,1,3
296278	8	exceptional_minus5	0,0,0,0	12,12,1,3
296291	8	exceptional_minus5	0,0,0,0	12,12,1,3
296304	8	exceptional_minus5	0,0,0,0	12,12,1,3
296317	8	exceptional_minus5	0,0,0,0	12,12,1,3
296330	8	exceptional_minus5	0,0,0,0	12,12,1,3
296343	8	exceptional_minus5	0,0,0,0	12,12,1,3
296356	8	exceptional_minus5	0,0,0,0	12,12,1,3
296369	8	exceptional_minus5	0,0,0,0	12,12,1,3
296382	8	exceptional_minus5	0,0,0,0	12,12,1,3
296395	8	exceptional_minus5	0,0,0,0	12,12,1,3
296408	8	exceptional_minus5	0,0,0,0	12,12,1,3
296421	8	exceptional_minus5	0,0,0,0	12,12,1,3
296434	8	exceptional_minus5	0,0,0,0	12,12,1,3
296447	8	exceptional_minus5	0,0,0,0	12,12,1,3
296460	8	exceptional_minus5	0,0,0,0	12,12,1,3
296473	8	exceptional_minus5	0,0,0,0	12,12,1,3
296486	8	exceptional_minus5	0,0,0,0	12,12,1,3
296499	8	exceptional_minus5	0,0,0,0	12,12,1,3
296512	8	exceptional_minus5	0,0,0,0	12,12,1,3
296525	8	exceptional_minus5	0,0,0,0	12,12,1,3
296538	8	exceptional_minus5	0,0,0,0	12,12,1,3
296551	8	exceptional_minus5	0,0,0,0	12,12,1,3
296564	8	exceptional_minus5	0,0,0,0	12,12,1,3
296577	8	exceptional_minus5	0,0,0,0	12,12,1,3
296590	8	exceptional_minus5	0,0,0,0	12,12,1,3
296603	8	exceptional_minus5	0,0,0,0	12,12,1,3
296616	8	exceptional_minus5	0,0,0,0	12,12,1,3
296629	8	exceptional_minus5	0,0,0,0	12,12,1,3
296642	8	exceptional_minus5	0,0,0,0	12,12,1,3
296655	8	exceptional_minus5	0,0,0,0	12,12,1,3
296668	8	exceptional_minus5	0,0,0,0	12,12,1,3
296681	8	exceptional_minus5	0,0,0,0	12,12,1,3
296694	8	exceptional_minus5	0,0,0,0	12,12,1,3
296707	8	exceptional_minus5	0,0,0,0	12,12,1,3
296720	8	exceptional_minus5	0,0,0,0	12,12,1,3
296733	8	exceptional_minus5	0,0,0,0	12,12,1,3
296746	8	exceptional_minus5	0,0,0,0	12,12,1,3
296759	8	exceptional_minus5	0,0,0,0	12,12,1,3
296772	8	exceptional_minus5	0,0,0,0	12,12,1,3
296785	8	exceptional_minus5	0,0,0,0	12,12,1,3
296798	8	exceptional_minus5	0,0,0,0	12,12,1,3
296811	8	exceptional_minus5	0,0,0,0	12,12,1,3
296824	8	exceptional_minus5	0,0,0,0	12,12,1,3
296837	8	exceptional_minus5	0,0,0,0	12,12,1,3
296850	8	exceptional_minus5	0,0,0,0	12,12,1,3
296863	8	exceptional_minus5	0,0,0,0	12,12,1,3
296876	8	exceptional_minus5	0,0,0,0	12,12,1,3
296889	8	exceptional_minus5	0,0,0,0	12,12,1,3
296902	8	exceptional_minus5	0,0,0,0	12,12,1,3
296915	8	exceptional_minus5	0,0,0,0	12,12,1,3
296928	8	exceptional_minus5	0,0,0,0	12,12,1,3
296941	8	exceptional_minus5	0,0,0,0	12,12,1,3
296954	8	exceptional_minus5	0,0,0,0	12,12,1,3
296967	8	exceptional_minus5	0,0,0,0	12,12,1,3
296980	8	exceptional_minus5	0,0,0,0	12,12,1,3
296993	8	exceptional_minus5	0,0,0,0	12,12,1,3
297006	8	exceptional_minus5	0,0,0,0	12,12,1,3
297019	8	exceptional_minus5	0,0,0,0	12,12,1,3
297032	8	exceptional_minus5	0,0,0,0	12,12,1,3
297045	8	exceptional_minus5	0,0,0,0	12,12,1,3
297058	8	exceptional_minus5	0,0,0,0	12,12,1,3
297071	8	exceptional_minus5	0,0,0,0	12,12,1,3
297084	8	exceptional_minus5	0,0,0,0	12,12,1,3
297097	8	exceptional_minus5	0,0,0,0	12,12,1,3
297110	8	exceptional_minus5	0,0,0,0	12,12,1,3
297123	8	exceptional_minus5	0,0,0,0	12,12,1,3
297136	8	exceptional_minus5	0,0,0,0	12,12,1,3
297149	8	exceptional_minus5	0,0,0,0	12,12,1,3
297162	8	exceptional_minus5	0,0,0,0	12,12,1,3
297175	8	exceptional_minus5	0,0,0,0	12,12,1,3
297188	8	exceptional_minus5	0,0,0,0	12,12,1,3
297201	8	exceptional_minus5	0,0,0,0	12,12,1,3
297214	8	exceptional_minus5	0,0,0,0	12,12,1,3
297227	8	exceptional_minus5	0,0,0,0	12,12,1,3
297240	8	exceptional_minus5	0,0,0,0	12,12,1,3
297253	8	exceptional_minus5	0,0,0,0	12,12,1,3
297266	8	exceptional_minus5	0,0,0,0	12,12,1,3
297279	8	exceptional_minus5	0,0,0,0	12,12,1,3
297292	8	exceptional_minus5	0,0,0,0	12,12,1,3
297305	8	exceptional_minus5	0,0,0,0	12,12,1,3
297318	8	exceptional_minus5	0,0,0,0	12,12,1,3
297331	8	exceptional_minus5	0,0,0,0	12,12,1,3
297344	8	exceptional_minus5	0,0,0,0	12,12,1,3
297357	8	exceptional_minus5	0,0,0,0	12,12,1,3
297370	8	exceptional_minus5	0,0,0,0	12,12,1,3
297383	8	exceptional_minus5	0,0,0,0	12,12,1,3
297396	8	exceptional_minus5	0,0,0,0	12,12,1,3
297409	8	exceptional_minus5	0,0,0,0	12,12,1,3
297422	8	exceptional_minus5	0,0,0,0	12,12,1,3
297435	8	exceptional_minus5	0,0,0,0	12,12,1,3
297448	8	exceptional_minus5	0,0,0,0	12,12,1,3
297461	8	exceptional_minus5	0,0,0,0	12,12,1,3
297474	8	exceptional_minus5	0,0,0,0	12,12,1,3
297487	8	exceptional_minus5	0,0,0,0	12,12,1,3
297500	8	exceptional_minus5	0,0,0,0	12,12,1,3
297513	8	exceptional_minus5	0,0,0,0	12,12,1,3
297526	8	exceptional_minus5	0,0,0,0	12,12,1,3
297539	8	exceptional_minus5	0,0,0,0	12,12,1,3
297552	8	exceptional_minus5	0,0,0,0	12,12,1,3
297565	8	exceptional_minus5	0,0,0,0	12,12,1,3
297578	8	exceptional_minus5	0,0,0,0	12,12,1,3
297591	8	exceptional_minus5	0,0,0,0	12,12,1,3
297604	8	exceptional_minus5	0,0,0,0	12,12,1,3
297617	8	exceptional_minus5	0,0,0,0	12,12,1,3
297630	8	exceptional_minus5	0,0,0,0	12,12,1,3
297643	8	exceptional_minus5	0,0,0,0	12,12,1,3
297656	8	exceptional_minus5	0,0,0,0	12,12,1,3
297669	8	exceptional_minus5	0,0,0,0	12,12,1,3
297682	8	exceptional_minus5	0,0,0,0	12,12,1,3
297695	8	exceptional_minus5	0,0,0,0	12,12,1,3
297708	8	exceptional_minus5	0,0,0,0	12,12,1,3
297721	8	exceptional_minus5	0,0,0,0	12,12,1,3
297734	8	exceptional_minus5	0,0,0,0	12,12,1,3
297747	8	exceptional_minus5	0,0,0,0	12,12,1,3
297760	8	exceptional_minus5	0,0,0,0	12,12,1,3
297773	8	exceptional_minus5	0,0,0,0	12,12,1,3
297786	8	exceptional_minus5	0,0,0,0	12,12,1,3
297799	8	exceptional_minus5	0,0,0,0	12,12,1,3
297812	8	exceptional_minus5	0,0,0,0	12,12,1,3
297825	8	exceptional_minus5	0,0,0,0	12,12,1,3
297838	8	exceptional_minus5	0,0,0,0	12,12,1,3
297851	8	exceptional_minus5	0,0,0,0	12,12,1,3
297864	8	exceptional_minus5	0,0,0,0	12,12,1,3
297877	8	exceptional_minus5	0,0,0,0	12,12,1,3
297890	8	exceptional_minus5	0,0,0,0	12,12,1,3
297903	8	exceptional_minus5	0,0,0,0	12,12,1,3
297916	8	exceptional_minus5	0,0,0,0	12,12,1,3
297929	8	exceptional_minus5	0,0,0,0	12,12,1,3
297942	8	exceptional_minus5	0,0,0,0	12,12,1,3
297955	8	exceptional_minus5	0,0,0,0	12,12,1,3
297968	8	exceptional_minus5	0,0,0,0	12,12,1,3
297981	8	exceptional_minus5	0,0,0,0	12,12,1,3
297994	8	exceptional_minus5	0,0,0,0	12,12,1,3
298007	8	exceptional_minus5	0,0,0,0	12,12,1,3
298020	8	exceptional_minus5	0,0,0,0	12,12,1,3
298033	8	exceptional_minus5	0,0,0,0	12,12,1,3
298046	8	exceptional_minus5	0,0,0,0	12,12,1,3
298059	8	exceptional_minus5	0,0,0,0	12,12,1,3
298072	8	exceptional_minus5	0,0,0,0	12,12,1,3
298085	8	exceptional_minus5	0,0,0,0	12,12,1,3
298098	8	exceptional_minus5	0,0,0,0	12,12,1,3
298111	8	exceptional_minus5	0,0,0,0	12,12,1,3
298124	8	exceptional_minus5	0,0,0,0	12,12,1,3
298137	8	exceptional_minus5	0,0,0,0	12,12,1,3
298150	8	exceptional_minus5	0,0,0,0	12,12,1,3
298163	8	exceptional_minus5	0,0,0,0	12,12,1,3
298176	8	exceptional_minus5	0,0,0,0	12,12,1,3
298189	8	exceptional_minus5	0,0,0,0	12,12,1,3
298202	8	exceptional_minus5	0,0,0,0	12,12,1,3
298215	8	exceptional_minus5	0,0,0,0	12,12,1,3
298228	8	exceptional_minus5	0,0,0,0	12,12,1,3
298241	8	exceptional_minus5	0,0,0,0	12,12,1,3
298254	8	exceptional_minus5	0,0,0,0	12,12,1,3
298267	8	exceptional_minus5	0,0,0,0	12,12,1,3
298280	8	exceptional_minus5	0,0,0,0	12,12,1,3
298293	8	exceptional_minus5	0,0,0,0	12,12,1,3
298306	8	exceptional_minus5	0,0,0,0	12,12,1,3
298319	8	exceptional_minus5	0,0,0,0	12,12,1,3
298332	8	exceptional_minus5	0,0,0,0	12,12,1,3
298345	8	exceptional_minus5	0,0,0,0	12,12,1,3
298358	8	exceptional_minus5	0,0,0,0	12,12,1,3
298371	8	exceptional_minus5	0,0,0,0	12,12,1,3
298384	8	exceptional_minus5	0,0,0,0	12,12,1,3
298397	8	exceptional_minus5	0,0,0,0	12,12,1,3
298410	8	exceptional_minus5	0,0,0,0	12,12,1,3
298423	8	exceptional_minus5	0,0,0,0	12,12,1,3
298436	8	exceptional_minus5	0,0,0,0	12,12,1,3
298449	8	exceptional_minus5	0,0,0,0	12,12,1,3
298462	8	exceptional_minus5	0,0,0,0	12,12,1,3
298475	8	exceptional_minus5	0,0,0,0	12,12,1,3
298488	8	exceptional_minus5	0,0,0,0	12,12,1,3
298501	8	exceptional_minus5	0,0,0,0	12,12,1,3
298514	8	exceptional_minus5	0,0,0,0	12,12,1,3
298527	8	exceptional_minus5	0,0,0,0	12,12,1,3
298540	8	exceptional_minus5	0,0,0,0	12,12,1,3
298553	8	exceptional_minus5	0,0,0,0	12,12,1,3
298566	8	exceptional_minus5	0,0,0,0	12,12,1,3
298579	8	exceptional_minus5	0,0,0,0	12,12,1,3
298592	8	exceptional_minus5	0,0,0,0	12,12,1,3
298605	8	exceptional_minus5	0,0,0,0	12,12,1,3
298618	8	exceptional_minus5	0,0,0,0	12,12,1,3
298631	8	exceptional_minus5	0,0,0,0	12,12,1,3
298644	8	exceptional_minus5	0,0,0,0	12,12,1,3
298657	8	exceptional_minus5	0,0,0,0	12,12,1,3
298670	8	exceptional_minus5	0,0,0,0	12,12,1,3
298683	8	exceptional_minus5	0,0,0,0	12,12,1,3
298696	8	exceptional_minus5	0,0,0,0	12,12,1,3
298709	8	exceptional_minus5	0,0,0,0	12,12,1,3
298722	8	exceptional_minus5	0,0,0,0	12,12,1,3
298735	8	exceptional_minus5	0,0,0,0	12,12,1,3
298748	8	exceptional_minus5	0,0,0,0	12,12,1,3
298761	8	exceptional_minus5	0,0,0,0	12,12,1,3
298774	8	exceptional_minus5	0,0,0,0	12,12,1,3
298787	8	exceptional_minus5	0,0,0,0	12,12,1,3
298800	8	exceptional_minus5	0,0,0,0	12,12,1,3
298813	8	exceptional_minus5	0,0,0,0	12,12,1,3
298826	8	exceptional_minus5	0,0,0,0	12,12,1,3
298839	8	exceptional_minus5	0,0,0,0	12,12,1,3
298852	8	exceptional_minus5	0,0,0,0	12,12,1,3
298865	8	exceptional_minus5	0,0,0,0	12,12,1,3
298878	8	exceptional_minus5	0,0,0,0	12,12,1,3
298891	8	exceptional_minus5	0,0,0,0	12,12,1,3
298904	8	exceptional_minus5	0,0,0,0	12,12,1,3
298917	8	exceptional_minus5	0,0,0,0	12,12,1,3
298930	8	exceptional_minus5	0,0,0,0	12,12,1,3
298943	8	exceptional_minus5	0,0,0,0	12,12,1,3
298956	8	exceptional_minus5	0,0,0,0	12,12,1,3
298969	8	exceptional_minus5	0,0,0,0	12,12,1,3
298982	8	exceptional_minus5	0,0,0,0	12,12,1,3
298995	8	exceptional_minus5	0,0,0,0	12,12,1,3
299008	8	exceptional_minus5	0,0,0,0	12,12,1,3
299021	8	exceptional_minus5	0,0,0,0	12,12,1,3
299034	8	exceptional_minus5	0,0,0,0	12,12,1,3
299047	8	exceptional_minus5	0,0,0,0	12,12,1,3
299060	8	exceptional_minus5	0,0,0,0	12,12,1,3
299073	8	exceptional_minus5	0,0,0,0	12,12,1,3
299086	8	exceptional_minus5	0,0,0,0	12,12,1,3
299099	8	exceptional_minus5	0,0,0,0	12,12,1,3
299112	8	exceptional_minus5	0,0,0,0	12,12,1,3
299125	8	exceptional_minus5	0,0,0,0	12,12,1,3
299138	8	exceptional_minus5	0,0,0,0	12,12,1,3
299151	8	exceptional_minus5	0,0,0,0	12,12,1,3
299164	8	exceptional_minus5	0,0,0,0	12,12,1,3
299177	8	exceptional_minus5	0,0,0,0	12,12,1,3
299190	8	exceptional_minus5	0,0,0,0	12,12,1,3
299203	8	exceptional_minus5	0,0,0,0	12,12,1,3
299216	8	exceptional_minus5	0,0,0,0	12,12,1,3
299229	8	exceptional_minus5	0,0,0,0	12,12,1,3
299242	8	exceptional_minus5	0,0,0,0	12,12,1,3
299255	8	exceptional_minus5	0,0,0,0	12,12,1,3
299268	8	exceptional_minus5	0,0,0,0	12,12,1,3
299281	8	exceptional_minus5	0,0,0,0	12,12,1,3
299294	8	exceptional_minus5	0,0,0,0	12,12,1,3
299307	8	exceptional_minus5	0,0,0,0	12,12,1,3
299320	8	exceptional_minus5	0,0,0,0	12,12,1,3
299333	8	exceptional_minus5	0,0,0,0	12,12,1,3
299346	8	exceptional_minus5	0,0,0,0	12,12,1,3
299359	8	exceptional_minus5	0,0,0,0	12,12,1,3
299372	8	exceptional_minus5	0,0,0,0	12,12,1,3
299385	8	exceptional_minus5	0,0,0,0	12,12,1,3
299398	8	exceptional_minus5	0,0,0,0	12,12,1,3
299411	8	exceptional_minus5	0,0,0,0	12,12,1,3
299424	8	exceptional_minus5	0,0,0,0	12,12,1,3
299437	8	exceptional_minus5	0,0,0,0	12,12,1,3
299450	8	exceptional_minus5	0,0,0,0	12,12,1,3
299463	8	exceptional_minus5	0,0,0,0	12,12,1,3
299476	8	exceptional_minus5	0,0,0,0	12,12,1,3
299489	8	exceptional_minus5	0,0,0,0	12,12,1,3
299502	8	exceptional_minus5	0,0,0,0	12,12,1,3
299515	8	exceptional_minus5	0,0,0,0	12,12,1,3
299528	8	exceptional_minus5	0,0,0,0	12,12,1,3
299541	8	exceptional_minus5	0,0,0,0	12,12,1,3
299554	8	exceptional_minus5	0,0,0,0	12,12,1,3
299567	8	exceptional_minus5	0,0,0,0	12,12,1,3
299580	8	exceptional_minus5	0,0,0,0	12,12,1,3
299593	8	exceptional_minus5	0,0,0,0	12,12,1,3
299606	8	exceptional_minus5	0,0,0,0	12,12,1,3
299619	8	exceptional_minus5	0,0,0,0	12,12,1,3
299632	8	exceptional_minus5	0,0,0,0	12,12,1,3
299645	8	exceptional_minus5	0,0,0,0	12,12,1,3
299658	8	exceptional_minus5	0,0,0,0	12,12,1,3
299671	8	exceptional_minus5	0,0,0,0	12,12,1,3
299684	8	exceptional_minus5	0,0,0,0	12,12,1,3
299697	8	exceptional_minus5	0,0,0,0	12,12,1,3
299710	8	exceptional_minus5	0,0,0,0	12,12,1,3
299723	8	exceptional_minus5	0,0,0,0	12,12,1,3
299736	8	exceptional_minus5	0,0,0,0	12,12,1,3
299749	8	exceptional_minus5	0,0,0,0	12,12,1,3
299762	8	exceptional_minus5	0,0,0,0	12,12,1,3
299775	8	exceptional_minus5	0,0,0,0	12,12,1,3
299788	8	exceptional_minus5	0,0,0,0	12,12,1,3
299801	8	exceptional_minus5	0,0,0,0	12,12,1,3
299814	8	exceptional_minus5	0,0,0,0	12,12,1,3
299827	8	exceptional_minus5	0,0,0,0	12,12,1,3
299840	8	exceptional_minus5	0,0,0,0	12,12,1,3
299853	8	exceptional_minus5	0,0,0,0	12,12,1,3
299866	8	exceptional_minus5	0,0,0,0	12,12,1,3
299879	8	exceptional_minus5	0,0,0,0	12,12,1,3
299892	8	exceptional_minus5	0,0,0,0	12,12,1,3
299905	8	exceptional_minus5	0,0,0,0	12,12,1,3
299918	8	exceptional_minus5	0,0,0,0	12,12,1,3
299931	8	exceptional_minus5	0,0,0,0	12,12,1,3
299944	8	exceptional_minus5	0,0,0,0	12,12,1,3
299957	8	exceptional_minus5	0,0,0,0	12,12,1,3
299970	8	exceptional_minus5	0,0,0,0	12,12,1,3
299983	8	exceptional_minus5	0,0,0,0	12,12,1,3
299996	8	exceptional_minus5	0,0,0,0	12,12,1,3
300009	8	exceptional_minus5	0,0,0,0	12,12,1,3
300022	8	exceptional_minus5	0,0,0,0	12,12,1,3
300035	8	exceptional_minus5	0,0,0,0	12,12,1,3
300048	8	exceptional_minus5	0,0,0,0	12,12,1,3
300061	8	exceptional_minus5	0,0,0,0	12,12,1,3
300074	8	exceptional_minus5	0,0,0,0	12,12,1,3
300087	8	exceptional_minus5	0,0,0,0	12,12,1,3
300100	8	exceptional_minus5	0,0,0,0	12,12,1,3
300113	8	exceptional_minus5	0,0,0,0	12,12,1,3
300126	8	exceptional_minus5	0,0,0,0	12,12,1,3
300139	8	exceptional_minus5	0,0,0,0	12,12,1,3
300152	8	exceptional_minus5	0,0,0,0	12,12,1,3
300165	8	exceptional_minus5	0,0,0,0	12,12,1,3
300178	8	exceptional_minus5	0,0,0,0	12,12,1,3
300191	8	exceptional_minus5	0,0,0,0	12,12,1,3
300204	8	exceptional_minus5	0,0,0,0	12,12,1,3
300217	8	exceptional_minus5	0,0,0,0	12,12,1,3
300230	8	exceptional_minus5	0,0,0,0	12,12,1,3
300243	8	exceptional_minus5	0,0,0,0	12,12,1,3
300256	8	exceptional_minus5	0,0,0,0	12,12,1,3
300269	8	exceptional_minus5	0,0,0,0	12,12,1,3
300282	8	exceptional_minus5	0,0,0,0	12,12,1,3
300295	8	exceptional_minus5	0,0,0,0	12,12,1,3
300308	8	exceptional_minus5	0,0,0,0	12,12,1,3
300321	8	exceptional_minus5	0,0,0,0	12,12,1,3
300334	8	exceptional_minus5	0,0,0,0	12,12,1,3
300347	8	exceptional_minus5	0,0,0,0	12,12,1,3
300360	8	exceptional_minus5	0,0,0,0	12,12,1,3
300373	8	exceptional_minus5	0,0,0,0	12,12,1,3
300386	8	exceptional_minus5	0,0,0,0	12,12,1,3
300399	8	exceptional_minus5	0,0,0,0	12,12,1,3
300412	8	exceptional_minus5	0,0,0,0	12,12,1,3
300425	8	exceptional_minus5	0,0,0,0	12,12,1,3
300438	8	exceptional_minus5	0,0,0,0	12,12,1,3
300451	8	exceptional_minus5	0,0,0,0	12,12,1,3
300464	8	exceptional_minus5	0,0,0,0	12,12,1,3
300477	8	exceptional_minus5	0,0,0,0	12,12,1,3
300490	8	exceptional_minus5	0,0,0,0	12,12,1,3
300503	8	exceptional_minus5	0,0,0,0	12,12,1,3
300516	8	exceptional_minus5	0,0,0,0	12,12,1,3
300529	8	exceptional_minus5	0,0,0,0	12,12,1,3
300542	8	exceptional_minus5	0,0,0,0	12,12,1,3
300555	8	exceptional_minus5	0,0,0,0	12,12,1,3
300568	8	exceptional_minus5	0,0,0,0	12,12,1,3
300581	8	exceptional_minus5	0,0,0,0	12,12,1,3
300594	8	exceptional_minus5	0,0,0,0	12,12,1,3
300607	8	exceptional_minus5	0,0,0,0	12,12,1,3
300620	8	exceptional_minus5	0,0,0,0	12,12,1,3
300633	8	exceptional_minus5	0,0,0,0	12,12,1,3
300646	8	exceptional_minus5	0,0,0,0	12,12,1,3
300659	8	exceptional_minus5	0,0,0,0	12,12,1,3
300672	8	exceptional_minus5	0,0,0,0	12,12,1,3
300685	8	exceptional_minus5	0,0,0,0	12,12,1,3
300698	8	exceptional_minus5	0,0,0,0	12,12,1,3
300711	8	exceptional_minus5	0,0,0,0	12,12,1,3
300724	8	exceptional_minus5	0,0,0,0	12,12,1,3
300737	8	exceptional_minus5	0,0,0,0	12,12,1,3
300750	8	exceptional_minus5	0,0,0,0	12,12,1,3
300763	8	exceptional_minus5	0,0,0,0	12,12,1,3
300776	8	exceptional_minus5	0,0,0,0	12,12,1,3
300789	8	exceptional_minus5	0,0,0,0	12,12,1,3
300802	8	exceptional_minus5	0,0,0,0	12,12,1,3
300815	8	exceptional_minus5	0,0,0,0	12,12,1,3
300828	8	exceptional_minus5	0,0,0,0	12,12,1,3
300841	8	exceptional_minus5	0,0,0,0	12,12,1,3
300854	8	exceptional_minus5	0,0,0,0	12,12,1,3
300867	8	exceptional_minus5	0,0,0,0	12,12,1,3
300880	8	exceptional_minus5	0,0,0,0	12,12,1,3
300893	8	exceptional_minus5	0,0,0,0	12,12,1,3
300906	8	exceptional_minus5	0,0,0,0	12,12,1,3
300919	8	exceptional_minus5	0,0,0,0	12,12,1,3
300932	8	exceptional_minus5	0,0,0,0	12,12,1,3
300945	8	exceptional_minus5	0,0,0,0	12,12,1,3
300958	8	exceptional_minus5	0,0,0,0	12,12,1,3
300971	8	exceptional_minus5	0,0,0,0	12,12,1,3
300984	8	exceptional_minus5	0,0,0,0	12,12,1,3
300997	8	exceptional_minus5	0,0,0,0	12,12,1,3
301010	8	exceptional_minus5	0,0,0,0	12,12,1,3
301023	8	exceptional_minus5	0,0,0,0	12,12,1,3
301036	8	exceptional_minus5	0,0,0,0	12,12,1,3
301049	8	exceptional_minus5	0,0,0,0	12,12,1,3
301062	8	exceptional_minus5	0,0,0,0	12,12,1,3
301075	8	exceptional_minus5	0,0,0,0	12,12,1,3
301088	8	exceptional_minus5	0,0,0,0	12,12,1,3
301101	8	exceptional_minus5	0,0,0,0	12,12,1,3
301114	8	exceptional_minus5	0,0,0,0	12,12,1,3
301127	8	exceptional_minus5	0,0,0,0	12,12,1,3
301140	8	exceptional_minus5	0,0,0,0	12,12,1,3
301153	8	exceptional_minus5	0,0,0,0	12,12,1,3
301166	8	exceptional_minus5	0,0,0,0	12,12,1,3
301179	8	exceptional_minus5	0,0,0,0	12,12,1,3
301192	8	exceptional_minus5	0,0,0,0	12,12,1,3
301205	8	exceptional_minus5	0,0,0,0	12,12,1,3
301218	8	exceptional_minus5	0,0,0,0	12,12,1,3
301231	8	exceptional_minus5	0,0,0,0	12,12,1,3
301244	8	exceptional_minus5	0,0,0,0	12,12,1,3
301257	8	exceptional_minus5	0,0,0,0	12,12,1,3
301270	8	exceptional_minus5	0,0,0,0	12,12,1,3
301283	8	exceptional_minus5	0,0,0,0	12,12,1,3
301296	8	exceptional_minus5	0,0,0,0	12,12,1,3
301309	8	exceptional_minus5	0,0,0,0	12,12,1,3
301322	8	exceptional_minus5	0,0,0,0	12,12,1,3
301335	8	exceptional_minus5	0,0,0,0	12,12,1,3
301348	8	exceptional_minus5	0,0,0,0	12,12,1,3
301361	8	exceptional_minus5	0,0,0,0	12,12,1,3
301374	8	exceptional_minus5	0,0,0,0	12,12,1,3
301387	8	exceptional_minus5	0,0,0,0	12,12,1,3
301400	8	exceptional_minus5	0,0,0,0	12,12,1,3
301413	8	exceptional_minus5	0,0,0,0	12,12,1,3
301426	8	exceptional_minus5	0,0,0,0	12,12,1,3
301439	8	exceptional_minus5	0,0,0,0	12,12,1,3
301452	8	exceptional_minus5	0,0,0,0	12,12,1,3
301465	8	exceptional_minus5	0,0,0,0	12,12,1,3
301478	8	exceptional_minus5	0,0,0,0	12,12,1,3
301491	8	exceptional_minus5	0,0,0,0	12,12,1,3
301504	8	exceptional_minus5	0,0,0,0	12,12,1,3
301517	8	exceptional_minus5	0,0,0,0	12,12,1,3
301530	8	exceptional_minus5	0,0,0,0	12,12,1,3
301543	8	exceptional_minus5	0,0,0,0	12,12,1,3
301556	8	exceptional_minus5	0,0,0,0	12,12,1,3
301569	8	exceptional_minus5	0,0,0,0	12,12,1,3
301582	8	exceptional_minus5	0,0,0,0	12,12,1,3
301595	8	exceptional_minus5	0,0,0,0	12,12,1,3
301608	8	exceptional_minus5	0,0,0,0	12,12,1,3
301621	8	exceptional_minus5	0,0,0,0	12,12,1,3
301634	8	exceptional_minus5	0,0,0,0	12,12,1,3
301647	8	exceptional_minus5	0,0,0,0	12,12,1,3
