torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	3254400	3603600	152820	900900
1	1092240	3603600	513180	900900
1	2533680	3603600	152820	900900
1	3254400	3603600	333000	900900
1	1812960	3603600	693360	900900
1	1812960	3603600	152820	900900
1	1812960	3603600	873540	900900
1	2533680	3603600	333000	900900
1	2009520	3603600	824400	900900
1	1288800	3603600	103680	900900
1	2009520	3603600	103680	900900
1	2009520	3603600	283860	900900
1	568080	3603600	464040	900900
1	2730240	3603600	464040	900900
1	2730240	3603600	283860	900900
1	1288800	3603600	644220	900900
1	2730240	3603600	103680	900900
1	568080	3603600	644220	900900
1	1288800	3603600	824400	900900
1	3450960	3603600	283860	900900
1	3450960	3603600	644220	900900
1	3450960	3603600	464040	900900
1	568080	3603600	824400	900900
1	2992320	3603600	333000	900900
1	2271600	3603600	513180	900900
1	2992320	3603600	513180	900900
1	2992320	3603600	693360	900900
1	1550880	3603600	873540	900900
1	109440	3603600	873540	900900
1	109440	3603600	693360	900900
1	2271600	3603600	152820	900900
1	109440	3603600	513180	900900
1	1550880	3603600	152820	900900
1	2271600	3603600	333000	900900
1	830160	3603600	693360	900900
1	830160	3603600	152820	900900
1	830160	3603600	873540	900900
1	1550880	3603600	333000	900900
1	1354320	3603600	742500	900900
1	633600	3603600	21780	900900
1	1354320	3603600	21780	900900
1	1354320	3603600	201960	900900
1	3516480	3603600	382140	900900
1	2075040	3603600	382140	900900
1	2075040	3603600	201960	900900
1	633600	3603600	562320	900900
1	2075040	3603600	21780	900900
1	3516480	3603600	562320	900900
1	633600	3603600	742500	900900
1	2795760	3603600	201960	900900
1	2795760	3603600	562320	900900
1	2795760	3603600	382140	900900
1	3516480	3603600	742500	900900
1	43920	3603600	742500	900900
1	2926800	3603600	21780	900900
1	43920	3603600	21780	900900
1	43920	3603600	201960	900900
1	2206080	3603600	382140	900900
1	764640	3603600	382140	900900
1	764640	3603600	201960	900900
1	2926800	3603600	562320	900900
1	764640	3603600	21780	900900
1	2206080	3603600	562320	900900
1	2926800	3603600	742500	900900
1	1485360	3603600	201960	900900
1	1485360	3603600	562320	900900
1	1485360	3603600	382140	900900
1	2206080	3603600	742500	900900
1	2337120	3603600	824400	900900
1	1616400	3603600	103680	900900
1	2337120	3603600	103680	900900
1	2337120	3603600	283860	900900
1	895680	3603600	464040	900900
1	3057840	3603600	464040	900900
1	3057840	3603600	283860	900900
1	1616400	3603600	644220	900900
1	3057840	3603600	103680	900900
1	895680	3603600	644220	900900
1	1616400	3603600	824400	900900
1	174960	3603600	283860	900900
1	174960	3603600	644220	900900
1	174960	3603600	464040	900900
1	895680	3603600	824400	900900
1	3319920	3603600	333000	900900
1	2599200	3603600	513180	900900
1	3319920	3603600	513180	900900
1	3319920	3603600	693360	900900
1	1878480	3603600	873540	900900
1	437040	3603600	873540	900900
1	437040	3603600	693360	900900
1	2599200	3603600	152820	900900
1	437040	3603600	513180	900900
1	1878480	3603600	152820	900900
1	2599200	3603600	333000	900900
1	1157760	3603600	693360	900900
1	1157760	3603600	152820	900900
1	1157760	3603600	873540	900900
1	1878480	3603600	333000	900900
1	2009520	3603600	414900	900900
1	1288800	3603600	595080	900900
1	2009520	3603600	595080	900900
1	2009520	3603600	775260	900900
1	568080	3603600	54540	900900
1	2730240	3603600	54540	900900
1	2730240	3603600	775260	900900
1	1288800	3603600	234720	900900
1	2730240	3603600	595080	900900
1	568080	3603600	234720	900900
1	1288800	3603600	414900	900900
1	3450960	3603600	775260	900900
1	3450960	3603600	234720	900900
1	3450960	3603600	54540	900900
1	568080	3603600	414900	900900
1	2589120	3603600	301500	900900
1	1868400	3603600	481680	900900
1	2589120	3603600	481680	900900
1	2589120	3603600	661860	900900
1	1147680	3603600	842040	900900
1	3309840	3603600	842040	900900
1	3309840	3603600	661860	900900
1	1868400	3603600	121320	900900
1	3309840	3603600	481680	900900
1	1147680	3603600	121320	900900
1	1868400	3603600	301500	900900
1	426960	3603600	661860	900900
1	426960	3603600	121320	900900
1	426960	3603600	842040	900900
1	1147680	3603600	301500	900900
1	1606320	3603600	465300	900900
1	885600	3603600	645480	900900
1	1606320	3603600	645480	900900
1	1606320	3603600	825660	900900
1	164880	3603600	104940	900900
1	2327040	3603600	104940	900900
1	2327040	3603600	825660	900900
1	885600	3603600	285120	900900
1	2327040	3603600	645480	900900
1	164880	3603600	285120	900900
1	885600	3603600	465300	900900
1	3047760	3603600	825660	900900
1	3047760	3603600	285120	900900
1	3047760	3603600	104940	900900
1	164880	3603600	465300	900900
1	2261520	3603600	137700	900900
1	1540800	3603600	317880	900900
1	2261520	3603600	317880	900900
1	2261520	3603600	498060	900900
1	820080	3603600	678240	900900
1	2982240	3603600	678240	900900
1	2982240	3603600	498060	900900
1	1540800	3603600	858420	900900
1	2982240	3603600	317880	900900
1	820080	3603600	858420	900900
1	1540800	3603600	137700	900900
1	99360	3603600	498060	900900
1	99360	3603600	858420	900900
1	99360	3603600	678240	900900
1	820080	3603600	137700	900900
1	1606320	3603600	547200	900900
1	885600	3603600	727380	900900
1	1606320	3603600	727380	900900
1	1606320	3603600	6660	900900
1	164880	3603600	186840	900900
1	2327040	3603600	186840	900900
1	2327040	3603600	6660	900900
1	885600	3603600	367020	900900
1	2327040	3603600	727380	900900
1	164880	3603600	367020	900900
1	885600	3603600	547200	900900
1	3047760	3603600	6660	900900
1	3047760	3603600	367020	900900
1	3047760	3603600	186840	900900
1	164880	3603600	547200	900900
1	623520	3603600	55800	900900
1	3506400	3603600	235980	900900
1	623520	3603600	235980	900900
1	623520	3603600	416160	900900
