prime	torsion_coset	m	n	k	ord_g1	ord_g2	ord_g3	state	t
83	2	34	6	32	92	92	92	3	47
83	2	34	6	36	92	92	92	3	47
83	2	34	6	41	92	92	92	2	74
83	2	34	6	42	92	92	92	2	18
83	2	34	6	57	92	92	92	3	0
83	2	34	6	70	92	92	92	3	inf
83	2	34	6	72	92	92	92	2	65
83	2	34	6	73	92	92	92	2	9
83	2	34	6	78	92	92	92	3	36
83	2	34	6	82	92	92	92	3	36
83	2	34	6	87	92	92	92	2	9
83	2	34	6	88	92	92	92	2	65
83	2	34	7	9	92	92	92	3	inf
83	2	34	7	11	92	92	92	2	65
83	2	34	7	12	92	92	92	2	9
83	2	34	7	17	92	92	92	3	36
83	2	34	7	21	92	92	92	3	36
83	2	34	7	26	92	92	92	2	9
83	2	34	7	27	92	92	92	2	65
83	2	34	7	42	92	92	92	3	0
83	2	34	7	57	92	92	92	2	18
83	2	34	7	58	92	92	92	2	74
83	2	34	7	63	92	92	92	3	47
83	2	34	7	67	92	92	92	3	47
83	2	34	7	72	92	92	92	2	74
83	2	34	7	73	92	92	92	2	18
83	2	34	7	88	92	92	92	3	0
83	2	34	8	2	92	92	92	3	47
83	2	34	8	6	92	92	92	3	47
83	2	34	8	11	92	92	92	2	74
83	2	34	8	12	92	92	92	2	18
83	2	34	8	27	92	92	92	3	0
83	2	34	8	40	92	92	92	3	inf
83	2	34	8	42	92	92	92	2	65
83	2	34	8	43	92	92	92	2	9
83	2	34	8	48	92	92	92	3	36
83	2	34	8	52	92	92	92	3	36
83	2	34	8	57	92	92	92	2	9
83	2	34	8	58	92	92	92	2	65
83	2	34	8	73	92	92	92	3	0
83	2	34	8	88	92	92	92	2	18
83	2	34	8	89	92	92	92	2	74
83	2	34	9	12	92	92	92	3	0
83	2	34	9	27	92	92	92	2	18
83	2	34	9	28	92	92	92	2	74
83	2	34	9	33	92	92	92	3	47
83	2	34	9	37	92	92	92	3	47
83	2	34	9	42	92	92	92	2	74
83	2	34	9	43	92	92	92	2	18
83	2	34	9	58	92	92	92	3	0
83	2	34	9	71	92	92	92	3	inf
83	2	34	9	73	92	92	92	2	65
83	2	34	9	74	92	92	92	2	9
83	2	34	9	79	92	92	92	3	36
83	2	34	9	83	92	92	92	3	36
83	2	34	9	88	92	92	92	2	9
83	2	34	9	89	92	92	92	2	65
83	2	34	10	10	92	92	92	3	inf
83	2	34	10	12	92	92	92	2	65
83	2	34	10	13	92	92	92	2	9
83	2	34	10	18	92	92	92	3	36
83	2	34	10	22	92	92	92	3	36
83	2	34	10	27	92	92	92	2	9
83	2	34	10	28	92	92	92	2	65
83	2	34	10	43	92	92	92	3	0
83	2	34	10	58	92	92	92	2	18
83	2	34	10	59	92	92	92	2	74
83	2	34	10	64	92	92	92	3	47
83	2	34	10	68	92	92	92	3	47
83	2	34	10	73	92	92	92	2	74
83	2	34	10	74	92	92	92	2	18
83	2	34	10	89	92	92	92	3	0
83	2	34	11	3	92	92	92	3	47
83	2	34	11	7	92	92	92	3	47
83	2	34	11	12	92	92	92	2	74
83	2	34	11	13	92	92	92	2	18
83	2	34	11	28	92	92	92	3	0
83	2	34	11	41	92	92	92	3	inf
83	2	34	11	43	92	92	92	2	65
83	2	34	11	44	92	92	92	2	9
83	2	34	11	49	92	92	92	3	36
83	2	34	11	53	92	92	92	3	36
83	2	34	11	58	92	92	92	2	9
83	2	34	11	59	92	92	92	2	65
83	2	34	11	74	92	92	92	3	0
83	2	34	11	89	92	92	92	2	18
83	2	34	11	90	92	92	92	2	74
83	2	34	12	13	92	92	92	3	0
83	2	34	12	28	92	92	92	2	18
83	2	34	12	29	92	92	92	2	74
83	2	34	12	34	92	92	92	3	47
83	2	34	12	38	92	92	92	3	47
83	2	34	12	43	92	92	92	2	74
83	2	34	12	44	92	92	92	2	18
83	2	34	12	59	92	92	92	3	0
83	2	34	12	72	92	92	92	3	inf
83	2	34	12	74	92	92	92	2	65
83	2	34	12	75	92	92	92	2	9
83	2	34	12	80	92	92	92	3	36
83	2	34	12	84	92	92	92	3	36
83	2	34	12	89	92	92	92	2	9
83	2	34	12	90	92	92	92	2	65
83	2	34	13	11	92	92	92	3	inf
83	2	34	13	13	92	92	92	2	65
83	2	34	13	14	92	92	92	2	9
83	2	34	13	19	92	92	92	3	36
83	2	34	13	23	92	92	92	3	36
83	2	34	13	28	92	92	92	2	9
83	2	34	13	29	92	92	92	2	65
83	2	34	13	44	92	92	92	3	0
83	2	34	13	59	92	92	92	2	18
83	2	34	13	60	92	92	92	2	74
83	2	34	13	65	92	92	92	3	47
83	2	34	13	69	92	92	92	3	47
83	2	34	13	74	92	92	92	2	74
83	2	34	13	75	92	92	92	2	18
83	2	34	13	90	92	92	92	3	0
83	2	34	14	4	92	92	92	3	47
83	2	34	14	8	92	92	92	3	47
83	2	34	14	13	92	92	92	2	74
83	2	34	14	14	92	92	92	2	18
83	2	34	14	29	92	92	92	3	0
83	2	34	14	42	92	92	92	3	inf
83	2	34	14	44	92	92	92	2	65
83	2	34	14	45	92	92	92	2	9
83	2	34	14	50	92	92	92	3	36
83	2	34	14	54	92	92	92	3	36
83	2	34	14	59	92	92	92	2	9
83	2	34	14	60	92	92	92	2	65
83	2	34	14	75	92	92	92	3	0
83	2	34	14	90	92	92	92	2	18
83	2	34	14	91	92	92	92	2	74
83	2	34	15	14	92	92	92	3	0
83	2	34	15	29	92	92	92	2	18
83	2	34	15	30	92	92	92	2	74
83	2	34	15	35	92	92	92	3	47
83	2	34	15	39	92	92	92	3	47
83	2	34	15	44	92	92	92	2	74
83	2	34	15	45	92	92	92	2	18
83	2	34	15	60	92	92	92	3	0
83	2	34	15	73	92	92	92	3	inf
83	2	34	15	75	92	92	92	2	65
83	2	34	15	76	92	92	92	2	9
83	2	34	15	81	92	92	92	3	36
83	2	34	15	85	92	92	92	3	36
83	2	34	15	90	92	92	92	2	9
83	2	34	15	91	92	92	92	2	65
83	2	34	16	12	92	92	92	3	inf
83	2	34	16	14	92	92	92	2	65
83	2	34	16	15	92	92	92	2	9
83	2	34	16	20	92	92	92	3	36
83	2	34	16	24	92	92	92	3	36
83	2	34	16	29	92	92	92	2	9
83	2	34	16	30	92	92	92	2	65
83	2	34	16	45	92	92	92	3	0
83	2	34	16	60	92	92	92	2	18
83	2	34	16	61	92	92	92	2	74
83	2	34	16	66	92	92	92	3	47
83	2	34	16	70	92	92	92	3	47
83	2	34	16	75	92	92	92	2	74
83	2	34	16	76	92	92	92	2	18
83	2	34	16	91	92	92	92	3	0
83	2	34	17	0	92	92	92	2	74
83	2	34	17	5	92	92	92	3	47
83	2	34	17	9	92	92	92	3	47
83	2	34	17	14	92	92	92	2	74
83	2	34	17	15	92	92	92	2	18
83	2	34	17	30	92	92	92	3	0
83	2	34	17	43	92	92	92	3	inf
83	2	34	17	45	92	92	92	2	65
83	2	34	17	46	92	92	92	2	9
83	2	34	17	51	92	92	92	3	36
83	2	34	17	55	92	92	92	3	36
83	2	34	17	60	92	92	92	2	9
83	2	34	17	61	92	92	92	2	65
83	2	34	17	76	92	92	92	3	0
83	2	34	17	91	92	92	92	2	18
83	2	34	18	0	92	92	92	2	65
83	2	34	18	15	92	92	92	3	0
83	2	34	18	30	92	92	92	2	18
83	2	34	18	31	92	92	92	2	74
83	2	34	18	36	92	92	92	3	47
83	2	34	18	40	92	92	92	3	47
83	2	34	18	45	92	92	92	2	74
83	2	34	18	46	92	92	92	2	18
83	2	34	18	61	92	92	92	3	0
83	2	34	18	74	92	92	92	3	inf
83	2	34	18	76	92	92	92	2	65
83	2	34	18	77	92	92	92	2	9
83	2	34	18	82	92	92	92	3	36
83	2	34	18	86	92	92	92	3	36
83	2	34	18	91	92	92	92	2	9
83	2	34	19	0	92	92	92	3	0
83	2	34	19	13	92	92	92	3	inf
83	2	34	19	15	92	92	92	2	65
83	2	34	19	16	92	92	92	2	9
83	2	34	19	21	92	92	92	3	36
83	2	34	19	25	92	92	92	3	36
83	2	34	19	30	92	92	92	2	9
83	2	34	19	31	92	92	92	2	65
83	2	34	19	46	92	92	92	3	0
83	2	34	19	61	92	92	92	2	18
83	2	34	19	62	92	92	92	2	74
83	2	34	19	67	92	92	92	3	47
83	2	34	19	71	92	92	92	3	47
83	2	34	19	76	92	92	92	2	74
83	2	34	19	77	92	92	92	2	18
83	2	34	20	0	92	92	92	2	18
83	2	34	20	1	92	92	92	2	74
83	2	34	20	6	92	92	92	3	47
83	2	34	20	10	92	92	92	3	47
83	2	34	20	15	92	92	92	2	74
83	2	34	20	16	92	92	92	2	18
83	2	34	20	31	92	92	92	3	0
83	2	34	20	44	92	92	92	3	inf
83	2	34	20	46	92	92	92	2	65
83	2	34	20	47	92	92	92	2	9
83	2	34	20	52	92	92	92	3	36
83	2	34	20	56	92	92	92	3	36
83	2	34	20	61	92	92	92	2	9
83	2	34	20	62	92	92	92	2	65
83	2	34	20	77	92	92	92	3	0
83	2	34	21	0	92	92	92	2	9
83	2	34	21	1	92	92	92	2	65
83	2	34	21	16	92	92	92	3	0
83	2	34	21	31	92	92	92	2	18
83	2	34	21	32	92	92	92	2	74
83	2	34	21	37	92	92	92	3	47
83	2	34	21	41	92	92	92	3	47
83	2	34	21	46	92	92	92	2	74
83	2	34	21	47	92	92	92	2	18
83	2	34	21	62	92	92	92	3	0
83	2	34	21	75	92	92	92	3	inf
83	2	34	21	77	92	92	92	2	65
83	2	34	21	78	92	92	92	2	9
83	2	34	21	83	92	92	92	3	36
83	2	34	21	87	92	92	92	3	36
83	2	34	22	1	92	92	92	3	0
83	2	34	22	14	92	92	92	3	inf
83	2	34	22	16	92	92	92	2	65
83	2	34	22	17	92	92	92	2	9
83	2	34	22	22	92	92	92	3	36
83	2	34	22	26	92	92	92	3	36
83	2	34	22	31	92	92	92	2	9
83	2	34	22	32	92	92	92	2	65
83	2	34	22	47	92	92	92	3	0
83	2	34	22	62	92	92	92	2	18
83	2	34	22	63	92	92	92	2	74
83	2	34	22	68	92	92	92	3	47
83	2	34	22	72	92	92	92	3	47
83	2	34	22	77	92	92	92	2	74
83	2	34	22	78	92	92	92	2	18
83	2	34	23	1	92	92	92	2	18
83	2	34	23	2	92	92	92	2	74
83	2	34	23	7	92	92	92	3	47
83	2	34	23	11	92	92	92	3	47
83	2	34	23	16	92	92	92	2	74
83	2	34	23	17	92	92	92	2	18
83	2	34	23	32	92	92	92	3	0
83	2	34	23	45	92	92	92	3	inf
83	2	34	23	47	92	92	92	2	65
83	2	34	23	48	92	92	92	2	9
83	2	34	23	53	92	92	92	3	36
83	2	34	23	57	92	92	92	3	36
83	2	34	23	62	92	92	92	2	9
83	2	34	23	63	92	92	92	2	65
83	2	34	23	78	92	92	92	3	0
83	2	34	24	1	92	92	92	2	9
83	2	34	24	2	92	92	92	2	65
83	2	34	24	17	92	92	92	3	0
83	2	34	24	32	92	92	92	2	18
83	2	34	24	33	92	92	92	2	74
83	2	34	24	38	92	92	92	3	47
83	2	34	24	42	92	92	92	3	47
83	2	34	24	47	92	92	92	2	74
83	2	34	24	48	92	92	92	2	18
83	2	34	24	63	92	92	92	3	0
83	2	34	24	76	92	92	92	3	inf
83	2	34	24	78	92	92	92	2	65
83	2	34	24	79	92	92	92	2	9
83	2	34	24	84	92	92	92	3	36
83	2	34	24	88	92	92	92	3	36
83	2	34	25	2	92	92	92	3	0
83	2	34	25	15	92	92	92	3	inf
83	2	34	25	17	92	92	92	2	65
83	2	34	25	18	92	92	92	2	9
83	2	34	25	23	92	92	92	3	36
83	2	34	25	27	92	92	92	3	36
83	2	34	25	32	92	92	92	2	9
83	2	34	25	33	92	92	92	2	65
83	2	34	25	48	92	92	92	3	0
83	2	34	25	63	92	92	92	2	18
83	2	34	25	64	92	92	92	2	74
83	2	34	25	69	92	92	92	3	47
83	2	34	25	73	92	92	92	3	47
83	2	34	25	78	92	92	92	2	74
83	2	34	25	79	92	92	92	2	18
83	2	34	26	2	92	92	92	2	18
83	2	34	26	3	92	92	92	2	74
83	2	34	26	8	92	92	92	3	47
83	2	34	26	12	92	92	92	3	47
83	2	34	26	17	92	92	92	2	74
83	2	34	26	18	92	92	92	2	18
83	2	34	26	33	92	92	92	3	0
83	2	34	26	46	92	92	92	3	inf
83	2	34	26	48	92	92	92	2	65
83	2	34	26	49	92	92	92	2	9
83	2	34	26	54	92	92	92	3	36
83	2	34	26	58	92	92	92	3	36
83	2	34	26	63	92	92	92	2	9
83	2	34	26	64	92	92	92	2	65
83	2	34	26	79	92	92	92	3	0
83	2	34	27	2	92	92	92	2	9
83	2	34	27	3	92	92	92	2	65
83	2	34	27	18	92	92	92	3	0
83	2	34	27	33	92	92	92	2	18
83	2	34	27	34	92	92	92	2	74
83	2	34	27	39	92	92	92	3	47
83	2	34	27	43	92	92	92	3	47
83	2	34	27	48	92	92	92	2	74
83	2	34	27	49	92	92	92	2	18
83	2	34	27	64	92	92	92	3	0
83	2	34	27	77	92	92	92	3	inf
83	2	34	27	79	92	92	92	2	65
83	2	34	27	80	92	92	92	2	9
83	2	34	27	85	92	92	92	3	36
83	2	34	27	89	92	92	92	3	36
83	2	34	28	3	92	92	92	3	0
83	2	34	28	16	92	92	92	3	inf
83	2	34	28	18	92	92	92	2	65
83	2	34	28	19	92	92	92	2	9
83	2	34	28	24	92	92	92	3	36
83	2	34	28	28	92	92	92	3	36
83	2	34	28	33	92	92	92	2	9
83	2	34	28	34	92	92	92	2	65
83	2	34	28	49	92	92	92	3	0
83	2	34	28	64	92	92	92	2	18
83	2	34	28	65	92	92	92	2	74
83	2	34	28	70	92	92	92	3	47
83	2	34	28	74	92	92	92	3	47
83	2	34	28	79	92	92	92	2	74
83	2	34	28	80	92	92	92	2	18
83	2	34	29	3	92	92	92	2	18
83	2	34	29	4	92	92	92	2	74
83	2	34	29	9	92	92	92	3	47
83	2	34	29	13	92	92	92	3	47
83	2	34	29	18	92	92	92	2	74
83	2	34	29	19	92	92	92	2	18
83	2	34	29	34	92	92	92	3	0
83	2	34	29	47	92	92	92	3	inf
83	2	34	29	49	92	92	92	2	65
83	2	34	29	50	92	92	92	2	9
83	2	34	29	55	92	92	92	3	36
83	2	34	29	59	92	92	92	3	36
83	2	34	29	64	92	92	92	2	9
83	2	34	29	65	92	92	92	2	65
83	2	34	29	80	92	92	92	3	0
83	2	34	30	3	92	92	92	2	9
83	2	34	30	4	92	92	92	2	65
83	2	34	30	19	92	92	92	3	0
83	2	34	30	34	92	92	92	2	18
83	2	34	30	35	92	92	92	2	74
83	2	34	30	40	92	92	92	3	47
83	2	34	30	44	92	92	92	3	47
83	2	34	30	49	92	92	92	2	74
83	2	34	30	50	92	92	92	2	18
83	2	34	30	65	92	92	92	3	0
83	2	34	30	78	92	92	92	3	inf
83	2	34	30	80	92	92	92	2	65
83	2	34	30	81	92	92	92	2	9
83	2	34	30	86	92	92	92	3	36
83	2	34	30	90	92	92	92	3	36
83	2	34	31	4	92	92	92	3	0
83	2	34	31	17	92	92	92	3	inf
83	2	34	31	19	92	92	92	2	65
83	2	34	31	20	92	92	92	2	9
83	2	34	31	25	92	92	92	3	36
83	2	34	31	29	92	92	92	3	36
83	2	34	31	34	92	92	92	2	9
83	2	34	31	35	92	92	92	2	65
83	2	34	31	50	92	92	92	3	0
83	2	34	31	65	92	92	92	2	18
83	2	34	31	66	92	92	92	2	74
83	2	34	31	71	92	92	92	3	47
83	2	34	31	75	92	92	92	3	47
83	2	34	31	80	92	92	92	2	74
83	2	34	31	81	92	92	92	2	18
83	2	34	32	4	92	92	92	2	18
83	2	34	32	5	92	92	92	2	74
83	2	34	32	10	92	92	92	3	47
83	2	34	32	14	92	92	92	3	47
83	2	34	32	19	92	92	92	2	74
83	2	34	32	20	92	92	92	2	18
83	2	34	32	35	92	92	92	3	0
83	2	34	32	48	92	92	92	3	inf
83	2	34	32	50	92	92	92	2	65
83	2	34	32	51	92	92	92	2	9
83	2	34	32	56	92	92	92	3	36
83	2	34	32	60	92	92	92	3	36
83	2	34	32	65	92	92	92	2	9
83	2	34	32	66	92	92	92	2	65
83	2	34	32	81	92	92	92	3	0
83	2	34	33	4	92	92	92	2	9
83	2	34	33	5	92	92	92	2	65
83	2	34	33	20	92	92	92	3	0
83	2	34	33	35	92	92	92	2	18
83	2	34	33	36	92	92	92	2	74
83	2	34	33	41	92	92	92	3	47
83	2	34	33	45	92	92	92	3	47
83	2	34	33	50	92	92	92	2	74
83	2	34	33	51	92	92	92	2	18
83	2	34	33	66	92	92	92	3	0
83	2	34	33	79	92	92	92	3	inf
83	2	34	33	81	92	92	92	2	65
83	2	34	33	82	92	92	92	2	9
83	2	34	33	87	92	92	92	3	36
83	2	34	33	91	92	92	92	3	36
83	2	34	34	5	92	92	92	3	0
83	2	34	34	18	92	92	92	3	inf
83	2	34	34	20	92	92	92	2	65
83	2	34	34	21	92	92	92	2	9
83	2	34	34	26	92	92	92	3	36
83	2	34	34	30	92	92	92	3	36
83	2	34	34	35	92	92	92	2	9
83	2	34	34	36	92	92	92	2	65
83	2	34	34	51	92	92	92	3	0
83	2	34	34	66	92	92	92	2	18
83	2	34	34	67	92	92	92	2	74
83	2	34	34	72	92	92	92	3	47
83	2	34	34	76	92	92	92	3	47
83	2	34	34	81	92	92	92	2	74
83	2	34	34	82	92	92	92	2	18
83	2	34	35	5	92	92	92	2	18
83	2	34	35	6	92	92	92	2	74
83	2	34	35	11	92	92	92	3	47
83	2	34	35	15	92	92	92	3	47
83	2	34	35	20	92	92	92	2	74
83	2	34	35	21	92	92	92	2	18
83	2	34	35	36	92	92	92	3	0
83	2	34	35	49	92	92	92	3	inf
83	2	34	35	51	92	92	92	2	65
83	2	34	35	52	92	92	92	2	9
83	2	34	35	57	92	92	92	3	36
83	2	34	35	61	92	92	92	3	36
83	2	34	35	66	92	92	92	2	9
83	2	34	35	67	92	92	92	2	65
83	2	34	35	82	92	92	92	3	0
83	2	34	36	0	92	92	92	3	36
83	2	34	36	5	92	92	92	2	9
83	2	34	36	6	92	92	92	2	65
83	2	34	36	21	92	92	92	3	0
83	2	34	36	36	92	92	92	2	18
83	2	34	36	37	92	92	92	2	74
83	2	34	36	42	92	92	92	3	47
83	2	34	36	46	92	92	92	3	47
83	2	34	36	51	92	92	92	2	74
83	2	34	36	52	92	92	92	2	18
83	2	34	36	67	92	92	92	3	0
83	2	34	36	80	92	92	92	3	inf
83	2	34	36	82	92	92	92	2	65
83	2	34	36	83	92	92	92	2	9
83	2	34	36	88	92	92	92	3	36
83	2	34	37	6	92	92	92	3	0
83	2	34	37	19	92	92	92	3	inf
83	2	34	37	21	92	92	92	2	65
83	2	34	37	22	92	92	92	2	9
83	2	34	37	27	92	92	92	3	36
83	2	34	37	31	92	92	92	3	36
83	2	34	37	36	92	92	92	2	9
83	2	34	37	37	92	92	92	2	65
83	2	34	37	52	92	92	92	3	0
83	2	34	37	67	92	92	92	2	18
83	2	34	37	68	92	92	92	2	74
83	2	34	37	73	92	92	92	3	47
83	2	34	37	77	92	92	92	3	47
83	2	34	37	82	92	92	92	2	74
83	2	34	37	83	92	92	92	2	18
83	2	34	38	6	92	92	92	2	18
83	2	34	38	7	92	92	92	2	74
83	2	34	38	12	92	92	92	3	47
83	2	34	38	16	92	92	92	3	47
83	2	34	38	21	92	92	92	2	74
83	2	34	38	22	92	92	92	2	18
83	2	34	38	37	92	92	92	3	0
83	2	34	38	50	92	92	92	3	inf
83	2	34	38	52	92	92	92	2	65
83	2	34	38	53	92	92	92	2	9
83	2	34	38	58	92	92	92	3	36
83	2	34	38	62	92	92	92	3	36
83	2	34	38	67	92	92	92	2	9
83	2	34	38	68	92	92	92	2	65
83	2	34	38	83	92	92	92	3	0
83	2	34	39	1	92	92	92	3	36
83	2	34	39	6	92	92	92	2	9
83	2	34	39	7	92	92	92	2	65
83	2	34	39	22	92	92	92	3	0
83	2	34	39	37	92	92	92	2	18
83	2	34	39	38	92	92	92	2	74
83	2	34	39	43	92	92	92	3	47
83	2	34	39	47	92	92	92	3	47
83	2	34	39	52	92	92	92	2	74
83	2	34	39	53	92	92	92	2	18
83	2	34	39	68	92	92	92	3	0
83	2	34	39	81	92	92	92	3	inf
83	2	34	39	83	92	92	92	2	65
83	2	34	39	84	92	92	92	2	9
83	2	34	39	89	92	92	92	3	36
83	2	34	40	7	92	92	92	3	0
83	2	34	40	20	92	92	92	3	inf
83	2	34	40	22	92	92	92	2	65
83	2	34	40	23	92	92	92	2	9
83	2	34	40	28	92	92	92	3	36
83	2	34	40	32	92	92	92	3	36
83	2	34	40	37	92	92	92	2	9
83	2	34	40	38	92	92	92	2	65
83	2	34	40	53	92	92	92	3	0
83	2	34	40	68	92	92	92	2	18
83	2	34	40	69	92	92	92	2	74
83	2	34	40	74	92	92	92	3	47
83	2	34	40	78	92	92	92	3	47
83	2	34	40	83	92	92	92	2	74
83	2	34	40	84	92	92	92	2	18
83	2	34	41	7	92	92	92	2	18
83	2	34	41	8	92	92	92	2	74
83	2	34	41	13	92	92	92	3	47
83	2	34	41	17	92	92	92	3	47
83	2	34	41	22	92	92	92	2	74
83	2	34	41	23	92	92	92	2	18
83	2	34	41	38	92	92	92	3	0
83	2	34	41	51	92	92	92	3	inf
83	2	34	41	53	92	92	92	2	65
83	2	34	41	54	92	92	92	2	9
83	2	34	41	59	92	92	92	3	36
83	2	34	41	63	92	92	92	3	36
83	2	34	41	68	92	92	92	2	9
83	2	34	41	69	92	92	92	2	65
83	2	34	41	84	92	92	92	3	0
83	2	34	42	2	92	92	92	3	36
83	2	34	42	7	92	92	92	2	9
83	2	34	42	8	92	92	92	2	65
83	2	34	42	23	92	92	92	3	0
83	2	34	42	38	92	92	92	2	18
83	2	34	42	39	92	92	92	2	74
83	2	34	42	44	92	92	92	3	47
83	2	34	42	48	92	92	92	3	47
83	2	34	42	53	92	92	92	2	74
83	2	34	42	54	92	92	92	2	18
83	2	34	42	69	92	92	92	3	0
83	2	34	42	82	92	92	92	3	inf
83	2	34	42	84	92	92	92	2	65
83	2	34	42	85	92	92	92	2	9
83	2	34	42	90	92	92	92	3	36
83	2	34	43	8	92	92	92	3	0
83	2	34	43	21	92	92	92	3	inf
83	2	34	43	23	92	92	92	2	65
83	2	34	43	24	92	92	92	2	9
83	2	34	43	29	92	92	92	3	36
83	2	34	43	33	92	92	92	3	36
83	2	34	43	38	92	92	92	2	9
83	2	34	43	39	92	92	92	2	65
83	2	34	43	54	92	92	92	3	0
83	2	34	43	69	92	92	92	2	18
83	2	34	43	70	92	92	92	2	74
83	2	34	43	75	92	92	92	3	47
83	2	34	43	79	92	92	92	3	47
83	2	34	43	84	92	92	92	2	74
83	2	34	43	85	92	92	92	2	18
83	2	34	44	8	92	92	92	2	18
83	2	34	44	9	92	92	92	2	74
83	2	34	44	14	92	92	92	3	47
83	2	34	44	18	92	92	92	3	47
83	2	34	44	23	92	92	92	2	74
83	2	34	44	24	92	92	92	2	18
83	2	34	44	39	92	92	92	3	0
83	2	34	44	52	92	92	92	3	inf
83	2	34	44	54	92	92	92	2	65
83	2	34	44	55	92	92	92	2	9
83	2	34	44	60	92	92	92	3	36
83	2	34	44	64	92	92	92	3	36
83	2	34	44	69	92	92	92	2	9
83	2	34	44	70	92	92	92	2	65
83	2	34	44	85	92	92	92	3	0
83	2	34	45	3	92	92	92	3	36
83	2	34	45	8	92	92	92	2	9
83	2	34	45	9	92	92	92	2	65
83	2	34	45	24	92	92	92	3	0
83	2	34	45	39	92	92	92	2	18
83	2	34	45	40	92	92	92	2	74
83	2	34	45	45	92	92	92	3	47
83	2	34	45	49	92	92	92	3	47
83	2	34	45	54	92	92	92	2	74
83	2	34	45	55	92	92	92	2	18
83	2	34	45	70	92	92	92	3	0
83	2	34	45	83	92	92	92	3	inf
83	2	34	45	85	92	92	92	2	65
83	2	34	45	86	92	92	92	2	9
83	2	34	45	91	92	92	92	3	36
83	2	34	46	9	92	92	92	3	0
83	2	34	46	22	92	92	92	3	inf
83	2	34	46	24	92	92	92	2	65
83	2	34	46	25	92	92	92	2	9
83	2	34	46	30	92	92	92	3	36
83	2	34	46	34	92	92	92	3	36
83	2	34	46	39	92	92	92	2	9
83	2	34	46	40	92	92	92	2	65
83	2	34	46	55	92	92	92	3	0
83	2	34	46	70	92	92	92	2	18
83	2	34	46	71	92	92	92	2	74
83	2	34	46	76	92	92	92	3	47
83	2	34	46	80	92	92	92	3	47
83	2	34	46	85	92	92	92	2	74
83	2	34	46	86	92	92	92	2	18
83	2	34	47	9	92	92	92	2	18
83	2	34	47	10	92	92	92	2	74
83	2	34	47	15	92	92	92	3	47
83	2	34	47	19	92	92	92	3	47
83	2	34	47	24	92	92	92	2	74
83	2	34	47	25	92	92	92	2	18
83	2	34	47	40	92	92	92	3	0
83	2	34	47	53	92	92	92	3	inf
83	2	34	47	55	92	92	92	2	65
83	2	34	47	56	92	92	92	2	9
83	2	34	47	61	92	92	92	3	36
83	2	34	47	65	92	92	92	3	36
83	2	34	47	70	92	92	92	2	9
83	2	34	47	71	92	92	92	2	65
83	2	34	47	86	92	92	92	3	0
83	2	34	48	0	92	92	92	3	36
83	2	34	48	4	92	92	92	3	36
83	2	34	48	9	92	92	92	2	9
83	2	34	48	10	92	92	92	2	65
83	2	34	48	25	92	92	92	3	0
83	2	34	48	40	92	92	92	2	18
83	2	34	48	41	92	92	92	2	74
83	2	34	48	46	92	92	92	3	47
83	2	34	48	50	92	92	92	3	47
83	2	34	48	55	92	92	92	2	74
83	2	34	48	56	92	92	92	2	18
83	2	34	48	71	92	92	92	3	0
83	2	34	48	84	92	92	92	3	inf
83	2	34	48	86	92	92	92	2	65
83	2	34	48	87	92	92	92	2	9
83	2	34	49	10	92	92	92	3	0
83	2	34	49	23	92	92	92	3	inf
83	2	34	49	25	92	92	92	2	65
83	2	34	49	26	92	92	92	2	9
83	2	34	49	31	92	92	92	3	36
83	2	34	49	35	92	92	92	3	36
83	2	34	49	40	92	92	92	2	9
83	2	34	49	41	92	92	92	2	65
83	2	34	49	56	92	92	92	3	0
83	2	34	49	71	92	92	92	2	18
83	2	34	49	72	92	92	92	2	74
83	2	34	49	77	92	92	92	3	47
83	2	34	49	81	92	92	92	3	47
83	2	34	49	86	92	92	92	2	74
83	2	34	49	87	92	92	92	2	18
83	2	34	50	10	92	92	92	2	18
83	2	34	50	11	92	92	92	2	74
83	2	34	50	16	92	92	92	3	47
83	2	34	50	20	92	92	92	3	47
83	2	34	50	25	92	92	92	2	74
83	2	34	50	26	92	92	92	2	18
83	2	34	50	41	92	92	92	3	0
83	2	34	50	54	92	92	92	3	inf
83	2	34	50	56	92	92	92	2	65
83	2	34	50	57	92	92	92	2	9
83	2	34	50	62	92	92	92	3	36
83	2	34	50	66	92	92	92	3	36
83	2	34	50	71	92	92	92	2	9
83	2	34	50	72	92	92	92	2	65
83	2	34	50	87	92	92	92	3	0
83	2	34	51	1	92	92	92	3	36
83	2	34	51	5	92	92	92	3	36
83	2	34	51	10	92	92	92	2	9
83	2	34	51	11	92	92	92	2	65
83	2	34	51	26	92	92	92	3	0
83	2	34	51	41	92	92	92	2	18
83	2	34	51	42	92	92	92	2	74
83	2	34	51	47	92	92	92	3	47
83	2	34	51	51	92	92	92	3	47
83	2	34	51	56	92	92	92	2	74
83	2	34	51	57	92	92	92	2	18
83	2	34	51	72	92	92	92	3	0
83	2	34	51	85	92	92	92	3	inf
83	2	34	51	87	92	92	92	2	65
83	2	34	51	88	92	92	92	2	9
83	2	34	52	11	92	92	92	3	0
83	2	34	52	24	92	92	92	3	inf
83	2	34	52	26	92	92	92	2	65
83	2	34	52	27	92	92	92	2	9
83	2	34	52	32	92	92	92	3	36
83	2	34	52	36	92	92	92	3	36
83	2	34	52	41	92	92	92	2	9
83	2	34	52	42	92	92	92	2	65
