family	p	status	finite_cover	finite_smooth	finite_live	finite_singular	infinity_full	live_T	J_orders
O4	241	LIVE	35	26	22	9	1	[ 0, 16, 25, 29, 49, 58, 59, 82, 87, 115, 120, 121, 126, 154, 159, 182, 183, 192, 212, 216, 225, -1 ]	[ -1, -1, -1, 57600, 61440, 61056, -1, 56448, -1, 57408, 56832, 56832, 57408, -1, 56448, -1, 61056, 61440, 57600, -1, -1, -2 ]
O4	251	LIVE	38	36	22	2	0	[ 1, 12, 23, 24, 44, 45, 82, 85, 95, 100, 125, 126, 151, 156, 166, 169, 206, 207, 227, 228, 239, 250 ]	[ 72768, 62208, 57600, 63168, 60096, 57600, 57600, 57600, -1, 62784, 61248, 61248, 62784, -1, 57600, 57600, 57600, 60096, 63168, 57600, 62208, 72768 ]
O4	257	LIVE	34	32	11	2	1	[ 2, 11, 61, 67, 110, 147, 190, 196, 246, 255, -1 ]	[ 70272, -1, 65280, 64896, 68160, 68160, 64896, 65280, -1, 70272, -2 ]
O4	263	LIVE	35	34	8	1	1	[ 0, 23, 45, 124, 139, 218, 240, -1 ]	[ -1, 67200, 72384, 67392, 67392, 72384, 67200, -2 ]
O4	269	LIVE	27	26	9	1	0	[ 0, 28, 49, 91, 134, 135, 178, 220, 241 ]	[ -1, 66432, 71232, 67584, 75648, 75648, 67584, 71232, 66432 ]
O4	271	LIVE	36	34	21	2	1	[ 55, 58, 68, 71, 79, 85, 89, 98, 125, 135, 136, 146, 173, 182, 186, 192, 200, 203, 213, 216, -1 ]	[ 80640, 76032, -1, 78144, 70464, 70272, 78336, 80448, 75648, 67392, 67392, 75648, 80448, 78336, 70272, 70464, 78144, -1, 76032, 80640, -2 ]
O4	277	LIVE	34	32	10	2	0	[ 7, 14, 114, 120, 135, 142, 157, 163, 263, 270 ]	[ 74304, 73728, 87552, 75840, -1, -1, 75840, 87552, 73728, 74304 ]
O4	281	LIVE	36	34	16	2	0	[ 7, 26, 32, 57, 96, 100, 107, 140, 141, 174, 181, 185, 224, 249, 255, 274 ]	[ 83712, -1, 73728, 78336, 75840, 87552, 78720, 74496, 74496, 78720, 87552, 75840, 78336, 73728, -1, 83712 ]
O4	283	LIVE	41	38	21	3	0	[ 0, 5, 33, 47, 50, 72, 76, 112, 133, 134, 141, 142, 149, 150, 171, 207, 211, 233, 236, 250, 278 ]	[ -1, 71616, 76032, -1, 80064, 82560, 80256, 80640, 83520, 74880, 80256, 80256, 74880, 83520, 80640, 80256, 82560, 80064, -1, 76032, 71616 ]
O4	293	LIVE	33	32	26	1	1	[ 0, 1, 14, 53, 54, 55, 57, 75, 116, 118, 120, 128, 138, 155, 165, 173, 175, 177, 218, 236, 238, 239, 240, 279, 292, -1 ]	[ -1, 81408, 82176, 79296, 81600, 84672, 90816, 96000, 92160, 89856, 96000, 77184, 81408, 81408, 77184, 96000, 89856, 92160, 96000, 90816, 84672, 81600, 79296, 82176, 81408, -2 ]
O4	307	LIVE	41	38	15	3	0	[ 0, 16, 26, 44, 97, 122, 124, 129, 178, 183, 185, 210, 263, 281, 291 ]	[ -1, 92160, 100992, 99456, 93312, 102144, 102144, -1, -1, 102144, 102144, 93312, 99456, 100992, 92160 ]
O4	311	LIVE	43	40	27	3	0	[ 0, 3, 11, 26, 37, 38, 44, 54, 63, 91, 99, 103, 131, 155, 156, 180, 208, 212, 220, 248, 257, 267, 273, 274, 285, 300, 308 ]	[ -1, 99456, 98112, 94464, 96576, -1, 89856, 96768, 87552, 112896, 93504, 92160, 94464, 94272, 94272, 94464, 92160, 93504, 112896, 87552, 96768, 89856, -1, 96576, 94464, 98112, 99456 ]
O4	313	LIVE	33	32	13	1	0	[ 0, 37, 42, 77, 146, 155, 156, 157, 158, 167, 236, 271, 276 ]	[ -1, 102144, 111360, 88704, 97920, 96768, 98304, 98304, 96768, 97920, 88704, 111360, 102144 ]
O9	211	LIVE	31	30	12	1	1	[ 0, 1, 44, 63, 91, 99, 112, 120, 148, 167, 210, -1 ]	[ -1, 48384, 44544, 45504, 43776, 44544, 44544, 43776, 45504, 44544, 48384, -2 ]
O9	223	LIVE	20	18	14	2	0	[ 1, 10, 15, 32, 80, 90, 105, 118, 133, 143, 191, 208, 213, 222 ]	[ 57600, 48960, 51840, -1, 48000, 53376, 49536, 49536, 53376, 48000, -1, 51840, 48960, 57600 ]
O9	227	LIVE	30	28	9	2	1	[ 34, 35, 48, 61, 166, 179, 192, 193, -1 ]	[ 58368, 51456, 51840, -1, -1, 51840, 51456, 58368, -2 ]
O9	229	LIVE	33	32	12	1	1	[ 0, 1, 15, 44, 93, 112, 117, 136, 185, 214, 228, -1 ]	[ -1, 49920, 56448, 44928, 49728, 54336, 54336, 49728, 44928, 56448, 49920, -2 ]
O9	233	LIVE	36	34	12	2	0	[ 61, 71, 72, 77, 91, 111, 122, 142, 156, 161, 162, 172 ]	[ 54720, -1, 58368, 58176, 58368, 54720, 54720, 58368, 58176, 58368, -1, 54720 ]
O9	239	LIVE	32	30	22	2	0	[ 1, 6, 21, 26, 38, 39, 46, 72, 89, 92, 113, 126, 147, 150, 167, 193, 200, 201, 213, 218, 233, 238 ]	[ 55680, 55104, 58944, 61056, 49152, 52608, 59136, 55104, 58944, -1, 62208, 62208, -1, 58944, 55104, 59136, 52608, 49152, 61056, 58944, 55104, 55680 ]
O9	241	LIVE	26	26	10	0	0	[ 1, 15, 29, 32, 93, 148, 209, 212, 226, 240 ]	[ 67584, 62208, 56448, 57984, 64320, 64320, 57984, 56448, 62208, 67584 ]
O9	251	LIVE	34	34	12	0	0	[ 1, 19, 24, 32, 46, 108, 143, 205, 219, 227, 232, 250 ]	[ 55680, 62592, 57600, 59136, 65280, 65280, 65280, 65280, 59136, 57600, 62592, 55680 ]
O9	257	LIVE	34	32	15	2	1	[ 1, 27, 42, 87, 88, 104, 108, 149, 153, 169, 170, 215, 230, 256, -1 ]	[ 65280, 67968, 65280, 69120, 62208, 58368, -1, -1, 58368, 62208, 69120, 65280, 67968, 65280, -2 ]
O9	263	LIVE	34	30	17	4	1	[ 5, 25, 30, 57, 58, 71, 82, 106, 157, 181, 192, 205, 206, 233, 238, 258, -1 ]	[ 71616, -1, 71232, 73536, 71616, 62208, 63168, -1, -1, 63168, 62208, 71616, 73536, 71232, -1, 71616, -2 ]
O9	269	LIVE	37	34	18	3	1	[ 0, 1, 4, 60, 68, 97, 99, 112, 124, 145, 157, 170, 172, 201, 209, 265, 268, -1 ]	[ -1, 82944, 76032, 76800, 78144, 68352, 78336, -1, 76800, 76800, -1, 78336, 68352, 78144, 76800, 76032, 82944, -2 ]
O9	271	LIVE	31	24	16	7	1	[ 0, 15, 53, 74, 83, 92, 128, 131, 140, 143, 179, 188, 197, 218, 256, -1 ]	[ -1, 82944, -1, -1, 71424, 72384, -1, 74688, 74688, -1, 72384, 71424, -1, -1, 82944, -2 ]
O9	277	LIVE	38	36	19	2	1	[ 3, 11, 27, 50, 51, 66, 81, 88, 131, 146, 189, 196, 211, 226, 227, 250, 266, 274, -1 ]	[ 76032, 72768, 76800, 72384, 83904, 76032, 77184, -1, 78336, 78336, -1, 77184, 76032, 83904, 72384, 76800, 72768, 76032, -2 ]
O9	281	LIVE	30	28	15	2	1	[ 1, 26, 28, 45, 53, 80, 136, 145, 201, 228, 236, 253, 255, 280, -1 ]	[ 87552, 74880, 79104, -1, 87552, 82944, 76800, 76800, 82944, 87552, -1, 79104, 74880, 87552, -2 ]
O9	283	LIVE	48	48	13	0	1	[ 10, 17, 23, 53, 97, 131, 152, 186, 230, 260, 266, 273, -1 ]	[ 80832, 82560, 80256, 83712, 75840, 78912, 78912, 75840, 83712, 80256, 82560, 80832, -2 ]
O9	293	LIVE	42	40	16	2	0	[ 1, 88, 96, 100, 103, 108, 124, 141, 152, 169, 185, 190, 193, 197, 205, 292 ]	[ 89856, 87168, 89472, 88704, -1, 87168, 80256, 84864, 84864, 80256, 87168, -1, 88704, 89472, 87168, 89856 ]
O9	307	LIVE	46	46	21	0	1	[ 1, 15, 28, 101, 104, 128, 130, 136, 141, 151, 156, 166, 171, 177, 179, 203, 206, 279, 292, 306, -1 ]	[ 82944, 87360, 89472, 102144, 89472, 86208, 103488, 100992, 86208, 94464, 94464, 86208, 100992, 103488, 86208, 89472, 102144, 89472, 87360, 82944, -2 ]
O9	311	LIVE	40	38	27	2	1	[ 1, 3, 8, 24, 52, 69, 73, 76, 90, 106, 120, 142, 154, 157, 169, 191, 205, 221, 235, 238, 242, 259, 287, 303, 308, 310, -1 ]	[ 99840, 92160, -1, 99456, 89664, 96768, 94464, 93312, 97152, 99072, 100608, 92928, 102144, 102144, 92928, 100608, 99072, 97152, 93312, 94464, 96768, 89664, 99456, -1, 92160, 99840, -2 ]
O9	313	LIVE	32	30	9	2	1	[ 15, 54, 99, 138, 175, 214, 259, 298, -1 ]	[ 100416, -1, 94464, 95808, 95808, 94464, -1, 100416, -2 ]
R3	211	LIVE	24	22	14	2	0	[ 17, 20, 33, 50, 51, 69, 70, 141, 142, 160, 161, 178, 191, 194 ]	[ 46080, 43008, 42240, 43776, 44160, 39168, -1, -1, 39168, 44160, 43776, 42240, 43008, 46080 ]
R3	223	LIVE	26	24	5	2	1	[ 53, 65, 158, 170, -1 ]	[ 44928, -1, -1, 44928, -2 ]
R3	227	LIVE	32	30	20	2	0	[ 1, 11, 28, 30, 35, 39, 45, 50, 51, 83, 144, 176, 177, 182, 188, 192, 197, 199, 216, 226 ]	[ 55296, 59520, 51840, 54720, 51456, 49920, -1, 52608, 50880, 48192, 48192, 50880, 52608, -1, 49920, 51456, 54720, 51840, 59520, 55296 ]
R3	229	LIVE	34	32	6	2	0	[ 1, 16, 87, 142, 213, 228 ]	[ 54144, 53760, -1, -1, 53760, 54144 ]
R3	233	LIVE	30	30	9	0	1	[ 2, 37, 62, 69, 164, 171, 196, 231, -1 ]	[ 57408, 55488, 54720, 53376, 53376, 54720, 55488, 57408, -2 ]
R3	239	LIVE	34	30	19	4	1	[ 18, 43, 49, 50, 72, 77, 78, 97, 112, 127, 142, 161, 162, 167, 189, 190, 196, 221, -1 ]	[ -1, 57600, -1, 57216, 53760, 54336, 57408, 63360, 63360, 63360, 63360, 57408, 54336, 53760, 57216, -1, 57600, -1, -2 ]
R3	241	LIVE	31	28	19	3	0	[ 0, 8, 11, 17, 35, 39, 70, 71, 87, 103, 138, 154, 170, 171, 202, 206, 224, 230, 233 ]	[ -1, 58944, 59136, 61440, 54528, 56448, -1, 54528, 58176, 58368, 58368, 58176, 54528, -1, 56448, 54528, 61440, 59136, 58944 ]
R3	251	LIVE	28	24	10	4	0	[ 1, 3, 9, 66, 123, 128, 185, 242, 248, 250 ]	[ 67392, 57600, 57600, -1, -1, -1, -1, 57600, 57600, 67392 ]
R3	257	LIVE	34	28	22	6	0	[ 1, 25, 26, 53, 56, 61, 70, 75, 84, 97, 103, 154, 160, 173, 182, 187, 196, 201, 204, 231, 232, 256 ]	[ 72768, 63360, -1, 62208, 61440, 63360, 60480, 67968, -1, 66816, -1, -1, 66816, -1, 67968, 60480, 63360, 61440, 62208, -1, 63360, 72768 ]
R3	263	LIVE	36	34	19	2	1	[ 5, 15, 25, 42, 52, 54, 57, 84, 113, 150, 179, 206, 209, 211, 221, 238, 248, 258, -1 ]	[ 67200, 72576, -1, 67200, 69120, 78336, 69120, 67392, 68352, 68352, 67392, 69120, 78336, 69120, 67200, -1, 72576, 67200, -2 ]
R3	269	LIVE	30	28	10	2	0	[ 1, 2, 12, 48, 110, 159, 221, 257, 267, 268 ]	[ 73152, 73728, 77184, -1, 77952, 77952, -1, 77184, 73728, 73152 ]
R3	271	LIVE	38	38	14	0	0	[ 14, 41, 50, 82, 86, 108, 121, 150, 163, 185, 189, 221, 230, 257 ]	[ 73728, 79296, 73536, 71424, 76032, 70272, 79296, 79296, 70272, 76032, 71424, 73536, 79296, 73728 ]
R3	277	LIVE	36	34	12	2	0	[ 59, 61, 71, 93, 97, 136, 141, 180, 184, 206, 216, 218 ]	[ 83712, 83712, 73728, 78144, -1, 73728, 73728, -1, 78144, 73728, 83712, 83712 ]
R3	281	LIVE	39	30	22	9	1	[ 0, 28, 38, 47, 56, 67, 73, 79, 93, 103, 109, 172, 178, 188, 202, 208, 214, 225, 234, 243, 253, -1 ]	[ -1, -1, 78336, 78336, 73536, 76032, -1, -1, 84864, 86016, -1, -1, 86016, 84864, -1, -1, 76032, 73536, 78336, 78336, -1, -2 ]
R3	283	LIVE	40	38	6	2	0	[ 4, 59, 135, 148, 224, 279 ]	[ 82560, 75648, -1, -1, 75648, 82560 ]
R3	293	LIVE	36	32	18	4	0	[ 16, 31, 36, 56, 60, 76, 97, 108, 114, 179, 185, 196, 217, 233, 237, 257, 262, 277 ]	[ 79104, 86784, 82944, 92160, -1, -1, 76032, 90624, 89856, 89856, 90624, 76032, -1, -1, 92160, 82944, 86784, 79104 ]
R3	307	LIVE	30	26	18	4	0	[ 47, 51, 58, 90, 100, 104, 114, 115, 126, 181, 192, 193, 203, 207, 217, 249, 256, 260 ]	[ -1, 94464, 107520, 94464, 82944, 89472, 92928, 96768, -1, -1, 96768, 92928, 89472, 82944, 94464, 107520, 94464, -1 ]
R3	311	LIVE	44	40	22	4	0	[ 10, 19, 24, 29, 34, 91, 97, 105, 127, 142, 154, 157, 169, 184, 206, 214, 220, 277, 282, 287, 292, 301 ]	[ 97152, 94080, 102336, 87552, 94464, -1, 101952, 94656, -1, 104832, 96576, 96576, 104832, -1, 94656, 101952, -1, 94464, 87552, 102336, 94080, 97152 ]
R3	313	LIVE	38	38	29	0	1	[ 1, 11, 22, 25, 48, 52, 61, 77, 80, 105, 117, 121, 146, 152, 161, 167, 192, 196, 208, 233, 236, 252, 261, 265, 288, 291, 302, 312, -1 ]	[ 108672, 96768, 107136, 108672, 93312, 93312, 94464, 94080, 98304, 98304, 107328, 98304, 110208, 94080, 94080, 110208, 98304, 107328, 98304, 98304, 94080, 94464, 93312, 93312, 108672, 107136, 96768, 108672, -2 ]
R7	211	LIVE	26	22	10	4	0	[ 22, 37, 53, 56, 78, 133, 155, 158, 174, 189 ]	[ -1, 44352, 44544, 46464, -1, -1, 46464, 44544, 44352, -1 ]
R7	223	LIVE	24	24	4	0	0	[ 3, 26, 197, 220 ]	[ 49920, 47808, 47808, 49920 ]
R7	227	LIVE	30	26	18	4	0	[ 1, 12, 15, 19, 31, 77, 84, 90, 102, 125, 137, 143, 150, 196, 208, 212, 215, 226 ]	[ 53376, 52608, 49920, 49920, -1, 48960, -1, 52224, 49728, 49728, 52224, -1, 48960, -1, 49920, 49920, 52608, 53376 ]
R7	229	LIVE	27	26	5	1	0	[ 0, 30, 68, 161, 199 ]	[ -1, 49920, 50880, 50880, 49920 ]
R7	233	LIVE	26	24	17	2	1	[ 30, 34, 38, 68, 94, 99, 103, 109, 124, 130, 134, 139, 165, 195, 199, 203, -1 ]	[ 56448, 63360, 52608, 57600, -1, 57600, 56256, 54144, 54144, 56256, 57600, -1, 57600, 52608, 63360, 56448, -2 ]
R7	239	LIVE	26	22	11	4	1	[ 34, 36, 70, 98, 100, 139, 141, 169, 203, 205, -1 ]	[ -1, 56832, -1, 57408, 58176, 58176, 57408, -1, 56832, -1, -2 ]
R7	241	LIVE	38	34	12	4	0	[ 8, 41, 44, 100, 107, 119, 122, 134, 141, 197, 200, 233 ]	[ 57984, -1, -1, 59904, 59904, 66432, 66432, 59904, 59904, -1, -1, 57984 ]
R7	251	LIVE	32	32	14	0	0	[ 1, 8, 12, 17, 100, 106, 114, 137, 145, 151, 234, 239, 243, 250 ]	[ 66240, 57600, 63360, 60288, 57600, 68352, 63360, 63360, 68352, 57600, 60288, 63360, 57600, 66240 ]
R7	257	LIVE	39	38	7	1	0	[ 0, 29, 82, 88, 169, 175, 228 ]	[ -1, 62208, 66816, 73728, 73728, 66816, 62208 ]
R7	263	LIVE	32	28	15	4	1	[ 14, 43, 58, 71, 78, 107, 128, 135, 156, 185, 192, 205, 220, 249, -1 ]	[ -1, -1, 71616, 66816, 67392, 80640, 67392, 67392, 80640, 67392, 66816, 71616, -1, -1, -2 ]
R7	269	LIVE	38	36	16	2	0	[ 4, 22, 48, 51, 56, 62, 77, 127, 142, 192, 207, 213, 218, 221, 247, 265 ]	[ 70080, 77184, -1, 77952, 79104, 71232, 73728, 73728, 73728, 73728, 71232, 79104, 77952, -1, 77184, 70080 ]
R7	271	LIVE	38	38	18	0	0	[ 1, 8, 40, 48, 63, 69, 89, 109, 117, 154, 162, 182, 202, 208, 223, 231, 263, 270 ]	[ 71040, 73344, 73536, 71424, 73344, 72192, 75648, 76032, 80256, 80256, 76032, 75648, 72192, 73344, 71424, 73536, 73344, 71040 ]
R7	277	LIVE	41	40	15	1	0	[ 0, 2, 26, 74, 76, 90, 103, 133, 144, 174, 187, 201, 203, 251, 275 ]	[ -1, 76800, 87552, 70656, 86208, 79296, 77568, 81408, 81408, 77568, 79296, 86208, 70656, 87552, 76800 ]
R7	281	LIVE	31	28	19	3	0	[ 0, 10, 12, 18, 29, 59, 65, 77, 118, 137, 144, 163, 204, 216, 222, 252, 263, 269, 271 ]	[ -1, 76608, 82944, 88512, 74688, 78912, 83712, 74880, 83904, -1, -1, 83904, 74880, 83712, 78912, 74688, 88512, 82944, 76608 ]
R7	283	LIVE	36	36	16	0	0	[ 1, 16, 60, 70, 98, 113, 116, 134, 149, 167, 170, 185, 213, 223, 267, 282 ]	[ 82944, 76032, 84864, 89856, 88512, 73728, 80256, 73728, 73728, 80256, 73728, 88512, 89856, 84864, 76032, 82944 ]
R7	293	LIVE	42	40	22	2	0	[ 24, 40, 41, 44, 48, 96, 98, 110, 122, 129, 146, 147, 164, 171, 183, 195, 197, 245, 249, 252, 253, 269 ]	[ 85824, 92160, 92160, -1, 85248, 88512, 84864, 86016, 92160, 85632, 86016, 86016, 85632, 92160, 86016, 84864, 88512, 85248, -1, 92160, 92160, 85824 ]
R7	307	LIVE	40	38	10	2	0	[ 8, 55, 92, 123, 134, 173, 184, 215, 252, 299 ]	[ 85248, 104832, 94464, -1, 99456, 99456, -1, 94464, 104832, 85248 ]
R7	311	LIVE	42	38	26	4	0	[ 25, 31, 32, 57, 62, 63, 64, 67, 78, 93, 100, 133, 143, 168, 178, 211, 218, 233, 244, 247, 248, 249, 254, 279, 280, 286 ]	[ 96960, 96768, 96768, 100992, 97728, 96576, -1, 99840, 92928, 94656, 93120, 94464, -1, -1, 94464, 93120, 94656, 92928, 99840, -1, 96576, 97728, 100992, 96768, 96768, 96960 ]
R7	313	LIVE	41	40	13	1	0	[ 0, 1, 15, 19, 61, 107, 149, 164, 206, 252, 294, 298, 312 ]	[ -1, 92160, 108672, 92160, 94464, 104448, 86400, 86400, 104448, 94464, 92160, 108672, 92160 ]
S3	211	LIVE	26	26	11	0	1	[ 1, 31, 34, 97, 100, 111, 114, 177, 180, 210, -1 ]	[ 44160, 48192, 47232, 43776, 46080, 46080, 43776, 47232, 48192, 44160, -2 ]
S3	223	LIVE	30	26	13	4	1	[ 1, 36, 52, 54, 98, 104, 119, 125, 169, 171, 187, 222, -1 ]	[ 51456, 48576, 49920, 49920, -1, -1, -1, -1, 49920, 49920, 48576, 51456, -2 ]
S3	227	LIVE	24	24	12	0	0	[ 1, 11, 17, 75, 83, 85, 142, 144, 152, 210, 216, 226 ]	[ 50496, 44928, 53568, 44928, 50496, 53568, 53568, 50496, 44928, 53568, 44928, 50496 ]
S3	229	LIVE	33	32	11	1	0	[ 0, 37, 40, 68, 76, 112, 117, 153, 161, 189, 192 ]	[ -1, 53760, 48000, 52608, 50688, 50688, 50688, 50688, 52608, 48000, 53760 ]
S3	233	LIVE	35	34	15	1	0	[ 0, 1, 7, 11, 25, 31, 35, 77, 156, 198, 202, 208, 222, 226, 232 ]	[ -1, 58368, 58368, 53184, 58368, 59520, 52608, 49152, 49152, 52608, 59520, 58368, 53184, 58368, 58368 ]
S3	239	LIVE	30	30	14	0	0	[ 1, 7, 15, 43, 69, 101, 119, 120, 138, 170, 196, 224, 232, 238 ]	[ 61056, 53376, 60288, 55872, 58176, 54144, 56448, 56448, 54144, 58176, 55872, 60288, 53376, 61056 ]
S3	241	LIVE	30	30	13	0	1	[ 1, 12, 19, 58, 59, 110, 131, 182, 183, 222, 229, 240, -1 ]	[ 62016, 57984, 56064, 59136, 56832, 56064, 56064, 56832, 59136, 56064, 57984, 62016, -2 ]
S3	251	LIVE	32	32	21	0	1	[ 1, 4, 27, 45, 48, 68, 73, 86, 90, 111, 140, 161, 165, 178, 183, 203, 206, 224, 247, 250, -1 ]	[ 69504, 60096, 65280, 61056, 59136, 61248, 61248, 65280, 63360, 65472, 65472, 63360, 65280, 61248, 61248, 59136, 61056, 65280, 60096, 69504, -2 ]
S3	257	LIVE	34	32	10	2	0	[ 26, 28, 31, 87, 93, 164, 170, 226, 229, 231 ]	[ 70656, -1, 71424, 70656, 62976, 62976, 70656, 71424, -1, 70656 ]
S3	263	LIVE	32	28	17	4	1	[ 12, 18, 27, 57, 67, 87, 116, 120, 143, 147, 176, 196, 206, 236, 245, 251, -1 ]	[ 73728, 66240, -1, 78336, 69504, -1, 68736, 63168, 63168, 68736, -1, 69504, 78336, -1, 66240, 73728, -2 ]
S3	269	LIVE	42	40	14	2	0	[ 1, 24, 76, 102, 111, 112, 131, 138, 157, 158, 167, 193, 245, 268 ]	[ 73536, 73728, -1, 69120, 73728, 82944, 69120, 69120, 82944, 73728, 69120, -1, 73728, 73536 ]
S3	271	LIVE	36	36	12	0	0	[ 14, 59, 76, 78, 117, 133, 138, 154, 193, 195, 212, 257 ]	[ 71616, 73536, 80256, 72384, 69312, 75648, 75648, 69312, 72384, 80256, 73536, 71616 ]
S3	277	LIVE	30	30	11	0	1	[ 3, 26, 37, 72, 95, 182, 205, 240, 251, 274, -1 ]	[ 69504, 70656, 76416, 74880, 73728, 73728, 74880, 76416, 70656, 69504, -2 ]
S3	281	LIVE	34	32	15	2	1	[ 1, 13, 20, 26, 97, 109, 122, 159, 172, 184, 255, 261, 268, 280, -1 ]	[ 81408, 71616, -1, 81600, 76608, 88704, 83904, 83904, 88704, 76608, 81600, -1, 71616, 81408, -2 ]
S3	283	LIVE	42	38	20	4	0	[ 1, 8, 19, 48, 50, 51, 64, 76, 108, 121, 162, 175, 207, 219, 232, 233, 235, 264, 275, 282 ]	[ 82944, -1, -1, 79872, 83712, 87168, 72576, 80256, 82944, 87168, 87168, 82944, 80256, 72576, 87168, 83712, 79872, -1, -1, 82944 ]
S3	293	LIVE	31	30	18	1	1	[ 0, 9, 16, 38, 46, 70, 98, 128, 136, 157, 165, 195, 223, 247, 255, 277, 284, -1 ]	[ -1, 86016, 86016, 82944, 85632, 86016, 85632, 86208, 86016, 86016, 86208, 85632, 86016, 85632, 82944, 86016, 86016, -2 ]
S3	307	LIVE	34	34	16	0	0	[ 2, 32, 89, 93, 97, 131, 133, 150, 157, 174, 176, 210, 214, 218, 275, 305 ]	[ 83904, 87552, 87168, 96768, 88320, 89856, 96768, 102144, 102144, 96768, 89856, 88320, 96768, 87168, 87552, 83904 ]
S3	311	LIVE	35	32	21	3	0	[ 0, 10, 23, 32, 49, 62, 102, 117, 135, 142, 149, 162, 169, 176, 194, 209, 249, 262, 279, 288, 301 ]	[ -1, 89856, 112896, 96768, 85056, 99456, 94080, -1, 92160, 95424, 96768, 96768, 95424, 92160, -1, 94080, 99456, 85056, 96768, 112896, 89856 ]
S3	313	LIVE	44	44	22	0	0	[ 11, 28, 46, 55, 71, 78, 86, 90, 127, 143, 150, 163, 170, 186, 223, 227, 235, 242, 258, 267, 285, 302 ]	[ 80640, 92928, 88704, 94656, 98304, 96768, 96768, 102336, 87360, 92928, 98304, 98304, 92928, 87360, 102336, 96768, 96768, 98304, 94656, 88704, 92928, 80640 ]
W2	211	LIVE	34	30	18	4	0	[ 1, 4, 29, 33, 45, 46, 58, 94, 96, 115, 117, 153, 165, 166, 178, 182, 207, 210 ]	[ 43584, 49152, 48192, -1, 43776, -1, 48000, 43008, 46464, 46464, 43008, 48000, -1, 43776, -1, 48192, 49152, 43584 ]
W2	223	LIVE	27	22	9	5	0	[ 0, 4, 35, 60, 96, 127, 163, 188, 219 ]	[ -1, 49920, -1, 50880, -1, -1, 50880, -1, 49920 ]
W2	227	LIVE	36	32	20	4	0	[ 54, 64, 69, 70, 80, 81, 96, 97, 100, 106, 121, 127, 130, 131, 146, 147, 157, 158, 163, 173 ]	[ 48768, 51840, 46464, 46464, 57600, -1, 51456, 49152, -1, 43200, 43200, -1, 49152, 51456, -1, 57600, 46464, 46464, 51840, 48768 ]
W2	229	LIVE	32	32	15	0	1	[ 23, 24, 49, 64, 84, 87, 109, 120, 142, 145, 165, 180, 205, 206, -1 ]	[ 53760, 61440, 61440, 52416, 61440, 52608, 51840, 51840, 52608, 61440, 52416, 61440, 61440, 53760, -2 ]
W2	233	LIVE	32	26	14	6	0	[ 16, 31, 50, 80, 94, 104, 112, 121, 129, 139, 153, 183, 202, 217 ]	[ -1, 57600, 53952, -1, 61440, 57600, -1, -1, 57600, 61440, -1, 53952, 57600, -1 ]
W2	239	LIVE	31	26	15	5	0	[ 0, 18, 39, 44, 51, 65, 106, 115, 124, 133, 174, 188, 195, 200, 221 ]	[ -1, 49152, 48384, 54528, 53760, -1, -1, 54720, 54720, -1, -1, 53760, 54528, 48384, 49152 ]
W2	241	LIVE	30	26	12	4	0	[ 1, 8, 11, 49, 50, 100, 141, 191, 192, 230, 233, 240 ]	[ 59328, -1, 53760, 63168, -1, 52800, 52800, -1, 63168, 53760, -1, 59328 ]
W2	251	LIVE	36	32	16	4	0	[ 1, 13, 34, 37, 58, 97, 118, 123, 128, 133, 154, 193, 214, 217, 238, 250 ]	[ 65088, -1, 65280, 67200, -1, 61824, 71616, 65280, 65280, 71616, 61824, -1, 67200, 65280, -1, 65088 ]
W2	257	LIVE	33	24	20	9	1	[ 0, 2, 15, 38, 42, 70, 72, 89, 99, 105, 152, 158, 168, 185, 187, 215, 219, 242, 255, -1 ]	[ -1, 65280, 65088, 67200, -1, -1, 70656, 66048, -1, -1, -1, -1, 66048, 70656, -1, -1, 67200, 65088, 65280, -2 ]
W2	263	LIVE	41	36	23	5	0	[ 0, 10, 13, 26, 28, 32, 37, 71, 87, 101, 122, 123, 140, 141, 162, 176, 192, 226, 231, 235, 237, 250, 253 ]	[ -1, 72576, 69120, 68352, 69120, 63360, 73728, -1, 69120, 73728, -1, 73728, 73728, -1, 73728, 69120, -1, 73728, 63360, 69120, 68352, 69120, 72576 ]
W2	269	LIVE	28	26	6	2	0	[ 1, 24, 92, 177, 245, 268 ]	[ 73344, -1, 79488, 79488, -1, 73344 ]
W2	271	LIVE	31	26	15	5	0	[ 0, 22, 53, 54, 86, 111, 117, 120, 151, 154, 160, 185, 217, 218, 249 ]	[ -1, -1, -1, 67200, 76032, 73728, 73728, 74688, 74688, 73728, 73728, 76032, 67200, -1, -1 ]
W2	277	LIVE	38	36	14	2	0	[ 3, 7, 41, 71, 73, 125, 137, 140, 152, 204, 206, 236, 270, 274 ]	[ 75648, -1, 79104, 82560, 67392, 80448, 76800, 76800, 80448, 67392, 82560, 79104, -1, 75648 ]
W2	281	LIVE	33	20	26	13	1	[ 0, 1, 22, 23, 27, 31, 42, 43, 57, 70, 78, 122, 131, 150, 159, 203, 211, 224, 238, 239, 250, 254, 258, 259, 280, -1 ]	[ -1, 79296, -1, 78336, 81408, -1, -1, -1, -1, -1, 79296, 81408, 78336, 78336, 81408, 79296, -1, -1, -1, -1, -1, 81408, 78336, -1, 79296, -2 ]
