p	u	t	w	a	b	c	d	flags	r0	r1	r2	r3
41	31	36	35	17	10	10	12	qrep+rootrep	23	32	23	23
41	31	36	35	17	10	31	12	qrep+rootrep+rad0	18	25	0	0
41	31	36	35	17	31	10	12	qrep+rootrep+rad0	18	25	0	0
41	32	0	0	0	0	3	32	t0+qgcd+root0+rootrep+rad0	0	0	0	2
41	32	0	0	0	0	3	9	t0+qgcd+root0+rootrep+rad0	0	0	0	37
41	32	0	0	0	0	38	32	t0+qgcd+root0+rootrep+rad0	0	0	0	37
41	32	0	0	0	0	38	9	t0+qgcd+root0+rootrep+rad0	0	0	0	2
41	32	0	14	0	3	21	23	t0+qgcd+root0+rad0	0	0	40	18
41	32	0	14	0	38	20	18	t0+qgcd+root0+rad0	0	0	40	18
41	32	0	36	0	37	27	14	t0+qgcd+root0+rootrep+rad0	0	0	31	0
41	32	0	36	0	37	14	27	t0+qgcd+root0+rootrep+rad0	0	0	31	0
41	32	0	36	0	4	27	14	t0+qgcd+root0+rootrep+rad0	0	0	31	0
41	32	0	36	0	4	14	27	t0+qgcd+root0+rootrep+rad0	0	0	31	0
41	32	16	9	15	8	35	32	qrep	2	16	1	21
41	32	16	9	26	33	6	9	qrep	2	16	1	21
41	32	20	27	16	29	12	32	rootrep+rad0	31	39	0	0
41	32	20	27	16	12	29	32	rootrep+rad0	31	39	0	0
41	32	20	27	25	29	12	9	rootrep+rad0	31	39	0	0
41	32	20	27	25	12	29	9	rootrep+rad0	31	39	0	0
41	32	25	3	1	16	31	23	qrep	10	18	16	9
41	32	25	3	40	25	10	18	qrep	10	18	16	9
41	33	0	5	0	7	8	27	t0+qgcd+root0+rad0	0	0	21	21
41	33	0	5	0	34	33	14	t0+qgcd+root0+rad0	0	0	21	21
41	33	0	28	0	24	22	19	t0+qgcd+root0+rootrep+rad0	0	0	20	0
41	33	0	28	0	24	19	22	t0+qgcd+root0+rootrep+rad0	0	0	20	0
41	33	0	28	0	17	22	19	t0+qgcd+root0+rootrep+rad0	0	0	20	0
41	33	0	28	0	17	19	22	t0+qgcd+root0+rootrep+rad0	0	0	20	0
41	33	4	14	10	8	18	18	qrep+qgcd+rootrep	8	39	10	39
41	33	4	14	10	8	23	23	qrep+qgcd+rootrep	8	40	9	16
41	33	4	14	31	33	18	18	qrep+qgcd+rootrep	8	40	9	16
41	33	4	14	31	33	23	23	qrep+qgcd+rootrep	8	39	10	39
41	33	20	31	3	3	3	35	rootrep	2	4	4	4
41	33	20	31	3	3	38	35	rootrep+rad0	39	0	0	0
41	33	20	31	3	3	38	6	rootrep+rad0	2	0	0	0
41	33	20	31	3	38	3	35	rootrep+rad0	39	0	0	0
41	33	20	31	3	38	3	6	rootrep+rad0	2	0	0	0
41	33	20	31	3	38	38	35	rootrep+rad0	2	0	0	0
41	33	20	31	3	38	38	6	rootrep+rad0	39	0	0	0
41	33	20	31	38	3	3	35	rootrep+rad0	39	0	0	0
41	33	20	31	38	3	3	6	rootrep+rad0	2	0	0	0
41	33	20	31	38	3	38	35	rootrep+rad0	2	0	0	0
41	33	20	31	38	3	38	6	rootrep+rad0	39	0	0	0
41	33	20	31	38	38	3	35	rootrep+rad0	2	0	0	0
41	33	20	31	38	38	3	6	rootrep+rad0	39	0	0	0
41	33	20	31	38	38	38	6	rootrep	2	4	4	4
41	33	27	11	1	40	15	30	qgcd+rootrep+rad0	1	0	0	33
41	33	27	11	1	40	26	11	qgcd+rootrep+rad0	1	0	0	33
41	33	27	11	40	1	15	30	qgcd+rootrep+rad0	1	0	0	33
41	33	27	11	40	1	26	11	qgcd+rootrep+rad0	1	0	0	33
41	33	37	40	2	37	5	9	qrep	9	20	40	39
41	33	37	40	39	4	36	32	qrep	9	20	40	39
41	33	40	3	1	39	13	13	rootrep	31	9	37	23
41	33	40	3	1	39	13	28	rootrep+rad0	10	4	39	0
41	33	40	3	1	39	28	13	rootrep+rad0	10	4	39	0
41	33	40	3	1	39	28	28	rootrep	31	20	40	37
41	33	40	3	40	2	13	13	rootrep	31	20	40	37
41	33	40	3	40	2	13	28	rootrep+rad0	10	4	39	0
41	33	40	3	40	2	28	13	rootrep+rad0	10	4	39	0
41	33	40	3	40	2	28	28	rootrep	31	9	37	23
41	34	5	5	3	26	27	27	rootrep	36	31	8	39
41	34	5	5	38	15	14	14	rootrep	36	31	8	39
41	34	22	18	1	1	40	16	qgcd+rootrep+rad0	25	0	0	0
41	34	22	18	1	1	40	25	qgcd+rootrep+rad0	16	0	0	0
41	34	22	18	1	40	1	16	qgcd+rootrep+rad0	25	0	0	0
41	34	22	18	1	40	1	25	qgcd+rootrep+rad0	16	0	0	0
41	34	22	18	1	40	40	16	qgcd+rootrep+rad0	16	0	0	0
41	34	22	18	1	40	40	25	qgcd+rootrep+rad0	25	0	0	0
41	34	22	18	40	1	1	16	qgcd+rootrep+rad0	25	0	0	0
41	34	22	18	40	1	1	25	qgcd+rootrep+rad0	16	0	0	0
41	34	22	18	40	1	40	16	qgcd+rootrep+rad0	16	0	0	0
41	34	22	18	40	1	40	25	qgcd+rootrep+rad0	25	0	0	0
41	34	22	18	40	40	1	16	qgcd+rootrep+rad0	16	0	0	0
41	34	22	18	40	40	1	25	qgcd+rootrep+rad0	25	0	0	0
41	34	30	19	24	7	34	15	rootrep+rad0	31	1	0	0
41	34	30	19	24	7	34	26	rootrep+rad0	10	16	0	0
41	34	30	19	24	34	7	15	rootrep+rad0	31	1	0	0
41	34	30	19	24	34	7	26	rootrep+rad0	10	16	0	0
41	34	30	19	17	7	34	15	rootrep+rad0	10	16	0	0
41	34	30	19	17	7	34	26	rootrep+rad0	31	1	0	0
41	34	30	19	17	34	7	15	rootrep+rad0	10	16	0	0
41	34	30	19	17	34	7	26	rootrep+rad0	31	1	0	0
41	35	0	19	0	16	36	11	t0+qgcd+root0+rad0	0	0	18	10
41	35	0	19	0	25	5	30	t0+qgcd+root0+rad0	0	0	18	10
41	35	0	21	0	16	20	23	t0+qgcd+root0+rad0	0	0	18	18
41	35	0	21	0	25	21	18	t0+qgcd+root0+rad0	0	0	18	18
41	35	2	23	0	15	36	36	qgcd+root0+rootrep+rad0	0	0	32	1
41	35	2	23	0	15	36	5	qgcd+root0+rootrep+rad0	0	0	23	0
41	35	2	23	0	15	5	36	qgcd+root0+rootrep+rad0	0	0	23	0
41	35	2	23	0	15	5	5	qgcd+root0+rootrep+rad0	0	0	5	39
41	35	2	23	0	26	36	36	qgcd+root0+rootrep+rad0	0	0	5	39
41	35	2	23	0	26	36	5	qgcd+root0+rootrep+rad0	0	0	23	0
41	35	2	23	0	26	5	36	qgcd+root0+rootrep+rad0	0	0	23	0
41	35	2	23	0	26	5	5	qgcd+root0+rootrep+rad0	0	0	32	1
41	35	5	14	33	33	22	22	qgcd+rootrep	21	37	37	21
41	35	5	14	33	33	22	19	qgcd+rootrep+rad0	20	32	32	0
41	35	5	14	33	33	19	22	qgcd+rootrep+rad0	20	32	32	0
41	35	5	14	33	33	19	19	qgcd+rootrep	21	31	31	32
41	35	5	14	33	8	22	22	qgcd+rootrep+rad0	20	0	0	4
41	35	5	14	33	8	22	19	qgcd+rootrep+rad0	21	0	0	0
41	35	5	14	33	8	19	22	qgcd+rootrep+rad0	21	0	0	0
41	35	5	14	33	8	19	19	qgcd+rootrep+rad0	20	0	0	4
41	35	5	14	8	33	22	22	qgcd+rootrep+rad0	20	0	0	4
41	35	5	14	8	33	22	19	qgcd+rootrep+rad0	21	0	0	0
41	35	5	14	8	33	19	22	qgcd+rootrep+rad0	21	0	0	0
41	35	5	14	8	33	19	19	qgcd+rootrep+rad0	20	0	0	4
41	35	5	14	8	8	22	22	qgcd+rootrep	21	31	31	32
41	35	5	14	8	8	22	19	qgcd+rootrep+rad0	20	32	32	0
41	35	5	14	8	8	19	22	qgcd+rootrep+rad0	20	32	32	0
41	35	5	14	8	8	19	19	qgcd+rootrep	21	37	37	21
41	35	28	11	24	24	32	32	qgcd+rootrep	39	39	39	1
41	35	28	11	24	24	9	9	qgcd+rootrep	39	10	10	36
41	35	28	11	24	17	32	9	qgcd+rootrep+rad0	39	0	0	0
41	35	28	11	24	17	9	32	qgcd+rootrep+rad0	39	0	0	0
41	35	28	11	17	24	32	9	qgcd+rootrep+rad0	39	0	0	0
41	35	28	11	17	24	9	32	qgcd+rootrep+rad0	39	0	0	0
41	35	28	11	17	17	32	32	qgcd+rootrep	39	10	10	36
41	35	28	11	17	17	9	9	qgcd+rootrep	39	39	39	1
41	35	29	12	24	17	37	10	rootrep+rad0	39	0	0	33
41	35	29	12	24	17	37	31	rootrep+rad0	2	0	0	5
41	35	29	12	24	17	4	10	rootrep+rad0	2	0	0	5
41	35	29	12	24	17	4	31	rootrep+rad0	39	0	0	33
41	35	29	12	17	24	37	10	rootrep+rad0	39	0	0	33
41	35	29	12	17	24	37	31	rootrep+rad0	2	0	0	5
41	35	29	12	17	24	4	10	rootrep+rad0	2	0	0	5
41	35	29	12	17	24	4	31	rootrep+rad0	39	0	0	33
41	35	34	7	16	37	4	36	rootrep+rad0	9	10	0	0
41	35	34	7	16	4	37	36	rootrep+rad0	9	10	0	0
41	35	34	7	16	4	4	5	rootrep	9	2	20	20
41	35	34	7	25	37	37	36	rootrep	9	2	20	20
41	35	34	7	25	37	4	5	rootrep+rad0	9	10	0	0
41	35	34	7	25	4	37	5	rootrep+rad0	9	10	0	0
41	36	0	6	0	10	10	27	t0+qgcd+root0+rootrep+rad0	0	0	36	36
41	36	0	6	0	10	31	27	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	36	0	6	0	10	31	14	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	36	0	6	0	31	10	27	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	36	0	6	0	31	10	14	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	36	0	6	0	31	31	14	t0+qgcd+root0+rootrep+rad0	0	0	36	36
41	36	0	10	0	2	35	6	t0+qgcd+root0+rootrep+rad0	0	0	36	0
41	36	0	10	0	2	6	35	t0+qgcd+root0+rootrep+rad0	0	0	36	0
41	36	0	10	0	39	35	6	t0+qgcd+root0+rootrep+rad0	0	0	36	0
41	36	0	10	0	39	6	35	t0+qgcd+root0+rootrep+rad0	0	0	36	0
41	36	0	25	0	2	2	37	t0+qgcd+root0+rootrep+rad0	0	0	9	9
41	36	0	25	0	2	39	37	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	36	0	25	0	2	39	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	36	0	25	0	39	2	37	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	36	0	25	0	39	2	4	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	36	0	25	0	39	39	4	t0+qgcd+root0+rootrep+rad0	0	0	9	9
41	36	0	37	0	10	20	9	t0+qgcd+root0+rad0	0	0	10	33
41	36	0	37	0	31	21	32	t0+qgcd+root0+rad0	0	0	10	33
41	36	2	10	35	35	18	18	qgcd+rootrep	20	36	36	37
41	36	2	10	35	35	18	23	qgcd+rootrep+rad0	21	10	10	0
41	36	2	10	35	35	23	18	qgcd+rootrep+rad0	21	10	10	0
41	36	2	10	35	35	23	23	qgcd+rootrep	20	21	21	25
41	36	2	10	35	6	18	18	qgcd+rootrep+rad0	21	0	0	33
41	36	2	10	35	6	18	23	qgcd+rootrep+rad0	20	0	0	0
41	36	2	10	35	6	23	18	qgcd+rootrep+rad0	20	0	0	0
41	36	2	10	35	6	23	23	qgcd+rootrep+rad0	21	0	0	33
41	36	2	10	6	35	18	18	qgcd+rootrep+rad0	21	0	0	33
41	36	2	10	6	35	18	23	qgcd+rootrep+rad0	20	0	0	0
41	36	2	10	6	35	23	18	qgcd+rootrep+rad0	20	0	0	0
41	36	2	10	6	35	23	23	qgcd+rootrep+rad0	21	0	0	33
41	36	2	10	6	6	18	18	qgcd+rootrep	20	21	21	25
41	36	2	10	6	6	18	23	qgcd+rootrep+rad0	21	10	10	0
41	36	2	10	6	6	23	18	qgcd+rootrep+rad0	21	10	10	0
41	36	2	10	6	6	23	23	qgcd+rootrep	20	36	36	37
41	36	14	5	13	13	29	29	qgcd+rootrep	23	10	10	1
41	36	14	5	13	13	29	12	qgcd+rootrep+rad0	18	4	4	0
41	36	14	5	13	13	12	29	qgcd+rootrep+rad0	18	4	4	0
41	36	14	5	13	13	12	12	qgcd+rootrep	23	18	18	10
41	36	14	5	13	28	29	29	qgcd+rootrep+rad0	18	0	0	16
41	36	14	5	13	28	29	12	qgcd+rootrep+rad0	23	0	0	0
41	36	14	5	13	28	12	29	qgcd+rootrep+rad0	23	0	0	0
41	36	14	5	13	28	12	12	qgcd+rootrep+rad0	18	0	0	16
41	36	14	5	28	13	29	29	qgcd+rootrep+rad0	18	0	0	16
41	36	14	5	28	13	29	12	qgcd+rootrep+rad0	23	0	0	0
41	36	14	5	28	13	12	29	qgcd+rootrep+rad0	23	0	0	0
41	36	14	5	28	13	12	12	qgcd+rootrep+rad0	18	0	0	16
41	36	14	5	28	28	29	29	qgcd+rootrep	23	18	18	10
41	36	14	5	28	28	29	12	qgcd+rootrep+rad0	18	4	4	0
41	36	14	5	28	28	12	29	qgcd+rootrep+rad0	18	4	4	0
41	36	14	5	28	28	12	12	qgcd+rootrep	23	10	10	1
41	36	18	37	13	34	4	21	qrep	23	25	1	25
41	36	18	37	28	7	37	20	qrep	23	25	1	25
41	36	18	38	16	4	10	10	qrep+qgcd+rootrep	4	4	18	25
41	36	18	38	16	4	10	31	qrep+qgcd+rootrep+rad0	37	23	4	0
41	36	18	38	16	4	31	10	qrep+qgcd+rootrep+rad0	37	23	4	0
41	36	18	38	16	4	31	31	qrep+qgcd+rootrep	4	40	10	16
41	36	18	38	25	37	10	10	qrep+qgcd+rootrep	4	40	10	16
41	36	18	38	25	37	10	31	qrep+qgcd+rootrep+rad0	37	23	4	0
41	36	18	38	25	37	31	10	qrep+qgcd+rootrep+rad0	37	23	4	0
41	36	18	38	25	37	31	31	qrep+qgcd+rootrep	4	4	18	25
41	36	25	33	2	37	35	35	rootrep	40	18	21	10
41	36	25	33	2	37	35	6	rootrep+rad0	1	5	4	0
41	36	25	33	2	37	6	35	rootrep+rad0	1	5	4	0
41	36	25	33	2	37	6	6	rootrep	40	31	32	4
41	36	25	33	39	4	35	35	rootrep	40	31	32	4
41	36	25	33	39	4	35	6	rootrep+rad0	1	5	4	0
41	36	25	33	39	4	6	35	rootrep+rad0	1	5	4	0
41	36	25	33	39	4	6	6	rootrep	40	18	21	10
41	36	39	14	18	18	32	32	qgcd+rootrep	4	8	8	2
41	36	39	14	18	18	9	9	qgcd+rootrep	4	31	31	18
41	36	39	14	18	23	32	9	qgcd+rootrep+rad0	4	0	0	0
41	36	39	14	18	23	9	32	qgcd+rootrep+rad0	4	0	0	0
41	36	39	14	23	18	32	9	qgcd+rootrep+rad0	4	0	0	0
41	36	39	14	23	18	9	32	qgcd+rootrep+rad0	4	0	0	0
41	36	39	14	23	23	32	32	qgcd+rootrep	4	31	31	18
41	36	39	14	23	23	9	9	qgcd+rootrep	4	8	8	2
41	37	0	6	0	22	18	18	t0+qgcd+root0+rootrep+rad0	0	0	33	21
41	37	0	6	0	22	18	23	t0+qgcd+root0+rootrep+rad0	0	0	32	0
41	37	0	6	0	22	23	18	t0+qgcd+root0+rootrep+rad0	0	0	32	0
41	37	0	6	0	22	23	23	t0+qgcd+root0+rootrep+rad0	0	0	36	2
41	37	0	6	0	19	18	18	t0+qgcd+root0+rootrep+rad0	0	0	36	2
41	37	0	6	0	19	18	23	t0+qgcd+root0+rootrep+rad0	0	0	32	0
41	37	0	6	0	19	23	18	t0+qgcd+root0+rootrep+rad0	0	0	32	0
41	37	0	6	0	19	23	23	t0+qgcd+root0+rootrep+rad0	0	0	33	21
41	37	0	14	0	2	37	29	t0+qgcd+root0+rad0	0	0	39	20
41	37	0	14	0	39	4	12	t0+qgcd+root0+rad0	0	0	39	20
41	37	0	36	0	37	22	35	t0+qgcd+root0+rad0	0	0	31	33
41	37	0	36	0	4	19	6	t0+qgcd+root0+rad0	0	0	31	33
41	37	2	30	13	38	37	21	qrep	37	10	8	20
41	37	2	30	13	38	4	20	qrep	37	32	23	33
41	37	2	30	28	3	37	21	qrep	37	32	23	33
41	37	2	30	28	3	4	20	qrep	37	10	8	20
41	37	14	27	13	7	7	14	rootrep	21	16	37	37
41	37	14	27	13	7	34	27	rootrep+rad0	21	39	0	0
41	37	14	27	13	34	7	27	rootrep+rad0	21	39	0	0
41	37	14	27	13	34	34	14	rootrep	21	8	16	16
41	37	14	27	28	7	7	27	rootrep	21	8	16	16
41	37	14	27	28	7	34	14	rootrep+rad0	21	39	0	0
41	37	14	27	28	34	7	14	rootrep+rad0	21	39	0	0
41	37	14	27	28	34	34	27	rootrep	21	16	37	37
41	37	28	15	2	22	19	32	rootrep+rad0	20	37	0	0
41	37	28	15	2	22	19	9	rootrep+rad0	21	18	0	0
41	37	28	15	2	19	22	32	rootrep+rad0	20	37	0	0
41	37	28	15	2	19	22	9	rootrep+rad0	21	18	0	0
41	37	28	15	39	22	19	32	rootrep+rad0	21	18	0	0
41	37	28	15	39	22	19	9	rootrep+rad0	20	37	0	0
41	37	28	15	39	19	22	32	rootrep+rad0	21	18	0	0
41	37	28	15	39	19	22	9	rootrep+rad0	20	37	0	0
41	37	32	9	29	20	20	19	rootrep	25	36	33	33
41	37	32	9	29	20	21	19	rootrep+rad0	16	20	0	0
41	37	32	9	29	21	20	19	rootrep+rad0	16	20	0	0
41	37	32	9	29	21	21	19	rootrep	25	2	16	16
41	37	32	9	12	20	20	22	rootrep	25	2	16	16
41	37	32	9	12	20	21	22	rootrep+rad0	16	20	0	0
41	37	32	9	12	21	20	22	rootrep+rad0	16	20	0	0
41	37	32	9	12	21	21	22	rootrep	25	36	33	33
41	37	34	1	0	0	37	37	qgcd+root0+rootrep+rad0	0	0	0	20
41	37	34	1	0	0	37	4	qgcd+root0+rootrep+rad0	0	0	0	0
41	37	34	1	0	0	4	37	qgcd+root0+rootrep+rad0	0	0	0	0
41	37	34	1	0	0	4	4	qgcd+root0+rootrep+rad0	0	0	0	20
41	37	39	11	27	35	30	11	qrep+qgcd+rootrep+rad0	4	8	9	0
41	37	39	11	27	35	11	30	qrep+qgcd+rootrep+rad0	4	8	9	0
41	37	39	11	27	6	30	11	qrep+qgcd+rootrep+rad0	37	36	21	0
41	37	39	11	27	6	11	30	qrep+qgcd+rootrep+rad0	37	36	21	0
41	37	39	11	14	35	30	11	qrep+qgcd+rootrep+rad0	37	36	21	0
41	37	39	11	14	35	11	30	qrep+qgcd+rootrep+rad0	37	36	21	0
41	37	39	11	14	6	30	11	qrep+qgcd+rootrep+rad0	4	8	9	0
41	37	39	11	14	6	11	30	qrep+qgcd+rootrep+rad0	4	8	9	0
41	38	0	25	0	15	15	32	t0+qgcd+root0+rootrep+rad0	0	0	33	33
41	38	0	25	0	15	15	9	t0+qgcd+root0+rootrep+rad0	0	0	9	9
41	38	0	25	0	15	26	32	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	38	0	25	0	15	26	9	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	38	0	25	0	26	15	32	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	38	0	25	0	26	15	9	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	38	0	25	0	26	26	32	t0+qgcd+root0+rootrep+rad0	0	0	9	9
41	38	0	25	0	26	26	9	t0+qgcd+root0+rootrep+rad0	0	0	33	33
41	38	0	27	0	24	28	6	t0+qgcd+root0+rad0	0	0	4	25
41	38	0	27	0	17	13	35	t0+qgcd+root0+rad0	0	0	4	25
41	38	14	19	0	13	4	22	root0+rad0	0	0	23	20
41	38	14	19	0	28	37	19	root0+rad0	0	0	23	20
41	38	40	4	13	13	22	22	qgcd+rootrep	1	32	32	39
41	38	40	4	13	13	19	19	qgcd+rootrep	1	31	31	16
41	38	40	4	13	28	22	19	qgcd+rootrep+rad0	1	0	0	0
41	38	40	4	13	28	19	22	qgcd+rootrep+rad0	1	0	0	0
41	38	40	4	28	13	22	19	qgcd+rootrep+rad0	1	0	0	0
41	38	40	4	28	13	19	22	qgcd+rootrep+rad0	1	0	0	0
41	38	40	4	28	28	22	22	qgcd+rootrep	1	31	31	16
41	38	40	4	28	28	19	19	qgcd+rootrep	1	32	32	39
41	39	0	1	0	20	30	11	t0+qgcd+root0+rootrep+rad0	0	0	39	0
41	39	0	1	0	20	11	30	t0+qgcd+root0+rootrep+rad0	0	0	39	0
41	39	0	1	0	21	30	11	t0+qgcd+root0+rootrep+rad0	0	0	39	0
41	39	0	1	0	21	11	30	t0+qgcd+root0+rootrep+rad0	0	0	39	0
41	39	3	32	0	15	29	29	qgcd+root0+rootrep+rad0	0	0	16	5
41	39	3	32	0	15	29	12	qgcd+root0+rootrep+rad0	0	0	21	0
41	39	3	32	0	15	12	29	qgcd+root0+rootrep+rad0	0	0	21	0
41	39	3	32	0	15	12	12	qgcd+root0+rootrep+rad0	0	0	25	37
41	39	3	32	0	26	29	29	qgcd+root0+rootrep+rad0	0	0	25	37
41	39	3	32	0	26	29	12	qgcd+root0+rootrep+rad0	0	0	21	0
41	39	3	32	0	26	12	29	qgcd+root0+rootrep+rad0	0	0	21	0
41	39	3	32	0	26	12	12	qgcd+root0+rootrep+rad0	0	0	16	5
41	39	7	1	13	13	6	11	rootrep	2	9	9	4
41	39	7	1	13	28	35	30	rootrep+rad0	39	0	0	5
41	39	7	1	13	28	6	11	rootrep+rad0	39	0	0	5
41	39	7	1	28	13	35	30	rootrep+rad0	39	0	0	5
41	39	7	1	28	13	6	11	rootrep+rad0	39	0	0	5
41	39	7	1	28	28	35	30	rootrep	2	9	9	4
41	39	32	2	2	3	38	16	rootrep+rad0	40	25	0	0
41	39	32	2	2	38	3	16	rootrep+rad0	40	25	0	0
41	39	32	2	39	3	38	25	rootrep+rad0	40	25	0	0
41	39	32	2	39	38	3	25	rootrep+rad0	40	25	0	0
41	39	40	8	1	25	20	23	qrep	20	25	37	39
41	39	40	8	40	16	21	18	qrep	20	25	37	39
41	40	0	0	0	0	32	32	t0+qgcd+root0+rootrep+rad0	0	0	0	2
41	40	0	0	0	0	32	9	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	40	0	0	0	0	9	32	t0+qgcd+root0+rootrep+rad0	0	0	0	0
41	40	0	0	0	0	9	9	t0+qgcd+root0+rootrep+rad0	0	0	0	2
41	40	0	14	0	2	20	27	t0+qgcd+root0+rad0	0	0	10	33
41	40	0	14	0	39	21	14	t0+qgcd+root0+rad0	0	0	10	33
41	40	20	11	0	2	16	35	qrep+root0+rad0	0	0	40	37
41	40	20	11	0	39	25	6	qrep+root0+rad0	0	0	40	37
41	40	30	20	1	1	29	29	qgcd+rootrep	21	37	37	39
41	40	30	20	1	1	29	12	qgcd+rootrep+rad0	20	1	1	0
41	40	30	20	1	1	12	29	qgcd+rootrep+rad0	20	1	1	0
41	40	30	20	1	1	12	12	qgcd+rootrep	21	10	10	5
41	40	30	20	1	40	29	29	qgcd+rootrep+rad0	20	0	0	20
41	40	30	20	1	40	29	12	qgcd+rootrep+rad0	21	0	0	0
41	40	30	20	1	40	12	29	qgcd+rootrep+rad0	21	0	0	0
41	40	30	20	1	40	12	12	qgcd+rootrep+rad0	20	0	0	20
41	40	30	20	40	1	29	29	qgcd+rootrep+rad0	20	0	0	20
41	40	30	20	40	1	29	12	qgcd+rootrep+rad0	21	0	0	0
41	40	30	20	40	1	12	29	qgcd+rootrep+rad0	21	0	0	0
41	40	30	20	40	1	12	12	qgcd+rootrep+rad0	20	0	0	20
41	40	30	20	40	40	29	29	qgcd+rootrep	21	10	10	5
41	40	30	20	40	40	29	12	qgcd+rootrep+rad0	20	1	1	0
41	40	30	20	40	40	12	29	qgcd+rootrep+rad0	20	1	1	0
41	40	30	20	40	40	12	12	qgcd+rootrep	21	37	37	39
