m	n	k	torsion_coset
418	781	-337	2
419	-742	575	1
419	-742	-865	1
419	-454	647	1
419	-454	-433	1
419	338	935	1
419	338	-505	1
422	737	-325	1
425	-616	647	1
425	-616	-433	1
426	-339	-573	1
426	-339	-69	1
426	-51	291	1
426	453	-573	1
426	741	291	1
426	741	-789	1
426	741	-213	1
429	-684	255	1
429	-396	759	1
429	-396	-681	1
429	-396	-177	1
429	-108	687	1
429	-108	-393	1
429	108	255	1
429	108	-825	1
429	108	-249	1
429	396	615	1
429	396	-825	1
429	684	183	1
429	684	-897	1
429	684	-321	1
430	-863	719	2
430	-863	863	2
430	-863	-721	2
430	-863	-217	2
430	-575	287	2
430	-575	647	2
430	-575	-505	2
430	-71	287	2
430	-71	-865	2
430	-71	-793	2
430	-71	-505	2
430	217	143	2
430	217	-937	2
430	217	-361	2
430	433	719	2
430	433	-361	2
430	433	-289	2
432	-501	507	1
432	-501	-573	1
432	-501	-69	1
432	-213	291	1
432	-213	651	1
432	291	147	1
432	291	-573	1
432	579	291	1
432	579	867	1
432	579	-933	1
432	579	-213	1
434	-379	827	1
434	413	755	1
434	413	-325	1
434	701	-973	1
435	-846	255	1
435	-846	-105	1
435	-558	-681	1
435	-558	-177	1
435	-270	687	1
435	-270	-393	1
435	234	255	1
435	234	615	1
435	522	183	1
435	522	-897	1
435	522	-321	1
435	738	687	1
435	738	-753	1
435	738	-249	1
437	-940	-433	1
437	-148	935	1
440	-541	-253	1
440	539	107	1
440	539	-973	1
443	698	-73	1
444	-537	291	1
444	-537	651	1
444	-33	867	1
444	759	723	1
444	759	-717	1
447	-594	-393	1
447	-378	255	1
447	-378	831	1
447	-378	-249	1
447	-90	615	1
447	414	-753	1
447	414	-249	1
447	702	111	1
447	702	615	1
447	702	-969	1
447	990	975	1
450	-987	-573	1
450	-195	-573	1
450	-195	-213	1
450	93	-213	1
450	597	363	1
450	885	147	1
450	885	-213	1
452	-865	827	1
452	-865	-253	1
452	-73	755	1
452	215	107	1
453	-540	831	1
453	-540	-825	1
453	-540	-249	1
453	36	39	1
453	36	543	1
453	36	-897	1
453	36	-321	1
453	252	111	1
453	252	-753	1
453	252	-249	1
453	540	111	1
453	540	-465	1
454	-983	167	2
454	-983	815	2
454	-983	-985	2
454	-983	-193	2
454	-479	527	2
454	-479	815	2
454	-479	-985	2
454	-479	-265	2
454	-479	-193	2
454	-191	599	2
454	-191	959	2
454	97	167	2
454	97	527	2
454	97	-625	2
454	313	455	2
454	313	-769	2
454	313	-337	2
454	313	-265	2
454	601	95	2
454	601	167	2
454	601	887	2
454	601	-985	2
454	601	-913	2
454	601	-625	2
454	889	959	2
455	374	-433	1
458	53	-973	1
461	-796	575	1
461	-796	-505	1
462	-519	867	1
462	-519	-213	1
462	561	147	1
465	-576	255	1
465	-576	-825	1
465	-288	39	1
465	-288	543	1
465	-288	-321	1
465	-72	111	1
465	-72	687	1
465	-72	-393	1
465	-72	-249	1
465	504	615	1
465	504	-465	1
465	720	687	1
465	720	-393	1
466	-755	-577	2
466	-755	-361	2
466	-539	287	2
466	-539	647	2
466	-539	-721	2
466	-539	-289	2
466	-251	71	2
466	-251	143	2
466	-251	215	2
466	-251	431	2
466	-251	935	2
466	-251	-937	2
466	-251	-865	2
466	-251	-577	2
466	253	575	2
466	253	647	2
466	253	-433	2
466	541	71	2
466	541	647	2
466	541	-649	2
466	541	-361	2
466	829	431	2
466	829	503	2
466	829	575	2
466	829	791	2
466	829	-577	2
466	829	-505	2
466	829	-217	2
468	-393	-933	1
468	-393	-789	1
468	111	363	1
468	111	-717	1
471	-450	39	1
471	-450	543	1
471	-234	111	1
471	-234	687	1
471	-234	-753	1
471	-234	-393	1
471	54	-825	1
471	558	687	1
471	558	-393	1
471	846	471	1
471	846	-393	1
471	846	-33	1
473	-112	-433	1
473	-112	-73	1
473	680	935	1
473	680	-145	1
473	968	287	1
473	968	-73	1
476	-721	-325	1
476	359	35	1
479	-274	-73	1
479	518	935	1
479	518	-145	1
479	806	287	1
480	-717	-789	1
480	-717	-213	1
480	-213	-717	1
480	75	507	1
480	75	-213	1
480	867	-357	1
483	-774	543	1
483	-774	-897	1
483	-558	687	1
483	-558	-393	1
483	-270	-825	1
483	-270	-465	1
483	18	615	1
483	18	-465	1
483	522	-33	1
483	810	-969	1
483	810	-465	1
483	810	-105	1
486	-879	291	1
486	-879	867	1
486	-879	-789	1
486	-375	363	1
486	-375	723	1
486	705	723	1
488	-757	-973	1
488	35	35	1
489	-936	39	1
489	-936	183	1
489	-936	-897	1
489	-432	615	1
489	-432	-969	1
489	-432	-465	1
489	-144	615	1
489	-144	975	1
489	72	687	1
489	648	975	1
489	648	-969	1
489	648	-609	1
489	648	-105	1
489	864	-897	1
489	864	-537	1
490	-875	95	2
490	-875	527	2
490	-875	887	2
490	-875	-985	2
490	-875	-913	2
490	-371	167	2
490	-371	527	2
490	-371	-625	2
490	-83	599	2
490	-83	-697	2
490	-83	-481	2
490	133	167	2
490	133	599	2
490	133	671	2
490	133	-913	2
490	133	-841	2
490	133	-409	2
490	133	-121	2
490	709	527	2
490	709	887	2
490	709	-985	2
490	709	-265	2
490	925	455	2
490	925	-985	2
490	925	-913	2
490	925	-193	2
491	194	-145	1
494	-919	107	1
494	-127	35	1
497	-760	-73	1
497	32	935	1
497	32	-505	1
497	320	287	1
498	-699	723	1
498	93	-285	1
501	-756	111	1
501	-756	615	1
501	-756	-969	1
501	-756	-465	1
501	-252	687	1
501	36	111	1
501	36	-969	1
501	36	-393	1
501	324	471	1
501	324	975	1
501	324	-969	1
501	324	-609	1
501	324	-105	1
501	540	39	1
501	540	543	1
501	540	-897	1
501	540	-537	1
502	-935	575	2
502	-935	647	2
502	-935	-865	2
502	-935	-433	2
502	-935	-145	2
502	-719	215	2
502	-719	647	2
502	-719	-865	2
502	-719	-793	2
502	-719	-73	2
502	-431	71	2
502	-431	359	2
502	-431	-433	2
502	-431	-1	2
502	-143	431	2
502	-143	575	2
502	-143	935	2
502	-143	-937	2
502	-143	-217	2
502	361	287	2
502	361	575	2
502	361	-505	2
502	361	-433	2
502	649	359	2
502	649	431	2
502	649	719	2
502	649	-649	2
502	649	-73	2
502	865	-73	2
504	-573	147	1
504	-573	-213	1
504	-69	795	1
504	-69	-285	1
504	723	-789	1
507	-918	111	1
507	-918	615	1
507	-918	-969	1
507	-918	-465	1
507	-630	975	1
507	-126	111	1
507	-126	-969	1
507	-126	-393	1
507	162	471	1
507	162	975	1
507	162	-609	1
507	162	-105	1
507	954	471	1
507	954	-609	1
507	954	-33	1
509	-292	-505	1
509	-4	287	1
509	788	-145	1
512	-613	35	1
512	-613	-685	1
515	-166	-73	1
515	914	287	1
515	914	-793	1
516	-897	147	1
516	-897	-213	1
516	-105	723	1
516	399	-789	1
516	399	-429	1
519	-162	471	1
519	-162	-105	1
519	54	39	1
519	54	543	1
519	846	-465	1
522	-555	-285	1
522	237	651	1
522	525	75	1
525	-900	-393	1
525	-612	471	1
525	-612	-969	1
525	-612	-393	1
525	-612	-33	1
525	-108	39	1
525	-108	-537	1
525	180	-33	1
525	468	327	1
525	468	831	1
525	468	-609	1
525	468	-33	1
525	684	-465	1
525	972	399	1
525	972	-177	1
526	-839	527	2
526	-839	599	2
526	-839	887	2
526	-839	-841	2
526	-839	-481	2
526	-551	95	2
526	-551	311	2
526	-551	455	2
526	-551	-697	2
526	-551	-409	2
526	-47	95	2
526	-47	527	2
526	-47	815	2
526	-47	-985	2
526	-47	-193	2
526	241	887	2
526	241	959	2
526	241	-481	2
526	241	-121	2
526	529	455	2
526	529	671	2
526	529	815	2
526	529	-337	2
526	529	-49	2
526	745	23	2
526	745	743	2
526	745	-481	2
527	-778	935	1
527	-778	-145	1
527	-490	-73	1
527	302	215	1
527	590	287	1
527	590	-793	1
533	-940	935	1
533	-940	-505	1
533	-940	-145	1
533	-652	-73	1
533	140	215	1
533	140	-145	1
533	428	287	1
533	428	-793	1
534	-591	723	1
534	-591	-357	1
534	-87	651	1
534	-87	-429	1
534	993	-69	1
537	-936	471	1
537	-936	-393	1
537	-936	-33	1
537	-648	-969	1
537	-648	-465	1
537	-144	-33	1
537	144	327	1
537	144	831	1
537	144	-33	1
537	360	975	1
537	360	-105	1
537	936	327	1
537	936	-753	1
538	-899	143	2
538	-899	359	2
538	-899	863	2
538	-899	-937	2
538	-899	-1	2
538	-323	719	2
538	-323	-793	2
538	-323	-289	2
538	-323	-73	2
538	-323	-1	2
538	-107	575	2
538	-107	935	2
538	-107	-433	2
538	181	359	2
538	181	503	2
538	181	719	2
538	181	-577	2
538	685	863	2
538	685	935	2
538	685	-649	2
538	685	-145	2
538	973	935	2
538	973	-865	2
538	973	-73	2
540	-753	723	1
540	39	-645	1
540	543	147	1
540	543	651	1
540	543	-933	1
540	543	-429	1
542	665	467	1
543	-810	-969	1
543	-810	-465	1
543	-594	-897	1
543	-18	327	1
543	-18	831	1
543	198	975	1
543	198	-465	1
543	198	-105	1
543	486	-537	1
543	990	471	1
543	990	975	1
543	990	-609	1
543	990	-105	1
545	-976	287	1
545	104	647	1
545	104	-793	1
548	503	-613	1
552	-573	-429	1
552	-573	-69	1
552	-285	75	1
552	219	147	1
552	219	507	1
552	219	-429	1
552	507	291	1
552	507	-69	1
555	-918	-897	1
555	-918	-537	1
555	-342	831	1
555	-342	-609	1
555	-126	975	1
555	-126	-105	1
555	162	-537	1
555	162	-177	1
555	450	-753	1
555	954	255	1
558	-735	651	1
558	-735	-789	1
558	57	651	1
558	57	-933	1
558	345	-429	1
560	179	467	1
560	179	-613	1
561	-792	-33	1
561	-504	327	1
561	-504	471	1
561	-504	-609	1
561	0	903	1
561	0	-681	1
561	0	-177	1
561	288	327	1
561	504	471	1
561	504	975	1
561	504	-609	1
562	-731	239	2
562	-731	527	2
562	-731	-769	2
562	-731	-553	2
562	-731	-481	2
562	-443	383	2
562	-443	671	2
562	-443	815	2
562	-443	-697	2
562	-443	-625	2
562	61	455	2
562	61	815	2
562	61	-553	2
562	61	-193	2
562	349	599	2
562	349	887	2
562	349	-913	2
562	349	-769	2
562	349	-409	2
562	349	-193	2
562	349	-121	2
562	565	167	2
562	565	455	2
562	565	887	2
562	565	-625	2
562	565	-553	2
563	-670	-145	1
563	-382	647	1
563	410	215	1
563	410	-865	1
566	809	755	1
569	-832	-145	1
569	248	215	1
569	248	-865	1
570	-771	75	1
570	-267	507	1
570	525	507	1
570	525	-573	1
570	813	867	1
573	-828	471	1
573	-828	-609	1
573	-828	-33	1
573	-612	975	1
573	-612	-465	1
573	-324	399	1
573	-324	903	1
573	-324	-681	1
573	-324	-177	1
573	180	831	1
573	180	975	1
573	180	-609	1
573	468	-105	1
573	756	183	1
573	756	759	1
573	756	-681	1
573	756	-321	1
573	972	327	1
573	972	831	1
573	972	-753	1
573	972	-609	1
573	972	-249	1
574	-791	359	2
574	-791	503	2
574	-791	863	2
574	-503	647	2
574	-503	935	2
574	-503	-865	2
574	-503	-145	2
574	-503	-73	2
574	-287	215	2
574	-287	503	2
574	-287	935	2
574	-287	-649	2
574	-287	-577	2
574	-287	-505	2
574	-287	-289	2
574	1	287	2
574	1	647	2
574	1	-145	2
574	289	719	2
574	289	863	2
574	289	-937	2
574	289	-721	2
574	793	71	2
574	793	575	2
574	793	863	2
574	793	-937	2
574	793	-289	2
574	793	-217	2
574	793	-145	2
576	-429	507	1
576	-429	867	1
576	-141	291	1
576	-141	-429	1
576	363	507	1
576	651	867	1
578	-307	467	1
578	-307	827	1
578	773	827	1
579	-774	-465	1
579	-486	399	1
579	-486	903	1
579	-486	-681	1
579	-486	-177	1
579	18	471	1
579	18	831	1
579	306	-105	1
579	594	183	1
579	594	759	1
579	594	-321	1
581	-76	215	1
581	-76	-865	1
584	-469	827	1
584	323	755	1
584	323	-685	1
587	-238	215	1
587	-238	575	1
587	770	647	1
587	770	-433	1
588	-753	507	1
588	-753	651	1
588	-753	867	1
588	-753	-933	1
588	327	867	1
588	327	-573	1
591	-810	399	1
591	-810	-177	1
591	-522	327	1
591	-522	-753	1
591	-306	831	1
591	270	183	1
591	270	759	1
591	486	327	1
591	486	831	1
591	486	-753	1
591	774	-825	1
594	-627	-429	1
594	-627	-69	1
594	669	3	1
594	669	363	1
596	-1	-685	1
597	-684	327	1
597	-684	-753	1
597	-468	-105	1
597	-180	255	1
597	-180	-105	1
597	324	327	1
597	324	-249	1
597	612	255	1
597	612	-825	1
597	900	255	1
597	900	615	1
598	-623	239	2
598	-623	311	2
598	-623	-769	2
598	-407	815	2
598	-407	887	2
598	-407	-553	2
598	-407	-193	2
598	-119	383	2
598	-119	599	2
598	-119	743	2
598	-119	-121	2
598	385	95	2
598	385	311	2
598	385	383	2
598	385	815	2
598	385	-769	2
598	385	-697	2
598	385	-409	2
598	673	167	2
598	673	-985	2
598	673	-193	2
598	961	239	2
598	961	743	2
598	961	959	2
598	961	-841	2
599	-562	215	1
599	-562	575	1
599	446	647	1
599	446	-433	1
602	-955	827	1
602	-955	-613	1
602	-163	395	1
602	-163	-685	1
602	125	-253	1
602	917	755	1
602	917	-325	1
605	284	647	1
605	284	-433	1
606	-951	-69	1
606	-447	-933	1
606	-159	507	1
606	-159	-573	1
606	-159	-69	1
606	345	363	1
606	633	-573	1
609	-792	471	1
609	-792	975	1
609	-792	-609	1
609	-792	-105	1
609	-504	255	1
609	-504	-105	1
609	-216	-681	1
609	-216	-177	1
609	288	255	1
609	288	831	1
609	288	-825	1
609	288	-249	1
609	576	255	1
609	576	615	1
609	792	327	1
609	792	687	1
610	-971	647	2
610	-971	-865	2
610	-971	-145	2
610	-971	-73	2
610	-683	359	2
610	-683	863	2
610	-683	-721	2
610	-683	-217	2
610	-467	287	2
610	-467	359	2
610	-467	431	2
610	-467	647	2
610	-467	-721	2
610	-467	-649	2
610	-467	-361	2
610	109	215	2
610	109	287	2
610	109	-793	2
610	109	-505	2
610	325	287	2
610	325	-433	2
610	325	-145	2
610	613	647	2
610	613	719	2
610	613	791	2
610	613	-793	2
610	613	-361	2
610	613	-289	2
610	613	-1	2
612	-609	-933	1
612	-609	-573	1
612	-321	507	1
612	-321	-789	1
612	-321	-573	1
612	471	-573	1
612	471	-213	1
612	975	435	1
612	975	-645	1
614	-487	395	1
614	-487	755	1
614	-199	-253	1
614	593	755	1
615	-666	255	1
615	-378	-681	1
615	-378	-177	1
615	-162	-609	1
615	414	615	1
615	630	687	1
615	918	-753	1
615	918	-249	1
617	-40	-433	1
617	752	-865	1
620	-361	827	1
620	-361	-973	1
620	-361	-253	1
623	-202	647	1
623	-202	-793	1
623	590	-865	1
623	878	-433	1
624	-933	-933	1
624	-933	-573	1
624	-141	3	1
624	-141	723	1
624	147	-573	1
624	147	-213	1
624	651	435	1
624	651	795	1
624	939	363	1
627	-486	-609	1
627	-486	-249	1
627	-198	831	1
627	-198	-825	1
627	-198	-249	1
627	594	111	1
627	594	-753	1
627	594	-249	1
627	882	111	1
627	882	-465	1
630	-807	507	1
630	-807	867	1
630	-15	867	1
630	-15	-213	1
630	489	-645	1
630	777	-717	1
632	-973	755	1
632	-685	827	1
632	-685	-973	1
633	-864	183	1
633	-864	759	1
633	-864	-321	1
633	-864	-177	1
633	-648	831	1
633	-648	-753	1
633	-648	-249	1
633	-360	255	1
633	-360	831	1
633	-72	615	1
633	-72	-825	1
633	432	111	1
633	432	-753	1
633	432	-393	1
633	720	615	1
633	720	-969	1
633	720	-825	1
633	936	759	1
633	936	-897	1
633	936	-321	1
634	-803	167	2
634	-587	383	2
634	-587	743	2
634	-587	-625	2
634	-587	-409	2
634	-587	-265	2
634	-299	527	2
634	-299	815	2
634	-299	-985	2
634	-299	-265	2
634	-299	-193	2
634	-11	959	2
634	-11	-337	2
634	493	95	2
634	493	743	2
634	493	-769	2
634	493	-265	2
634	493	-49	2
634	781	95	2
634	781	167	2
634	781	887	2
634	781	-913	2
634	781	-625	2
634	997	167	2
634	997	455	2
634	997	-553	2
634	997	-265	2
635	-526	-793	1
635	554	-433	1
638	-847	-253	1
641	104	575	1
641	104	-865	1
641	104	-505	1
642	-339	867	1
642	165	795	1
642	957	291	1
642	957	-789	1
645	-972	327	1
645	-972	831	1
645	-972	-753	1
645	-972	-249	1
645	-396	255	1
645	-396	-825	1
645	-180	327	1
645	-180	-753	1
645	108	111	1
645	108	687	1
645	108	-753	1
645	108	-393	1
645	612	-321	1
645	900	687	1
645	900	-393	1
646	-647	215	2
646	-647	287	2
646	-647	575	2
646	-647	-793	2
646	-359	647	2
646	-359	791	2
646	-359	-793	2
646	-359	-721	2
646	-359	-1	2
646	-71	143	2
646	-71	215	2
646	-71	431	2
646	-71	935	2
646	-71	-865	2
646	-71	-577	2
646	-71	-289	2
646	145	503	2
646	145	-361	2
646	145	-217	2
646	145	-1	2
646	433	575	2
646	433	647	2
646	433	935	2
646	433	-793	2
646	433	-433	2
646	721	359	2
646	721	-649	2
646	721	-433	2
646	721	-361	2
648	-789	3	1
648	-789	363	1
648	3	795	1
648	291	363	1
648	291	723	1
648	795	291	1
648	795	-789	1
648	795	-429	1
651	-342	327	1
651	-342	-753	1
651	-54	111	1
651	-54	687	1
651	-54	-393	1
651	234	-825	1
651	450	759	1
651	738	687	1
651	738	-393	1
653	-220	575	1
653	-220	-505	1
653	68	-73	1
653	860	935	1
653	860	-145	1
656	-541	755	1
659	-382	575	1
659	-94	-433	1
659	-94	-73	1
659	698	935	1
659	986	287	1
659	986	-73	1
660	-825	147	1
660	-321	795	1
660	-321	-645	1
660	-33	363	1
660	-33	723	1
660	759	-285	1
663	-882	255	1
663	-882	615	1
663	-378	111	1
663	-378	687	1
663	-90	615	1
663	-90	-969	1
663	-90	-465	1
663	126	-897	1
663	702	471	1
663	702	-969	1
663	918	615	1
663	918	-465	1
666	-987	-573	1
666	-195	723	1
666	309	291	1
668	-865	755	1
668	-865	-325	1
669	-828	687	1
669	-828	-753	1
669	-252	111	1
669	-252	615	1
669	-252	-969	1
669	-252	-825	1
669	-252	-465	1
669	-36	183	1
669	-36	-897	1
669	252	-393	1
669	756	615	1
670	-983	239	2
670	-983	599	2
670	-983	-337	2
670	-767	311	2
670	-767	527	2
670	-767	671	2
670	-767	-481	2
670	-767	-193	2
670	-191	527	2
670	-191	-985	2
670	25	95	2
670	25	-913	2
670	25	-265	2
670	313	167	2
670	313	671	2
670	313	887	2
670	313	-913	2
670	313	-841	2
670	313	-121	2
670	817	383	2
670	817	599	2
670	817	-481	2
670	817	-121	2
671	-706	575	1
671	-706	-865	1
671	374	935	1
671	374	-505	1
677	-868	-865	1
677	212	-505	1
678	-807	435	1
678	-807	-645	1
678	273	795	1
678	273	-285	1
678	777	147	1
678	777	651	1
681	-864	-753	1
681	-864	-249	1
681	-576	111	1
681	-576	615	1
681	-576	-969	1
681	-576	-465	1
681	-360	183	1
681	-360	759	1
681	-360	-897	1
681	-360	-321	1
681	216	111	1
681	216	-969	1
681	216	-393	1
681	720	39	1
681	720	543	1
681	720	-537	1
682	-539	215	2
682	-539	935	2
682	-539	-865	2
682	-539	-793	2
682	-539	-73	2
682	-251	71	2
682	-251	359	2
682	-251	647	2
682	-251	-433	2
682	-35	575	2
682	-35	647	2
682	-35	935	2
682	-35	-865	2
682	-35	-433	2
682	-35	-73	2
682	541	287	2
682	541	575	2
682	541	-505	2
682	541	-433	2
682	757	143	2
682	757	575	2
682	757	-937	2
682	757	-865	2
682	757	-649	2
682	757	-145	2
684	-969	435	1
684	-969	-645	1
684	-681	723	1
684	-681	-717	1
684	-177	-429	1
684	111	795	1
684	111	-285	1
684	903	-789	1
684	903	-69	1
687	-738	111	1
687	-738	615	1
687	-738	-969	1
687	54	111	1
687	54	-969	1
687	54	-393	1
687	270	-825	1
689	-904	-433	1
689	-112	-505	1
689	176	-73	1
689	968	-145	1
692	575	467	1
695	14	-73	1
696	-501	291	1
696	291	147	1
696	291	291	1
696	291	507	1
696	579	651	1
699	-846	759	1
699	-846	-897	1
699	-846	-321	1
699	-558	-393	1
699	-54	-825	1
699	234	39	1
699	234	-537	1
699	522	-33	1
699	738	471	1
702	-663	-789	1
702	-375	795	1
702	129	-789	1
702	129	-213	1
702	417	-789	1
702	417	-429	1
705	-720	687	1
705	-720	-393	1
705	-432	111	1
705	-432	471	1
705	-432	-33	1
705	-216	-825	1
705	-216	-465	1
705	72	543	1
705	72	-897	1
705	360	-33	1
705	864	-465	1
705	864	-105	1
706	-947	455	2
706	-947	-913	2
706	-947	-553	2
706	-947	-265	2
706	-659	599	2
706	-659	887	2
706	-659	-481	2
706	-659	-409	2
706	-371	455	2
706	-371	-985	2
706	-371	-409	2
706	-371	-49	2
706	-155	23	2
706	-155	-841	2
706	-155	-337	2
706	-155	-121	2
706	133	95	2
706	133	815	2
706	133	-985	2
706	133	-553	2
706	133	-193	2
706	421	959	2
706	421	-121	2
706	421	-49	2
706	925	23	2
706	925	239	2
706	925	383	2
706	925	-481	2
707	-598	935	1
707	-598	-505	1
707	-598	-145	1
707	-310	-73	1
707	482	215	1
707	482	-145	1
710	89	467	1
710	89	-973	1
713	-760	935	1
713	-760	-145	1
713	-472	287	1
713	-472	-73	1
713	320	215	1
714	-987	291	1
714	-987	-789	1
714	93	651	1
714	93	-429	1
717	-756	471	1
717	-756	-33	1
717	-540	615	1
717	-540	-825	1
717	-540	-465	1
717	36	-33	1
717	252	111	1
717	252	615	1
717	252	-969	1
717	252	-465	1
717	540	975	1
717	540	-465	1
717	540	-105	1
718	-719	143	2
718	-719	359	2
718	-719	863	2
718	-719	-937	2
718	-719	-361	2
718	-215	71	2
718	-215	503	2
718	-215	575	2
718	-215	863	2
718	-215	-865	2
718	-215	-505	2
718	73	287	2
718	73	935	2
718	73	-505	2
718	73	-433	2
718	361	503	2
718	361	719	2
718	361	-577	2
718	361	-1	2
718	577	71	2
718	577	287	2
718	577	791	2
718	577	-721	2
718	577	-73	2
718	577	-1	2
718	865	431	2
718	865	863	2
718	865	935	2
718	865	-649	2
718	865	-505	2
718	865	-145	2
720	-357	291	1
720	-357	507	1
720	-357	651	1
720	-357	-213	1
720	435	-933	1
720	723	147	1
720	723	651	1
720	723	867	1
720	723	-933	1
722	-235	-973	1
722	557	35	1
722	557	395	1
722	845	-613	1
723	-918	-33	1
723	-702	615	1
723	-702	-465	1
723	-414	-897	1
723	90	111	1
723	90	615	1
723	90	-969	1
723	90	-465	1
723	378	975	1
723	378	-105	1
723	666	-537	1
723	882	-969	1
725	-796	287	1
725	-796	-73	1
728	-397	107	1
728	-397	-973	1
728	683	467	1
728	683	-613	1
731	-166	215	1
732	-681	291	1
732	-681	651	1
732	-393	651	1
732	-393	-789	1
732	-393	-69	1
732	111	-933	1
732	399	651	1
732	399	-933	1
735	-738	543	1
735	-738	-537	1
735	-450	-33	1
735	54	975	1
735	342	903	1
735	342	-681	1
735	342	-177	1
735	558	-969	1
735	558	-609	1
738	-843	147	1
738	-843	651	1
738	-843	-213	1
738	237	147	1
738	237	507	1
740	-721	107	1
740	-721	467	1
740	359	467	1
740	359	827	1
741	-900	39	1
741	-900	543	1
741	-900	-897	1
741	-900	-537	1
741	-396	111	1
741	-396	471	1
741	-396	975	1
741	-396	-465	1
741	180	399	1
741	180	903	1
741	180	-681	1
741	180	-537	1
741	180	-177	1
741	396	471	1
741	396	-609	1
741	684	471	1
741	684	831	1
741	684	-105	1
742	-839	455	2
742	-839	527	2
742	-839	-553	2
742	-551	527	2
742	-551	887	2
742	-551	-769	2
742	-551	-481	2
742	-551	-49	2
742	-335	95	2
742	-335	815	2
742	-335	-985	2
742	-335	-913	2
742	-335	-193	2
742	241	815	2
742	241	887	2
742	241	-193	2
742	457	23	2
742	457	383	2
742	457	-985	2
742	457	-769	2
742	457	-625	2
742	745	167	2
742	745	455	2
742	745	-625	2
742	745	-553	2
743	-490	-145	1
746	-91	395	1
746	989	755	1
749	-652	-145	1
750	-375	147	1
750	-87	507	1
750	417	-357	1
750	705	507	1
753	-720	111	1
753	-720	471	1
753	-720	975	1
753	-432	-465	1
753	-144	399	1
753	-144	903	1
753	-144	-681	1
753	-144	-177	1
753	72	471	1
753	72	-609	1
753	72	-33	1
753	360	471	1
753	360	831	1
753	648	-105	1
754	-899	287	2
754	-899	575	2
754	-899	-505	2
754	-611	359	2
754	-611	863	2
754	-611	-1	2
754	-107	215	2
754	-107	431	2
754	-107	503	2
754	-107	-577	2
754	-107	-505	2
754	-107	-289	2
754	181	647	2
754	181	935	2
754	181	-145	2
754	397	215	2
754	397	935	2
754	397	-145	2
754	397	-73	2
754	973	71	2
754	973	575	2
754	973	791	2
754	973	863	2
754	973	-937	2
754	973	-649	2
754	973	-217	2
754	973	-145	2
756	-537	-933	1
756	-537	-573	1
756	-249	-429	1
756	255	3	1
756	255	-357	1
756	543	-573	1
756	543	-213	1
758	-415	395	1
758	-127	827	1
758	665	755	1
758	665	-685	1
759	-882	471	1
759	-882	975	1
759	-594	-465	1
759	-306	399	1
759	-306	903	1
759	-306	-681	1
759	198	831	1
759	486	-105	1
759	702	-33	1
761	-976	215	1
761	-976	-145	1
761	824	215	1
761	824	-865	1
764	-577	35	1
764	-577	755	1
764	-289	827	1
764	503	395	1
767	-130	287	1
767	-130	-793	1
767	662	215	1
767	950	647	1
767	950	-793	1
767	950	-433	1
768	-573	147	1
768	-573	867	1
768	-573	-429	1
768	-69	3	1
768	-69	-357	1
768	723	435	1
768	723	795	1
771	-630	903	1
771	-630	-681	1
771	-630	-537	1
771	-414	-609	1
771	-414	-33	1
771	-126	-105	1
771	378	327	1
771	378	-33	1
771	666	327	1
771	666	-249	1
771	954	255	1
771	954	-825	1
774	-231	3	1
774	57	-933	1
774	561	75	1
774	849	363	1
776	-901	35	1
776	179	395	1
776	179	-685	1
777	-576	471	1
777	-576	-969	1
777	-288	831	1
777	-288	975	1
777	-288	-609	1
777	-288	-105	1
777	0	255	1
777	216	327	1
777	504	831	1
777	504	-753	1
777	504	-609	1
777	792	255	1
777	792	-825	1
777	792	-249	1
778	-515	23	2
778	-515	743	2
778	-515	-769	2
778	-515	-625	2
778	-515	-265	2
778	-515	-49	2
778	-227	887	2
778	-227	-193	2
778	61	239	2
778	61	743	2
778	61	-697	2
778	61	-121	2
778	277	167	2
778	277	311	2
778	277	959	2
778	277	-841	2
778	277	-553	2
778	277	-49	2
778	565	95	2
778	565	311	2
778	565	383	2
778	565	-697	2
778	565	-409	2
778	565	-265	2
778	853	167	2
779	-454	287	1
779	-454	-793	1
779	338	215	1
779	626	647	1
779	626	-433	1
782	-775	467	1
782	17	395	1
782	17	-685	1
785	-616	287	1
785	464	647	1
786	-267	-933	1
786	-267	-573	1
789	-612	471	1
789	-612	975	1
789	-612	-609	1
789	-612	-105	1
789	-324	255	1
789	-108	327	1
789	468	255	1
789	468	831	1
789	468	-825	1
789	468	-249	1
789	684	399	1
789	684	903	1
789	684	-681	1
789	684	-177	1
789	972	687	1
790	-791	287	2
790	-791	935	2
790	-791	-865	2
790	-791	-73	2
790	-575	215	2
790	-575	-793	2
790	-575	-505	2
790	-287	359	2
790	-287	431	2
790	-287	647	2
790	-287	-649	2
790	-287	-361	2
790	-287	-73	2
790	217	359	2
790	217	863	2
790	217	-721	2
790	217	-577	2
790	217	-217	2
790	505	575	2
790	505	-433	2
790	505	-145	2
790	793	287	2
790	793	719	2
790	793	791	2
790	793	-793	2
790	793	-289	2
790	793	-1	2
792	-429	507	1
792	75	75	1
792	75	795	1
792	867	-789	1
794	-307	-685	1
795	-486	255	1
795	-270	327	1
795	18	-609	1
795	522	399	1
795	522	903	1
795	522	-681	1
795	522	-177	1
795	810	687	1
797	-940	287	1
797	140	647	1
797	140	-793	1
797	932	-865	1
803	-310	-865	1
803	-22	-793	1
803	770	-865	1
803	770	-505	1
804	-753	507	1
804	-753	-573	1
