u_num	u_den	t_num	t_den	w_num	w_den
-237983	141766	163370	258053	-65158	128701
-214635	97202	122264	237617	-66874	173967
114405	100918	-3109	198256	60298	85551
-129044	239945	-109089	112226	98476	70715
-237335	221451	36673	32111	-48757	23453
165697	107606	-157170	100777	6546	84577
-185725	182601	-218348	185093	-233206	137433
245596	227339	-240787	104867	241592	91395
-201766	46331	-58055	206441	60341	195596
25323	192818	-253921	76070	-17675	187631
186761	17015	190463	183319	57100	119241
-192570	237109	-204972	185137	-213134	158811
-218698	51679	151931	78953	257503	96763
2834	103639	-147407	261039	-38766	86837
191128	132063	-188252	208919	-118879	191066
-178109	200693	-166634	19031	-41963	140281
-189305	258174	-8432	47897	-195523	92002
-125701	230471	112723	10403	-175319	163802
-88684	102313	-186238	72781	-80952	151387
-140573	41309	-187340	150203	-155074	70287
-117588	85949	143735	116329	208272	90983
203449	187828	225446	78061	58286	77087
-260493	260297	-212193	53731	10323	54382
-190463	80365	-172546	163975	240950	231237
-36211	174360	135031	128446	-139657	49916
112499	225374	115406	210741	-188480	87973
151424	17791	32147	199312	-218720	230939
-19867	121474	198237	49367	242449	45580
101509	2863	60233	58757	-6559	77498
-102834	11083	192660	171137	99167	195540
-47501	140905	86611	205575	-158022	191339
89261	66945	218348	78057	-99511	39550
242587	73813	87377	43547	-78236	109467
-126851	106934	-192705	206413	165608	254317
159029	84277	106981	79087	105414	48751
-248447	190367	188308	216009	87521	142482
-104679	211316	-142899	37883	3217	66702
50755	49173	13361	196611	-114880	132161
-151106	238065	151931	5165	-203587	240085
132519	183553	-107661	165673	186705	234803
-91255	106263	-183703	147076	-28469	15104
-158891	76842	125736	131075	147523	189061
150041	133780	-86636	10117	191761	230939
92224	51691	-220748	248023	168707	28375
-77261	121723	167827	195012	175184	125737
203630	108179	54064	63509	-187161	2966
-69169	177410	-141453	161119	-200901	123212
-20698	225391	176436	125699	-170383	201029
120731	107425	-110466	246655	-24648	31703
-8867	65353	125222	228711	-141653	205385
225562	88703	88894	107485	139969	240785
27388	158567	-60078	158425	-69877	183151
-86596	224815	171817	34943	15079	156698
258864	111037	151931	234335	-76816	189203
-131987	143438	56202	88973	-95443	90450
-234054	230281	-93119	88767	64982	243297
153696	256301	-45993	255212	-228747	176530
219371	72814	-86273	12945	188193	206014
-246795	145423	-45356	206597	-44183	139454
-201272	176739	224939	252485	-63485	257854
-59474	257277	-240318	202021	-40449	88717
-203187	39683	-30566	47943	225019	133997
-197223	92672	46019	244164	65161	237049
-80305	240456	-221779	152850	-211775	230332
-235127	207629	-109174	31927	-24865	94151
236078	77371	16055	236057	-191138	78631
158716	107957	-173213	96099	173421	190708
53686	106413	-220813	166094	109113	254578
189428	67733	-230299	174324	85009	201194
-143753	132357	-178126	27671	-88903	19237
197152	186909	-203983	202372	-176619	25820
-77662	127341	-260130	229321	-184522	245561
261109	4747	-31434	241217	220711	77268
11995	213558	-151931	23798	-180121	133041
-176323	57754	214659	105964	-103348	113327
-930	2447	-108779	564	-172943	19666
-75757	237748	215644	115405	250492	253211
-95479	95214	-41743	170070	-228141	175303
-134230	85589	-215441	190314	-41695	125724
139138	13309	-233772	64609	-54784	168523
-25230	141551	170221	172735	115006	160483
66079	129729	-22287	6646	93092	194723
57955	36957	-88360	91777	-235595	218494
177743	49493	-80104	46509	-185225	229357
-237879	176461	-166634	72733	-130071	123889
32827	101858	-109174	5531	-258366	261061
125736	26597	210273	18586	70959	243653
-180634	164955	-14036	4677	-86365	10343
207532	32537	127806	54905	199007	106157
-42019	126371	158999	64848	171533	176848
42041	26743	-240787	142003	-236839	217280
218052	247007	230144	68485	-6064	207371
-144315	113884	190095	123737	-255655	192539
233525	32501	51457	29537	112128	230863
180041	123894	-171129	185461	-150559	1960
-162605	143512	218348	153473	-9967	62366
6399	136150	-151931	11944	227159	216014
-225538	26097	-73853	235585	-258299	33039
196941	152561	12506	78491	189710	81781
-187289	238846	-230299	118850	119221	180384
256511	143677	37236	136163	85714	103783
-124100	89019	197899	239262	259007	67181
228603	30638	-83317	60891	-209025	130958
-21640	233543	4901	144737	23983	61586
31447	250706	-179265	21119	-151203	75116
-167073	81946	5092	211877	-149509	202617
178973	63306	-255068	126301	209483	67395
247414	208459	-104777	229321	113573	180143
159968	27307	163415	159854	162059	161164
32317	256290	-20111	30410	-241964	199161
194329	62734	258214	202769	-125556	182915
71224	97285	-47311	92186	-238718	170277
123536	107587	159239	162375	131227	32288
77443	91243	-248558	109751	-76898	203233
-11981	231830	-112723	61491	-79634	83803
213527	216518	185645	150473	205935	119336
-2449	105194	-216163	13765	191717	179830
-66761	196993	54587	259075	227395	168781
-173759	235604	195364	113507	130415	204739
152657	13901	-8405	195912	-30157	53543
-179757	190184	-147706	149759	-97465	73732
-144379	12196	-27132	641	-164414	145201
207591	128426	-185426	227203	-257646	33179
51388	256417	-155142	94759	-145487	93491
-257731	90748	-162502	117121	-221919	73442
59606	38101	12369	93166	-257287	207971
-73573	184937	-144072	68573	-120321	89578
258105	161428	259811	52444	-86975	126982
14120	60547	-254852	4417	144384	227995
104395	176424	-93119	11503	-218516	96809
69119	235935	-202217	59226	208089	172951
-166219	187972	112723	90356	170990	237001
-213879	129850	39463	9206	203419	87717
-252339	134309	-38532	170575	-237291	194900
-120772	87617	-2755	256198	-11351	4729
117141	15560	83317	134798	-94265	209787
-121801	44524	-200941	157236	120347	148484
-196713	138197	114917	27858	249447	58756
-117324	55559	-257563	25472	-168272	244091
213877	23268	-85405	7299	204920	208003
255945	217423	-42687	62380	-107579	161786
-168814	189623	173507	231845	-39629	248792
-192527	160716	163761	17137	25688	188633
190613	152013	-151931	188901	-217388	107839
-187182	117259	82750	18611	6947	30300
-196313	163753	132392	97897	67886	179145
-252715	124742	83317	245337	79969	162411
-24781	71803	10013	39670	-129676	243427
-37531	210967	-257393	82227	-120055	61244
-59525	142801	-129147	215053	-127286	215869
-126196	47319	89401	232861	38906	129291
224584	53477	255341	194591	193503	232460
107117	227785	163761	170866	182763	156697
177657	140084	45632	120349	-187439	251800
-109497	235556	-162146	133277	24225	52148
233807	10635	199226	57487	-122071	182009
-59976	111869	202768	124169	-240392	247047
-50183	4629	-106301	221178	50310	169517
-31375	32731	93119	88625	-259536	59887
-106719	154756	189544	73837	188949	137548
-7314	193009	17238	23131	-26359	135545
81836	68089	61009	218410	-214246	198769
-179238	100583	-112723	152318	-184150	165351
86209	120974	218348	192919	160942	229849
-94243	153762	-112723	226051	-30474	143389
143469	13765	-15599	149041	-74233	194679
182821	232736	210743	22245	-103397	247391
63323	92861	120289	170267	260533	144630
-8563	218588	-83317	211570	-210169	108650
188311	101910	110019	57658	-247440	111139
244943	117166	-132227	175860	107109	241762
-54552	257615	220545	15661	191001	252944
-82184	80863	-34983	113702	-192139	30340
-79558	37547	54587	97749	25775	251766
-149994	100417	198185	118122	192725	152338
-154419	226045	-101277	236218	-113391	225299
-219187	134637	256649	201846	153992	147463
89987	197273	-96074	170355	170215	182863
99487	32018	206799	210751	59479	185123
-88095	52438	78416	79789	-216915	201988
-53573	100443	239026	258365	196057	176777
103249	50124	178126	201349	-48820	116607
165548	30409	161395	136141	80374	160801
-260599	258562	240064	52835	-224849	226
176931	9475	11495	141613	120001	35391
-85813	147754	163310	24313	-50349	88447
30902	15673	-186238	119707	-232031	103221
98741	7503	178126	2765	45901	235689
68164	167235	241927	19759	-17816	79581
-29875	201529	212338	183769	124293	85805
219576	69073	43993	177241	-216445	251326
-1519	19489	184946	5637	-31732	175689
-185183	64048	-8531	211201	-74988	46883
14249	93655	43433	201598	8820	5513
84696	138493	56615	183197	5913	36031
137299	200019	45467	65184	201996	148765
-156815	46676	83317	72242	256947	144608
31397	229992	63767	30750	26407	25505
-150207	32408	-24505	119762	17471	109280
-138433	45557	-162733	92673	36029	173477
-241322	209063	89063	95042	-37073	17852
180587	142706	-74613	244808	-193226	39115
-196189	10586	103259	261026	-163847	192650
138637	192767	-100130	159669	-225024	130681
213710	184113	150455	218708	218256	109093
131501	74249	27421	157213	-15116	207891
-256687	165896	-162420	189551	58313	257442
235383	216440	-54694	137383	-78709	144929
-11289	102988	-31293	9679	-37102	201051
89492	2177	-134589	215443	31538	89099
18439	213398	230299	33455	-86389	180428
-251432	154963	71269	92372	-4735	180368
-109957	28007	48484	234605	56323	50078
156045	167384	28273	29418	-138982	232955
34214	190389	-230299	39155	-189931	36019
-189009	241336	-228926	55065	234272	16741
-213457	246218	158860	87311	211247	76953
222538	147061	-259840	24749	128027	115293
-158320	58133	67093	47875	94064	33591
5011	196465	-73853	196425	-143294	112063
169671	70459	225446	67593	-229589	239322
-40355	207628	-225587	123502	87507	215179
-124771	105389	81627	22349	31484	148867
-104462	101531	-116261	170763	192527	19595
-60384	105649	-56202	199315	13753	149133
112054	147601	245055	92813	-248910	204233
-25312	108659	-225446	102665	-259539	166310
-54058	66285	66079	160291	115267	196000
-189569	188885	-48127	75307	-37243	10986
67362	44563	-66079	38625	-21041	239848
73695	175174	-170085	1151	98357	152330
96194	41955	225446	29313	15152	83225
-97219	204058	-69020	186211	36653	42866
259975	203921	-203983	184534	-128435	73479
195806	226847	213993	47764	-215228	200449
-121843	177373	-52877	45400	-55377	246034
51369	54913	-226784	108377	-41050	252927
209986	194127	-256105	126726	-236501	63163
-34917	90565	-89063	17906	-139605	165367
-125613	60290	-93119	172037	-78131	49168
110257	101445	93119	157056	108148	215551
-237932	97187	-127313	37365	-215305	120578
-179634	172583	55955	47579	-170261	207300
84861	89350	78416	184463	85774	111165
201122	22093	199251	204331	-5288	201517
218245	165749	49266	111269	64643	69574
239738	191621	-44109	16670	16609	239119
122304	80173	260797	161099	61126	186811
-215951	102831	20956	163751	-183042	146137
-239793	227345	-83317	154403	217699	75749
-132025	55036	106883	261192	27083	150504
76139	214517	142405	143732	168007	124910
-222302	52153	-4225	220178	110509	226091
-110457	167419	-260855	67481	-239420	45139
172274	27641	-138244	204873	-22887	39244
116519	133407	242324	171031	-240721	45427
-24766	184953	-243846	104059	-48821	91541
-182923	91662	23345	41133	-224809	200851
-42740	52981	-225277	5758	-103624	113193
81652	22915	-30039	64756	89437	65423
160511	38695	-59551	32157	85969	67063
-182948	168127	199172	160047	-162413	240215
-77835	219086	137470	188831	-130497	138262
-56759	116785	-149582	67245	109768	233009
150465	38383	92718	26369	-84659	218157
166629	168035	42313	96115	-29104	75035
236679	184325	-60016	183683	207241	226445
131545	112402	-202364	60747	-184546	5843
-190885	67234	89401	214074	166734	198817
-123366	134243	101761	230193	-15051	229732
88197	224474	120060	240259	-215882	240423
225729	132980	-199529	190381	251549	31230
177091	87415	-176776	126589	79708	53211
-164429	148992	-142129	121461	-175091	74595
-79273	145864	-63767	142524	-99633	127060
-92689	131958	93119	229155	-258317	253202
163060	255747	114266	192325	-146284	172863
-155411	42268	244528	53087	86101	6506
79327	15803	159790	49553	-137025	7214
68491	240926	-83317	129510	-140046	200711
122685	141368	-129574	167241	-45863	133612
112559	138797	198493	210401	-25824	50299
131561	97815	227273	78220	-141591	76339
252183	8054	-120497	115198	-219979	240967
-96379	122601	178126	186495	-27601	256793
-14699	190676	251633	79020	-136765	115282
190330	252969	181168	228471	-224747	136285
80477	7016	-181424	253787	32055	90787
156236	31105	-193936	133871	121533	257245
38283	60626	-46644	53671	-68327	148003
-57217	167303	112621	136823	58239	80273
-38462	128937	215441	127731	-162807	152479
54279	157799	97527	140149	56645	71109
257080	223607	-117800	152683	194743	125963
139362	147739	95013	118093	-131521	192637
-95927	150096	208909	138277	63947	129609
125063	52254	-40052	116515	164188	56349
261170	120639	198679	79811	-204789	70204
-106517	76480	-246233	15179	84317	216686
-13117	59022	-183768	73481	116038	221321
145891	185498	-73853	200924	-65630	104207
-109635	238574	-218348	23151	-25585	241559
-107339	47121	-50101	154306	124054	215967
83933	197224	-91100	105093	-9981	47548
-197921	204639	186238	32391	-75249	84874
-218589	33140	51243	162185	-243807	240025
19390	259283	230347	36154	94225	27281
116995	50827	-120637	252825	-191771	222393
259021	242848	78771	128957	-221378	157479
84013	100910	-244036	135225	-219017	261312
108982	123325	-63048	182317	225050	91541
9862	78899	192491	38070	-240127	63489
58111	245932	-58099	233293	31013	122393
-118747	81404	261239	15332	158190	179869
204264	204461	215441	150356	70633	240425
-66537	108796	102921	166862	-5483	179525
-145583	13019	157093	83574	-126765	48104
180641	46791	126293	3252	-129777	472
141530	210827	93119	241112	-73043	160746
-28691	156071	-115897	116459	56381	142176
91589	116785	-112385	181004	-86158	98775
224281	136893	149814	197033	26760	140717
-246760	95929	178126	45555	-181183	69203
-107097	222389	-250937	249653	48109	28030
-165277	72382	-175937	45359	-215462	72843
-44849	54091	82099	120117	-209993	218492
-257009	65719	54655	153711	-183881	88408
-77518	70885	-14365	121009	-222685	59244
-85017	18874	-25519	243912	-260629	244826
-11617	136067	-95147	64365	64639	197590
-78620	146643	-256215	100238	206097	23429
227441	41804	46274	21533	-59608	155187
56336	130175	-175066	117849	-110015	238651
-195343	225963	-215441	136299	-142794	108193
181369	53756	243202	141487	-23288	87943
-153334	176753	-182932	100049	216428	227277
238177	238737	3143	145196	200357	64886
-186586	33547	-76787	208118	-173101	30032
-190970	116757	-148925	217886	10213	187336
-250474	188379	57040	70929	216177	141932
-24979	31345	-91867	19165	-39239	85725
238686	215107	-89063	1648	100642	103111
109301	50	234821	43574	40987	51515
-49177	208215	-11339	8675	416	165315
196312	38807	199801	251599	35381	170454
251641	215931	-151351	157147	-98005	166824
-254483	184876	-127534	12951	188627	218404
49663	66057	-88537	218236	-68302	182979
159925	163321	206057	70874	-14559	63755
55671	31853	149017	103735	-159786	166235
143918	118221	78754	167951	-60746	23797
194120	223683	138261	153545	16671	259924
243953	109851	220524	95675	60044	36147
-42629	168964	-180653	64287	72141	74410
-257860	229499	68324	91315	172511	179247
98294	107199	-32509	232652	-210537	113983
-111775	224762	98358	74197	-104043	82285
158142	160513	-112723	116719	-62233	164675
-163426	95005	-122047	180896	-44119	243834
-12773	141872	241193	68774	-243279	97694
34415	219729	66079	114484	46215	236167
141783	181820	-93119	124979	17428	83431
83558	193023	-238119	244795	-78146	73493
194247	187081	-129666	253087	-55969	126452
-135161	224012	-178963	69166	-244361	141604
-80464	52061	89063	192480	17131	39110
-33187	142229	205656	139493	-203434	221945
-168473	16442	86564	25763	-147611	260575
82884	161873	-102414	22805	-106769	133356
-109982	51171	-120156	50717	257287	247635
112756	173255	210743	129933	31043	135137
96483	169552	40672	683	-173101	247424
-134876	73793	114413	34778	167113	181172
-67011	198685	-183027	166327	227663	170416
-44701	143438	218348	230949	-40642	211791
159547	81504	-108836	79421	-159649	17048
-215037	246230	-99541	56599	107575	74684
-48005	210696	15283	139445	129386	229025
121849	74421	112723	259203	51883	240706
68614	75657	-144115	229638	-101	240044
56123	59238	198803	198243	-105477	166384
-61641	68836	228191	129780	104931	118039
-227121	117809	221559	152554	-43345	69569
-125111	207985	-208012	199819	123555	253171
-43390	133489	101707	246409	-73653	6476
-200682	107399	206057	60314	-10255	31936
51776	123021	-14703	228028	90551	8581
102009	42917	-235103	117603	149833	52661
-194639	34349	119567	63125	-212965	34303
-187813	108506	117793	141249	40113	242876
124278	127525	42757	49389	144749	6590
-178654	78311	55361	177885	-142722	193333
159792	112705	217558	201813	-164079	168566
238000	90449	84778	160257	-230433	242309
126163	97868	52519	16006	-127310	122833
191341	182186	240994	60807	-18277	20525
127529	36871	-109174	233447	-40233	103046
241574	190319	151931	246270	-226223	158945
44893	36626	204544	1227	243730	50601
-188945	214518	-15717	224828	-233895	244423
-142811	201538	-65699	223705	-52831	176283
26045	182122	89063	255477	-244773	33194
256104	128365	209560	200323	27807	187430
29946	231443	-42067	222944	167555	41493
178424	141793	208012	239997	-257853	12785
-123381	25970	117781	243538	20363	102572
203052	107303	-66079	229750	32139	103370
-54817	7402	181309	200351	213106	132591
-64838	89625	-75679	201052	14163	258425
62711	154017	202631	241253	162547	97476
-121691	30356	147305	58177	-186001	1169
225884	172921	-174232	165215	26149	116615
-85568	113793	237916	259351	-171533	101159
-102678	132065	141453	13687	112396	164045
145097	88470	216039	140432	-126461	123873
-85079	149860	-3887	52027	-95257	15430
67707	165029	-126759	233269	165328	32651
36051	152270	-220545	195479	137831	45596
180533	187729	-207237	144346	-182278	171949
-69121	123392	52989	142625	156567	66137
-216844	214079	195721	258578	-200201	220463
-3690	241127	54587	248801	-233606	58453
-231661	94870	143143	219333	52001	74265
-27693	18830	6171	102482	-191955	34849
-113437	171871	-139345	225592	135601	188481
-79188	159845	80707	227319	71416	47913
-72469	96996	103907	72967	-198193	237231
152197	67550	-186238	70163	-242708	229485
-248723	3329	130577	53488	-186698	137967
128779	200757	194184	63025	259823	88636
106871	105024	93288	152885	37821	35417
209639	7197	-14365	134517	241123	38651
-113255	128698	-83453	147145	43081	180398
256085	90399	-57122	127495	-105218	219185
178987	65336	83317	216000	135139	73949
39383	99680	-112723	15467	4193	112605
219277	153370	83317	16043	146352	11665
-36835	77436	-68034	252899	-128358	63263
209417	215480	-122791	114649	-6266	237707
-138909	111262	153957	171077	244967	66454
169229	8124	-125736	118735	238201	169854
212041	158724	78166	221305	29879	164115
-86181	65710	142071	33857	-197933	195956
26710	77557	181337	67231	-140051	141860
128947	212873	-198911	14057	-137112	27413
-113615	160031	151931	156558	117149	115584
22592	50877	112723	101573	-77261	229818
131029	182789	179911	191630	238475	124536
141543	119258	-14297	258296	-188130	75347
213489	241750	-195982	165289	-89179	97671
89231	13626	206057	194725	-221288	200025
-208439	88177	-63206	24493	225918	233459
-200084	227177	131036	38041	8691	56597
35115	229469	90157	66933	-235985	62262
-3460	156311	171366	208435	-34174	177167
-795	190033	-108779	147490	7311	165289
-131947	242158	-215441	170866	-165002	173363
155981	187410	99541	151246	50648	126419
75921	15325	-8833	91518	-194147	99669
191021	73023	159239	108542	126514	108609
-194795	165392	-84506	193113	60745	232194
-14215	253057	-143089	176805	-64615	240472
128815	27856	226967	13803	78266	76493
-72089	188797	-192937	177511	-192677	187639
-165161	150091	151931	142782	-179077	49638
-187155	172789	-111435	3992	192847	119934
-148945	502	-13294	104721	33833	160636
-59914	155461	-222952	158881	204044	228333
5900	173957	225649	116344	-178111	60625
43735	86886	94772	52109	156495	37534
-217961	229430	-35340	247999	161259	26099
220415	222356	228752	218143	-33137	260892
-235747	57232	73853	44964	-245389	109438
-108293	254624	-76415	19348	15887	126402
-61293	176530	-215441	133928	113262	114479
148600	97623	-240839	198657	-231604	77323
231027	224801	66671	7226	-89706	36551
-226088	224509	10991	251129	108149	168970
-182997	215377	151931	9209	-230721	23602
-8843	260578	153357	245057	-104575	56346
-196432	45919	199847	71073	-253568	225453
96926	138395	89063	28619	72251	191925
-89531	23214	-63427	221667	142324	89179
-140057	145260	46982	81915	226521	197402
146229	33491	156687	222061	-66577	95694
-201043	8719	-47311	37391	233644	238301
158735	27329	-165044	6575	-150067	184537
116876	181663	-44689	88042	129410	103699
143362	236761	-221212	43209	-16400	115543
-22095	236666	73177	199884	183974	131759
49374	169231	-185861	184777	16965	218281
178263	155887	-102752	219313	-208075	172803
-235175	76784	136068	128987	-248968	84243
147729	252397	-215441	190649	-148826	241407
-88360	170883	-159123	24205	20244	30455
165837	211000	133501	103392	-174973	219389
-182706	215249	40641	229451	185957	127532
240456	18743	-131801	6411	31841	41144
157612	162803	-244528	55791	-207090	228113
191357	216621	124722	158761	-105669	157882
-256106	32343	-114622	157655	98533	185697
39835	238899	-186093	50603	66779	102093
143587	139389	-200941	177282	-205383	110141
219641	12959	248269	69764	222951	218402
86881	105631	125567	57012	213045	4678
61321	211785	-161291	151431	100945	258029
82021	103720	-150765	60098	-34930	87111
190933	175939	-186898	70867	-61681	232477
-86173	86144	186238	8829	8642	257965
42055	38968	-259787	253182	232752	143921
81883	189769	-56405	72363	-7363	235415
-246399	57445	-83317	197094	215419	114603
136870	176047	72181	58896	59689	173542
-69163	37225	-20026	110179	-58338	141055
187263	200791	85918	102989	-240539	139075
193766	18835	-170731	27256	251335	168524
-23445	194017	-86528	179755	-204771	250322
150911	30509	151931	48197	-209790	104707
30473	192164	172856	50291	77514	165527
202019	221070	-99541	245664	-177481	108014
609	178240	93119	236305	142071	237821
-188051	36502	89063	225266	-258541	79307
-258201	109853	105754	85661	69893	82266
-148283	108092	-167059	25312	90323	256902
251283	28459	-83317	234395	29344	175027
91480	119199	-59653	258411	211924	96233
-192125	67323	-177258	241513	-99644	28837
-81729	185507	-170085	110666	14005	147431
140123	35146	-19604	194569	-127529	121977
-206419	152468	214693	5926	-63225	127766
-163033	162670	92684	114987	-207753	101120
-261242	226019	151032	79529	209403	33290
239306	77483	73853	61822	199075	154467
242181	229417	151931	4032	216717	40988
-207848	228483	178466	42357	-92896	105579
-74962	86289	-172125	45104	-119632	35095
-63651	171313	237614	92811	-203449	180967
-14519	92953	99541	198450	113309	91687
126157	121434	253331	93069	120451	125399
3820	103893	166634	14121	142202	8421
-116043	121846	-252848	242793	130517	152689
-231631	255974	120497	70438	114885	137062
-159651	65744	120497	118585	98383	14133
-45792	81145	-92713	15705	80529	128461
251134	198553	-113390	11263	209227	191003
61651	37855	-170802	76295	201547	98471
170227	25353	76415	166929	-116269	202809
-145504	150261	-165416	239249	-58075	48274
2009	136960	-193843	16396	-48073	15513
-178634	114649	170867	12708	131878	235929
-20591	69067	61132	226449	156701	155399
-231532	235063	66079	68361	-29615	160253
-125711	732	-127426	166871	-91313	225734
23345	132346	146047	39656	-98159	131806
-189236	255841	181337	239301	127249	234588
124843	144618	108329	102536	166956	178015
-77933	196283	14036	211977	249697	253888
-23889	177677	-83317	112009	82679	32814
7158	166601	128440	30593	122933	3984
-111718	54729	218399	247041	-76294	169683
213563	153389	21607	9134	33824	187727
-100647	27839	66079	37495	106144	33435
-204499	208226	54752	9441	-82634	211115
20114	63915	43555	151326	254542	41177
-99681	230332	112723	248896	-108358	67515
-77969	59023	-45220	49307	181397	163057
-120711	190319	-158631	54152	158603	29688
31894	216451	93119	139544	-45241	236641
6678	189419	132617	151545	-54401	103872
-156958	73743	24769	101162	119969	231215
-208929	136525	-20387	234363	-70425	55069
-150848	179431	-230299	163192	229907	115407
212778	27935	37349	188576	-19015	242481
-175460	237599	243257	39022	-13777	256499
-230094	143617	230299	219652	111049	75291
-107535	12671	44447	103925	219152	79187
152533	131141	209560	96571	230513	123544
-177779	98730	47311	174093	48020	132763
20478	192739	-221559	260869	238789	165961
252166	256779	-84847	196050	170689	240315
-49431	133897	-59179	64388	-208469	122717
114730	124689	-57629	118072	-46266	2503
-212903	128548	-72199	189460	-213715	238747
216088	20431	99541	98708	212777	41121
28157	207628	83317	55500	17614	58515
2841	89413	-217493	90063	168802	106409
-63090	43841	-136609	167364	-189175	219984
-193273	76489	-171535	158362	-226373	136846
153657	105605	70457	98435	53623	184945
-151418	78971	58305	68113	-42995	35823
122231	58385	120497	130827	-249181	185634
122937	108635	-184729	157752	-187339	250463
-90406	188923	50354	9787	-27331	194113
-38681	32174	-919	179358	-29617	201764
125085	70348	-89063	84555	-188823	206735
256459	248687	-72910	72031	-66684	133307
256108	31511	-124151	179728	59879	37152
103108	20829	-94743	122053	101734	215359
47175	169927	245364	225919	215684	124205
-196271	66679	-191301	80995	-75184	18339
71867	17801	-222281	183240	168194	160957
106517	42221	226366	80131	21809	237573
-226326	103979	164197	152787	-33067	9414
236525	256759	-165509	126484	-94375	77516
54517	121300	132866	28563	236684	183461
-166109	186423	-128459	112598	101195	24634
-222868	105693	-137083	157438	-127042	89649
-153821	163095	-147798	10781	110576	15165
75376	179715	67431	133148	34852	215659
-44371	143790	122525	255356	-14143	246595
-133251	259477	-147706	14321	-247593	200788
-87916	33417	-189317	223644	-22988	76987
129616	19167	76357	252249	233005	142429
183751	53844	-79344	241379	241409	172818
102667	125412	-50065	127707	217187	108941
-42808	244381	20449	260047	-205657	221758
181565	161394	48872	79085	-62596	72147
-31315	139883	-222357	97621	-163255	67293
-103777	112830	-247078	24577	-165871	97885
-254201	117661	-61731	110951	233966	225383
-26221	1977	153816	3701	98397	93064
-18217	135649	80649	118708	213695	159986
-110423	158462	-28392	211345	201545	101362
34565	246757	204073	129783	64393	24790
210143	223092	-46835	126923	146369	237518
57712	11285	3887	148619	-13238	40295
-160239	58151	154907	156225	90715	252606
250238	229435	139753	188618	-210203	50032
-115421	213099	123395	256164	84583	111105
206219	34670	-114103	50627	38077	17909
158369	79922	-89063	53942	21929	92941
-79073	73003	-42891	183418	52403	154078
-112807	82307	-73853	141524	128101	173981
-181653	6053	-155527	110623	21113	184213
-171421	246724	190570	63313	80568	220841
-94579	83117	15181	51115	246522	231409
28697	109144	-245295	42329	-101843	64901
-145026	186037	-241831	166450	-172419	87356
-225218	160731	115855	22962	94026	115535
-100316	119791	100130	33479	-202247	22232
-126912	245725	-117317	30947	-6375	204826
238837	115880	52751	1286	-250751	79903
-30659	163695	-162409	53138	-233642	46071
69196	239895	229425	117437	-120372	245321
221101	114146	-76415	129939	42899	224299
20445	224947	-245701	215960	110615	179329
-211914	44267	197929	21889	84837	135262
192316	9793	-193169	26207	72455	167358
175661	33985	-215441	128967	-258519	118687
-1810	167701	133342	250527	-139385	248757
136288	12839	-137866	142159	226791	255637
-246239	247592	93334	254729	-203609	229286
126163	96801	7424	118817	245331	141176
104030	143471	38599	260801	-248894	65359
-256459	77681	-40222	254213	234981	250004
53463	100060	129833	115055	212105	41968
-129812	26573	195362	73861	103952	166945
152028	225007	181602	93241	-188711	42576
257966	139671	-182335	79847	92058	136775
-84939	67087	-254541	112961	237889	150026
235056	249329	-80104	137625	41532	118165
-91005	222359	238459	9381	239251	78847
35301	203594	206567	232673	-6261	123983
167051	1818	-195415	186689	151323	73069
151074	40727	-215611	9390	136774	12301
-6067	170666	180177	11359	-131839	77391
210307	93128	198237	203059	83257	113714
-216528	224113	256139	55498	93483	224879
215882	158397	213645	206012	160866	166295
-51268	112923	26257	18056	240310	34933
-224101	55865	-74037	253229	-124816	249165
180359	52951	-240236	76519	7002	173053
35748	260251	109055	192421	228661	139554
253798	206075	-232562	15361	222882	224593
-38845	135556	183365	232311	242903	50535
-9052	161923	8246	4105	211025	67484
119811	199141	132211	200482	24867	128759
260803	370	143685	102404	-178095	171953
-95166	217697	-45356	98809	-155601	18266
122528	213727	184667	27513	-125768	155787
-182617	211525	151931	143398	39398	174727
-23384	231109	-39083	230420	-93428	227057
-54946	104211	-132271	91556	77167	93454
-123501	27409	40898	142881	-114161	230298
-58449	136159	-28458	203231	-104179	209294
-78029	180184	-120497	4384	-135539	103430
63343	21143	159239	154862	-218426	217375
-93961	194176	-191301	89525	-149141	213713
-161765	11361	170867	91111	108799	25941
231167	93088	151931	184461	-188022	13903
-43103	162722	-240825	105392	-238851	120605
-249404	140577	-259753	97392	-213097	112777
-18171	101440	166465	46564	249329	143482
-247382	217307	250033	216738	225273	162169
256726	92699	53475	34114	-207820	202573
67101	186404	-84303	90238	-101537	55203
245944	222185	-99093	155449	127143	141356
229357	36436	-74214	198115	114258	74615
-49555	21786	-209627	78307	-14608	84551
3858	173153	-191437	29779	-31347	227917
-61583	184103	-199082	13939	-119334	245207
-126752	126679	230299	151871	-155069	244059
181242	116135	93670	31819	166418	174483
244055	52958	54587	58523	-285	242279
127803	173705	256502	212039	243971	95423
133641	237037	-147706	207643	194587	172452
163773	64444	-141634	216245	163215	14767
-12383	70827	-225446	208995	34336	192143
-29977	115659	-204972	255155	124340	24347
-84801	121456	34799	1429	-157875	143366
5893	146790	-52132	21677	217947	167491
36643	32962	-221559	249155	165747	107009
-179368	211875	-109288	232987	208389	94312
215560	107951	-15926	150609	-73173	244100
-210722	6121	151931	90874	181832	58329
-96623	60888	146523	216727	-53408	28647
-224149	13732	120727	101850	203772	72481
