a	b	c	d	signs	primitive_a	primitive_b	primitive_c	primitive_d	rectangle	known_bank	local_contact	deep11	deep13
1196	1472	3328	4096	0	299	368	832	1024	1	1	0	0	0
1196	1656	4446	6156	6	598	828	-2223	-3078	1	0	0	0	0
1196	1679	4784	6716	6	52	73	-208	-292	1	0	0	0	0
1197	1404	1596	1872	6	399	468	-532	-624	1	0	0	0	0
1197	1653	4389	6061	6	63	87	-231	-319	1	0	0	0	0
1197	1767	6447	9517	6	1197	1767	-6447	-9517	1	0	0	0	0
1197	2079	2679	4653	6	399	693	-893	-1551	1	0	0	0	0
1199	1661	4469	6191	6	1199	1661	-4469	-6191	1	0	0	0	0
1200	1248	1690	9360	6	600	624	-845	-4680	0	0	0	0	0
1200	1445	1452	1620	6	1200	1445	-1452	-1620	0	0	0	0	0
1200	1536	3075	3936	6	400	512	-1025	-1312	1	0	0	0	0
1200	1690	1872	6240	6	600	845	-936	-3120	0	0	0	0	0
1200	1800	1805	3000	6	240	360	-361	-600	0	0	0	0	0
1200	1800	1920	2000	6	30	45	-48	-50	0	0	0	0	0
1200	1800	2000	7680	6	30	45	-50	-192	0	0	0	0	0
1200	1920	2370	3792	6	200	320	-395	-632	1	0	0	0	0
1200	1936	2028	2304	6	300	484	-507	-576	0	0	0	0	0
1200	2160	2250	7200	6	40	72	-75	-240	0	0	0	0	0
1200	2180	2880	5232	6	300	545	-720	-1308	1	0	0	0	0
1200	2328	2352	9312	6	50	97	-98	-388	0	0	0	0	0
1200	2400	2450	3600	6	24	48	-49	-72	0	0	0	0	0
1200	2560	3735	7968	6	1200	2560	-3735	-7968	1	0	0	0	0
1200	3600	4225	4800	6	48	144	-169	-192	0	0	0	0	0
1200	3822	4225	5850	6	1200	3822	-4225	-5850	0	0	0	0	0
1200	3840	4000	7200	6	15	48	-50	-90	0	0	0	0	0
1200	4056	4704	5808	6	50	169	-196	-242	0	0	0	0	0
1200	4608	5120	7680	6	75	288	-320	-480	0	0	0	0	0
1200	4800	6000	6615	6	80	320	-400	-441	0	0	0	0	0
1200	5328	5365	6960	6	1200	5328	-5365	-6960	0	0	0	0	0
1200	6000	7200	9610	6	120	600	-720	-961	0	0	0	0	0
1202	1803	2892	4338	6	1202	1803	-2892	-4338	1	0	0	0	0
1204	1596	3612	4788	6	43	57	-129	-171	1	0	0	0	0
1204	2107	2150	5418	6	28	49	-50	-126	0	0	0	0	0
1204	4214	4300	9632	6	14	49	-50	-112	0	0	0	0	0
1206	1809	1956	2934	6	402	603	-652	-978	1	0	0	0	0
1206	1836	2211	3366	6	402	612	-737	-1122	1	0	0	0	0
1206	2278	3078	5814	6	603	1139	-1539	-2907	1	0	0	0	0
1207	1343	1775	1975	6	1207	1343	-1775	-1975	1	0	0	0	0
1208	2567	3008	6392	6	1208	2567	-3008	-6392	1	0	0	0	0
1209	1755	5859	8505	6	403	585	-1953	-2835	1	0	0	0	0
1209	1953	2977	4809	6	1209	1953	-2977	-4809	1	0	0	0	0
1210	1430	6500	9295	6	242	286	-1300	-1859	0	0	0	0	0
1210	1540	3025	3850	6	22	28	-55	-70	1	0	0	0	0
1210	1665	4356	5994	6	1210	1665	-4356	-5994	1	0	0	0	0
1215	1485	2565	3135	6	81	99	-171	-209	1	0	0	0	0
1215	1593	3465	4543	6	1215	1593	-3465	-4543	1	0	0	0	0
1215	1675	2187	3015	6	1215	1675	-2187	-3015	1	0	0	0	0
1215	1755	5715	8255	6	243	351	-1143	-1651	1	0	0	0	0
1215	3888	4050	7290	6	15	48	-50	-90	0	0	0	0	0
1215	4410	4860	7290	6	27	98	-108	-162	0	0	0	0	0
1216	1520	2816	3520	6	76	95	-176	-220	1	0	0	0	0
1216	1664	4256	5824	6	38	52	-133	-182	1	0	0	0	0
1216	1748	2048	2944	6	304	437	-512	-736	1	0	0	0	0
1216	7744	7936	9424	6	76	484	-496	-589	0	0	0	0	0
1218	4263	4350	9744	6	14	49	-50	-112	0	0	0	0	0
1218	5082	5250	6090	6	29	121	-125	-145	0	0	0	0	0
1220	1342	1720	1892	6	610	671	-860	-946	1	0	0	0	0
1220	1780	6100	8900	6	61	89	-305	-445	1	0	0	0	0
1220	2624	2745	4100	6	1220	2624	-2745	-4100	0	0	0	0	0
1221	2479	2871	5829	6	1221	2479	-2871	-5829	1	0	0	0	0
1222	1703	4700	6550	6	1222	1703	-4700	-6550	1	0	0	0	0
1222	2444	3419	6838	6	94	188	-263	-526	1	0	0	0	0
1224	1275	1360	2040	6	72	75	-80	-120	0	0	0	0	0
1224	1326	1632	1768	6	36	39	-48	-52	1	0	0	0	0
1224	1476	2448	2952	6	34	41	-68	-82	1	0	0	0	0
1224	1581	3264	4216	6	72	93	-192	-248	1	0	0	0	0
1224	1632	3774	5032	6	36	48	-111	-148	1	0	0	0	0
1224	1728	5049	7128	6	136	192	-561	-792	1	0	0	0	0
1224	1776	5916	8584	6	306	444	-1479	-2146	1	0	0	0	0
1224	2304	2312	3825	6	1224	2304	-2312	-3825	0	0	0	0	0
1224	2448	2499	3672	6	24	48	-49	-72	0	0	0	0	0
1225	2744	2800	9800	6	175	392	-400	-1400	0	0	0	0	0
1225	4850	4900	9506	6	1225	4850	-4900	-9506	0	0	0	0	0
1225	6300	8450	8750	6	49	252	-338	-350	0	0	0	0	0
1230	1770	5658	8142	6	205	295	-943	-1357	1	0	0	0	0
1230	1845	1968	2050	6	30	45	-48	-50	0	0	0	0	0
1230	1845	2050	7872	6	30	45	-50	-192	0	0	0	0	0
1230	3936	4100	7380	6	15	48	-50	-90	0	0	0	0	0
1232	1408	2002	2288	6	56	64	-91	-104	1	0	0	0	0
1232	1428	2112	2448	6	308	357	-528	-612	1	0	0	0	0
1232	1518	2688	3312	6	616	759	-1344	-1656	1	0	0	0	0
1232	1568	3080	3920	6	22	28	-55	-70	1	0	0	0	0
1232	1760	5432	7760	6	154	220	-679	-970	1	0	0	0	0
1232	1771	5632	8096	6	112	161	-512	-736	1	0	0	0	0
1232	2156	2200	5544	6	28	49	-50	-126	0	0	0	0	0
1232	3388	3773	4732	6	176	484	-539	-676	0	0	0	0	0
1232	4312	4400	9856	6	14	49	-50	-112	0	0	0	0	0
1236	2664	3914	8436	6	618	1332	-1957	-4218	1	0	0	0	0
1240	1457	2240	2632	6	1240	1457	-2240	-2632	1	0	0	0	0
1240	1760	5270	7480	6	124	176	-527	-748	1	0	0	0	0
1240	2232	2325	7440	6	40	72	-75	-240	0	0	0	0	0
1241	1282	2482	2564	6	1241	1282	-2482	-2564	1	0	0	0	0
1242	1587	1734	4416	6	414	529	-578	-1472	0	0	0	0	0
1242	1683	4140	5610	6	414	561	-1380	-1870	1	0	0	0	0
1242	4508	4968	7452	6	27	98	-108	-162	0	0	0	0	0
1245	3984	4150	7470	6	15	48	-50	-90	0	0	0	0	0
1246	1335	1596	1710	6	1246	1335	-1596	-1710	1	0	0	0	0
1246	1834	6586	9694	6	623	917	-3293	-4847	1	0	0	0	0
1246	4361	4450	9968	6	14	49	-50	-112	0	0	0	0	0
1246	5607	6174	6300	6	178	801	-882	-900	0	0	0	0	0
1247	1653	3741	4959	6	43	57	-129	-171	1	0	0	0	0
1247	5203	5375	6235	6	29	121	-125	-145	0	0	0	0	0
1248	1752	4992	7008	6	52	73	-208	-292	1	0	0	0	0
1248	1768	2232	3162	0	624	884	1116	1581	1	1	0	0	0
1248	2496	2548	3744	6	24	48	-49	-72	0	0	0	0	0
1248	3744	4394	4992	6	48	144	-169	-192	0	0	0	0	0
1248	3822	3888	8112	6	208	637	-648	-1352	0	0	0	0	0
1250	1675	1900	2546	6	1250	1675	-1900	-2546	1	0	0	0	0
1250	2425	2450	9700	6	50	97	-98	-388	0	0	0	0	0
1250	2650	3850	8162	6	625	1325	-1925	-4081	1	0	0	0	0
1250	4225	4900	6050	6	50	169	-196	-242	0	0	0	0	0
1251	1620	2780	3600	0	1251	1620	2780	3600	1	1	0	0	0
1251	2217	3753	6651	6	417	739	-1251	-2217	1	0	0	0	0
1254	1596	3135	3990	6	22	28	-55	-70	1	0	0	0	0
1254	1716	4389	6006	6	38	52	-133	-182	1	0	0	0	0
1255	1745	4769	6631	6	1255	1745	-4769	-6631	1	0	0	0	0
1257	1676	2124	2832	6	1257	1676	-2124	-2832	1	0	0	0	0
1258	1517	2516	3034	6	34	41	-68	-82	1	0	0	0	0
1258	1628	3383	4378	6	1258	1628	-3383	-4378	1	0	0	0	0
1260	1350	7350	7875	6	84	90	-490	-525	1	0	0	0	0
1260	1365	1680	1820	6	36	39	-48	-52	1	0	0	0	0
1260	1554	2760	3404	6	630	777	-1380	-1702	1	0	0	0	0
1260	1680	3885	5180	6	36	48	-111	-148	1	0	0	0	0
1260	1740	4620	6380	6	63	87	-231	-319	1	0	0	0	0
1260	1848	6510	9548	6	90	132	-465	-682	1	0	0	0	0
1260	1890	2016	2100	6	30	45	-48	-50	0	0	0	0	0
1260	1890	2100	8064	6	30	45	-50	-192	0	0	0	0	0
1260	2205	2250	5670	6	28	49	-50	-126	0	0	0	0	0
1260	4032	4200	7560	6	15	48	-50	-90	0	0	0	0	0
1260	4116	4235	8400	6	180	588	-605	-1200	0	0	0	0	0
1264	1536	2607	3168	6	1264	1536	-2607	-3168	1	0	0	0	0
1265	1485	2277	2673	6	115	135	-207	-243	1	0	0	0	0
1269	4606	5076	7614	6	27	98	-108	-162	0	0	0	0	0
1272	1484	1584	1848	6	318	371	-396	-462	1	0	0	0	0
1272	1728	4293	5832	6	424	576	-1431	-1944	1	0	0	0	0
1272	1908	2092	3138	0	636	954	1046	1569	1	1	0	0	0
1272	2196	3604	6222	6	636	1098	-1802	-3111	1	0	0	0	0
1272	2544	2597	3816	6	24	48	-49	-72	0	0	0	0	0
1272	2784	4134	9048	6	212	464	-689	-1508	1	0	0	0	0
1272	2853	3392	7608	6	1272	2853	-3392	-7608	1	0	0	0	0
1274	1326	1470	1530	6	637	663	-735	-765	1	0	0	0	0
1274	1872	1911	3822	6	98	144	-147	-294	0	0	0	0	0
1274	1911	2106	7644	6	98	147	-162	-588	0	0	0	0	0
1274	6552	8788	9100	6	49	252	-338	-350	0	0	0	0	0
1275	1480	6120	7104	0	1275	1480	6120	7104	1	1	0	0	0
1275	1785	5025	7035	6	85	119	-335	-469	1	0	0	0	0
1275	4080	4250	7650	6	15	48	-50	-90	0	0	0	0	0
1275	4896	5440	8160	6	75	288	-320	-480	0	0	0	0	0
1276	1334	1496	1564	6	638	667	-748	-782	1	0	0	0	0
1276	1584	2871	3564	6	116	144	-261	-324	1	0	0	0	0
1276	1624	3190	4060	6	22	28	-55	-70	1	0	0	0	0
1276	5324	5500	6380	6	29	121	-125	-145	0	0	0	0	0
1278	1572	2769	3406	6	1278	1572	-2769	-3406	1	0	0	0	0
1278	1917	2292	3438	6	426	639	-764	-1146	1	0	0	0	0
1278	2349	3124	5742	6	1278	2349	-3124	-5742	1	0	0	0	0
1280	1720	4096	5504	6	160	215	-512	-688	1	0	0	0	0
1280	1856	2880	2900	6	320	464	-720	-725	0	0	0	0	0
1280	2304	2400	7680	6	40	72	-75	-240	0	0	0	0	0
1280	5120	6400	7056	6	80	320	-400	-441	0	0	0	0	0
1281	1869	6405	9345	6	61	89	-305	-445	1	0	0	0	0
1281	2408	4392	8256	6	1281	2408	-4392	-8256	1	0	0	0	0
1284	1606	1926	2409	6	1284	1606	-1926	-2409	1	0	0	0	0
1287	1443	1947	2183	6	1287	1443	-1947	-2183	1	0	0	0	0
1287	1683	3627	4743	6	143	187	-403	-527	1	0	0	0	0
1287	1833	5577	7943	6	99	141	-429	-611	1	0	0	0	0
1287	2288	3888	6912	6	1287	2288	-3888	-6912	1	0	0	0	0
1288	1337	1472	1528	6	1288	1337	-1472	-1528	1	0	0	0	0
1288	1472	2093	2392	6	56	64	-91	-104	1	0	0	0	0
1288	1680	3588	4680	6	322	420	-897	-1170	1	0	0	0	0
1288	1702	3808	5032	6	644	851	-1904	-2516	1	0	0	0	0
1288	2254	2300	5796	6	28	49	-50	-126	0	0	0	0	0
1288	2744	2888	2944	6	161	343	-361	-368	0	0	0	0	0
1290	1677	3540	4602	6	430	559	-1180	-1534	1	0	0	0	0
1290	1710	3870	5130	6	43	57	-129	-171	1	0	0	0	0
1290	1935	2064	2150	6	30	45	-48	-50	0	0	0	0	0
1290	1935	2150	8256	6	30	45	-50	-192	0	0	0	0	0
1290	4128	4300	7740	6	15	48	-50	-90	0	0	0	0	0
1292	1558	2584	3116	6	34	41	-68	-82	1	0	0	0	0
1292	1615	2992	3740	6	76	95	-176	-220	1	0	0	0	0
1292	1768	4522	6188	6	38	52	-133	-182	1	0	0	0	0
1295	2275	3811	6695	6	1295	2275	-3811	-6695	1	0	0	0	0
1296	1350	1440	2160	6	72	75	-80	-120	0	0	0	0	0
1296	1404	1728	1872	6	36	39	-48	-52	1	0	0	0	0
1296	1408	1458	1584	6	648	704	-729	-792	1	0	0	0	0
1296	1584	2736	3344	6	81	99	-171	-209	1	0	0	0	0
1296	1674	3456	4464	6	72	93	-192	-248	1	0	0	0	0
1296	1728	3996	5328	6	36	48	-111	-148	1	0	0	0	0
1296	1734	1936	6144	6	648	867	-968	-3072	0	0	0	0	0
1296	1800	4896	6800	6	162	225	-612	-850	1	0	0	0	0
1296	1854	5760	8240	6	648	927	-2880	-4120	1	0	0	0	0
1296	2592	2646	3888	6	24	48	-49	-72	0	0	0	0	0
1296	2916	4416	9936	6	108	243	-368	-828	1	0	0	0	0
1296	3750	4000	6000	6	648	1875	-2000	-3000	0	0	0	0	0
1296	3888	4563	5184	6	48	144	-169	-192	0	0	0	0	0
1296	4704	5184	7776	6	27	98	-108	-162	0	0	0	0	0
1298	1452	1947	2178	6	118	132	-177	-198	1	0	0	0	0
1298	1534	2398	2834	6	649	767	-1199	-1417	1	0	0	0	0
1298	1652	3245	4130	6	22	28	-55	-70	1	0	0	0	0
1298	1837	5428	7682	6	1298	1837	-5428	-7682	1	0	0	0	0
1298	2420	3245	6050	6	118	220	-295	-550	1	0	0	0	0
1300	1560	2550	3060	6	130	156	-255	-306	1	0	0	0	0
1300	1825	5200	7300	6	52	73	-208	-292	1	0	0	0	0
1300	4394	5096	6292	6	50	169	-196	-242	0	0	0	0	0
1302	1674	3402	4374	6	217	279	-567	-729	1	0	0	0	0
1302	1743	4092	5478	6	434	581	-1364	-1826	1	0	0	0	0
1304	1696	3586	4664	6	652	848	-1793	-2332	1	0	0	0	0
1305	1479	2055	2329	6	1305	1479	-2055	-2329	1	0	0	0	0
1305	1695	3567	4633	6	1305	1695	-3567	-4633	1	0	0	0	0
1305	4176	4350	7830	6	15	48	-50	-90	0	0	0	0	0
1305	5445	5625	6525	6	29	121	-125	-145	0	0	0	0	0
1308	1392	1635	1740	6	436	464	-545	-580	1	0	0	0	0
1311	1449	1881	2079	6	437	483	-627	-693	1	0	0	0	0
1311	2875	4275	9375	6	1311	2875	-4275	-9375	1	0	0	0	0
1311	5250	5586	9660	6	437	1750	-1862	-3220	0	0	0	0	0
1312	1536	2337	2736	6	1312	1536	-2337	-2736	1	0	0	0	0
1312	3362	3364	8036	6	656	1681	-1682	-4018	0	0	0	0	0
1312	4232	4392	5002	6	656	2116	-2196	-2501	0	0	0	0	0
1313	1677	3333	4257	6	1313	1677	-3333	-4257	1	0	0	0	0
1314	2742	3942	8226	6	219	457	-657	-1371	1	0	0	0	0
1316	1904	6251	9044	6	188	272	-893	-1292	1	0	0	0	0
1316	2303	2350	5922	6	28	49	-50	-126	0	0	0	0	0
1316	2632	3682	7364	6	94	188	-263	-526	1	0	0	0	0
1320	1680	3300	4200	6	22	28	-55	-70	1	0	0	0	0
1320	1782	4320	5832	6	220	297	-720	-972	1	0	0	0	0
1320	1980	2112	2200	6	30	45	-48	-50	0	0	0	0	0
1320	1980	2200	8448	6	30	45	-50	-192	0	0	0	0	0
1320	2148	3300	5370	6	220	358	-550	-895	1	0	0	0	0
1320	2255	2880	4920	6	264	451	-576	-984	1	0	0	0	0
1320	2376	2475	7920	6	40	72	-75	-240	0	0	0	0	0
1320	2640	2695	3960	6	24	48	-49	-72	0	0	0	0	0
1320	4224	4400	7920	6	15	48	-50	-90	0	0	0	0	0
1323	1827	4851	6699	6	63	87	-231	-319	1	0	0	0	0
1323	4802	5292	7938	6	27	98	-108	-162	0	0	0	0	0
1323	6804	9126	9450	6	49	252	-338	-350	0	0	0	0	0
1326	1599	2652	3198	6	34	41	-68	-82	1	0	0	0	0
1326	1683	3276	4158	6	442	561	-1092	-1386	1	0	0	0	0
1326	1794	4386	5934	6	221	299	-731	-989	1	0	0	0	0
1330	1820	4655	6370	6	38	52	-133	-182	1	0	0	0	0
1332	1443	1776	1924	6	36	39	-48	-52	1	0	0	0	0
1332	1668	3108	3892	6	333	417	-777	-973	1	0	0	0	0
1332	1776	4107	5476	6	36	48	-111	-148	1	0	0	0	0
1332	1944	2294	3348	6	666	972	-1147	-1674	1	0	0	0	0
1332	2700	4800	8325	6	444	900	-1600	-2775	0	0	0	0	0
1333	1767	3999	5301	6	43	57	-129	-171	1	0	0	0	0
1334	5566	5750	6670	6	29	121	-125	-145	0	0	0	0	0
1335	1500	2028	4272	6	445	500	-676	-1424	0	0	0	0	0
1335	4272	4450	8010	6	15	48	-50	-90	0	0	0	0	0
1339	1911	5871	8379	6	1339	1911	-5871	-8379	1	0	0	0	0
1340	1410	1608	1692	6	670	705	-804	-846	1	0	0	0	0
1340	1550	1742	2015	6	1340	1550	-1742	-2015	1	0	0	0	0
1342	1708	3355	4270	6	22	28	-55	-70	1	0	0	0	0
1342	1958	6710	9790	6	61	89	-305	-445	1	0	0	0	0
1344	1440	7840	8400	6	84	90	-490	-525	1	0	0	0	0
1344	1536	2184	2496	6	56	64	-91	-104	1	0	0	0	0
1344	1539	1596	2500	6	1344	1539	-1596	-2500	0	0	0	0	0
1344	1672	3528	4389	0	1344	1672	3528	4389	1	1	0	0	0
1344	1932	6144	8832	6	112	161	-512	-736	1	0	0	0	0
1344	2331	4144	8400	6	192	333	-592	-1200	0	0	0	0	0
1344	2352	2400	6048	6	28	49	-50	-126	0	0	0	0	0
1344	2500	2520	5880	6	336	625	-630	-1470	0	0	0	0	0
1344	2688	2744	4032	6	24	48	-49	-72	0	0	0	0	0
1344	4032	4732	5376	6	48	144	-169	-192	0	0	0	0	0
1344	5145	5670	8750	6	192	735	-810	-1250	0	0	0	0	0
1345	1905	5649	8001	6	1345	1905	-5649	-8001	1	0	0	0	0
1348	2402	2696	4804	6	674	1201	-1348	-2402	1	0	0	0	0
1350	2025	2160	2250	6	30	45	-48	-50	0	0	0	0	0
1350	2025	2160	6250	6	270	405	-432	-1250	0	0	0	0	0
1350	2025	2250	8640	6	30	45	-50	-192	0	0	0	0	0
1350	2030	2430	3654	6	675	1015	-1215	-1827	1	0	0	0	0
1350	4320	4500	8100	6	15	48	-50	-90	0	0	0	0	0
1350	4563	5292	6534	6	50	169	-196	-242	0	0	0	0	0
1350	4900	5400	8100	6	27	98	-108	-162	0	0	0	0	0
1350	5184	5760	8640	6	75	288	-320	-480	0	0	0	0	0
1351	1449	1737	1863	6	1351	1449	-1737	-1863	1	0	0	0	0
1352	1898	5408	7592	6	52	73	-208	-292	1	0	0	0	0
1352	2880	2925	4680	6	1352	2880	-2925	-4680	0	0	0	0	0
1352	5376	6552	7644	6	338	1344	-1638	-1911	0	0	0	0	0
1353	1845	4653	6345	6	451	615	-1551	-2115	1	0	0	0	0
1356	1602	5198	6141	0	1356	1602	5198	6141	1	1	0	0	0
1356	1944	6102	8748	6	226	324	-1017	-1458	1	0	0	0	0
1358	1652	2813	3422	6	1358	1652	-2813	-3422	1	0	0	0	0
1358	2191	2716	4382	6	194	313	-388	-626	1	0	0	0	0
1360	1445	1690	4250	6	272	289	-338	-850	0	0	0	0	0
1360	1615	2560	3040	6	272	323	-512	-608	1	0	0	0	0
1360	1640	2720	3280	6	34	41	-68	-82	1	0	0	0	0
1360	1904	5360	7504	6	85	119	-335	-469	1	0	0	0	0
1360	1920	5610	7920	6	136	192	-561	-792	1	0	0	0	0
1360	2448	2550	8160	6	40	72	-75	-240	0	0	0	0	0
1360	3264	3600	4335	6	1360	3264	-3600	-4335	0	0	0	0	0
1360	5440	6800	7497	6	80	320	-400	-441	0	0	0	0	0
1363	1769	3713	4819	6	1363	1769	-3713	-4819	1	0	0	0	0
1363	5687	5875	6815	6	29	121	-125	-145	0	0	0	0	0
1364	1672	2914	3572	6	682	836	-1457	-1786	1	0	0	0	0
1364	1736	3410	4340	6	22	28	-55	-70	1	0	0	0	0
1364	1891	5104	7076	6	1364	1891	-5104	-7076	1	0	0	0	0
1364	1936	5797	8228	6	124	176	-527	-748	1	0	0	0	0
1365	4368	4550	8190	6	15	48	-50	-90	0	0	0	0	0
1365	4550	5040	7098	6	195	650	-720	-1014	0	0	0	0	0
1368	1425	1520	2280	6	72	75	-80	-120	0	0	0	0	0
1368	1482	1824	1976	6	36	39	-48	-52	1	0	0	0	0
1368	1632	2622	3128	6	684	816	-1311	-1564	1	0	0	0	0
1368	1674	1824	2232	6	228	279	-304	-372	1	0	0	0	0
1368	1710	3168	3960	6	76	95	-176	-220	1	0	0	0	0
1368	1767	3648	4712	6	72	93	-192	-248	1	0	0	0	0
1368	1824	4218	5624	6	36	48	-111	-148	1	0	0	0	0
1368	1872	4788	6552	6	38	52	-133	-182	1	0	0	0	0
1368	2508	4428	8118	6	228	418	-738	-1353	1	0	0	0	0
1368	2736	2793	4104	6	24	48	-49	-72	0	0	0	0	0
1369	1711	2349	9971	0	1369	1711	2349	9971	0	1	0	0	0
1372	2016	2058	4116	6	98	144	-147	-294	0	0	0	0	0
1372	2058	2268	8232	6	98	147	-162	-588	0	0	0	0	0
1372	2401	2450	6174	6	28	49	-50	-126	0	0	0	0	0
1372	2674	3247	5746	6	1372	2674	-3247	-5746	0	0	0	0	0
1372	7056	9464	9800	6	49	252	-338	-350	0	0	0	0	0
1375	3721	3871	4345	6	1375	3721	-3871	-4345	0	0	0	0	0
1376	1419	1536	1584	6	1376	1419	-1536	-1584	1	0	0	0	0
1376	1824	4128	5472	6	43	57	-129	-171	1	0	0	0	0
1377	1581	8019	9207	0	459	527	2673	3069	1	1	0	0	0
1377	1683	2907	3553	6	81	99	-171	-209	1	0	0	0	0
1377	4998	5508	8262	6	27	98	-108	-162	0	0	0	0	0
1377	5049	5577	6561	6	459	1683	-1859	-2187	0	0	0	0	0
1378	1924	5353	7474	6	1378	1924	-5353	-7474	1	0	0	0	0
1379	1666	4334	5236	0	1379	1666	4334	5236	1	1	0	0	0
1380	1620	2484	2916	6	115	135	-207	-243	1	0	0	0	0
1380	2070	2208	2300	6	30	45	-48	-50	0	0	0	0	0
1380	2070	2300	8832	6	30	45	-50	-192	0	0	0	0	0
1380	3120	4140	7865	0	276	624	828	1573	0	1	0	0	0
1380	4416	4600	8280	6	15	48	-50	-90	0	0	0	0	0
1386	1617	2436	2842	6	198	231	-348	-406	1	0	0	0	0
1386	1764	3465	4410	6	22	28	-55	-70	1	0	0	0	0
1386	1914	5082	7018	6	63	87	-231	-319	1	0	0	0	0
1386	1974	6006	8554	6	99	141	-429	-611	1	0	0	0	0
1386	1980	6111	8730	6	154	220	-679	-970	1	0	0	0	0
1386	3003	4428	9594	6	462	1001	-1476	-3198	1	0	0	0	0
1387	1463	1679	1771	6	1387	1463	-1679	-1771	1	0	0	0	0
1390	1985	6116	8734	6	1390	1985	-6116	-8734	1	0	0	0	0
1392	1728	3132	3888	6	116	144	-261	-324	1	0	0	0	0
1392	1914	4992	6864	6	232	319	-832	-1144	1	0	0	0	0
1392	2784	2842	4176	6	24	48	-49	-72	0	0	0	0	0
1392	2871	4096	8448	6	1392	2871	-4096	-8448	1	0	0	0	0
1392	4176	4901	5568	6	48	144	-169	-192	0	0	0	0	0
1392	5808	6000	6960	6	29	121	-125	-145	0	0	0	0	0
1392	9702	9744	9856	6	696	4851	-4872	-4928	0	0	0	0	0
1394	1681	2788	3362	6	34	41	-68	-82	1	0	0	0	0
1394	1836	4059	5346	6	1394	1836	-4059	-5346	1	0	0	0	0
1395	1605	2325	2675	6	279	321	-465	-535	1	0	0	0	0
1395	2430	4030	7020	6	279	486	-806	-1404	1	0	0	0	0
1395	4464	4650	8370	6	15	48	-50	-90	0	0	0	0	0
1397	2013	6477	9333	6	1397	2013	-6477	-9333	1	0	0	0	0
1397	2321	2921	4853	6	1397	2321	-2921	-4853	1	0	0	0	0
1400	1408	1694	4312	6	700	704	-847	-2156	0	0	0	0	0
1400	1600	2275	2600	6	56	64	-91	-104	1	0	0	0	0
1400	2240	2765	4424	6	200	320	-395	-632	1	0	0	0	0
1400	2450	2500	6300	6	28	49	-50	-126	0	0	0	0	0
1400	2520	2625	8400	6	40	72	-75	-240	0	0	0	0	0
1400	3528	3600	6300	6	350	882	-900	-1575	0	0	0	0	0
1400	4732	5488	6776	6	50	169	-196	-242	0	0	0	0	0
1404	1521	1872	2028	6	36	39	-48	-52	1	0	0	0	0
1404	1656	2574	3036	6	234	276	-429	-506	1	0	0	0	0
1404	1846	1944	2556	6	702	923	-972	-1278	1	0	0	0	0
1404	1872	4329	5772	6	36	48	-111	-148	1	0	0	0	0
1404	1971	5616	7884	6	52	73	-208	-292	1	0	0	0	0
1404	1989	5904	8364	6	468	663	-1968	-2788	1	0	0	0	0
1404	5096	5616	8424	6	27	98	-108	-162	0	0	0	0	0
1406	1739	3116	3854	6	1406	1739	-3116	-3854	1	0	0	0	0
1406	1924	4921	6734	6	38	52	-133	-182	1	0	0	0	0
1406	1938	5106	7038	6	703	969	-2553	-3519	1	0	0	0	0
1408	1562	2048	2272	6	704	781	-1024	-1136	1	0	0	0	0
1408	1792	3520	4480	6	22	28	-55	-70	1	0	0	0	0
1408	3872	4312	5408	6	176	484	-539	-676	0	0	0	0	0
1410	2115	2256	2350	6	30	45	-48	-50	0	0	0	0	0
1410	2115	2350	9024	6	30	45	-50	-192	0	0	0	0	0
1410	2340	2585	4290	6	282	468	-517	-858	1	0	0	0	0
1410	2820	3945	7890	6	94	188	-263	-526	1	0	0	0	0
1410	4512	4700	8460	6	15	48	-50	-90	0	0	0	0	0
1411	1743	3111	3843	6	1411	1743	-3111	-3843	1	0	0	0	0
1412	2056	2824	4112	6	353	514	-706	-1028	1	0	0	0	0
1414	1561	2020	2230	6	1414	1561	-2020	-2230	1	0	0	0	0
1416	1584	2124	2376	6	118	132	-177	-198	1	0	0	0	0
1416	2640	3540	6600	6	118	220	-295	-550	1	0	0	0	0
1416	2832	2891	4248	6	24	48	-49	-72	0	0	0	0	0
1419	1881	4257	5643	6	43	57	-129	-171	1	0	0	0	0
1420	3380	3520	3905	6	284	676	-704	-781	0	0	0	0	0
1421	2059	6811	9869	6	1421	2059	-6811	-9869	1	0	0	0	0
1421	5929	6125	7105	6	29	121	-125	-145	0	0	0	0	0
1424	1536	1869	2016	6	1424	1536	-1869	-2016	1	0	0	0	0
1424	6408	7056	7200	6	178	801	-882	-900	0	0	0	0	0
1425	4560	4750	8550	6	15	48	-50	-90	0	0	0	0	0
1425	5472	6080	9120	6	75	288	-320	-480	0	0	0	0	0
1428	1530	8330	8925	6	84	90	-490	-525	1	0	0	0	0
1428	1722	2856	3444	6	34	41	-68	-82	1	0	0	0	0
1428	2499	2550	6426	6	28	49	-50	-126	0	0	0	0	0
1430	1570	2002	2198	6	715	785	-1001	-1099	1	0	0	0	0
1430	1716	2805	3366	6	130	156	-255	-306	1	0	0	0	0
1430	1820	3575	4550	6	22	28	-55	-70	1	0	0	0	0
1430	1870	4030	5270	6	143	187	-403	-527	1	0	0	0	0
1430	1885	4180	5510	6	286	377	-836	-1102	1	0	0	0	0
1431	5194	5724	8586	6	27	98	-108	-162	0	0	0	0	0
