p	u	t	w	a	b	c	d	flags	r0	r1	r2	r3
37	12	0	35	0	1	4	19	t0+qgcd+root0+rad0	0	0	26	27
37	12	0	35	0	1	4	18	t0+qgcd+root0+rad0	0	0	21	21
37	12	0	35	0	36	33	19	t0+qgcd+root0+rad0	0	0	21	21
37	12	0	35	0	36	33	18	t0+qgcd+root0+rad0	0	0	26	27
37	12	4	0	34	3	26	11	rootrep+rad0	16	0	0	0
37	12	4	0	34	3	11	26	rootrep+rad0	16	0	0	0
37	12	4	0	3	34	26	11	rootrep+rad0	16	0	0	0
37	12	4	0	3	34	11	26	rootrep+rad0	16	0	0	0
37	12	14	5	1	36	7	30	qgcd+rootrep+rad0	12	0	0	0
37	12	14	5	1	36	30	7	qgcd+rootrep+rad0	12	0	0	0
37	12	14	5	36	1	7	30	qgcd+rootrep+rad0	12	0	0	0
37	12	14	5	36	1	30	7	qgcd+rootrep+rad0	12	0	0	0
37	12	15	18	13	19	19	6	rootrep	1	33	30	30
37	12	15	18	13	19	18	6	rootrep+rad0	36	10	0	0
37	12	15	18	13	18	19	6	rootrep+rad0	36	10	0	0
37	12	15	18	24	19	18	31	rootrep+rad0	36	10	0	0
37	12	15	18	24	18	19	31	rootrep+rad0	36	10	0	0
37	12	15	18	24	18	18	31	rootrep	1	33	30	30
37	12	25	0	13	24	19	18	qgcd+rootrep+rad0	33	0	0	0
37	12	25	0	13	24	18	19	qgcd+rootrep+rad0	33	0	0	0
37	12	25	0	24	13	19	18	qgcd+rootrep+rad0	33	0	0	0
37	12	25	0	24	13	18	19	qgcd+rootrep+rad0	33	0	0	0
37	12	29	30	22	22	23	14	qgcd+rootrep+rad0	4	26	26	0
37	12	29	30	22	22	14	23	qgcd+rootrep+rad0	4	26	26	0
37	12	29	30	22	15	23	23	qgcd+rootrep+rad0	4	0	0	28
37	12	29	30	22	15	23	14	qgcd+rootrep+rad0	33	0	0	0
37	12	29	30	22	15	14	23	qgcd+rootrep+rad0	33	0	0	0
37	12	29	30	22	15	14	14	qgcd+rootrep+rad0	4	0	0	28
37	12	29	30	15	22	23	23	qgcd+rootrep+rad0	4	0	0	28
37	12	29	30	15	22	23	14	qgcd+rootrep+rad0	33	0	0	0
37	12	29	30	15	22	14	23	qgcd+rootrep+rad0	33	0	0	0
37	12	29	30	15	22	14	14	qgcd+rootrep+rad0	4	0	0	28
37	12	29	30	15	15	23	14	qgcd+rootrep+rad0	4	26	26	0
37	12	29	30	15	15	14	23	qgcd+rootrep+rad0	4	26	26	0
37	13	0	36	0	35	11	5	t0+qgcd+root0+rad0	0	0	34	34
37	13	0	36	0	2	26	32	t0+qgcd+root0+rad0	0	0	34	34
37	13	7	29	1	36	7	30	qgcd+rootrep+rad0	12	0	0	0
37	13	7	29	1	36	30	7	qgcd+rootrep+rad0	12	0	0	0
37	13	7	29	36	1	7	30	qgcd+rootrep+rad0	12	0	0	0
37	13	7	29	36	1	30	7	qgcd+rootrep+rad0	12	0	0	0
37	14	15	35	35	35	12	25	qgcd+rootrep+rad0	16	27	27	0
37	14	15	35	35	35	25	12	qgcd+rootrep+rad0	16	27	27	0
37	14	15	35	35	2	12	12	qgcd+rootrep+rad0	16	0	0	27
37	14	15	35	35	2	12	25	qgcd+rootrep+rad0	21	0	0	0
37	14	15	35	35	2	25	12	qgcd+rootrep+rad0	21	0	0	0
37	14	15	35	35	2	25	25	qgcd+rootrep+rad0	16	0	0	27
37	14	15	35	2	35	12	12	qgcd+rootrep+rad0	16	0	0	27
37	14	15	35	2	35	12	25	qgcd+rootrep+rad0	21	0	0	0
37	14	15	35	2	35	25	12	qgcd+rootrep+rad0	21	0	0	0
37	14	15	35	2	35	25	25	qgcd+rootrep+rad0	16	0	0	27
37	14	15	35	2	2	12	25	qgcd+rootrep+rad0	16	27	27	0
37	14	15	35	2	2	25	12	qgcd+rootrep+rad0	16	27	27	0
37	14	27	12	0	13	24	19	root0+rootrep+rad0	0	0	0	0
37	14	27	12	0	13	24	18	root0+rootrep+rad0	0	0	0	0
37	14	27	12	0	24	13	19	root0+rootrep+rad0	0	0	0	0
37	14	27	12	0	24	13	18	root0+rootrep+rad0	0	0	0	0
37	14	30	1	0	23	30	17	qrep+root0+rad0	0	0	10	33
37	14	30	1	0	14	7	20	qrep+root0+rad0	0	0	10	33
37	15	0	19	0	5	10	10	t0+qgcd+root0+rootrep+rad0	0	0	1	30
37	15	0	19	0	5	10	27	t0+qgcd+root0+rootrep+rad0	0	0	12	0
37	15	0	19	0	5	27	10	t0+qgcd+root0+rootrep+rad0	0	0	12	0
37	15	0	19	0	5	27	27	t0+qgcd+root0+rootrep+rad0	0	0	33	10
37	15	0	19	0	32	10	10	t0+qgcd+root0+rootrep+rad0	0	0	33	10
37	15	0	19	0	32	10	27	t0+qgcd+root0+rootrep+rad0	0	0	12	0
37	15	0	19	0	32	27	10	t0+qgcd+root0+rootrep+rad0	0	0	12	0
37	15	0	19	0	32	27	27	t0+qgcd+root0+rootrep+rad0	0	0	1	30
37	15	0	34	0	33	8	8	t0+qgcd+root0+rootrep+rad0	0	0	34	26
37	15	0	34	0	33	8	29	t0+qgcd+root0+rootrep+rad0	0	0	9	0
37	15	0	34	0	33	29	8	t0+qgcd+root0+rootrep+rad0	0	0	9	0
37	15	0	34	0	33	29	29	t0+qgcd+root0+rootrep+rad0	0	0	10	4
37	15	0	34	0	4	8	8	t0+qgcd+root0+rootrep+rad0	0	0	10	4
37	15	0	34	0	4	8	29	t0+qgcd+root0+rootrep+rad0	0	0	9	0
37	15	0	34	0	4	29	8	t0+qgcd+root0+rootrep+rad0	0	0	9	0
37	15	0	34	0	4	29	29	t0+qgcd+root0+rootrep+rad0	0	0	34	26
37	15	3	4	9	8	8	25	qgcd+rootrep	7	4	28	28
37	15	3	4	9	29	29	25	qgcd+rootrep	7	10	30	30
37	15	3	4	28	8	8	12	qgcd+rootrep	7	10	30	30
37	15	3	4	28	29	29	12	qgcd+rootrep	7	4	28	28
37	15	13	36	5	32	6	31	qgcd+rootrep+rad0	12	0	0	0
37	15	13	36	5	32	31	6	qgcd+rootrep+rad0	12	0	0	0
37	15	13	36	32	5	6	31	qgcd+rootrep+rad0	12	0	0	0
37	15	13	36	32	5	31	6	qgcd+rootrep+rad0	12	0	0	0
37	15	24	34	1	1	13	24	rootrep+rad0	16	34	34	0
37	15	24	34	1	1	24	13	rootrep+rad0	16	34	34	0
37	15	24	34	1	36	13	13	rootrep+rad0	16	0	0	26
37	15	24	34	1	36	13	24	rootrep+rad0	21	0	0	0
37	15	24	34	1	36	24	13	rootrep+rad0	21	0	0	0
37	15	24	34	1	36	24	24	rootrep+rad0	16	0	0	26
37	15	24	34	36	1	13	13	rootrep+rad0	16	0	0	26
37	15	24	34	36	1	13	24	rootrep+rad0	21	0	0	0
37	15	24	34	36	1	24	13	rootrep+rad0	21	0	0	0
37	15	24	34	36	1	24	24	rootrep+rad0	16	0	0	26
37	15	24	34	36	36	13	24	rootrep+rad0	16	34	34	0
37	15	24	34	36	36	24	13	rootrep+rad0	16	34	34	0
37	15	26	6	34	10	27	16	qrep+qgcd+rootrep+rad0	27	34	0	0
37	15	26	6	34	10	27	21	qrep+qgcd+rootrep+rad0	10	30	0	0
37	15	26	6	34	27	10	16	qrep+qgcd+rootrep+rad0	27	34	0	0
37	15	26	6	34	27	10	21	qrep+qgcd+rootrep+rad0	10	30	0	0
37	15	26	6	3	10	27	16	qrep+qgcd+rootrep+rad0	10	30	0	0
37	15	26	6	3	10	27	21	qrep+qgcd+rootrep+rad0	27	34	0	0
37	15	26	6	3	27	10	16	qrep+qgcd+rootrep+rad0	10	30	0	0
37	15	26	6	3	27	10	21	qrep+qgcd+rootrep+rad0	27	34	0	0
37	15	33	21	0	23	5	21	root0+rad0	0	0	10	33
37	15	33	21	0	14	32	16	root0+rad0	0	0	10	33
37	16	0	8	0	9	27	19	t0+qgcd+root0+rad0	0	0	26	25
37	16	0	8	0	28	10	18	t0+qgcd+root0+rad0	0	0	26	25
37	16	0	25	0	33	33	10	t0+qgcd+root0+rootrep+rad0	0	0	9	9
37	16	0	25	0	33	33	27	t0+qgcd+root0+rootrep+rad0	0	0	16	16
37	16	0	25	0	33	4	10	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	16	0	25	0	33	4	27	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	16	0	25	0	4	33	10	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	16	0	25	0	4	33	27	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	16	0	25	0	4	4	10	t0+qgcd+root0+rootrep+rad0	0	0	16	16
37	16	0	25	0	4	4	27	t0+qgcd+root0+rootrep+rad0	0	0	9	9
37	16	0	36	0	35	7	8	t0+qgcd+root0+rad0	0	0	9	12
37	16	0	36	0	2	30	29	t0+qgcd+root0+rad0	0	0	9	12
37	16	23	25	1	35	35	33	qgcd+rootrep	21	34	11	11
37	16	23	25	1	35	2	33	qgcd+rootrep+rad0	16	9	0	0
37	16	23	25	1	2	35	33	qgcd+rootrep+rad0	16	9	0	0
37	16	23	25	1	2	2	33	qgcd+rootrep	21	10	26	26
37	16	23	25	36	35	35	4	qgcd+rootrep	21	10	26	26
37	16	23	25	36	35	2	4	qgcd+rootrep+rad0	16	9	0	0
37	16	23	25	36	2	35	4	qgcd+rootrep+rad0	16	9	0	0
37	16	23	25	36	2	2	4	qgcd+rootrep	21	34	11	11
37	16	27	14	9	9	34	3	qgcd+rootrep+rad0	11	9	9	0
37	16	27	14	9	9	3	34	qgcd+rootrep+rad0	11	9	9	0
37	16	27	14	9	28	34	34	qgcd+rootrep+rad0	11	0	0	36
37	16	27	14	9	28	34	3	qgcd+rootrep+rad0	26	0	0	0
37	16	27	14	9	28	3	34	qgcd+rootrep+rad0	26	0	0	0
37	16	27	14	9	28	3	3	qgcd+rootrep+rad0	11	0	0	36
37	16	27	14	28	9	34	34	qgcd+rootrep+rad0	11	0	0	36
37	16	27	14	28	9	34	3	qgcd+rootrep+rad0	26	0	0	0
37	16	27	14	28	9	3	34	qgcd+rootrep+rad0	26	0	0	0
37	16	27	14	28	9	3	3	qgcd+rootrep+rad0	11	0	0	36
37	16	27	14	28	28	34	3	qgcd+rootrep+rad0	11	9	9	0
37	16	27	14	28	28	3	34	qgcd+rootrep+rad0	11	9	9	0
37	17	0	2	0	1	9	29	t0+qgcd+root0+rad0	0	0	4	33
37	17	0	2	0	36	28	8	t0+qgcd+root0+rad0	0	0	4	33
37	17	0	11	0	1	10	27	t0+qgcd+root0+rootrep+rad0	0	0	12	0
37	17	0	11	0	1	27	10	t0+qgcd+root0+rootrep+rad0	0	0	12	0
37	17	0	11	0	36	10	27	t0+qgcd+root0+rootrep+rad0	0	0	12	0
37	17	0	11	0	36	27	10	t0+qgcd+root0+rootrep+rad0	0	0	12	0
37	17	0	26	0	26	11	10	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	17	0	26	0	26	11	27	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	17	0	26	0	11	26	10	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	17	0	26	0	11	26	27	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	17	12	10	0	23	32	29	root0+rad0	0	0	10	33
37	17	12	10	0	14	5	8	root0+rad0	0	0	10	33
37	17	20	30	22	9	28	13	rootrep+rad0	33	28	0	0
37	17	20	30	22	28	9	13	rootrep+rad0	33	28	0	0
37	17	20	30	22	28	28	13	rootrep	4	1	25	25
37	17	20	30	15	9	9	24	rootrep	4	1	25	25
37	17	20	30	15	9	28	24	rootrep+rad0	33	28	0	0
37	17	20	30	15	28	9	24	rootrep+rad0	33	28	0	0
37	17	25	21	7	7	7	30	rootrep+rad0	4	0	0	0
37	17	25	21	7	7	30	7	rootrep+rad0	4	0	0	0
37	17	25	21	7	7	30	30	rootrep+rad0	33	0	0	0
37	17	25	21	7	30	7	7	rootrep+rad0	4	0	0	0
37	17	25	21	7	30	7	30	rootrep+rad0	33	0	0	0
37	17	25	21	7	30	30	7	rootrep+rad0	33	0	0	0
37	17	25	21	7	30	30	30	rootrep+rad0	4	0	0	0
37	17	25	21	30	7	7	7	rootrep+rad0	4	0	0	0
37	17	25	21	30	7	7	30	rootrep+rad0	33	0	0	0
37	17	25	21	30	7	30	7	rootrep+rad0	33	0	0	0
37	17	25	21	30	7	30	30	rootrep+rad0	4	0	0	0
37	17	25	21	30	30	7	7	rootrep+rad0	33	0	0	0
37	17	25	21	30	30	7	30	rootrep+rad0	4	0	0	0
37	17	25	21	30	30	30	7	rootrep+rad0	4	0	0	0
37	17	27	36	7	8	29	12	qrep+qgcd+rootrep+rad0	26	3	0	0
37	17	27	36	7	8	29	25	qrep+qgcd+rootrep+rad0	11	7	0	0
37	17	27	36	7	29	8	12	qrep+qgcd+rootrep+rad0	26	3	0	0
37	17	27	36	7	29	8	25	qrep+qgcd+rootrep+rad0	11	7	0	0
37	17	27	36	30	8	29	12	qrep+qgcd+rootrep+rad0	11	7	0	0
37	17	27	36	30	8	29	25	qrep+qgcd+rootrep+rad0	26	3	0	0
37	17	27	36	30	29	8	12	qrep+qgcd+rootrep+rad0	11	7	0	0
37	17	27	36	30	29	8	25	qrep+qgcd+rootrep+rad0	26	3	0	0
37	18	0	5	0	9	3	18	t0+qgcd+root0+rad0	0	0	11	11
37	18	0	5	0	28	34	19	t0+qgcd+root0+rad0	0	0	11	11
37	18	0	14	0	23	13	17	t0+qgcd+root0+rad0	0	0	4	36
37	18	0	14	0	23	24	17	t0+qgcd+root0+rad0	0	0	34	26
37	18	0	14	0	14	13	20	t0+qgcd+root0+rad0	0	0	34	26
37	18	0	14	0	14	24	20	t0+qgcd+root0+rad0	0	0	4	36
37	18	9	7	34	34	13	5	qrep+qgcd+rootrep	30	27	27	16
37	18	9	7	34	34	13	32	qrep+qgcd+rootrep	7	3	3	3
37	18	9	7	34	34	24	5	qrep+qgcd+rootrep	7	16	16	21
37	18	9	7	34	34	24	32	qrep+qgcd+rootrep	30	10	10	1
37	18	9	7	34	3	13	5	qrep+qgcd+rootrep+rad0	7	0	0	33
37	18	9	7	34	3	13	32	qrep+qgcd+rootrep+rad0	30	0	0	27
37	18	9	7	34	3	24	5	qrep+qgcd+rootrep+rad0	30	0	0	27
37	18	9	7	34	3	24	32	qrep+qgcd+rootrep+rad0	7	0	0	33
37	18	9	7	3	34	13	5	qrep+qgcd+rootrep+rad0	7	0	0	33
37	18	9	7	3	34	13	32	qrep+qgcd+rootrep+rad0	30	0	0	27
37	18	9	7	3	34	24	5	qrep+qgcd+rootrep+rad0	30	0	0	27
37	18	9	7	3	34	24	32	qrep+qgcd+rootrep+rad0	7	0	0	33
37	18	9	7	3	3	13	5	qrep+qgcd+rootrep	30	10	10	1
37	18	9	7	3	3	13	32	qrep+qgcd+rootrep	7	16	16	21
37	18	9	7	3	3	24	5	qrep+qgcd+rootrep	7	3	3	3
37	18	9	7	3	3	24	32	qrep+qgcd+rootrep	30	27	27	16
37	18	11	15	1	11	17	17	qgcd+rootrep	34	3	36	11
37	18	11	15	1	11	20	20	qgcd+rootrep	34	1	16	25
37	18	11	15	36	26	17	17	qgcd+rootrep	34	1	16	25
37	18	11	15	36	26	20	20	qgcd+rootrep	34	3	36	11
37	18	23	29	0	34	5	32	root0+rootrep+rad0	0	0	4	0
37	18	23	29	0	34	32	5	root0+rootrep+rad0	0	0	4	0
37	18	23	29	0	3	5	32	root0+rootrep+rad0	0	0	4	0
37	18	23	29	0	3	32	5	root0+rootrep+rad0	0	0	4	0
37	18	25	9	0	1	11	33	root0+rad0	0	0	1	26
37	18	25	9	0	36	26	4	root0+rad0	0	0	1	26
37	18	28	30	34	34	34	3	qrep+qgcd+rootrep+rad0	30	0	0	0
37	18	28	30	34	34	3	34	qrep+qgcd+rootrep+rad0	30	0	0	0
37	18	28	30	34	34	3	3	qrep+qgcd+rootrep+rad0	7	0	0	0
37	18	28	30	34	3	34	34	qrep+qgcd+rootrep+rad0	30	0	0	0
37	18	28	30	34	3	34	3	qrep+qgcd+rootrep+rad0	7	0	0	0
37	18	28	30	34	3	3	34	qrep+qgcd+rootrep+rad0	7	0	0	0
37	18	28	30	34	3	3	3	qrep+qgcd+rootrep+rad0	30	0	0	0
37	18	28	30	3	34	34	34	qrep+qgcd+rootrep+rad0	30	0	0	0
37	18	28	30	3	34	34	3	qrep+qgcd+rootrep+rad0	7	0	0	0
37	18	28	30	3	34	3	34	qrep+qgcd+rootrep+rad0	7	0	0	0
37	18	28	30	3	34	3	3	qrep+qgcd+rootrep+rad0	30	0	0	0
37	18	28	30	3	3	34	34	qrep+qgcd+rootrep+rad0	7	0	0	0
37	18	28	30	3	3	34	3	qrep+qgcd+rootrep+rad0	30	0	0	0
37	18	28	30	3	3	3	34	qrep+qgcd+rootrep+rad0	30	0	0	0
37	18	28	36	22	5	8	20	qrep	25	4	30	3
37	18	28	36	15	32	29	17	qrep	25	4	30	3
37	19	0	16	0	22	33	17	t0+qgcd+root0+rad0	0	0	34	7
37	19	0	16	0	15	4	20	t0+qgcd+root0+rad0	0	0	34	7
37	19	9	21	34	26	19	18	qrep+qgcd+rootrep+rad0	1	16	3	0
37	19	9	21	34	26	18	19	qrep+qgcd+rootrep+rad0	1	16	3	0
37	19	9	21	34	11	19	18	qrep+qgcd+rootrep+rad0	36	12	7	0
37	19	9	21	34	11	18	19	qrep+qgcd+rootrep+rad0	36	12	7	0
37	19	9	21	3	26	19	18	qrep+qgcd+rootrep+rad0	36	12	7	0
37	19	9	21	3	26	18	19	qrep+qgcd+rootrep+rad0	36	12	7	0
37	19	9	21	3	11	19	18	qrep+qgcd+rootrep+rad0	1	16	3	0
37	19	9	21	3	11	18	19	qrep+qgcd+rootrep+rad0	1	16	3	0
37	19	22	35	0	10	10	10	qgcd+root0+rootrep+rad0	0	0	3	3
37	19	22	35	0	10	10	27	qgcd+root0+rootrep+rad0	0	0	0	0
37	19	22	35	0	10	27	10	qgcd+root0+rootrep+rad0	0	0	0	0
37	19	22	35	0	10	27	27	qgcd+root0+rootrep+rad0	0	0	0	0
37	19	22	35	0	27	10	10	qgcd+root0+rootrep+rad0	0	0	0	0
37	19	22	35	0	27	10	27	qgcd+root0+rootrep+rad0	0	0	0	0
37	19	22	35	0	27	27	10	qgcd+root0+rootrep+rad0	0	0	0	0
37	19	22	35	0	27	27	27	qgcd+root0+rootrep+rad0	0	0	3	3
37	19	26	14	8	29	6	31	rootrep+rad0	10	0	0	0
37	19	26	14	8	29	31	6	rootrep+rad0	10	0	0	0
37	19	26	14	29	8	6	31	rootrep+rad0	10	0	0	0
37	19	26	14	29	8	31	6	rootrep+rad0	10	0	0	0
37	19	35	8	34	10	17	17	rootrep	25	28	7	36
37	19	35	8	34	10	17	20	rootrep+rad0	12	34	16	0
37	19	35	8	34	10	20	17	rootrep+rad0	12	34	16	0
37	19	35	8	34	10	20	20	rootrep	25	36	26	1
37	19	35	8	3	27	17	17	rootrep	25	36	26	1
37	19	35	8	3	27	17	20	rootrep+rad0	12	34	16	0
37	19	35	8	3	27	20	17	rootrep+rad0	12	34	16	0
37	19	35	8	3	27	20	20	rootrep	25	28	7	36
37	20	4	29	23	14	13	24	qgcd+rootrep+rad0	9	0	0	0
37	20	4	29	23	14	24	13	qgcd+rootrep+rad0	9	0	0	0
37	20	4	29	14	23	13	24	qgcd+rootrep+rad0	9	0	0	0
37	20	4	29	14	23	24	13	qgcd+rootrep+rad0	9	0	0	0
37	20	21	1	0	23	8	29	root0+rootrep+rad0	0	0	9	0
37	20	21	1	0	23	29	8	root0+rootrep+rad0	0	0	9	0
37	20	21	1	0	14	8	29	root0+rootrep+rad0	0	0	9	0
37	20	21	1	0	14	29	8	root0+rootrep+rad0	0	0	9	0
37	20	27	11	22	14	18	20	qrep	28	3	12	26
37	20	27	11	15	23	19	17	qrep	28	3	12	26
37	20	29	15	35	2	33	4	qgcd+rootrep+rad0	27	0	0	0
37	20	29	15	35	2	4	33	qgcd+rootrep+rad0	27	0	0	0
37	20	29	15	2	35	33	4	qgcd+rootrep+rad0	27	0	0	0
37	20	29	15	2	35	4	33	qgcd+rootrep+rad0	27	0	0	0
37	20	33	14	23	32	6	6	qgcd+rootrep	4	4	21	16
37	20	33	14	23	32	6	31	qgcd+rootrep+rad0	33	10	28	0
37	20	33	14	23	32	31	6	qgcd+rootrep+rad0	33	10	28	0
37	20	33	14	23	32	31	31	qgcd+rootrep	4	25	25	4
37	20	33	14	14	5	6	6	qgcd+rootrep	4	25	25	4
37	20	33	14	14	5	6	31	qgcd+rootrep+rad0	33	10	28	0
37	20	33	14	14	5	31	6	qgcd+rootrep+rad0	33	10	28	0
37	20	33	14	14	5	31	31	qgcd+rootrep	4	4	21	16
37	21	0	9	0	26	13	24	t0+qgcd+root0+rootrep+rad0	0	0	1	0
37	21	0	9	0	26	24	13	t0+qgcd+root0+rootrep+rad0	0	0	1	0
37	21	0	9	0	11	13	24	t0+qgcd+root0+rootrep+rad0	0	0	1	0
37	21	0	9	0	11	24	13	t0+qgcd+root0+rootrep+rad0	0	0	1	0
37	21	0	24	0	26	26	5	t0+qgcd+root0+rootrep+rad0	0	0	25	25
37	21	0	24	0	26	11	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	21	0	24	0	26	11	32	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	21	0	24	0	11	26	5	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	21	0	24	0	11	26	32	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	21	0	24	0	11	11	32	t0+qgcd+root0+rootrep+rad0	0	0	25	25
37	21	20	1	0	1	19	18	root0+rootrep+rad0	0	0	10	0
37	21	20	1	0	1	18	19	root0+rootrep+rad0	0	0	10	0
37	21	20	1	0	36	19	18	root0+rootrep+rad0	0	0	10	0
37	21	20	1	0	36	18	19	root0+rootrep+rad0	0	0	10	0
37	21	31	6	26	26	12	25	qgcd+rootrep+rad0	3	21	21	0
37	21	31	6	26	26	25	12	qgcd+rootrep+rad0	3	21	21	0
37	21	31	6	26	11	12	12	qgcd+rootrep+rad0	3	0	0	1
37	21	31	6	26	11	12	25	qgcd+rootrep+rad0	34	0	0	0
37	21	31	6	26	11	25	12	qgcd+rootrep+rad0	34	0	0	0
37	21	31	6	26	11	25	25	qgcd+rootrep+rad0	3	0	0	1
37	21	31	6	11	26	12	12	qgcd+rootrep+rad0	3	0	0	1
37	21	31	6	11	26	12	25	qgcd+rootrep+rad0	34	0	0	0
37	21	31	6	11	26	25	12	qgcd+rootrep+rad0	34	0	0	0
37	21	31	6	11	26	25	25	qgcd+rootrep+rad0	3	0	0	1
37	21	31	6	11	11	12	25	qgcd+rootrep+rad0	3	21	21	0
37	21	31	6	11	11	25	12	qgcd+rootrep+rad0	3	21	21	0
37	22	9	24	17	17	6	31	rootrep+rad0	30	10	10	0
37	22	9	24	17	17	31	6	rootrep+rad0	30	10	10	0
37	22	9	24	17	20	6	6	rootrep+rad0	30	0	0	25
37	22	9	24	17	20	6	31	rootrep+rad0	7	0	0	0
37	22	9	24	17	20	31	6	rootrep+rad0	7	0	0	0
37	22	9	24	17	20	31	31	rootrep+rad0	30	0	0	25
37	22	9	24	20	17	6	6	rootrep+rad0	30	0	0	25
37	22	9	24	20	17	6	31	rootrep+rad0	7	0	0	0
37	22	9	24	20	17	31	6	rootrep+rad0	7	0	0	0
37	22	9	24	20	17	31	31	rootrep+rad0	30	0	0	25
37	22	9	24	20	20	6	31	rootrep+rad0	30	10	10	0
37	22	9	24	20	20	31	6	rootrep+rad0	30	10	10	0
37	22	15	15	34	10	29	29	rootrep	4	12	21	33
37	22	15	15	3	27	8	8	rootrep	4	12	21	33
37	22	26	30	7	5	8	16	qrep	3	9	26	33
37	22	26	30	30	32	29	21	qrep	3	9	26	33
37	23	0	31	0	23	23	23	t0+qgcd+root0+rootrep+rad0	0	0	3	3
37	23	0	31	0	23	23	14	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	23	0	31	0	23	14	23	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	23	0	31	0	23	14	14	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	23	0	31	0	14	23	23	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	23	0	31	0	14	23	14	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	23	0	31	0	14	14	23	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	23	0	31	0	14	14	14	t0+qgcd+root0+rootrep+rad0	0	0	3	3
37	23	7	1	0	1	22	28	qrep+root0+rad0	0	0	1	9
37	23	7	1	0	36	15	9	qrep+root0+rad0	0	0	1	9
37	23	12	13	10	10	16	21	qgcd+rootrep+rad0	4	28	28	0
37	23	12	13	10	10	21	16	qgcd+rootrep+rad0	4	28	28	0
37	23	12	13	10	27	16	16	qgcd+rootrep+rad0	4	0	0	26
37	23	12	13	10	27	16	21	qgcd+rootrep+rad0	33	0	0	0
37	23	12	13	10	27	21	16	qgcd+rootrep+rad0	33	0	0	0
37	23	12	13	10	27	21	21	qgcd+rootrep+rad0	4	0	0	26
37	23	12	13	27	10	16	16	qgcd+rootrep+rad0	4	0	0	26
37	23	12	13	27	10	16	21	qgcd+rootrep+rad0	33	0	0	0
37	23	12	13	27	10	21	16	qgcd+rootrep+rad0	33	0	0	0
37	23	12	13	27	10	21	21	qgcd+rootrep+rad0	4	0	0	26
37	23	12	13	27	27	16	21	qgcd+rootrep+rad0	4	28	28	0
37	23	12	13	27	27	21	16	qgcd+rootrep+rad0	4	28	28	0
37	23	18	29	0	17	20	12	root0+rootrep+rad0	0	0	0	0
37	23	18	29	0	17	20	25	root0+rootrep+rad0	0	0	0	0
37	23	18	29	0	20	17	12	root0+rootrep+rad0	0	0	0	0
37	23	18	29	0	20	17	25	root0+rootrep+rad0	0	0	0	0
37	23	27	25	0	0	1	33	root0+rootrep+rad0	0	0	0	34
37	23	27	25	0	0	36	4	root0+rootrep+rad0	0	0	0	34
37	23	28	18	22	22	8	29	rootrep+rad0	30	4	4	0
37	23	28	18	22	22	29	8	rootrep+rad0	30	4	4	0
37	23	28	18	22	15	8	8	rootrep+rad0	30	0	0	1
37	23	28	18	22	15	8	29	rootrep+rad0	7	0	0	0
37	23	28	18	22	15	29	8	rootrep+rad0	7	0	0	0
37	23	28	18	22	15	29	29	rootrep+rad0	30	0	0	1
37	23	28	18	15	22	8	8	rootrep+rad0	30	0	0	1
37	23	28	18	15	22	8	29	rootrep+rad0	7	0	0	0
37	23	28	18	15	22	29	8	rootrep+rad0	7	0	0	0
37	23	28	18	15	22	29	29	rootrep+rad0	30	0	0	1
37	23	28	18	15	15	8	29	rootrep+rad0	30	4	4	0
37	23	28	18	15	15	29	8	rootrep+rad0	30	4	4	0
37	23	30	14	9	9	17	20	qrep+qgcd+rootrep+rad0	12	11	11	0
37	23	30	14	9	9	20	17	qrep+qgcd+rootrep+rad0	12	11	11	0
37	23	30	14	9	28	17	17	qrep+qgcd+rootrep+rad0	12	0	0	11
37	23	30	14	9	28	17	20	qrep+qgcd+rootrep+rad0	25	0	0	0
37	23	30	14	9	28	20	17	qrep+qgcd+rootrep+rad0	25	0	0	0
37	23	30	14	9	28	20	20	qrep+qgcd+rootrep+rad0	12	0	0	11
37	23	30	14	28	9	17	17	qrep+qgcd+rootrep+rad0	12	0	0	11
37	23	30	14	28	9	17	20	qrep+qgcd+rootrep+rad0	25	0	0	0
37	23	30	14	28	9	20	17	qrep+qgcd+rootrep+rad0	25	0	0	0
37	23	30	14	28	9	20	20	qrep+qgcd+rootrep+rad0	12	0	0	11
37	23	30	14	28	28	17	20	qrep+qgcd+rootrep+rad0	12	11	11	0
