a	b	c	d	signs	primitive_a	primitive_b	primitive_c	primitive_d	rectangle	known_bank	local_contact	deep11	deep13
2400	3840	4740	7584	6	200	320	-395	-632	1	0	0	0	0
2400	3872	4056	4608	6	300	484	-507	-576	0	0	0	0	0
2400	4800	4900	7200	6	24	48	-49	-72	0	0	0	0	0
2400	7200	8450	9600	6	48	144	-169	-192	0	0	0	0	0
2401	3136	3362	7938	6	2401	3136	-3362	-7938	0	0	0	0	0
2404	3606	5784	8676	6	1202	1803	-2892	-4338	1	0	0	0	0
2408	2752	3913	4472	6	56	64	-91	-104	1	0	0	0	0
2408	3192	7224	9576	6	43	57	-129	-171	1	0	0	0	0
2409	2871	4599	5481	6	803	957	-1533	-1827	1	0	0	0	0
2412	2613	3216	3484	6	36	39	-48	-52	1	0	0	0	0
2412	3216	7437	9916	6	36	48	-111	-148	1	0	0	0	0
2412	3618	3912	5868	6	402	603	-652	-978	1	0	0	0	0
2412	3672	4422	6732	6	402	612	-737	-1122	1	0	0	0	0
2414	2686	3550	3950	6	1207	1343	-1775	-1975	1	0	0	0	0
2414	2911	4828	5822	6	34	41	-68	-82	1	0	0	0	0
2415	2835	4347	5103	6	115	135	-207	-243	1	0	0	0	0
2415	5145	5415	5520	6	161	343	-361	-368	0	0	0	0	0
2418	2697	3588	4002	6	806	899	-1196	-1334	1	0	0	0	0
2418	3906	5954	9618	6	1209	1953	-2977	-4809	1	0	0	0	0
2419	2993	5369	6643	6	2419	2993	-5369	-6643	1	0	0	0	0
2420	3080	6050	7700	6	22	28	-55	-70	1	0	0	0	0
2420	3938	6050	9845	6	220	358	-550	-895	1	0	0	0	0
2424	4848	4949	7272	6	24	48	-49	-72	0	0	0	0	0
2425	2575	3007	3193	6	2425	2575	-3007	-3193	1	0	0	0	0
2430	2700	3555	3950	6	486	540	-711	-790	1	0	0	0	0
2430	2745	3780	4270	6	486	549	-756	-854	1	0	0	0	0
2430	2970	5130	6270	6	81	99	-171	-209	1	0	0	0	0
2430	3060	5805	7310	6	486	612	-1161	-1462	1	0	0	0	0
2430	3186	6930	9086	6	1215	1593	-3465	-4543	1	0	0	0	0
2430	3195	7020	9230	6	486	639	-1404	-1846	1	0	0	0	0
2430	3350	4374	6030	6	1215	1675	-2187	-3015	1	0	0	0	0
2430	3645	3888	4050	6	30	45	-48	-50	0	0	0	0	0
2431	3179	6851	8959	6	143	187	-403	-527	1	0	0	0	0
2432	3040	5632	7040	6	76	95	-176	-220	1	0	0	0	0
2432	3496	4096	5888	6	304	437	-512	-736	1	0	0	0	0
2436	3024	5481	6804	6	116	144	-261	-324	1	0	0	0	0
2438	4081	4324	7238	6	2438	4081	-4324	-7238	1	0	0	0	0
2440	2684	3440	3784	6	610	671	-860	-946	1	0	0	0	0
2440	5248	5490	8200	6	1220	2624	-2745	-4100	0	0	0	0	0
2442	3108	6105	7770	6	22	28	-55	-70	1	0	0	0	0
2448	2550	2720	4080	6	72	75	-80	-120	0	0	0	0	0
2448	2601	3042	7650	6	272	289	-338	-850	0	0	0	0	0
2448	2652	3264	3536	6	36	39	-48	-52	1	0	0	0	0
2448	2907	4608	5472	6	272	323	-512	-608	1	0	0	0	0
2448	2952	4896	5904	6	34	41	-68	-82	1	0	0	0	0
2448	3072	5763	7232	6	2448	3072	-5763	-7232	1	0	0	0	0
2448	3162	6528	8432	6	72	93	-192	-248	1	0	0	0	0
2448	3689	3906	6498	6	2448	3689	-3906	-6498	0	0	1	0	0
2448	4608	4624	7650	6	1224	2304	-2312	-3825	0	0	0	0	0
2448	4896	4998	7344	6	24	48	-49	-72	0	0	0	0	0
2448	7344	8619	9792	6	48	144	-169	-192	0	0	0	0	0
2450	2620	2695	2882	6	2450	2620	-2695	-2882	1	0	0	0	0
2450	3600	3675	7350	6	98	144	-147	-294	0	0	0	0	0
2450	3721	3844	4418	6	2450	3721	-3844	-4418	0	0	1	0	0
2450	4048	4070	4255	6	2450	4048	-4070	-4255	0	0	0	0	0
2451	3025	3225	4275	6	2451	3025	-3225	-4275	0	0	0	0	0
2451	3249	7353	9747	6	43	57	-129	-171	1	0	0	0	0
2457	3861	3993	9261	6	819	1287	-1331	-3087	0	0	0	0	0
2460	3150	3854	4935	6	2460	3150	-3854	-4935	1	0	0	0	0
2460	3690	3936	4100	6	30	45	-48	-50	0	0	0	0	0
2461	3103	5911	7453	6	2461	3103	-5911	-7453	1	0	0	0	0
2464	2816	4004	4576	6	56	64	-91	-104	1	0	0	0	0
2464	2856	4224	4896	6	308	357	-528	-612	1	0	0	0	0
2464	3036	5376	6624	6	616	759	-1344	-1656	1	0	0	0	0
2464	3136	6160	7840	6	22	28	-55	-70	1	0	0	0	0
2464	6776	7546	9464	6	176	484	-539	-676	0	0	0	0	0
2470	2964	4845	5814	6	130	156	-255	-306	1	0	0	0	0
2470	3268	7345	9718	6	2470	3268	-7345	-9718	1	0	0	0	0
2471	3598	4942	7196	6	353	514	-706	-1028	1	0	0	0	0
2472	4944	5047	7416	6	24	48	-49	-72	0	0	0	0	0
2475	3245	3645	4779	6	2475	3245	-3645	-4779	1	0	0	0	0
2478	2772	3717	4158	6	118	132	-177	-198	1	0	0	0	0
2480	2914	4480	5264	6	1240	1457	-2240	-2632	1	0	0	0	0
2482	2564	4964	5128	6	1241	1282	-2482	-2564	1	0	0	0	0
2482	2993	4964	5986	6	34	41	-68	-82	1	0	0	0	0
2482	3212	3587	4642	6	2482	3212	-3587	-4642	1	0	0	0	0
2484	2691	3312	3588	6	36	39	-48	-52	1	0	0	0	0
2484	2736	3519	3876	6	828	912	-1173	-1292	1	0	0	0	0
2484	3174	3468	8832	6	414	529	-578	-1472	0	0	0	0	0
2486	3164	3311	4214	6	2486	3164	-3311	-4214	1	0	0	0	0
2486	3164	6215	7910	6	22	28	-55	-70	1	0	0	0	0
2489	3021	5109	6201	6	2489	3021	-5109	-6201	1	0	0	0	0
2490	3735	3984	4150	6	30	45	-48	-50	0	0	0	0	0
2492	2670	3192	3420	6	1246	1335	-1596	-1710	1	0	0	0	0
2493	3324	5076	6768	0	831	1108	1692	2256	1	1	0	0	0
2494	3306	7482	9918	6	43	57	-129	-171	1	0	0	0	0
2496	3072	5421	6672	6	832	1024	-1807	-2224	1	0	0	0	0
2496	3536	4464	6324	0	624	884	1116	1581	1	1	0	0	0
2496	4095	5120	8400	6	2496	4095	-5120	-8400	1	0	0	0	0
2496	4440	5400	7215	6	832	1480	-1800	-2405	0	0	0	0	0
2496	4992	5096	7488	6	24	48	-49	-72	0	0	0	0	0
2496	7488	8788	9984	6	48	144	-169	-192	0	0	0	0	0
2499	5070	5100	8670	6	833	1690	-1700	-2890	0	0	0	0	0
2500	3350	3800	5092	6	1250	1675	-1900	-2546	1	0	0	0	0
2502	3240	5560	7200	0	1251	1620	2780	3600	1	1	0	0	0
2508	3069	3344	4092	6	228	279	-304	-372	1	0	0	0	0
2508	3135	5808	7260	6	76	95	-176	-220	1	0	0	0	0
2508	3192	6270	7980	6	22	28	-55	-70	1	0	0	0	0
2511	2889	4185	4815	6	279	321	-465	-535	1	0	0	0	0
2511	3069	5301	6479	6	81	99	-171	-209	1	0	0	0	0
2513	3374	5026	6748	0	359	482	718	964	1	1	0	0	0
2514	3352	4248	5664	6	1257	1676	-2124	-2832	1	0	0	0	0
2516	3034	5032	6068	6	34	41	-68	-82	1	0	0	0	0
2516	3256	6766	8756	6	1258	1628	-3383	-4378	1	0	0	0	0
2520	2625	2800	4200	6	72	75	-80	-120	0	0	0	0	0
2520	2730	3360	3640	6	36	39	-48	-52	1	0	0	0	0
2520	2880	4095	4680	6	56	64	-91	-104	1	0	0	0	0
2520	3108	5520	6808	6	630	777	-1380	-1702	1	0	0	0	0
2520	3255	6720	8680	6	72	93	-192	-248	1	0	0	0	0
2520	3780	4032	4200	6	30	45	-48	-50	0	0	0	0	0
2520	5040	5145	7560	6	24	48	-49	-72	0	0	0	0	0
2520	5880	6241	8400	6	2520	5880	-6241	-8400	0	0	0	0	0
2522	4069	5044	8138	6	194	313	-388	-626	1	0	0	0	0
2528	3072	5214	6336	6	1264	1536	-2607	-3168	1	0	0	0	0
2530	2852	3905	4402	6	2530	2852	-3905	-4402	1	0	0	0	0
2530	2860	2875	6370	6	506	572	-575	-1274	0	0	0	0	0
2530	2970	4554	5346	6	115	135	-207	-243	1	0	0	0	0
2530	3220	6325	8050	6	22	28	-55	-70	1	0	0	0	0
2536	3264	6657	8568	6	2536	3264	-6657	-8568	1	0	0	0	0
2538	4212	4653	7722	6	282	468	-517	-858	1	0	0	0	0
2540	2960	4445	5180	6	508	592	-889	-1036	1	0	0	0	0
2541	5929	6069	9801	6	2541	5929	-6069	-9801	0	0	0	0	0
2544	2968	3168	3696	6	318	371	-396	-462	1	0	0	0	0
2544	3816	4184	6276	0	636	954	1046	1569	1	1	0	0	0
2544	4028	6012	9519	6	2544	4028	-6012	-9519	1	0	0	0	0
2544	5088	5194	7632	6	24	48	-49	-72	0	0	0	0	0
2546	2704	2774	4891	6	2546	2704	-2774	-4891	0	0	0	0	0
2548	2652	2940	3060	6	637	663	-735	-765	1	0	0	0	0
2548	3744	3822	7644	6	98	144	-147	-294	0	0	0	0	0
2548	3920	4745	7300	6	2548	3920	-4745	-7300	1	0	0	0	0
2550	3075	5100	6150	6	34	41	-68	-82	1	0	0	0	0
2550	3825	4080	4250	6	30	45	-48	-50	0	0	0	0	0
2552	2668	2992	3128	6	638	667	-748	-782	1	0	0	0	0
2552	3168	5742	7128	6	116	144	-261	-324	1	0	0	0	0
2552	3248	6380	8120	6	22	28	-55	-70	1	0	0	0	0
2556	2769	3408	3692	6	36	39	-48	-52	1	0	0	0	0
2556	3144	5538	6812	6	1278	1572	-2769	-3406	1	0	0	0	0
2556	3834	4584	6876	6	426	639	-764	-1146	1	0	0	0	0
2556	6084	6336	7029	6	284	676	-704	-781	0	0	0	0	0
2560	3712	5760	5800	6	320	464	-720	-725	0	0	0	0	0
2568	3212	3852	4818	6	1284	1606	-1926	-2409	1	0	0	0	0
2568	5136	5243	7704	6	24	48	-49	-72	0	0	0	0	0
2574	2886	3894	4366	6	1287	1443	-1947	-2183	1	0	0	0	0
2574	3003	4524	5278	6	198	231	-348	-406	1	0	0	0	0
2574	3036	4719	5566	6	234	276	-429	-506	1	0	0	0	0
2574	3276	6435	8190	6	22	28	-55	-70	1	0	0	0	0
2574	3366	7254	9486	6	143	187	-403	-527	1	0	0	0	0
2574	3393	7524	9918	6	286	377	-836	-1102	1	0	0	0	0
2575	3399	7575	9999	6	2575	3399	-7575	-9999	1	0	0	0	0
2576	2674	2944	3056	6	1288	1337	-1472	-1528	1	0	0	0	0
2576	2944	4186	4784	6	56	64	-91	-104	1	0	0	0	0
2576	3360	7176	9360	6	322	420	-897	-1170	1	0	0	0	0
2576	5488	5776	5888	6	161	343	-361	-368	0	0	0	0	0
2580	3354	7080	9204	6	430	559	-1180	-1534	1	0	0	0	0
2580	3870	4128	4300	6	30	45	-48	-50	0	0	0	0	0
2580	3870	5470	8205	6	516	774	-1094	-1641	1	0	0	0	0
2583	2877	3813	4247	6	2583	2877	-3813	-4247	1	0	0	0	0
2584	3116	5168	6232	6	34	41	-68	-82	1	0	0	0	0
2584	3230	5984	7480	6	76	95	-176	-220	1	0	0	0	0
2585	2915	3995	4505	6	517	583	-799	-901	1	0	0	0	0
2590	2660	2849	2926	6	370	380	-407	-418	1	0	0	0	0
2590	3325	3700	4750	6	518	665	-740	-950	1	0	0	0	0
2592	2700	2880	4320	6	72	75	-80	-120	0	0	0	0	0
2592	2808	3456	3744	6	36	39	-48	-52	1	0	0	0	0
2592	2816	2916	3168	6	648	704	-729	-792	1	0	0	0	0
2592	3033	4608	5392	6	2592	3033	-4608	-5392	1	0	0	0	0
2592	3168	5472	6688	6	81	99	-171	-209	1	0	0	0	0
2592	3348	6912	8928	6	72	93	-192	-248	1	0	0	0	0
2592	5184	5292	7776	6	24	48	-49	-72	0	0	0	0	0
2596	2904	3894	4356	6	118	132	-177	-198	1	0	0	0	0
2596	3068	4796	5668	6	649	767	-1199	-1417	1	0	0	0	0
2596	3304	6490	8260	6	22	28	-55	-70	1	0	0	0	0
2596	4279	4720	7780	6	2596	4279	-4720	-7780	1	0	0	0	0
2597	3283	6307	7973	6	371	469	-901	-1139	1	0	0	0	0
2598	3652	3897	5478	6	2598	3652	-3897	-5478	1	0	0	0	0
2599	3151	5311	6439	6	2599	3151	-5311	-6439	1	0	0	0	0
2600	3120	5100	6120	6	130	156	-255	-306	1	0	0	0	0
2600	4160	4225	9000	6	520	832	-845	-1800	0	0	0	0	0
2600	4160	5135	8216	6	200	320	-395	-632	1	0	0	0	0
2604	3348	6804	8748	6	217	279	-567	-729	1	0	0	0	0
2608	3392	7172	9328	6	652	848	-1793	-2332	1	0	0	0	0
2610	2958	4110	4658	6	1305	1479	-2055	-2329	1	0	0	0	0
2610	3390	7134	9266	6	1305	1695	-3567	-4633	1	0	0	0	0
2610	3915	4176	4350	6	30	45	-48	-50	0	0	0	0	0
2613	3237	5829	7221	6	871	1079	-1943	-2407	1	0	0	0	0
2616	2784	3270	3480	6	436	464	-545	-580	1	0	0	0	0
2616	5232	5341	7848	6	24	48	-49	-72	0	0	0	0	0
2618	2772	3213	3402	6	374	396	-459	-486	1	0	0	0	0
2618	3157	5236	6314	6	34	41	-68	-82	1	0	0	0	0
2618	3332	6545	8330	6	22	28	-55	-70	1	0	0	0	0
2620	2751	3120	3276	6	2620	2751	-3120	-3276	1	0	0	0	0
2622	2898	3762	4158	6	437	483	-627	-693	1	0	0	0	0
2623	3225	5673	6975	6	2623	3225	-5673	-6975	1	0	0	0	0
2624	3072	4674	5472	6	1312	1536	-2337	-2736	1	0	0	0	0
2626	3354	6666	8514	6	1313	1677	-3333	-4257	1	0	0	0	0
2628	2662	2673	3942	6	2628	2662	-2673	-3942	0	0	0	0	0
2628	2847	3504	3796	6	36	39	-48	-52	1	0	0	0	0
2632	2961	4032	4536	6	376	423	-576	-648	1	0	0	0	0
2632	3008	4277	4888	6	56	64	-91	-104	1	0	0	0	0
2639	3136	4060	6500	6	2639	3136	-4060	-6500	0	0	0	0	0
2640	2904	3240	6875	6	2640	2904	-3240	-6875	0	0	0	0	0
2640	3360	6600	8400	6	22	28	-55	-70	1	0	0	0	0
2640	3610	3630	4455	6	528	722	-726	-891	0	0	0	0	0
2640	3960	3971	6600	6	240	360	-361	-600	0	0	0	0	0
2640	3960	4224	4400	6	30	45	-48	-50	0	0	0	0	0
2640	4510	5760	9840	6	264	451	-576	-984	1	0	0	0	0
2640	5280	5390	7920	6	24	48	-49	-72	0	0	0	0	0
2645	3105	4761	5589	6	115	135	-207	-243	1	0	0	0	0
2646	3888	3969	7938	6	98	144	-147	-294	0	0	0	0	0
2650	2975	4028	4522	6	2650	2975	-4028	-4522	1	0	0	0	0
2652	3198	5304	6396	6	34	41	-68	-82	1	0	0	0	0
2652	3366	6552	8316	6	442	561	-1092	-1386	1	0	0	0	0
2660	3325	6160	7700	6	76	95	-176	-220	1	0	0	0	0
2662	3388	6655	8470	6	22	28	-55	-70	1	0	0	0	0
2664	2775	2960	4440	6	72	75	-80	-120	0	0	0	0	0
2664	2886	3552	3848	6	36	39	-48	-52	1	0	0	0	0
2664	3336	6216	7784	6	333	417	-777	-973	1	0	0	0	0
2664	3441	7104	9176	6	72	93	-192	-248	1	0	0	0	0
2664	3888	4588	6696	6	666	972	-1147	-1674	1	0	0	0	0
2664	5328	5439	7992	6	24	48	-49	-72	0	0	0	0	0
2666	3249	3354	4836	6	2666	3249	-3354	-4836	0	0	0	0	0
2668	3248	5543	6748	6	2668	3248	-5543	-6748	1	0	0	0	0
2668	3312	6003	7452	6	116	144	-261	-324	1	0	0	0	0
2670	3000	4056	8544	6	445	500	-676	-1424	0	0	0	0	0
2670	4005	4272	4450	6	30	45	-48	-50	0	0	0	0	0
2673	2727	2871	2929	6	2673	2727	-2871	-2929	1	0	0	0	0
2673	3177	5049	6001	6	2673	3177	-5049	-6001	1	0	0	0	0
2673	3267	5643	6897	6	81	99	-171	-209	1	0	0	0	0
2673	4026	4374	6588	0	891	1342	1458	2196	1	1	0	0	0
2680	2820	3216	3384	6	670	705	-804	-846	1	0	0	0	0
2680	3100	3484	4030	6	1340	1550	-1742	-2015	1	0	0	0	0
2684	3416	6710	8540	6	22	28	-55	-70	1	0	0	0	0
2685	3315	5907	7293	6	895	1105	-1969	-2431	1	0	0	0	0
2686	3239	5372	6478	6	34	41	-68	-82	1	0	0	0	0
2688	3072	4368	4992	6	56	64	-91	-104	1	0	0	0	0
2688	3078	3192	5000	6	1344	1539	-1596	-2500	0	0	0	0	0
2688	3344	7056	8778	0	1344	1672	3528	4389	1	1	0	0	0
2688	5376	5488	8064	6	24	48	-49	-72	0	0	0	0	0
2691	3312	7488	9216	0	299	368	832	1024	1	1	0	0	0
2691	4524	5244	8816	6	2691	4524	-5244	-8816	1	0	0	0	0
2695	3850	5194	7420	6	385	550	-742	-1060	1	0	0	0	0
2696	4804	5392	9608	6	674	1201	-1348	-2402	1	0	0	0	0
2697	3393	6417	8073	6	899	1131	-2139	-2691	1	0	0	0	0
2700	2847	3120	4380	6	900	949	-1040	-1460	0	0	0	0	0
2700	2925	3600	3900	6	36	39	-48	-52	1	0	0	0	0
2700	4050	4320	4500	6	30	45	-48	-50	0	0	0	0	0
2700	4060	4860	7308	6	675	1015	-1215	-1827	1	0	0	0	0
2700	4356	4563	5184	6	300	484	-507	-576	0	0	0	0	0
2702	2898	3474	3726	6	1351	1449	-1737	-1863	1	0	0	0	0
2704	5760	5850	9360	6	1352	2880	-2925	-4680	0	0	0	0	0
2706	3399	6396	8034	6	902	1133	-2132	-2678	1	0	0	0	0
2706	3444	6765	8610	6	22	28	-55	-70	1	0	0	0	0
2706	4223	5148	8034	6	2706	4223	-5148	-8034	1	0	0	0	0
2709	2967	3759	4117	6	2709	2967	-3759	-4117	1	0	0	0	0
2712	5424	5537	8136	6	24	48	-49	-72	0	0	0	0	0
2714	2891	3404	3626	6	2714	2891	-3404	-3626	1	0	0	0	0
2714	3036	4071	4554	6	118	132	-177	-198	1	0	0	0	0
2716	3304	5626	6844	6	1358	1652	-2813	-3422	1	0	0	0	0
2716	4382	5432	8764	6	194	313	-388	-626	1	0	0	0	0
2720	2890	3380	8500	6	272	289	-338	-850	0	0	0	0	0
2720	3230	5120	6080	6	272	323	-512	-608	1	0	0	0	0
2720	3280	5440	6560	6	34	41	-68	-82	1	0	0	0	0
2720	6528	7200	8670	6	1360	3264	-3600	-4335	0	0	0	0	0
2725	3815	4415	6181	6	2725	3815	-4415	-6181	1	0	0	0	0
2726	3538	7426	9638	6	1363	1769	-3713	-4819	1	0	0	0	0
2728	3344	5828	7144	6	682	836	-1457	-1786	1	0	0	0	0
2728	3472	6820	8680	6	22	28	-55	-70	1	0	0	0	0
2730	3276	5355	6426	6	130	156	-255	-306	1	0	0	0	0
2730	4095	4368	4550	6	30	45	-48	-50	0	0	0	0	0
2736	2850	3040	4560	6	72	75	-80	-120	0	0	0	0	0
2736	2964	3648	3952	6	36	39	-48	-52	1	0	0	0	0
2736	3072	3136	9633	6	2736	3072	-3136	-9633	0	0	0	0	0
2736	3072	4161	4672	6	2736	3072	-4161	-4672	1	0	0	0	0
2736	3264	5244	6256	6	684	816	-1311	-1564	1	0	0	0	0
2736	3348	3648	4464	6	228	279	-304	-372	1	0	0	0	0
2736	3420	6336	7920	6	76	95	-176	-220	1	0	0	0	0
2736	3534	7296	9424	6	72	93	-192	-248	1	0	0	0	0
2736	3933	4608	6624	6	304	437	-512	-736	1	0	0	0	0
2736	5472	5586	8208	6	24	48	-49	-72	0	0	0	0	0
2737	5831	6137	6256	6	161	343	-361	-368	0	0	0	0	0
2744	3136	4459	5096	6	56	64	-91	-104	1	0	0	0	0
2744	4032	4116	8232	6	98	144	-147	-294	0	0	0	0	0
2750	3500	6875	8750	6	22	28	-55	-70	1	0	0	0	0
2750	6860	6875	8750	6	550	1372	-1375	-1750	0	0	0	0	0
2750	7442	7742	8690	6	1375	3721	-3871	-4345	0	0	0	0	0
2752	2838	3072	3168	6	1376	1419	-1536	-1584	1	0	0	0	0
2754	3321	5508	6642	6	34	41	-68	-82	1	0	0	0	0
2754	3366	5814	7106	6	81	99	-171	-209	1	0	0	0	0
2756	3339	5616	6804	6	2756	3339	-5616	-6804	1	0	0	0	0
2760	3240	4968	5832	6	115	135	-207	-243	1	0	0	0	0
2760	4140	4416	4600	6	30	45	-48	-50	0	0	0	0	0
2760	5520	5635	8280	6	24	48	-49	-72	0	0	0	0	0
2763	4605	5805	9675	6	921	1535	-1935	-3225	1	0	0	0	0
2770	2980	3601	3874	6	2770	2980	-3601	-3874	1	0	0	0	0
2772	3003	3696	4004	6	36	39	-48	-52	1	0	0	0	0
2772	3213	4752	5508	6	308	357	-528	-612	1	0	0	0	0
2772	3234	4872	5684	6	198	231	-348	-406	1	0	0	0	0
2772	3528	6930	8820	6	22	28	-55	-70	1	0	0	0	0
2772	4235	4410	4950	6	2772	4235	-4410	-4950	0	0	0	0	0
2774	2926	3358	3542	6	1387	1463	-1679	-1771	1	0	0	0	0
2782	3068	3959	4366	6	2782	3068	-3959	-4366	1	0	0	0	0
2784	3456	6264	7776	6	116	144	-261	-324	1	0	0	0	0
2784	5568	5684	8352	6	24	48	-49	-72	0	0	0	0	0
2784	6464	7200	8787	6	2784	6464	-7200	-8787	0	0	0	0	0
2788	3362	5576	6724	6	34	41	-68	-82	1	0	0	0	0
2790	3210	4650	5350	6	279	321	-465	-535	1	0	0	0	0
2790	4185	4464	4650	6	30	45	-48	-50	0	0	0	0	0
2793	3276	3724	4368	6	399	468	-532	-624	1	0	0	0	0
2794	3175	4444	5050	6	2794	3175	-4444	-5050	1	0	0	0	0
2794	3556	6985	8890	6	22	28	-55	-70	1	0	0	0	0
2794	4642	5842	9706	6	1397	2321	-2921	-4853	1	0	0	0	0
2800	2816	3388	8624	6	700	704	-847	-2156	0	0	0	0	0
2800	2835	3042	4410	6	2800	2835	-3042	-4410	0	0	0	0	0
2800	3200	4550	5200	6	56	64	-91	-104	1	0	0	0	0
2800	3584	7175	9184	6	400	512	-1025	-1312	1	0	0	0	0
2800	4480	5530	8848	6	200	320	-395	-632	1	0	0	0	0
2800	7000	7605	9800	6	560	1400	-1521	-1960	0	0	0	0	0
2804	3280	3505	4100	6	2804	3280	-3505	-4100	1	0	0	0	0
2806	3519	6588	8262	6	2806	3519	-6588	-8262	1	0	0	0	0
2808	2925	3120	4680	6	72	75	-80	-120	0	0	0	0	0
2808	3042	3744	4056	6	36	39	-48	-52	1	0	0	0	0
2808	3312	5148	6072	6	234	276	-429	-506	1	0	0	0	0
2808	3627	7488	9672	6	72	93	-192	-248	1	0	0	0	0
2808	3692	3888	5112	6	702	923	-972	-1278	1	0	0	0	0
2808	5616	5733	8424	6	24	48	-49	-72	0	0	0	0	0
2812	3478	6232	7708	6	1406	1739	-3116	-3854	1	0	0	0	0
2812	3515	6512	8140	6	76	95	-176	-220	1	0	0	0	0
2814	4221	4564	6846	6	402	603	-652	-978	1	0	0	0	0
2814	4284	5159	7854	6	402	612	-737	-1122	1	0	0	0	0
2816	3124	4096	4544	6	704	781	-1024	-1136	1	0	0	0	0
2816	3584	7040	8960	6	22	28	-55	-70	1	0	0	0	0
2820	3555	6768	8532	6	940	1185	-2256	-2844	1	0	0	0	0
2820	4230	4512	4700	6	30	45	-48	-50	0	0	0	0	0
2820	4680	5170	8580	6	282	468	-517	-858	1	0	0	0	0
2821	3627	7371	9477	6	217	279	-567	-729	1	0	0	0	0
2822	3403	5644	6806	6	34	41	-68	-82	1	0	0	0	0
2822	3486	6222	7686	6	1411	1743	-3111	-3843	1	0	0	0	0
2824	4112	5648	8224	6	353	514	-706	-1028	1	0	0	0	0
2828	3122	4040	4460	6	1414	1561	-2020	-2230	1	0	0	0	0
2831	3629	7301	9359	6	2831	3629	-7301	-9359	1	0	0	0	0
2832	3168	4248	4752	6	118	132	-177	-198	1	0	0	0	0
2832	3540	7260	9075	0	944	1180	2420	3025	1	1	0	0	0
2832	5664	5782	8496	6	24	48	-49	-72	0	0	0	0	0
2835	3465	5985	7315	6	81	99	-171	-209	1	0	0	0	0
2835	5290	5292	9450	6	2835	5290	-5292	-9450	0	0	0	0	0
2838	3612	7095	9030	6	22	28	-55	-70	1	0	0	0	0
2840	6760	7040	7810	6	284	676	-704	-781	0	0	0	0	0
2842	3185	4292	4810	6	2842	3185	-4292	-4810	1	0	0	0	0
2842	4176	4263	8526	6	98	144	-147	-294	0	0	0	0	0
2844	3081	3792	4108	6	36	39	-48	-52	1	0	0	0	0
2847	3285	4797	5535	6	949	1095	-1599	-1845	1	0	0	0	0
2848	3072	3738	4032	6	1424	1536	-1869	-2016	1	0	0	0	0
2850	3420	3695	4434	6	2850	3420	-3695	-4434	1	0	0	0	0
2850	4275	4560	4750	6	30	45	-48	-50	0	0	0	0	0
2852	3013	3472	3668	6	2852	3013	-3472	-3668	1	0	0	0	0
2856	3264	4641	5304	6	56	64	-91	-104	1	0	0	0	0
2856	3444	5712	6888	6	34	41	-68	-82	1	0	0	0	0
2856	5712	5831	8568	6	24	48	-49	-72	0	0	0	0	0
2860	3140	4004	4396	6	715	785	-1001	-1099	1	0	0	0	0
2860	3432	5610	6732	6	130	156	-255	-306	1	0	0	0	0
2860	3640	7150	9100	6	22	28	-55	-70	1	0	0	0	0
2860	3770	4730	6235	6	572	754	-946	-1247	1	0	0	0	0
2862	2988	3339	3486	6	954	996	-1113	-1162	1	0	0	0	0
2862	3339	3564	4158	6	318	371	-396	-462	1	0	0	0	0
2868	4302	4558	6837	6	2868	4302	-4558	-6837	1	0	0	0	0
2871	7776	8352	8448	6	957	2592	-2784	-2816	0	0	0	0	0
2872	3856	5744	7712	0	359	482	718	964	1	1	0	0	0
2875	3375	5175	6075	6	115	135	-207	-243	1	0	0	0	0
2880	2900	3364	7105	6	2880	2900	-3364	-7105	0	0	0	0	0
2880	2900	4500	6525	6	576	580	-900	-1305	0	0	0	0	0
2880	3000	3200	4800	6	72	75	-80	-120	0	0	0	0	0
2880	3072	3630	3872	6	1440	1536	-1815	-1936	1	0	0	0	0
2880	3120	3840	4160	6	36	39	-48	-52	1	0	0	0	0
2880	3240	3560	4005	6	576	648	-712	-801	1	0	0	0	0
2880	3468	3825	9180	6	960	1156	-1275	-3060	0	0	0	0	0
2880	3600	3721	6480	6	2880	3600	-3721	-6480	0	0	0	0	0
2880	3720	7680	9920	6	72	93	-192	-248	1	0	0	0	0
2880	3848	4680	8325	6	2880	3848	-4680	-8325	0	0	0	0	0
2880	4056	5400	7605	6	960	1352	-1800	-2535	1	0	0	0	0
2880	4176	6480	6525	6	320	464	-720	-725	0	0	0	0	0
2880	4320	4332	7200	6	240	360	-361	-600	0	0	0	0	0
2880	4320	4608	4800	6	30	45	-48	-50	0	0	0	0	0
2880	4800	4802	7680	6	1440	2400	-2401	-3840	0	0	0	0	0
2880	5760	5880	8640	6	24	48	-49	-72	0	0	0	0	0
2880	7056	8400	8505	6	960	2352	-2800	-2835	0	0	0	0	0
2882	3668	7205	9170	6	22	28	-55	-70	1	0	0	0	0
2883	3348	3750	9114	6	961	1116	-1250	-3038	0	0	0	0	0
2886	3159	3996	4374	6	962	1053	-1332	-1458	1	0	0	0	0
2888	3610	6688	8360	6	76	95	-176	-220	1	0	0	0	0
2890	3485	5780	6970	6	34	41	-68	-82	1	0	0	0	0
2898	3036	3423	3586	6	2898	3036	-3423	-3586	1	0	0	0	0
2898	4564	5589	8802	6	2898	4564	-5589	-8802	1	0	0	0	0
2898	6174	6498	6624	6	161	343	-361	-368	0	0	0	0	0
