torsion_coset	m_residue	m_modulus	n_residue	n_modulus
2	432	624	2569	4368
2	432	624	3193	4368
2	144	624	3817	4368
2	144	624	2569	4368
2	144	624	3193	4368
2	432	624	1465	4368
2	432	624	217	4368
2	432	624	841	4368
2	240	624	121	4368
2	240	624	3241	4368
2	240	624	3865	4368
2	144	624	1801	4368
2	144	624	553	4368
2	144	624	1177	4368
2	192	624	4153	4368
2	192	624	2905	4368
2	192	624	3529	4368
2	336	624	793	4368
2	336	624	3913	4368
2	336	624	169	4368
2	0	624	793	4368
2	0	624	3913	4368
2	0	624	169	4368
2	192	624	2137	4368
2	192	624	889	4368
2	192	624	1513	4368
2	96	624	1465	4368
2	96	624	217	4368
2	96	624	841	4368
2	240	624	2473	4368
2	240	624	1225	4368
2	240	624	1849	4368
2	96	624	3481	4368
2	96	624	2233	4368
2	96	624	2857	4368
2	336	624	3145	4368
2	336	624	1897	4368
2	336	624	2521	4368
2	288	624	2809	4368
2	288	624	1561	4368
2	288	624	2185	4368
2	528	624	4321	4368
2	528	624	3073	4368
2	528	624	3697	4368
2	0	624	625	4368
2	0	624	3745	4368
2	0	624	1	4368
2	384	624	3313	4368
2	384	624	2065	4368
2	384	624	2689	4368
2	288	624	2641	4368
2	288	624	1393	4368
2	288	624	2017	4368
2	48	624	3313	4368
2	48	624	2065	4368
2	48	624	2689	4368
2	528	624	2305	4368
2	528	624	1057	4368
2	528	624	1681	4368
2	384	624	1297	4368
2	384	624	49	4368
2	384	624	673	4368
2	48	624	961	4368
2	48	624	4081	4368
2	48	624	337	4368
2	576	624	289	4368
2	576	624	3409	4368
2	576	624	4033	4368
2	480	624	3985	4368
2	480	624	2737	4368
2	480	624	3361	4368
2	480	624	1969	4368
2	480	624	721	4368
2	480	624	1345	4368
2	576	624	2641	4368
2	576	624	1393	4368
2	576	624	2017	4368
2	432	624	1633	4368
2	432	624	385	4368
2	432	624	1009	4368
2	144	624	1633	4368
2	144	624	385	4368
2	144	624	1009	4368
2	432	624	3649	4368
2	432	624	2401	4368
2	432	624	3025	4368
2	240	624	2305	4368
2	240	624	1057	4368
2	240	624	1681	4368
2	144	624	3985	4368
2	144	624	2737	4368
2	144	624	3361	4368
2	192	624	1969	4368
2	192	624	721	4368
2	192	624	1345	4368
2	336	624	2977	4368
2	336	624	1729	4368
2	336	624	2353	4368
2	0	624	2977	4368
2	0	624	1729	4368
2	0	624	2353	4368
