u	t	w	center	a	b	c	d	y0	y1	y2	y3
78925	24079	88814	78	50	528	160325	160160	130680	128180	148104	74294
78925	38720	88814	79	50	528	160325	160160	130680	128180	148104	74294
78925	53361	88814	80	50	528	160325	160160	130680	128180	148104	74294
78925	68002	88814	81	50	528	160325	160160	130680	128180	148104	74294
78925	82643	88814	82	50	528	160325	160160	130680	128180	148104	74294
78925	97284	88814	83	50	528	160325	160160	130680	128180	148104	74294
78925	111925	88814	84	50	528	160325	160160	130680	128180	148104	74294
78925	126566	88814	85	50	528	160325	160160	130680	128180	148104	74294
78925	141207	88814	86	50	528	160325	160160	130680	128180	148104	74294
78925	155848	88814	87	50	528	160325	160160	130680	128180	148104	74294
78925	10769	88814	88	50	528	160325	160160	130680	128180	148104	74294
78925	25410	88814	89	50	528	160325	160160	130680	128180	148104	74294
78925	40051	88814	90	50	528	160325	160160	130680	128180	148104	74294
78925	54692	88814	91	50	528	160325	160160	130680	128180	148104	74294
78925	69333	88814	92	50	528	160325	160160	130680	128180	148104	74294
78925	83974	88814	93	50	528	160325	160160	130680	128180	148104	74294
78925	98615	88814	94	50	528	160325	160160	130680	128180	148104	74294
78925	113256	88814	95	50	528	160325	160160	130680	128180	148104	74294
78925	127897	88814	96	50	528	160325	160160	130680	128180	148104	74294
78925	142538	88814	97	50	528	160325	160160	130680	128180	148104	74294
78925	157179	88814	98	50	528	160325	160160	130680	128180	148104	74294
78925	12100	88814	99	50	528	160325	160160	130680	128180	148104	74294
78925	26741	88814	100	50	528	160325	160160	130680	128180	148104	74294
78925	41382	88814	101	50	528	160325	160160	130680	128180	148104	74294
78925	56023	88814	102	50	528	160325	160160	130680	128180	148104	74294
78925	70664	88814	103	50	528	160325	160160	130680	128180	148104	74294
78925	85305	88814	104	50	528	160325	160160	130680	128180	148104	74294
78925	99946	88814	105	50	528	160325	160160	130680	128180	148104	74294
78925	114587	88814	106	50	528	160325	160160	130680	128180	148104	74294
78925	129228	88814	107	50	528	160325	160160	130680	128180	148104	74294
78925	143869	88814	108	50	528	160325	160160	130680	128180	148104	74294
78925	158510	88814	109	50	528	160325	160160	130680	128180	148104	74294
78925	13431	88814	110	50	528	160325	160160	130680	128180	148104	74294
78925	28072	88814	111	50	528	160325	160160	130680	128180	148104	74294
78925	42713	88814	112	50	528	160325	160160	130680	128180	148104	74294
78925	57354	88814	113	50	528	160325	160160	130680	128180	148104	74294
78925	71995	88814	114	50	528	160325	160160	130680	128180	148104	74294
78925	86636	88814	115	50	528	160325	160160	130680	128180	148104	74294
78925	101277	88814	116	50	528	160325	160160	130680	128180	148104	74294
78925	115918	88814	117	50	528	160325	160160	130680	128180	148104	74294
78925	130559	88814	118	50	528	160325	160160	130680	128180	148104	74294
78925	145200	88814	119	50	528	160325	160160	130680	128180	148104	74294
78925	159841	88814	120	50	528	160325	160160	130680	128180	148104	74294
5720	242	88814	121	50	528	160325	160160	130680	128180	148104	74294
5720	14883	88814	122	50	528	160325	160160	130680	128180	148104	74294
5720	29524	88814	123	50	528	160325	160160	130680	128180	148104	74294
5720	44165	88814	124	50	528	160325	160160	130680	128180	148104	74294
5720	58806	88814	125	50	528	160325	160160	130680	128180	148104	74294
5720	73447	88814	126	50	528	160325	160160	130680	128180	148104	74294
5720	88088	88814	127	50	528	160325	160160	130680	128180	148104	74294
5720	102729	88814	128	50	528	160325	160160	130680	128180	148104	74294
5720	117370	88814	129	50	528	160325	160160	130680	128180	148104	74294
5720	132011	88814	130	50	528	160325	160160	130680	128180	148104	74294
5720	146652	88814	131	50	528	160325	160160	130680	128180	148104	74294
5720	1573	88814	132	50	528	160325	160160	130680	128180	148104	74294
5720	16214	88814	133	50	528	160325	160160	130680	128180	148104	74294
5720	30855	88814	134	50	528	160325	160160	130680	128180	148104	74294
5720	45496	88814	135	50	528	160325	160160	130680	128180	148104	74294
5720	60137	88814	136	50	528	160325	160160	130680	128180	148104	74294
5720	74778	88814	137	50	528	160325	160160	130680	128180	148104	74294
5720	89419	88814	138	50	528	160325	160160	130680	128180	148104	74294
5720	104060	88814	139	50	528	160325	160160	130680	128180	148104	74294
5720	118701	88814	140	50	528	160325	160160	130680	128180	148104	74294
5720	133342	88814	141	50	528	160325	160160	130680	128180	148104	74294
5720	147983	88814	142	50	528	160325	160160	130680	128180	148104	74294
5720	2904	88814	143	50	528	160325	160160	130680	128180	148104	74294
5720	17545	88814	144	50	528	160325	160160	130680	128180	148104	74294
5720	32186	88814	145	50	528	160325	160160	130680	128180	148104	74294
5720	46827	88814	146	50	528	160325	160160	130680	128180	148104	74294
5720	61468	88814	147	50	528	160325	160160	130680	128180	148104	74294
5720	76109	88814	148	50	528	160325	160160	130680	128180	148104	74294
5720	90750	88814	149	50	528	160325	160160	130680	128180	148104	74294
5720	105391	88814	150	50	528	160325	160160	130680	128180	148104	74294
5720	120032	88814	151	50	528	160325	160160	130680	128180	148104	74294
5720	134673	88814	152	50	528	160325	160160	130680	128180	148104	74294
5720	149314	88814	153	50	528	160325	160160	130680	128180	148104	74294
5720	4235	88814	154	50	528	160325	160160	130680	128180	148104	74294
5720	18876	88814	155	50	528	160325	160160	130680	128180	148104	74294
5720	33517	88814	156	50	528	160325	160160	130680	128180	148104	74294
5720	48158	88814	157	50	528	160325	160160	130680	128180	148104	74294
5720	62799	88814	158	50	528	160325	160160	130680	128180	148104	74294
5720	77440	88814	159	50	528	160325	160160	130680	128180	148104	74294
5720	92081	88814	160	50	528	160325	160160	130680	128180	148104	74294
5720	106722	88814	161	50	528	160325	160160	130680	128180	148104	74294
5720	121363	88814	162	50	528	160325	160160	130680	128180	148104	74294
5720	136004	88814	163	50	528	160325	160160	130680	128180	148104	74294
5720	150645	88814	164	50	528	160325	160160	130680	128180	148104	74294
5720	5566	88814	165	50	528	160325	160160	130680	128180	148104	74294
5720	20207	88814	166	50	528	160325	160160	130680	128180	148104	74294
5720	34848	88814	167	50	528	160325	160160	130680	128180	148104	74294
5720	49489	88814	168	50	528	160325	160160	130680	128180	148104	74294
5720	64130	88814	169	50	528	160325	160160	130680	128180	148104	74294
5720	78771	88814	170	50	528	160325	160160	130680	128180	148104	74294
5720	93412	88814	171	50	528	160325	160160	130680	128180	148104	74294
5720	108053	88814	172	50	528	160325	160160	130680	128180	148104	74294
5720	122694	88814	173	50	528	160325	160160	130680	128180	148104	74294
5720	137335	88814	174	50	528	160325	160160	130680	128180	148104	74294
5720	151976	88814	175	50	528	160325	160160	130680	128180	148104	74294
5720	6897	88814	176	50	528	160325	160160	130680	128180	148104	74294
5720	21538	88814	177	50	528	160325	160160	130680	128180	148104	74294
5720	36179	88814	178	50	528	160325	160160	130680	128180	148104	74294
5720	50820	88814	179	50	528	160325	160160	130680	128180	148104	74294
5720	65461	88814	180	50	528	160325	160160	130680	128180	148104	74294
5720	80102	88814	181	50	528	160325	160160	130680	128180	148104	74294
5720	94743	88814	182	50	528	160325	160160	130680	128180	148104	74294
5720	109384	88814	183	50	528	160325	160160	130680	128180	148104	74294
5720	124025	88814	184	50	528	160325	160160	130680	128180	148104	74294
5720	138666	88814	185	50	528	160325	160160	130680	128180	148104	74294
5720	153307	88814	186	50	528	160325	160160	130680	128180	148104	74294
5720	8228	88814	187	50	528	160325	160160	130680	128180	148104	74294
5720	22869	88814	188	50	528	160325	160160	130680	128180	148104	74294
5720	37510	88814	189	50	528	160325	160160	130680	128180	148104	74294
5720	52151	88814	190	50	528	160325	160160	130680	128180	148104	74294
5720	66792	88814	191	50	528	160325	160160	130680	128180	148104	74294
5720	81433	88814	192	50	528	160325	160160	130680	128180	148104	74294
5720	96074	88814	193	50	528	160325	160160	130680	128180	148104	74294
5720	110715	88814	194	50	528	160325	160160	130680	128180	148104	74294
5720	125356	88814	195	50	528	160325	160160	130680	128180	148104	74294
5720	139997	88814	196	50	528	160325	160160	130680	128180	148104	74294
5720	154638	88814	197	50	528	160325	160160	130680	128180	148104	74294
5720	9559	88814	198	50	528	160325	160160	130680	128180	148104	74294
5720	24200	88814	199	50	528	160325	160160	130680	128180	148104	74294
5720	38841	88814	200	50	528	160325	160160	130680	128180	148104	74294
5720	53482	88814	201	50	528	160325	160160	130680	128180	148104	74294
5720	68123	88814	202	50	528	160325	160160	130680	128180	148104	74294
5720	82764	88814	203	50	528	160325	160160	130680	128180	148104	74294
5720	97405	88814	204	50	528	160325	160160	130680	128180	148104	74294
5720	112046	88814	205	50	528	160325	160160	130680	128180	148104	74294
5720	126687	88814	206	50	528	160325	160160	130680	128180	148104	74294
5720	141328	88814	207	50	528	160325	160160	130680	128180	148104	74294
5720	155969	88814	208	50	528	160325	160160	130680	128180	148104	74294
5720	10890	88814	209	50	528	160325	160160	130680	128180	148104	74294
5720	25531	88814	210	50	528	160325	160160	130680	128180	148104	74294
5720	40172	88814	211	50	528	160325	160160	130680	128180	148104	74294
5720	54813	88814	212	50	528	160325	160160	130680	128180	148104	74294
5720	69454	88814	213	50	528	160325	160160	130680	128180	148104	74294
5720	84095	88814	214	50	528	160325	160160	130680	128180	148104	74294
5720	98736	88814	215	50	528	160325	160160	130680	128180	148104	74294
5720	113377	88814	216	50	528	160325	160160	130680	128180	148104	74294
5720	128018	88814	217	50	528	160325	160160	130680	128180	148104	74294
5720	142659	88814	218	50	528	160325	160160	130680	128180	148104	74294
5720	157300	88814	219	50	528	160325	160160	130680	128180	148104	74294
5720	12221	88814	220	50	528	160325	160160	130680	128180	148104	74294
5720	26862	88814	221	50	528	160325	160160	130680	128180	148104	74294
5720	41503	88814	222	50	528	160325	160160	130680	128180	148104	74294
5720	56144	88814	223	50	528	160325	160160	130680	128180	148104	74294
5720	70785	88814	224	50	528	160325	160160	130680	128180	148104	74294
5720	85426	88814	225	50	528	160325	160160	130680	128180	148104	74294
5720	100067	88814	226	50	528	160325	160160	130680	128180	148104	74294
5720	114708	88814	227	50	528	160325	160160	130680	128180	148104	74294
5720	129349	88814	228	50	528	160325	160160	130680	128180	148104	74294
5720	143990	88814	229	50	528	160325	160160	130680	128180	148104	74294
5720	158631	88814	230	50	528	160325	160160	130680	128180	148104	74294
5720	13552	88814	231	50	528	160325	160160	130680	128180	148104	74294
5720	28193	88814	232	50	528	160325	160160	130680	128180	148104	74294
5720	42834	88814	233	50	528	160325	160160	130680	128180	148104	74294
5720	57475	88814	234	50	528	160325	160160	130680	128180	148104	74294
5720	72116	88814	235	50	528	160325	160160	130680	128180	148104	74294
5720	86757	88814	236	50	528	160325	160160	130680	128180	148104	74294
5720	101398	88814	237	50	528	160325	160160	130680	128180	148104	74294
5720	116039	88814	238	50	528	160325	160160	130680	128180	148104	74294
5720	130680	88814	239	50	528	160325	160160	130680	128180	148104	74294
5720	145321	88814	240	50	528	160325	160160	130680	128180	148104	74294
5720	159962	88814	241	50	528	160325	160160	130680	128180	148104	74294
152130	363	88814	242	50	528	160325	160160	130680	128180	148104	74294
152130	15004	88814	243	50	528	160325	160160	130680	128180	148104	74294
152130	29645	88814	244	50	528	160325	160160	130680	128180	148104	74294
152130	44286	88814	245	50	528	160325	160160	130680	128180	148104	74294
152130	58927	88814	246	50	528	160325	160160	130680	128180	148104	74294
152130	73568	88814	247	50	528	160325	160160	130680	128180	148104	74294
152130	88209	88814	248	50	528	160325	160160	130680	128180	148104	74294
152130	102850	88814	249	50	528	160325	160160	130680	128180	148104	74294
152130	117491	88814	250	50	528	160325	160160	130680	128180	148104	74294
152130	132132	88814	251	50	528	160325	160160	130680	128180	148104	74294
152130	146773	88814	252	50	528	160325	160160	130680	128180	148104	74294
152130	1694	88814	253	50	528	160325	160160	130680	128180	148104	74294
152130	16335	88814	254	50	528	160325	160160	130680	128180	148104	74294
152130	30976	88814	255	50	528	160325	160160	130680	128180	148104	74294
152130	45617	88814	256	50	528	160325	160160	130680	128180	148104	74294
152130	60258	88814	257	50	528	160325	160160	130680	128180	148104	74294
152130	74899	88814	258	50	528	160325	160160	130680	128180	148104	74294
152130	89540	88814	259	50	528	160325	160160	130680	128180	148104	74294
152130	104181	88814	260	50	528	160325	160160	130680	128180	148104	74294
152130	118822	88814	261	50	528	160325	160160	130680	128180	148104	74294
152130	133463	88814	262	50	528	160325	160160	130680	128180	148104	74294
152130	148104	88814	263	50	528	160325	160160	130680	128180	148104	74294
152130	3025	88814	264	50	528	160325	160160	130680	128180	148104	74294
152130	17666	88814	265	50	528	160325	160160	130680	128180	148104	74294
152130	32307	88814	266	50	528	160325	160160	130680	128180	148104	74294
152130	46948	88814	267	50	528	160325	160160	130680	128180	148104	74294
152130	61589	88814	268	50	528	160325	160160	130680	128180	148104	74294
152130	76230	88814	269	50	528	160325	160160	130680	128180	148104	74294
152130	90871	88814	270	50	528	160325	160160	130680	128180	148104	74294
152130	105512	88814	271	50	528	160325	160160	130680	128180	148104	74294
152130	120153	88814	272	50	528	160325	160160	130680	128180	148104	74294
152130	134794	88814	273	50	528	160325	160160	130680	128180	148104	74294
152130	149435	88814	274	50	528	160325	160160	130680	128180	148104	74294
152130	4356	88814	275	50	528	160325	160160	130680	128180	148104	74294
152130	18997	88814	276	50	528	160325	160160	130680	128180	148104	74294
152130	33638	88814	277	50	528	160325	160160	130680	128180	148104	74294
152130	48279	88814	278	50	528	160325	160160	130680	128180	148104	74294
152130	62920	88814	279	50	528	160325	160160	130680	128180	148104	74294
152130	77561	88814	280	50	528	160325	160160	130680	128180	148104	74294
152130	92202	88814	281	50	528	160325	160160	130680	128180	148104	74294
152130	106843	88814	282	50	528	160325	160160	130680	128180	148104	74294
152130	121484	88814	283	50	528	160325	160160	130680	128180	148104	74294
152130	136125	88814	284	50	528	160325	160160	130680	128180	148104	74294
152130	150766	88814	285	50	528	160325	160160	130680	128180	148104	74294
152130	5687	88814	286	50	528	160325	160160	130680	128180	148104	74294
152130	20328	88814	287	50	528	160325	160160	130680	128180	148104	74294
152130	34969	88814	288	50	528	160325	160160	130680	128180	148104	74294
152130	49610	88814	289	50	528	160325	160160	130680	128180	148104	74294
152130	64251	88814	290	50	528	160325	160160	130680	128180	148104	74294
152130	78892	88814	291	50	528	160325	160160	130680	128180	148104	74294
152130	93533	88814	292	50	528	160325	160160	130680	128180	148104	74294
152130	108174	88814	293	50	528	160325	160160	130680	128180	148104	74294
152130	122815	88814	294	50	528	160325	160160	130680	128180	148104	74294
152130	137456	88814	295	50	528	160325	160160	130680	128180	148104	74294
152130	152097	88814	296	50	528	160325	160160	130680	128180	148104	74294
152130	7018	88814	297	50	528	160325	160160	130680	128180	148104	74294
152130	21659	88814	298	50	528	160325	160160	130680	128180	148104	74294
152130	36300	88814	299	50	528	160325	160160	130680	128180	148104	74294
152130	50941	88814	300	50	528	160325	160160	130680	128180	148104	74294
152130	65582	88814	301	50	528	160325	160160	130680	128180	148104	74294
152130	80223	88814	302	50	528	160325	160160	130680	128180	148104	74294
152130	94864	88814	303	50	528	160325	160160	130680	128180	148104	74294
152130	109505	88814	304	50	528	160325	160160	130680	128180	148104	74294
152130	124146	88814	305	50	528	160325	160160	130680	128180	148104	74294
152130	138787	88814	306	50	528	160325	160160	130680	128180	148104	74294
152130	153428	88814	307	50	528	160325	160160	130680	128180	148104	74294
152130	8349	88814	308	50	528	160325	160160	130680	128180	148104	74294
152130	22990	88814	309	50	528	160325	160160	130680	128180	148104	74294
152130	37631	88814	310	50	528	160325	160160	130680	128180	148104	74294
152130	52272	88814	311	50	528	160325	160160	130680	128180	148104	74294
152130	66913	88814	312	50	528	160325	160160	130680	128180	148104	74294
152130	81554	88814	313	50	528	160325	160160	130680	128180	148104	74294
152130	96195	88814	314	50	528	160325	160160	130680	128180	148104	74294
152130	110836	88814	315	50	528	160325	160160	130680	128180	148104	74294
152130	125477	88814	316	50	528	160325	160160	130680	128180	148104	74294
152130	140118	88814	317	50	528	160325	160160	130680	128180	148104	74294
152130	154759	88814	318	50	528	160325	160160	130680	128180	148104	74294
152130	9680	88814	319	50	528	160325	160160	130680	128180	148104	74294
152130	24321	88814	320	50	528	160325	160160	130680	128180	148104	74294
152130	38962	88814	321	50	528	160325	160160	130680	128180	148104	74294
152130	53603	88814	322	50	528	160325	160160	130680	128180	148104	74294
152130	68244	88814	323	50	528	160325	160160	130680	128180	148104	74294
152130	82885	88814	324	50	528	160325	160160	130680	128180	148104	74294
152130	97526	88814	325	50	528	160325	160160	130680	128180	148104	74294
152130	112167	88814	326	50	528	160325	160160	130680	128180	148104	74294
152130	126808	88814	327	50	528	160325	160160	130680	128180	148104	74294
152130	141449	88814	328	50	528	160325	160160	130680	128180	148104	74294
152130	156090	88814	329	50	528	160325	160160	130680	128180	148104	74294
152130	11011	88814	330	50	528	160325	160160	130680	128180	148104	74294
152130	25652	88814	331	50	528	160325	160160	130680	128180	148104	74294
152130	40293	88814	332	50	528	160325	160160	130680	128180	148104	74294
152130	54934	88814	333	50	528	160325	160160	130680	128180	148104	74294
152130	69575	88814	334	50	528	160325	160160	130680	128180	148104	74294
152130	84216	88814	335	50	528	160325	160160	130680	128180	148104	74294
152130	98857	88814	336	50	528	160325	160160	130680	128180	148104	74294
152130	113498	88814	337	50	528	160325	160160	130680	128180	148104	74294
152130	128139	88814	338	50	528	160325	160160	130680	128180	148104	74294
152130	142780	88814	339	50	528	160325	160160	130680	128180	148104	74294
152130	157421	88814	340	50	528	160325	160160	130680	128180	148104	74294
152130	12342	88814	341	50	528	160325	160160	130680	128180	148104	74294
152130	26983	88814	342	50	528	160325	160160	130680	128180	148104	74294
152130	41624	88814	343	50	528	160325	160160	130680	128180	148104	74294
152130	56265	88814	344	50	528	160325	160160	130680	128180	148104	74294
152130	70906	88814	345	50	528	160325	160160	130680	128180	148104	74294
152130	85547	88814	346	50	528	160325	160160	130680	128180	148104	74294
152130	100188	88814	347	50	528	160325	160160	130680	128180	148104	74294
152130	114829	88814	348	50	528	160325	160160	130680	128180	148104	74294
152130	129470	88814	349	50	528	160325	160160	130680	128180	148104	74294
152130	144111	88814	350	50	528	160325	160160	130680	128180	148104	74294
152130	158752	88814	351	50	528	160325	160160	130680	128180	148104	74294
152130	13673	88814	352	50	528	160325	160160	130680	128180	148104	74294
152130	28314	88814	353	50	528	160325	160160	130680	128180	148104	74294
152130	42955	88814	354	50	528	160325	160160	130680	128180	148104	74294
152130	57596	88814	355	50	528	160325	160160	130680	128180	148104	74294
152130	72237	88814	356	50	528	160325	160160	130680	128180	148104	74294
152130	86878	88814	357	50	528	160325	160160	130680	128180	148104	74294
152130	101519	88814	358	50	528	160325	160160	130680	128180	148104	74294
152130	116160	88814	359	50	528	160325	160160	130680	128180	148104	74294
152130	130801	88814	360	50	528	160325	160160	130680	128180	148104	74294
152130	145442	88814	361	50	528	160325	160160	130680	128180	148104	74294
152130	160083	88814	362	50	528	160325	160160	130680	128180	148104	74294
35002	484	88814	363	50	528	160325	160160	130680	128180	148104	74294
35002	15125	88814	364	50	528	160325	160160	130680	128180	148104	74294
35002	29766	88814	365	50	528	160325	160160	130680	128180	148104	74294
35002	44407	88814	366	50	528	160325	160160	130680	128180	148104	74294
35002	59048	88814	367	50	528	160325	160160	130680	128180	148104	74294
35002	73689	88814	368	50	528	160325	160160	130680	128180	148104	74294
35002	88330	88814	369	50	528	160325	160160	130680	128180	148104	74294
35002	102971	88814	370	50	528	160325	160160	130680	128180	148104	74294
35002	117612	88814	371	50	528	160325	160160	130680	128180	148104	74294
35002	132253	88814	372	50	528	160325	160160	130680	128180	148104	74294
35002	146894	88814	373	50	528	160325	160160	130680	128180	148104	74294
35002	1815	88814	374	50	528	160325	160160	130680	128180	148104	74294
35002	16456	88814	375	50	528	160325	160160	130680	128180	148104	74294
35002	31097	88814	376	50	528	160325	160160	130680	128180	148104	74294
35002	45738	88814	377	50	528	160325	160160	130680	128180	148104	74294
35002	60379	88814	378	50	528	160325	160160	130680	128180	148104	74294
35002	75020	88814	379	50	528	160325	160160	130680	128180	148104	74294
35002	89661	88814	380	50	528	160325	160160	130680	128180	148104	74294
35002	104302	88814	381	50	528	160325	160160	130680	128180	148104	74294
35002	118943	88814	382	50	528	160325	160160	130680	128180	148104	74294
35002	133584	88814	383	50	528	160325	160160	130680	128180	148104	74294
35002	148225	88814	384	50	528	160325	160160	130680	128180	148104	74294
35002	3146	88814	385	50	528	160325	160160	130680	128180	148104	74294
35002	17787	88814	386	50	528	160325	160160	130680	128180	148104	74294
35002	32428	88814	387	50	528	160325	160160	130680	128180	148104	74294
35002	47069	88814	388	50	528	160325	160160	130680	128180	148104	74294
35002	61710	88814	389	50	528	160325	160160	130680	128180	148104	74294
35002	76351	88814	390	50	528	160325	160160	130680	128180	148104	74294
35002	90992	88814	391	50	528	160325	160160	130680	128180	148104	74294
35002	105633	88814	392	50	528	160325	160160	130680	128180	148104	74294
35002	120274	88814	393	50	528	160325	160160	130680	128180	148104	74294
35002	134915	88814	394	50	528	160325	160160	130680	128180	148104	74294
35002	149556	88814	395	50	528	160325	160160	130680	128180	148104	74294
35002	4477	88814	396	50	528	160325	160160	130680	128180	148104	74294
35002	19118	88814	397	50	528	160325	160160	130680	128180	148104	74294
35002	33759	88814	398	50	528	160325	160160	130680	128180	148104	74294
35002	48400	88814	399	50	528	160325	160160	130680	128180	148104	74294
35002	63041	88814	400	50	528	160325	160160	130680	128180	148104	74294
35002	77682	88814	401	50	528	160325	160160	130680	128180	148104	74294
35002	92323	88814	402	50	528	160325	160160	130680	128180	148104	74294
35002	106964	88814	403	50	528	160325	160160	130680	128180	148104	74294
35002	121605	88814	404	50	528	160325	160160	130680	128180	148104	74294
35002	136246	88814	405	50	528	160325	160160	130680	128180	148104	74294
35002	150887	88814	406	50	528	160325	160160	130680	128180	148104	74294
35002	5808	88814	407	50	528	160325	160160	130680	128180	148104	74294
35002	20449	88814	408	50	528	160325	160160	130680	128180	148104	74294
35002	35090	88814	409	50	528	160325	160160	130680	128180	148104	74294
35002	49731	88814	410	50	528	160325	160160	130680	128180	148104	74294
35002	64372	88814	411	50	528	160325	160160	130680	128180	148104	74294
35002	79013	88814	412	50	528	160325	160160	130680	128180	148104	74294
35002	93654	88814	413	50	528	160325	160160	130680	128180	148104	74294
35002	108295	88814	414	50	528	160325	160160	130680	128180	148104	74294
35002	122936	88814	415	50	528	160325	160160	130680	128180	148104	74294
35002	137577	88814	416	50	528	160325	160160	130680	128180	148104	74294
35002	152218	88814	417	50	528	160325	160160	130680	128180	148104	74294
35002	7139	88814	418	50	528	160325	160160	130680	128180	148104	74294
35002	21780	88814	419	50	528	160325	160160	130680	128180	148104	74294
35002	36421	88814	420	50	528	160325	160160	130680	128180	148104	74294
35002	51062	88814	421	50	528	160325	160160	130680	128180	148104	74294
35002	65703	88814	422	50	528	160325	160160	130680	128180	148104	74294
35002	80344	88814	423	50	528	160325	160160	130680	128180	148104	74294
35002	94985	88814	424	50	528	160325	160160	130680	128180	148104	74294
35002	109626	88814	425	50	528	160325	160160	130680	128180	148104	74294
35002	124267	88814	426	50	528	160325	160160	130680	128180	148104	74294
35002	138908	88814	427	50	528	160325	160160	130680	128180	148104	74294
35002	153549	88814	428	50	528	160325	160160	130680	128180	148104	74294
35002	8470	88814	429	50	528	160325	160160	130680	128180	148104	74294
35002	23111	88814	430	50	528	160325	160160	130680	128180	148104	74294
35002	37752	88814	431	50	528	160325	160160	130680	128180	148104	74294
35002	52393	88814	432	50	528	160325	160160	130680	128180	148104	74294
35002	67034	88814	433	50	528	160325	160160	130680	128180	148104	74294
35002	81675	88814	434	50	528	160325	160160	130680	128180	148104	74294
35002	96316	88814	435	50	528	160325	160160	130680	128180	148104	74294
35002	110957	88814	436	50	528	160325	160160	130680	128180	148104	74294
35002	125598	88814	437	50	528	160325	160160	130680	128180	148104	74294
35002	140239	88814	438	50	528	160325	160160	130680	128180	148104	74294
35002	154880	88814	439	50	528	160325	160160	130680	128180	148104	74294
35002	9801	88814	440	50	528	160325	160160	130680	128180	148104	74294
35002	24442	88814	441	50	528	160325	160160	130680	128180	148104	74294
35002	39083	88814	442	50	528	160325	160160	130680	128180	148104	74294
35002	53724	88814	443	50	528	160325	160160	130680	128180	148104	74294
35002	68365	88814	444	50	528	160325	160160	130680	128180	148104	74294
35002	83006	88814	445	50	528	160325	160160	130680	128180	148104	74294
35002	97647	88814	446	50	528	160325	160160	130680	128180	148104	74294
35002	112288	88814	447	50	528	160325	160160	130680	128180	148104	74294
35002	126929	88814	448	50	528	160325	160160	130680	128180	148104	74294
35002	141570	88814	449	50	528	160325	160160	130680	128180	148104	74294
35002	156211	88814	450	50	528	160325	160160	130680	128180	148104	74294
35002	11132	88814	451	50	528	160325	160160	130680	128180	148104	74294
35002	25773	88814	452	50	528	160325	160160	130680	128180	148104	74294
35002	40414	88814	453	50	528	160325	160160	130680	128180	148104	74294
35002	55055	88814	454	50	528	160325	160160	130680	128180	148104	74294
35002	69696	88814	455	50	528	160325	160160	130680	128180	148104	74294
35002	84337	88814	456	50	528	160325	160160	130680	128180	148104	74294
35002	98978	88814	457	50	528	160325	160160	130680	128180	148104	74294
35002	113619	88814	458	50	528	160325	160160	130680	128180	148104	74294
35002	128260	88814	459	50	528	160325	160160	130680	128180	148104	74294
35002	142901	88814	460	50	528	160325	160160	130680	128180	148104	74294
35002	157542	88814	461	50	528	160325	160160	130680	128180	148104	74294
35002	12463	88814	462	50	528	160325	160160	130680	128180	148104	74294
35002	27104	88814	463	50	528	160325	160160	130680	128180	148104	74294
35002	41745	88814	464	50	528	160325	160160	130680	128180	148104	74294
35002	56386	88814	465	50	528	160325	160160	130680	128180	148104	74294
35002	71027	88814	466	50	528	160325	160160	130680	128180	148104	74294
35002	85668	88814	467	50	528	160325	160160	130680	128180	148104	74294
35002	100309	88814	468	50	528	160325	160160	130680	128180	148104	74294
35002	114950	88814	469	50	528	160325	160160	130680	128180	148104	74294
35002	129591	88814	470	50	528	160325	160160	130680	128180	148104	74294
35002	144232	88814	471	50	528	160325	160160	130680	128180	148104	74294
35002	158873	88814	472	50	528	160325	160160	130680	128180	148104	74294
35002	13794	88814	473	50	528	160325	160160	130680	128180	148104	74294
35002	28435	88814	474	50	528	160325	160160	130680	128180	148104	74294
35002	43076	88814	475	50	528	160325	160160	130680	128180	148104	74294
35002	57717	88814	476	50	528	160325	160160	130680	128180	148104	74294
35002	72358	88814	477	50	528	160325	160160	130680	128180	148104	74294
35002	86999	88814	478	50	528	160325	160160	130680	128180	148104	74294
35002	101640	88814	479	50	528	160325	160160	130680	128180	148104	74294
35002	116281	88814	480	50	528	160325	160160	130680	128180	148104	74294
35002	130922	88814	481	50	528	160325	160160	130680	128180	148104	74294
35002	145563	88814	482	50	528	160325	160160	130680	128180	148104	74294
35002	160204	88814	483	50	528	160325	160160	130680	128180	148104	74294
137489	605	88814	484	50	528	160325	160160	130680	128180	148104	74294
137489	15246	88814	485	50	528	160325	160160	130680	128180	148104	74294
137489	29887	88814	486	50	528	160325	160160	130680	128180	148104	74294
